,CARD,DECK,BALLOT,S91.Q1,S91.Q2,S91.Q3,S91.Q4,S91.Q5,S91.Q6,S91.Q7,S91.Q8,S91.Q9,S91.Q10,S91.Q11,S91.Q12,S91.Q13,S91.Q14,S91.Q15,S91.Q16,S91.Q17,S91.Q18A,S91.Q18B,S91.Q19,S91.Q20,S91.Q21,S91.Q22,S91.Q23,S91.Q24,S91.Q25,S91.Q26,S91.Q27,S91.Q28,S91.Q29,S91.Q30,S91.Q31,S91.Q32,S91.Q33,S91.Q34,S91.Q35,S91.Q36,S91.Q37,S91.Q38,S91.Q39A,S91.Q39B,S91.Q40,S91.Q41,S91.Q42,S91.Q42A,S91.Q43,S91.Q44,S91.Q45,S91.Q46,S91.Q47,S91.Q48,S91.Q49,S91.Q50,S91.Q51,S91.Q52,S91.Q53,S91.Q54,S91.Q55,S91.Q56,S91.Q57,S91.Q58,S91.Q59,S91.Q60,S91.Q61A,S91.Q61B,S91.Q61C,S91.Q61D,S91.Q61E,S91.Q61F,S91.Q61G,S91.Q61H,CARD..1,DECK..1,BALLOT..1,S91.Q61I,S91.Q61J,S91.Q61K,S91.Q61L,S91.Q61M,S91.Q61N,S91.Q61O,S91.Q61P,S91.Q61Q,S91.Q61R,S91.Q61S,S91.Q61T,S91.V61U,S91.V61V,S91.Q62,S91.Q63,S91.Q64,S91.Q65,S91.Q66,S91.Q67,S91.Q68,S91.Q69,S91.Q70,S91.Q71,S91.Q72,S91.Q73,S91.Q74,S91.Q75,S91.Q76,S91.Q77,S91.Q78,S91.Q79,S91.Q80,S91.Q81,S91.Q82,S91.Q83,S91.Q84,S91.Q85,S91.Q86,S91.Q87A,S91.Q87B,S91.Q87C,S91.Q87D,S91.Q87E,S91.Q87F,S91.Q87G,S91.Q88,S91.Q89A.x,S91.Q90,S91.Q91,S91.Q92,S91.Q93,S91.Q94,S91.Q95,S91.Q96,S91.V97,S91.V98,S91.V100
271,1.0,91.0,272.0,2.0,7.0,2.0,4.0,1.0,2.0,1.0,0.0,4.0,3.0,2.0,2.0,2.0,3.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,7.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,9.0,272.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,0.0,1.0,4.0,8.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,5.0,4.0,5.0,12.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,9.0,5405.0
272,1.0,91.0,273.0,2.0,7.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,5.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,2.0,9.0,273.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,6.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,2.0,5.0,0.0,0.0,3.0,5.0,2.0,3.0,3136.0
273,1.0,91.0,274.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,9.0,274.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,8.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,2129.0
274,1.0,91.0,275.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,6.0,4.0,4.0,1.0,4.0,5.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,9.0,275.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,11.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,11.0,3.0,4.0,5.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,8.0,5333.0
275,1.0,91.0,276.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,9.0,276.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,0.0,1.0,1.0,1.0,10.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3147.0
276,1.0,91.0,277.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,9.0,277.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,1149.0
277,1.0,91.0,278.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,9.0,278.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,9.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,3.0,0.0,1146.0
278,1.0,91.0,279.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,9.0,279.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,2130.0
279,1.0,91.0,280.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,9.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,9.0,280.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,3112.0
280,1.0,91.0,281.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,9.0,2.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,9.0,281.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,4.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,4103.0
281,1.0,91.0,282.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,9.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,9.0,282.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,7.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,5.0,4102.0
282,1.0,91.0,283.0,1.0,9.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,9.0,283.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,5.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1163.0
283,1.0,91.0,284.0,1.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,4.0,5.0,5.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,9.0,284.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,7.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0,0.0,1141.0
284,1.0,91.0,285.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,9.0,285.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,3130.0
285,1.0,91.0,286.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,9.0,3.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,9.0,286.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,8.0,5.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,7.0,5133.0
286,1.0,91.0,287.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,6.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,9.0,287.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,10.0,0.0,2.0,2.0,1.0,6.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,2.0,3.0,3.0,1.0,3.0,0.0,3.0,0.0,1133.0
287,1.0,91.0,288.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,9.0,288.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,11.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,5305.0
288,1.0,91.0,289.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,9.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0,9.0,289.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,3.0,3145.0
289,1.0,91.0,290.0,2.0,4.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,9.0,290.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,6.0,0.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3134.0
290,1.0,91.0,291.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,5.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,9.0,291.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,5.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,5.0,4115.0
291,1.0,91.0,292.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,9.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,9.0,292.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,11.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,7.0,5159.0
292,1.0,91.0,293.0,1.0,8.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,3.0,6.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,9.0,293.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,4.0,12.0,3.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,2.0,1.0,2138.0
293,1.0,91.0,294.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,9.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,9.0,294.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,5.0,3.0,1.0,2122.0
