,CARD,DECK,BALLOT,FORM,S132A.Q1,S132A.Q2A,S132A.Q2B,S132A.Q3,S132A.Q4,S132A.Q5,S132A.Q6,S132A.Q7,S132A.Q8,S132A.Q9,S132A.Q10,S132A.Q11,S132A.Q12,S132A.Q13,S132A.Q14,S132A.Q15.1,S132A.Q15.2,S132A.Q15.3,S132A.Q15.4,S132A.Q15.5,S132A.Q15.6,S132A.Q15.7,S132A.Q15.8,S132A.Q15.9,S132A.Q15.10,S132A.Q15.11,S132A.Q16,S132A.Q17,S132A.Q18,S132A.Q19.1,S132A.Q19.2,S132A.Q19.3,S132A.Q19.4,S132A.Q19.5,S132A.Q19.6,S132A.Q20,S132A.Q21A,S132A.Q21B,S132A.Q21C,S132A.Q22A,S132A.Q22B,S132A.Q22C,S132A.Q23,S132A.Q24,S132A.Q25,S132A.Q26,S132A.Q27,S132A.Q28A,S132A.Q28B.1,S132A.Q28B.2,S132A.Q28B.3,S132A.Q28B.4,S132A.Q28B.5,S132A.Q28B.6,S132A.Q28B.7,S132A.Q28B.8,S132A.Q28B.9,S132A.Q28B.10,S132A.Q28B.11,S132A.Q28B.12,S132A.Q29,S132A.Q30,S132A.Q31,S132A.Q32,S132A.Q33,S132A.Q34,CARD..1,DECK..1,BALLOT..1,FORM.1,S132A.Q35,S132A.Q36.n,S132A.Q37,S132A.Q38,S132A.Q39,S132A.Q40,S132A.Q41.1,S132A.Q41.2,S132A.Q41.3,S132A.Q41.4,S132A.Q41.5,S132A.Q41.6,S132A.Q41.7,S132A.Q41.8,S132A.Q41.9,S132A.Q41.10,S132A.Q42A,S132A.Q42B,S132A.Q43,S132A.Q44,S132A.Q45,S132A.Q46,S132A.Q47A,S132A.Q47B,S132A.Q47C,S132A.Q47D,S132A.Q47E,S132A.Q47F,S132A.Q47G,S132A.Q47H,S132A.Q48,S132A.Q49,S132A.Q50,S132A.Q51,S132A.Q52,S132A.Q53A.n,S132A.Q53B.n,S132A.Q53C.n,S132A.Q54A.1,S132A.Q54A.2,S132A.Q54A.3,S132A.Q54A.4,S132A.Q54A.5,S132A.Q54A.6,S132A.Q54A.7,S132A.Q54A.8,S132A.Q54A.9,S132A.Q54A.10,S132A.Q54A.11,S132A.Q54A.12,S132A.Q54A.13,S132A.Q54A.14,S132A.Q54A.15,S132A.Q54A.16,S132A.Q54A.17,S132A.Q54A.18,S132A.Q54A.19,S132A.Q54A.20,S132A.Q54A.21,S132A.Q54A.22,S132A.Q54A.23,S132A.Q54A.24,S132A.Q54A.25,S132A.Q54A.26,S132A.Q54A.27,S132A.Q54A.28,S132A.Q54B,S132A.Q54C.n,S132A.Q54D,S132A.V55
166,1.0,132.0,167.0,1.0,1.0,7.0,10.0,11.0,4.0,1.0,1.0,3.0,13.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,5.0,5.0,7.0,4.0,1.0,3.0,3.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0,132.0,167.0,1.0,8.0,,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,6.0,1.0,1.0,4.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,27300.0
167,1.0,132.0,168.0,1.0,1.0,7.0,0.0,5.0,7.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,13.0,1.0,2.0,5.0,5.0,4.0,3.0,1.0,2.0,2.0,6.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,132.0,168.0,1.0,8.0,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,27063.0
168,1.0,132.0,169.0,1.0,2.0,2.0,0.0,9.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,132.0,169.0,1.0,8.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,27089.0
169,1.0,132.0,170.0,1.0,9.0,0.0,0.0,9.0,6.0,2.0,4.0,5.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,2.0,2.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,132.0,170.0,1.0,8.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,27038.0
170,1.0,132.0,171.0,1.0,1.0,7.0,0.0,4.0,6.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,13.0,2.0,4.0,5.0,5.0,6.0,3.0,2.0,1.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,132.0,171.0,1.0,8.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,27074.0
171,1.0,132.0,172.0,1.0,8.0,6.0,5.0,9.0,6.0,1.0,4.0,5.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,1.0,2.0,5.0,5.0,4.0,4.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,132.0,172.0,1.0,8.0,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,27050.0
172,1.0,132.0,173.0,1.0,1.0,7.0,10.0,4.0,6.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,2.0,4.0,5.0,5.0,6.0,3.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,132.0,173.0,1.0,8.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,27183.0
173,1.0,132.0,174.0,1.0,1.0,7.0,10.0,11.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,4.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,0.0,2.0,2.0,132.0,174.0,1.0,8.0,,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,9.0,3.0,3.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,27212.0
174,1.0,132.0,175.0,1.0,3.0,6.0,0.0,7.0,5.0,1.0,1.0,4.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,4.0,5.0,3.0,4.0,4.0,1.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,132.0,175.0,1.0,8.0,,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,27160.0
175,1.0,132.0,176.0,1.0,2.0,5.0,10.0,9.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,132.0,176.0,1.0,8.0,,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,10.0,21046.0
176,1.0,132.0,177.0,1.0,1.0,7.0,10.0,11.0,4.0,1.0,1.0,3.0,9.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,4.0,2.0,1.0,1.0,3.0,6.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,132.0,177.0,1.0,8.0,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,10.0,21009.0
177,1.0,132.0,178.0,1.0,1.0,7.0,10.0,9.0,5.0,1.0,1.0,3.0,9.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,4.0,4.0,5.0,3.0,6.0,4.0,2.0,1.0,3.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,132.0,178.0,1.0,8.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,,4.0,21084.0
178,1.0,132.0,179.0,1.0,1.0,7.0,10.0,10.0,8.0,1.0,1.0,3.0,14.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,7.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,132.0,179.0,1.0,8.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,4.0,5.0,3.0,1.0,1.0,2.0,2.0,3.0,5.0,4.0,3.0,0.0,2.0,3.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,,0.0,21016.0
179,1.0,132.0,180.0,1.0,2.0,2.0,10.0,11.0,7.0,1.0,1.0,3.0,13.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,4.0,5.0,3.0,4.0,3.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,132.0,180.0,1.0,8.0,,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,,,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,10.0,21001.0
180,1.0,132.0,181.0,1.0,2.0,6.0,10.0,6.0,5.0,1.0,4.0,5.0,4.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,6.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,132.0,181.0,1.0,8.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,,,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,6.0,26105.0
181,1.0,132.0,182.0,1.0,6.0,6.0,2.0,9.0,5.0,1.0,1.0,5.0,7.0,5.0,2.0,2.0,9.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,1.0,4.0,5.0,5.0,4.0,2.0,1.0,2.0,1.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,132.0,182.0,1.0,8.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,23169.0
182,1.0,132.0,183.0,1.0,3.0,6.0,1.0,9.0,5.0,2.0,4.0,5.0,5.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,8.0,1.0,4.0,5.0,3.0,4.0,3.0,3.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,132.0,183.0,1.0,8.0,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,7.0,26176.0
183,1.0,132.0,184.0,1.0,3.0,6.0,0.0,4.0,4.0,1.0,3.0,4.0,12.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,6.0,1.0,4.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,132.0,184.0,1.0,8.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,,,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,5.0,26103.0
184,1.0,132.0,185.0,1.0,5.0,0.0,0.0,9.0,6.0,2.0,1.0,5.0,12.0,5.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,8.0,8.0,4.0,4.0,1.0,1.0,1.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,132.0,185.0,1.0,8.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,7.0,26033.0
185,1.0,132.0,186.0,1.0,1.0,7.0,10.0,11.0,7.0,1.0,1.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,9.0,1.0,4.0,8.0,8.0,2.0,4.0,2.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,132.0,186.0,1.0,8.0,,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,27411.0
186,1.0,132.0,187.0,1.0,1.0,7.0,10.0,9.0,1.0,1.0,1.0,4.0,8.0,5.0,2.0,2.0,8.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,4.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,5.0,5.0,4.0,2.0,4.0,1.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,132.0,187.0,1.0,8.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,,8.0,26174.0
187,1.0,132.0,188.0,1.0,1.0,7.0,2.0,9.0,5.0,1.0,3.0,5.0,12.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,5.0,5.0,1.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,132.0,188.0,1.0,8.0,,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,4.0,3.0,3.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,12.0,27189.0
