CARD.  1. CARD ONE 
"Q.18. HOW DO YOU SIZE UP THE WAR AHEAD IN THE PACIFIC - HAVE WE ALREADY DONE MOST OF THE JOB OR DO WE STILL HAVE THE HARDEST PART OF THE JOB AHEAD OF US*  1. WE HAVE ALREADY PRACTICALLY WON THE WAR AGAINST JAPAN 2. WE STILL HAVE A BIG JOB AHEAD, BUT IT SHOULDN,T BE SO VERY TOUGH 3. WE STILL HAVE TO FACE A HARD STRUGGLE IN WHICH AMERICA WILL SUFFER GREAT LOSSES IN MEN AND MATERIALS 0. NO ANSWER "
Q.19. WHAT IS YOUR GUESS AS TO HOW LONG IT WILL PROBABLY TAKE US TO BEAT JAPAN*  01. LESS THAN 6 MONTHS 02. 6 MONTHS UP TO BUT NOT INCLUDING 1 YEAR 03. 1 YEAR UP TO BUT NOT INCLUDING 1 1/2 YEARS 04. 1 1/2 YEARS UP TO BUT NOT INCLUDING 2 YEARS 05. 2 YEARS UP TO BUT NOT INCLUDING 2 1/2 YEARS 06. 2 1/2 YEARS UP TO BUT NOT INCLUDING 3 YEARS 07. 3 YEARS UP TO BUT NOT INCLUDING 4 YEARS 08. 4 YEARS UP TO BUT NOT INCLUDING 5 YEARS 09. 5 YEARS OR MORE 10. INDEFINITE OR INDETERMINATE 00. NO ANSWER 
Q.20. WHAT IS THE VERY LONGEST YOU THINK JAPAN MIGHT HOLD OUT AGAINST US*  01. LESS THAN 6 MONTHS 02. 6 MONTHS UP TO BUT NOT INCLUDING 1 YEAR 03. 1 YEAR UP TO BUT NOT INCLUDING 1 1/2 YEARS 04. 1 1/2 YEARS UP TO BUT NOT INCLUDING 2 YEARS 05. 2 YEARS UP TO BUT NOT INCLUDING 2 1/2 YEARS 06. 2 1/2 YEARS UP TO BUT NOT INCLUDING 3 YEARS 07. 3 YEARS UP TO BUT NOT INCLUDING 4 YEARS 08. 4 YEARS UP TO BUT NOT INCLUDING 5 YEARS 09. 5 YEARS OR MORE 10. INDEFINITE OR INDETERMINATE 00. NO ANSWER 
"Q.21. DO YOU THINK JAPAN WILL GIVE UP AND SURRENDER ON OUR TERMS BEFORE THEY LOSE EVERYTHING, OR DO YOU THINK THEY WILL KEEP RIGHT ON FIGHTING TO THE VERY END*  1. THEY WILL GIVE UP AND SURRENDER 2. THEY WILL KEEP RIGHT ON FIGHTING TO THE VERY END 0. NO ANSWER "
"Q.22. IN GENERAL, DO YOU FEEL YOU YOURSELF HAVE GOTTEN A SQUARE DEAL FROM THE ARMY*  1. YES, IN MOST WAYS I HAVE 2. IN SOME WAYS, YES, IN OTHERS, NO 3. NO, ON THE WHOLE I HAVE NOT GOTTEN A SQUARE DEAL 0. NO ANSWER P. HERE ARE SOME QUESTIONS ABOUT THE ARMY REDEPLOYMENT AND READJUSTMENT PLAN. THIS PLAN USES A POINT SYSTEM AND SCORE CARD TO HELP DECIDE WHO GOES HOME FIRST FROM OVERSEAS AND WHO GETS OUT OF THE ARMY FIRST. THE REASON FOR ASKING THESE QUESTIONS IS TO FIND OUT WHAT PARTS OF THE PLAN ARE UNDERSTOOD BY THE MEN IN THE ARMY AND WHAT PARTS THEY NEED TO KNOW MORE ABOUT. "
"Q.23A. NUMBER OF DAYS IN COMBAT*  1. YES, THIS WILL BE USED IN GIVING POINTS 2. NO, THIS WILL NOT BE USED IN GIVING POINTS 3. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.23B. LENGTH OF TIME IN SERVICE*  1. YES, THIS WILL BE USED IN GIVING POINTS 2. NO, THIS WILL NOT BE USED IN GIVING POINTS 3. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.23C. LENGTH OF TIME OVERSEAS*  1. YES, THIS WILL BE USED IN GIVING POINTS 2. NO, THIS WILL NOT BE USED IN GIVING POINTS 3. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.23D. WIFE WITHOUT CHILDREN*  1. YES, THIS WILL BE USED IN GIVING POINTS 2. NO, THIS WILL NOT BE USED IN GIVING POINTS 3. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.23E. CHILDREN UNDER 18 YEARS OF AGE*  1. YES, THIS WILL BE USED IN GIVING POINTS 2. NO, THIS WILL NOT BE USED IN GIVING POINTS 3. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.23F. OTHER DEPENDENTS*  1. YES, THIS WILL BE USED IN GIVING POINTS 2. NO, THIS WILL NOT BE USED IN GIVING POINTS 3. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.23G. AGE*  1. YES, THIS WILL BE USED IN GIVING POINTS 2. NO, THIS WILL NOT BE USED IN GIVING POINTS 3. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.23H. TOTAL NUMBER OF CAMPAIGN STARS*  1. YES, THIS WILL BE USED IN GIVING POINTS 2. NO, THIS WILL NOT BE USED IN GIVING POINTS 3. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.23I. COMBAT INFANTRYMAN,S BADGE*  1. YES, THIS WILL BE USED IN GIVING POINTS 2. NO, THIS WILL NOT BE USED IN GIVING POINTS 3. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.23J. PURPLE HEART*  1. YES, THIS WILL BE USED IN GIVING POINTS 2. NO, THIS WILL NOT BE USED IN GIVING POINTS 3. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.23K. OTHER AWARDS AND DECORATIONS (BRONZE STAR, SILVER STAR, DSC, ETC.)*  1. YES, THIS WILL BE USED IN GIVING POINTS 2. NO, THIS WILL NOT BE USED IN GIVING POINTS 3. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.24. FROM WHAT YOU KNOW OF THE PLAN, DO MEN NOW IN THE PACIFIC FIGHTING AGAINST THE JAPS GET POINT SCORES AND A CHANCE TO GET OUT OF THE ARMY*  1. YES, THE ARMY PLANS TO INCLUDE MEN NOW IN THE PACIFIC IN THE POINT SYSTEM 2. NO, THE ARMY DOES NOT PLAN TO INCLUDE MEN NOW IN THE PACIFIC IN THE POINT SYSTEM 3. I DON,T KNOW WHAT THE ARMY PLANS TO DO ABOUT THIS 0. NO ANSWER "
"Q.25. SUPPOSE AN OUTFIT NOW IN EUROPE IS GOING TO BE SENT TO FIGHT THE JAPS. WHAT WILL HAPPEN TO MEN IN THE OUTFIT WHO ARE ELIGIBLE TO BE LET OUT BECAUSE THEY HAVE THE HIGHEST POINT SCORES*  1. THE ARMY PLANS TO SEND THEM TO THE PACIFIC ALONG WITH THEIR OUTFIT 2. THE ARMY PLANS TO REPLACE THEM IF POSSIBLE BEFORE THEIR OUTFIT GOES TO THE PACIFIC 3. I DON,T KNOW WHAT THE ARMY PLANS TO DO ABOUT THIS 0. NO ANSWER "
"Q.26. WHAT ABOUT AMERICAN SOLDIERS IN EUROPE WHO ARE ELIGIBLE TO BE LET OUT OF THE ARMY BECAUSE THEY HAVE THE HIGHEST POINT SCORES AND THEREFORE ARE TO BE SENT BACK TO THE STATES. WILL MOST OF THEM BE SENT BACK TO THE U.S. WITHIN THE NEXT 3 MONTHS*  1. YES, MOST OF THEM WILL BE SENT TO THE U.S. WITHIN THE NEXT 3 MONTHS 2. NO, MOST OF THEM WILL HAVE TO WAIT MORE THAN 3 MONTHS 0. NO ANSWER P. NOW, HERE ARE SOME MORE QUESTIONS ABOUT THE PLAN. REMEMBER THAT IN THESE QUESTIONS WE ARE NOT ASKING YOU WHAT THINGS YOU THINK SHOULD COUNT. WE SIMPLY WANT TO FIND OUT WHETHER MOST SOLDIERS KNOW THE CORRECT FACTS ABOUT WHAT THE ARMY PLANS TO DO. YOUR ANSWERS SHOULD TELL WHICH MEN ON THE AVERAGE ARE MORE LIKELY TO BE LET OUT FIRST. IF YOU ARE NOT SURE, YOU SHOULD CHECK ""I DON,T KNOW WHAT THE ARMY PLANS TO DO."" "
"Q.27A. WHICH OF THESE TWO TYPES OF MEN IS MORE LIKELY TO BE LET OUT FIRST UNDER THE ARMY PLAN (THE POINT SYSTEM) - IF THEY ARE EXACTLY THE SAME IN EVERY OTHER WAY*  1. A MAN WITH ONE CHILD UNDER 18 YEARS OF AGE 2. A MAN WITH TWO CHILDREN UNDER 18 YEARS OF AGE 3. BOTH HAVE THE SAME CHANCE 4. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.27B. WHICH OF THESE TWO TYPES OF MEN IS MORE LIKELY TO BE LET OUT FIRST UNDER THE ARMY PLAN (THE POINT SYSTEM) - IF THEY ARE EXACTLY THE SAME IN EVERY OTHER WAY*  1. A SINGLE MAN 2. A MARRIED MAN WITH NO CHILDREN 3. BOTH HAVE THE SAME CHANCE 4. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.27C. WHICH OF THESE TWO TYPES OF MEN IS MORE LIKELY TO BE LET OUT FIRST UNDER THE ARMY PLAN (THE POINT SYSTEM) - IF THEY ARE EXACTLY THE SAME IN EVERY OTHER WAY*  1. A MARRIED MAN WITH NO CHILDREN 2. A SINGLE MAN WHOSE PARENTS ARE DEPENDENT UPON HIM FOR THEIR SUPPORT 3. BOTH HAVE THE SAME CHANCE 4. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.27D. WHICH OF THESE TWO TYPES OF MEN IS MORE LIKELY TO BE LET OUT FIRST UNDER THE ARMY PLAN (THE POINT SYSTEM) - IF THEY ARE EXACTLY THE SAME IN EVERY OTHER WAY*  1. A SINGLE MAN, 23 YEARS OLD 2. A SINGLE MAN, 33 YEARS OLD 3. BOTH HAVE THE SAME CHANCE 4. I DON,T KNOW WHAT THE ARMY PLANS TO DO 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.27E. WHICH OF THESE TWO MEN IS MORE LIKELY TO BE LET OUT FIRST UNDER THE ARMY PLAN (THE POINT SYSTEM) - IF THEY ARE EXACTLY THE SAME IN EVERY OTHER WAY*  1. A MAN WITH 24 MONTHS SERVICE, OF WHICH 12 MONTHS WERE OVERSEAS 2. A MAN WITH 24 MONTHS SERVICE, OF WHICH 6 MONTHS WERE OVERSEAS 3. BOTH HAVE THE SAME CHANCE 4. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.27F. WHICH OF THESE TWO TYPES OF MEN IS MORE LIKELY TO BE LET OUT FIRST UNDER THE ARMY PLAN (THE POINT SYSTEM) - IF THEY ARE EXACTLY THE SAME IN EVERY OTHER WAY*  1. A MAN WHO HAS 180 DAYS OF COMBAT AND 2 CAMPAIGN STARS 2. A MAN WHO HAS 90 DAYS OF COMBAT AND 2 CAMPAIGN STARS 3. BOTH HAVE THE SAME CHANCE 4. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
"Q.27G. WHICH OF THESE TWO TYPES OF MEN IS MORE LIKELY TO BE LET OUT FIRST UNDER THE ARMY PLAN (THE POINT SYSTEM) - IF THEY ARE EXACTLY THE SAME IN EVERY OTHER WAY*  1. A MAN WITH TWO CAMPAIGN STARS 2. A MAN WITH ONE CAMPAIGN STAR AND THE SILVER STAR 3. BOTH HAVE THE SAME CHANCE 4. I DON,T KNOW WHAT THE ARMY PLANS TO DO 0. NO ANSWER "
Q.28. HOW MANY AMERICAN SOLDIERS WHO ARE NOW IN EUROPE DO YOU THINK WILL BE SENT TO FIGHT AGAINST THE JAPS*  1. ALMOST ALL OF THEM 2. MOST OF THEM 3. ABOUT HALF OF THEM 4. ONLY A FEW OF THEM 5. ALMOST NONE OF THEM 0. NO ANSWER 
"Q.29. SUPPOSE AN OUTFIT IS SHIPPED FROM EUROPE TO THE PACIFIC BEFORE THERE IS TIME TO REPLACE THE MEN WHO ARE ELIGIBLE TO BE LET OUT BECAUSE THEY HAVE THE HIGHEST POINT SCORES. AS FAR AS YOU KNOW, WHAT DOES THE ARMY PLAN TO DO ABOUT THESE MEN WITH VERY HIGH POINT SCORES WHO HAPPEN TO BE SENT TO THE PACIFIC WITH THEIR OUTFIT*  1. THEY WILL HAVE TO STAY IN THE PACIFIC WITH THEIR OUTFIT 2. THEY WILL HAVE TO STAY IN THE PACIFIC BUT WILL BE TRANSFERRED TO NON-COMBAT OUTFITS 3. THEY WILL BE REPLACED AND SENT BACK TO THE STATES AS SOON AS POSSIBLE 4. I DON,T KNOW WHAT THE ARMY PLANS TO DO ABOUT THIS 0. NO ANSWER "
"Q.30A. NOT COUNTING MEDICAL DISCHARGES, HOW MANY SOLDIERS DO YOU THINK WILL BE LET OUT OF THE ARMY DURING THE NEXT SIX MONTHS*  1. ALMOST NONE 2. A FAIRLY SMALL NUMBER 3. A FAIRLY LARGE NUMBER 4. A VERY LARGE NUMBER 0. NO ANSWER "
"Q.30B. THERE ARE NOW ABOUT EIGHT MILLION MEN IN THE AMERICAN ARMY. NOT COUNTING MEDICAL DISCHARGES, HOW MANY SOLDIERS DO YOU THINK WILL BE LET OUT OF THE ARMY DURING THE NEXT SIX MONTHS*  1. PRACTICALLY NONE WILL BE LET OUT 2. LESS THAN ONE-HALF MILLION WILL BE LET OUT 3. ONE-HALF TO ONE MILLION WILL BE LET OUT 4. ONE TO TWO MILLION WILL BE LET OUT 5. TWO TO FOUR MILLION WILL BE LET OUT 6. OVER FOUR MILLION WILL BE LET OUT 0. NO ANSWER P. THE NEXT QUESTIONS ASK FOR YOUR OWN PERSONAL OPINION. THERE ARE NO RIGHT OR WRONG ANSWERS TO THESE QUESTIONS. SOME PEOPLE BELIEVE ONE WAY AND SOME ANOTHER WAY. SO YOUR ANSWERS SHOULD SHOW WHAT YOUR OWN OPINION IS. "
"Q.31. HOW DO YOU FEEL ABOUT WHAT YOU,VE DONE IN THIS WAR*  1. I FEEL I,VE DONE MY SHARE AS A SOLDIER AND SHOULD BE DISCHARGED 2. I FEEL I,VE ALREADY DONE MY SHARE, BUT I,M READY TO DO MORE 3. I DON,T FEEL I,VE DONE MY SHARE YET 0. NO ANSWER "
"Q.32. UNDER THE ARMY SCORE CARD PLAN, SOME MEN WILL BE RETURNED TO THE STATES BECAUSE THEY HAVE THE HIGHEST POINT SCORES AND THEREFORE WILL BE FIRST IN TURN TO GET OUT OF THE ARMY. HOW MANY OF THESE MEN WHO ARE FIRST IN TURN TO GET OUT OF THE ARMY DO YOU THINK REALLY WILL BE LET OUT SOON AFTER THEY GET BACK TO THE U.S.*  1. ALMOST ALL OF THEM WILL BE LET OUT 2. MOST OF THEM WILL BE LET OUT 3. ABOUT HALF OF THEM WILL BE LET OUT 4. ONLY A FEW OF THEM WILL BE LET OUT 5. ALMOST NONE OF THEM WILL BE LET OUT 0. NO ANSWER "
"Q.33. IN GENERAL, WHAT DO YOU THINK OF THE ARMY SCORE CARD PLAN (THE POINT SYSTEM)*  1. IT IS VERY GOOD 2. IT IS FAIRLY GOOD 3. IT IS NOT SO GOOD 4. IT IS NOT GOOD AT ALL 5. I DON,T KNOW ENOUGH ABOUT IT TO SAY 0. NO ANSWER "
"Q.34. WHEN THE ARMY SCORE CARD PLAN (THE POINT SYSTEM) GETS GOING, DO YOU THINK IT WILL REALLY BE CARRIED OUT IN THE WAY IT IS SUPPOSED TO BE*  1. YES, I THINK IT WILL BE CARRIED OUT THE WAY IT IS SUPPOSED TO BE 2. NO, I DON,T THINK IT WILL BE CARRIED OUT THE WAY IT IS SUPPOSED TO BE 3. I DON,T KNOW ENOUGH ABOUT THE PLAN TO SAY 0. NO ANSWER "
"Q.35. IF THE ARMY SCORE CARD PLAN (THE POINT SYSTEM) IS CARRIED OUT IN THE WAY IT IS SUPPOSED TO BE, DO YOU THINK IT WILL GIVE THE MEN A SQUARE DEAL*  1. THE PLAN WILL GIVE ALMOST ALL MEN A SQUARE DEAL 2. THE PLAN WILL GIVE MANY MEN A SQUARE DEAL, BUT NOT ALL 3. THE PLAN WILL GIVE SOME MEN A SQUARE DEAL, BUT NOT VERY MANY 4. THE PLAN WILL GIVE VERY FEW MEN A SQUARE DEAL 5. I DON,T KNOW ENOUGH ABOUT THE PLAN TO SAY 0. NO ANSWER "
Q.36. HOW DO YOU FEEL ABOUT BEING SENT TO AN OVERSEAS THEATER WHICH IS FIGHTING AGAINST THE JAPS*  1. THE ARMY SHOULD SEND ME NOW 2. THE ARMY SHOULD NOT SEND ME FOR A WHILE YET 3. THE ARMY SHOULD NOT SEND ME AT ALL 4. NO ANSWER 0. NO CODE OR NO DATA 
"Q.37. REGARDLESS OF WHAT YOU WANT TO DO, DO YOU THINK YOU ACTUALLY WILL BE SENT TO AN OVERSEAS THEATER WHICH IS FIGHTING AGAINST THE JAPS*  1. YES, I AM SURE I WILL BE SENT 2. YES, I THINK I WILL BE SENT, BUT I,M NOT SURE 3. THE CHANCES ARE ABOUT FIFTY-FIFTY 4. NO, I DON,T THINK I WILL BE SENT, BUT I,M NOT SURE 5. NO, I AM SURE I WILL NOT BE SENT 0. NO ANSWER "
"Q.38. HAVE YOU READ THE ARMY,S PAMPHLET (BOOKLET) ""TWO DOWN AND ONE TO GO""* THIS IS THE PAMPHLET WHICH THE ARMY HAS GOT OUT TO EXPLAIN THE SCORE CARD PLAN.  1. YES, I HAVE READ THE PAMPHLET 2. YES, I HAVE SEEN THE PAMPHLET, BUT HAVE NOT READ IT 3. NO, I HAVE NOT READ OR SEEN THE PAMPHLET 4. I DON,T REMEMBER WHETHER OR NOT I HAVE SEEN OR READ THE PAMPHLET 0. NO ANSWER "
"Q.39. HAVE YOU SEEN THE FILM ""TWO DOWN AND ONE TO GO""* THIS IS THE FILM WHICH THE ARMY IS SHOWING TO EXPLAIN THE SCORE CARD PLAN.  1. YES, I HAVE SEEN THE FILM ""TWO DOWN AND ONE TO GO"" 2. NO, I HAVE NOT SEEN THE FILM ""TWO DOWN AND ONE TO GO"" 3. I DON,T REMEMBER WHETHER OR NOT I HAVE SEEN THE FILM ""TWO DOWN AND ONE TO GO"" 0. NO ANSWER "
"Q.40. HOW GOOD A JOB DO YOU THINK THE FILM ""TWO DOWN AND ONE TO GO"" DOES IN EXPLAINING THE ARMY SCORE CARD PLAN*  1. VERY GOOD JOB 2. FAIRLY GOOD JOB 3. PRETTY POOR JOB 4. VERY POOR JOB 5. I HAVEN,T SEEN THE FILM 0. NO ANSWER "
"Q.41. HAVE YOU HEARD THE ARMY SCORE CARD PLAN EXPLAINED IN AN ARMY ORIENTATION HOUR*  1. YES, I HAVE HEARD IT TALKED OVER FULLY IN AN ORIENTATION MEETING 2. I HAVE HEARD IT MENTIONED IN AN ORIENTATION MEETING, BUT IT WAS NOT TALKED OVER FULLY 3. NO, I HAVE NOT HEARD IT IN AN ORIENTATION MEETING 4. I DON,T REMEMBER WHETHER OR NOT I HAVE 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.42. HAVE YOU HEARD ABOUT THE ARMY SCORE CARD PLAN IN ANY WAY NOT MENTIONED IN QUESTION 41* IF YES, I HEARD ABOUT IT FROM:  1. YES, I HEARD ABOUT IT FROM CHECKED, ONE WAY MENTIONED 2. YES, I HEARD ABOUT IT FROM CHECKED, TWO WAYS MENTIONED 3. YES, I HEARD ABOUT IT FROM CHECKED, THREE WAYS MENTIONED 4. YES, I HEARD ABOUT IT FROM CHECKED, FOUR OR MORE WAYS MENTIONED 5. YES, I HEARD ABOUT IT FROM CHECKED, NO WAYS MENTIONED 6. NO, I DID NOT HEAR ABOUT IT IN ANY OTHER WAY 0. NO ANSWER "
"Q.43. FROM WHICH OF THE FOLLOWING SOURCES DID YOU GET MOST OF YOUR INFORMATION ABOUT THE ARMY SCORE CARD PLAN*  1. FROM THE FILM ""TWO DOWN AND ONE TO GO"" 2. FROM THE PAMPHLET ""TWO DOWN AND ONE TO GO"" 3. FROM THE ORIENTATION HOUR 4. FROM NEWSPAPERS AND RADIO 5. TALKING TO OTHER SOLDIERS 6. OTHER 0. NO ANSWER "
