CARD.  1. CARD ONE 
"Q.9. ARE YOU ENTITLED TO WEAR ANY CAMPAIGN STARS* IF YES, HOW MANY*  01. YES, ONE CAMPAIGN STAR 02. YES, TWO CAMPAIGN STARS 03. YES, THREE CAMPAIGN STARS 04. YES, FOUR CAMPAIGN STARS 05. YES, FIVE CAMPAIGN STARS OR ONE SILVER CAMPAIGN STAR (A SILVER CAMPAIGN STAR COUNTS AS FIVE CAMPAIGN STARS) 06. YES, SIX CAMPAIGN STARS 07. YES, SEVEN CAMPAIGN STARS 08. YES, EIGHT CAMPAIGN STARS 09. YES, NINE CAMPAIGN STARS 10. YES, NO ANSWER 11. NO 00. NO ANSWER "
"Q.10. WHICH OF THE FOLLOWING DECORATIONS OR AWARDS DO YOU HAVE* (DISTINGUISHED SERVICE CROSS, LEGION OF MERIT, SILVER STAR, DISTINGUISHED-FLYING CROSS, SOLDIER,S MEDAL, BRONZE STAR MEDAL (NOT CAMPAIGN STAR), AIR MEDAL, PURPLE HEART) Z. COUNT EACH STAR, AWARD AND OAK LEAF CLUSTER SEPARATELY AND CODE THE TOTAL.  ANP (TOTAL NUMBER) 01. TOTAL OF ONE . . . 68. TOTAL OF SIXTY-EIGHT 99.I DON,T HAVE ANY AWARDS OR DECORATIONS 00.NO ANSWER "
"Q.11. WHAT WAS THE BRANCH OF SERVICE THAT YOU WERE LAST IN WHILE YOU WERE OVERSEAS* E. IF IN AIR FORCE OVERSEAS, CODES 01-03; IF IN GROUND FORCES OR SERVICE FORCES OVERSEAS, CODES 11-18, 21-24, 31, 41.  01. FLYING JOB 02. GROUND CREW, AIRCRAFT MAINTENANCE AND REPAIR 03. SOME OTHER GROUND JOB 11. ENGINEERS 12. QUARTERMASTER CORPS 13. MEDICAL DEPARTMENT 14. SIGNAL CORPS 15. TRANSPORTATION CORPS 16. ORDNANCE DEPARTMENT 17. CHEMICAL WARFARE SERVICE 18. MILITARY POLICE 21. INFANTRY 22. FIELD ARTILLERY 23. COAST ARTILLERY OR AAA 24. ARMORED FORCE OR TD 31. DEML (STATION COMPLEMENT) 41. OTHER 42. NO ANSWER 00. NO CODE OR NO DATA "
"Q.12. IN WHAT OVERSEAS THEATER OR AREA DID YOU LAST SERVE*  01. EUROPEAN THEATER (BRITISH ISLES, FRANCE, GERMANY) 02. MEDITERRANEAN THEATER (ITALY, NORTH AFRICA) 03. CARIBBEAN, PANAMA 04. SOUTHWEST PACIFIC AREA (AUSTRALIA, NEW GUINEA, PHILIPPINES) 05. SOUTH, PACIFIC BASE COMMAND (NEW CALEDONIA, GUADALCANAL, ETC.) 06. CENTRAL PACIFIC BASE COMMAND (HAWAII, KWAJALEIN, SAIPAN, ETC.) 07. ALASKA, ALEUTIANS 08. MIDDLE EAST (CAIRO, PALESTINE, IRAN) 09. CHINA, BURMA, INDIA 10. OTHER PLACE 00. NO ANSWER "
Q.13. WAS THIS THE OVERSEAS THEATER OR AREA YOU SERVED IN LONGEST*  1. YES 2. NO 0. NO ANSWER 
"Q.14. ARE YOU:  1. SINGLE 2. MARRIED 3. WIDOWED, DIVORCED OR SEPARATED 0. NO ANSWER "
"Q.15. HAVE YOU ANY CHILDREN UNDER 18 YEARS OF AGE* IF YES, HOW MANY*  1. YES, ONE CHILD 2. YES, TWO CHILDREN 3. YES, THREE CHILDREN 4. YES, FOUR OR MORE CHILDREN 5. YES, HOW MANY NOT SPECIFIED 6. NO 0. NO ANSWER "
"Q.16. DO YOU KNOW WHAT YOUR OWN SCORE IS UNDER THE ARMY SCORE CARD PLAN FOR DECIDING WHICH MEN ARE ELIGIBLE TO BE DECLARED SURPLUS*  ANP (ACTUAL NUMBER POINTS) 15. 15 POINTS . . . 89. 89 POINTS 90. 90-99 POINTS 91.100-109 POINTS 92.110-119 POINTS 93.120 POINTS OR OVER 94.NO, I DON,T KNOW WHAT MY SCORE IS 99.NO ANSWER "
"Q.17. IF YOU HAD A CHOICE, WHICH ONE OF THESE BRANCHES OF THE ARMY WOULD YOU LIKE TO BE IN*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED FORCE 07. SIGNAL CORPS 08. COAST ARTILLERY 09. ANTI-AIRCRAFT 10. AIR CORPS 11. TRANSPORTATION CORPS 12. ORDNANCE DEPARTMENT 13. CHEMICAL WARFARE SERVICE 14. MILITARY POLICE 15. TANK DESTROYER 16. OTHER 00. NO ANSWER "
Q.18. WHICH ONE OF THESE BRANCHES WOULD YOU TRY HARDEST TO STAY OUT OF*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED FORCE 07. SIGNAL CORPS 08. COAST ARTILLERY 09. ANTI-AIRCRAFT 10. AIR CORPS 11. TRANSPORTATION CORPS 12. ORDNANCE DEPARTMENT 13. CHEMICAL WARFARE SERVICE 14. MILITARY POLICE 15. TANK DESTROYER 16. OTHER 00. NO ANSWER 
"Q.19A. HOW DO YOU FEEL ABOUT SERVING OVERSEAS AGAIN*  1. I WANT TO GET OVERSEAS AGAIN AS SOON AS POSSIBLE 2. I,M READY TO GO WHENEVER I,M NEEDED 3. I,D LIKE TO STAY IN THE U.S. FOR A FEW MONTHS, BUT THEN I,LL BE READY TO GO ANYWHERE 4. I DON,T WANT TO GO OVERSEAS AGAIN 0. NO ANSWER X. QUESTION 19B NOT CODED. "
"Q.19C. REGARDLESS OF WHAT YOU WANT TO DO, DO YOU THINK YOU ACTUALLY WILL BE SENT TO SOME OVERSEAS THEATER AGAIN*  1. I AM VERY SURE I,LL BE SENT OVER AGAIN 2. I AM FAIRLY SURE I,LL BE SENT OVER AGAIN 3. THE CHANCES ARE ABOUT FIFTY-FIFTY 4. I AM FAIRLY SURE I,LL NOT BE SENT OVER AGAIN 5. I AM VERY SURE I,LL NOT BE SENT OVER AGAIN 6. UNDECIDED 0. NO ANSWER "
"Q.20. KNOWING WHAT YOU DO NOW, HOW DO YOU FEEL ABOUT HAVING COME BACK TO THE U.S.*  1. I WISH I HADN,T COME BACK 2. I WOULD RATHER HAVE COME BACK JUST FOR A FURLOUGH AND THEN RETURNED TO MY OLD OUTFIT OVERSEAS 3. I AM GLAD I CAME BACK 4. SOMETHING ELSE 0. NO ANSWER "
"Q.21. IN GENERAL, WHAT SORT OF PHYSICAL CONDITION WOULD YOU SAY YOU ARE IN AT THE PRESENT TIME*  1. VERY GOOD PHYSICAL CONDITION 2. GOOD PHYSICAL CONDITION 3. FAIR PHYSICAL CONDITION 4. POOR PHYSICAL CONDITION 5. VERY POOR PHYSICAL CONDITION 0. NO ANSWER "
"Q.22A. ARE YOU EVER TROUBLED BY YOUR HANDS SWEATING SO THAT THEY FEEL DAMP AND CLAMMY*  1. YES, OFTEN 2. YES, SOMETIMES 3. NO, NEVER 0. NO ANSWER "
Q.22B. HOW OFTEN ARE YOU BOTHERED BY HAVING AN UPSET STOMACH*  1. NEARLY ALL THE TIME 2. PRETTY OFTEN 3. NOT VERY OFTEN 4. NEVER 0. NO ANSWER 
Q.22C. DO YOU OFTEN HAVE TROUBLE IN GETTING TO SLEEP OR STAYING ASLEEP*  1. VERY OFTEN 2. SOMETIMES 3. ALMOST NEVER 0. NO ANSWER 
"Q.22D. DO YOUR HANDS EVER TREMBLE ENOUGH TO BOTHER YOU*  1. YES, OFTEN 2. YES, SOMETIMES 3. NO, NEVER 0. NO ANSWER "
"Q.22E. ARE YOU EVER BOTHERED BY NERVOUSNESS*  1. YES, OFTEN 2. YES, SOMETIMES 3. NO, NEVER 0. NO ANSWER "
Q.22F. ARE YOU EVER WORRIED AND UPSET*  1. I AM HARDLY EVER WORRIED AND UPSET 2. I AM SOMETIMES WORRIED AND UPSET 3. I AM OFTEN WORRIED AND UPSET 0. NO ANSWER 
"Q.22G. IN GENERAL, WHAT SORT OF A TIME DO YOU HAVE IN THE ARMY*  1. I HAVE A PRETTY GOOD TIME 2. IT,S ABOUT FIFTY-FIFTY 3. I HAVE A PRETTY ROTTEN TIME 0. NO ANSWER "
"Q.22H. IN GENERAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME, IN GOOD SPIRITS OR IN LOW SPIRITS*  1. I AM USUALLY IN GOOD SPIRITS 2. I AM IN GOOD SPIRITS SOME OF THE TIME, IN LOW SPIRITS SOME OF THE TIME 3. I AM USUALLY IN LOW SPIRITS 4. NO ANSWER 0. NO CODE OR NO DATA P. HERE ARE SOME QUESTIONS TO FIND OUT HOW SOLDIERS FEEL ABOUT THE WAR AND THE PEACE. "
Q.23. DO YOU EVER GET THE FEELING THAT THIS WAR WAS NOT WORTH FIGHTING*  1. VERY OFTEN 2. SOMETIMES 3. ONLY ONCE IN A GREAT WHILE 4. NEVER 0. NO ANSWER 
"Q.24. DO YOU THINK THAT AFTER THIS WAR, PEACE TERMS WILL BE WORKED OUT THAT YOU WILL THINK ARE GOOD ONES*  1. I,M VERY SURE THE PEACE TERMS WILL BE GOOD ONES 2. I,M FAIRLY SURE THEY WILL BE 3. I,M NOT SO SURE THEY WILL BE 4. I,M NOT AT ALL SURE THEY WILL BE 0. NO ANSWER "
"Q.25A. READ THE TWO STATEMENTS BELOW AND CHECK THE ONE WHICH YOU THINK SHOULD BE THE MORE IMPORTANT PEACE AIM FOR THE U.S.  1. ""TO SEE THAT THE NATIONS ORGANIZE TO PREVENT WARS IN THE FUTURE"" 2. ""TO SEE THAT THE U.S. IS SO STRONG THAT NO NATIONS WOULD DARE ATTACK US"" 3. NO ANSWER 0. NO CODE OR NO DATA "
"Q.25B. NOW READ THESE TWO STATEMENTS AND CHECK THE ONE YOU THINK SHOULD BE THE MORE IMPORTANT PEACE AIM FOR THE U.S.  1. ""TO SEE THAT THE PEOPLE IN ALL COUNTRIES HAVE THE RIGHT TO GOVERN THEMSELVES"" 2. ""TO SEE THAT THE NATIONS ORGANIZE TO PREVENT WARS IN THE FUTURE"" 0. NO ANSWER "
"Q.25C. NOW CHECK WHICH ONE OF THESE TWO STATEMENTS SHOULD BE THE MORE IMPORTANT PEACE AIM FOR THE U.S.  1. ""TO SEE THAT THE PEOPLE IN ALL COUNTRIES HAVE THE RIGHT TO GOVERN THEMSELVES"" 2. ""TO SEE THAT THE U.S. IS SO STRONG THAT NO NATIONS WOULD DARE ATTACK US"" 0. NO ANSWER "
"Q.26A. AFTER THE WAR DO YOU THINK THERE SHOULD BE A SPECIAL FORCE OF SOLDIERS FROM THE ARMIES OF A NUMBER OF DIFFERENT COUNTRIES THAT COULD BE SENT ANY PLACE THE INTERNATIONAL ORGANIZATION DECIDED THEY WERE NEEDED*  1. YES, THERE SHOULD BE AN INTERNATIONAL ARMY OF THAT KIND 2. NO, THERE SHOULD NOT BE AN INTERNATIONAL ARMY OF THAT KIND 3. UNDECIDED 0. NO ANSWER "
"Q.26B. DO YOU THINK THERE ACTUALLY WILL BE AN INTERNATIONAL ARMY LIKE THAT SET UP OR NOT*  1. YES, I THINK THERE ACTUALLY WILL BE AN INTERNATIONAL ARMY OF THAT KIND 2. NO, THERE PROBABLY WILL NOT BE ONE SET UP 3. UNDECIDED 0. NO ANSWER "
"Q.27. AFTER THE WAR, SOME OF OUR ALLIES WILL NEED HELP IN FEEDING THEIR PEOPLE. DO YOU THINK THE UNITED STATES SHOULD SEND FOOD TO THESE COUNTRIES EVEN IF IT MEANT THAT WE WOULD HAVE TO KEEP ON RATIONING FOOD IN OUR OWN COUNTRY FOR A WHILE TO DO IT*  1. WE SHOULD SEND FOOD AFTER THE WAR, EVEN IF WE HAVE TO KEEP ON RATIONING FOOD IN THE U.S. IN ORDER TO DO IT 2. WE SHOULD NOT SEND FOOD IF IT MEANS WE HAVE TO KEEP ON RATIONING FOOD IN THE U.S. IN ORDER TO DO IT 3. NO ANSWER 0. NO CODE OR NO DATA "
"Q.28. AFTER THE WAR, SOME OF OUR ALLIES WILL NEED MONEY AND MATERIALS TO HELP THEM GET BACK ON THEIR FEET. DO YOU THINK WE SHOULD LET THEM HAVE MONEY AND MATERIALS TO HELP THEM GET BACK ON THEIR FEET, EVEN IF IT MEANT THAT WE SHOULD HAVE TO PAY HIGHER TAXES TO DO IT*  1. WE SHOULD HELP THEM WITH MONEY AND MATERIALS AFTER THE WAR, EVEN IF IT MEANS HIGHER TAXES FOR US 2. WE SHOULD NOT HELP THEM WITH MONEY AND MATERIALS AFTER THE WAR IF IT MEANS HIGHER TAXES FOR US 3. NO ANSWER 0. NO CODE OR NO DATA "
"Q.29. CHECK THE ONE STATEMENT BELOW THAT COMES CLOSEST TO EXPRESSING HOW YOU FEEL TOWARD GERMAN SOLDIERS.  1. I HAVE A STRONG HATRED TOWARDS GERMAN SOLDIERS 2. I HAVE A GREAT DISLIKE FOR THEM, BUT DON,T HATE THEM 3. SOMETIMES I HAVE STRONG FEELINGS AGAINST THEM, SOMETIMES NO PARTICULAR FEELINGS 4. I DON,T HAVE ANY STRONG FEELINGS ABOUT THEM 5. I FEEL THEY ARE LIKE US AND HAVE DONE WHAT THEY THOUGHT WAS THEIR DUTY 0. NO ANSWER "
"Q.30. CHECK THE ONE STATEMENT BELOW THAT COMES CLOSEST TO EXPRESSING HOW YOU FEEL TOWARD GERMAN LEADERS.  1. I HAVE A STRONG HATRED TOWARDS GERMAN LEADERS 2. I HAVE A GREAT DISLIKE FOR THEM, BUT DON,T HATE THEM 3. SOMETIMES I HAVE STRONG FEELINGS AGAINST THEM, SOMETIMES NO PARTICULAR FEELINGS 4. I DON,T HAVE ANY STRONG FEELINGS ABOUT THEM 5. I FEEL THEY ARE LIKE US AND HAVE DONE WHAT THEY THOUGHT WAS THEIR DUTY 0. NO ANSWER "
"Q.31. CHECK THE ONE STATEMENT BELOW THAT COMES CLOSEST TO EXPRESSING HOW YOU FEEL TOWARD GERMAN COMMON PEOPLE.  1. I HAVE A STRONG HATRED TOWARDS GERMAN COMMON PEOPLE 2. I HAVE A GREAT DISLIKE FOR THEM, BUT DON,T HATE THEM 3. SOMETIMES I HAVE STRONG FEELINGS AGAINST THEM, SOMETIMES NO PARTICULAR FEELINGS 4. I DON,T HAVE ANY STRONG FEELINGS ABOUT THEM 5. I FEEL THEY ARE LIKE US AND HAVE DONE WHAT THEY THOUGHT WAS THEIR DUTY 0. NO ANSWER "
"Q.32. SOME FEEL THAT GERMANY SHOULD BE GOVERNED BY AN OCCUPATION FORCE FOR SOME YEARS TO COME, WHILE OTHERS FEEL THAT GERMANY SHOULD BE GOVERNED ONLY UNTIL NAZIS ARE CRUSHED AND A NEW GOVERNMENT SET UP. WITH WHICH DO YOU AGREE*  1. GOVERN GERMANY WITH AN OCCUPATION FORCE FOR SOME YEARS TO COME 2. GOVERN GERMANY ONLY UNTIL NAZIS ARE CRUSHED AND A NEW GOVERNMENT SET UP 3. DON,T KNOW 0. NO ANSWER "
"Q.33. DO YOU THINK THE UNITED NATIONS SHOULD KEEP AN OCCUPATION FORCE IN GERMANY FOR SOME YEARS AFTER THE WAR, EVEN IF IT MEANS THE U.S. WILL HAVE TO FURNISH A CONSIDERABLE NUMBER OF TROOPS, IN ORDER TO DO IT*  1. YES 2. NO 3. NOT SURE 0. NO ANSWER "
"Q.34. DO YOU THINK THAT THE ORDINARY GERMAN PEOPLE ARE TO BLAME FOR STARTING THE WAR, OR DO YOU THINK THAT IT IS REALLY JUST THE GROUP OF NAZI MILITARISTIC LEADERS WHO ARE TO BLAME*  1. ALMOST ALL OF THE ORDINARY GERMAN PEOPLE ARE TO BLAME AS WELL AS THEIR LEADERS 2. MOST OF THE ORDINARY GERMANS ARE TO BLAME, BUT SOME OF THEM COULDN,T HELP WHAT THEIR LEADERS DID 3. FEW OF THE ORDINARY GERMAN PEOPLE ARE TO BLAME, IT WAS MOSTLY THE FAULT OF THEIR LEADERS 4. ALMOST NONE OF THE ORDINARY GERMAN PEOPLE ARE TO BLAME, IT WAS JUST THEIR LEADERS 0. NO ANSWER "
"Q.35A. ABOLISH THE NAZI PARTY*  1. SHOULD 2. SHOULD NOT 3. DON,T KNOW 0. NO ANSWER "
"Q.35B. COMPLETELY DEMOBILIZE THE GERMAN ARMY AND KEEP THEM FROM HAVING AN ARMY AGAIN*  1. SHOULD 2. SHOULD NOT 3. DON,T KNOW 0. NO ANSWER "
"Q.35C. BREAK GERMANY UP INTO SMALLER STATES*  1. SHOULD 2. SHOULD NOT 3. DON,T KNOW 0. NO ANSWER "
"Q.35D. PREVENT THE GERMANS FROM REBUILDING THEIR STEEL, CHEMICAL, AND AUTOMOTIVE INDUSTRIES*  1. SHOULD 2. SHOULD NOT 3. DON,T KNOW 0. NO ANSWER "
"Q.35E. MAKE GERMAN LABOR REBUILD DEVASTATED AREAS IN OTHER COUNTRIES AT THE WAGES USUALLY PAID PRISONERS OF WAR*  1. SHOULD 2. SHOULD NOT 3. DON,T KNOW 0. NO ANSWER "
"Q.35F. CLOSELY SUPERVISE AND INSPECT THE GERMAN SCHOOLS AND COLLEGES FOR YEARS TO COME*  1. SHOULD 2. SHOULD NOT 3. DON,T KNOW 0. NO ANSWER "
"Q.35G. GIVE EMERGENCY RELIEF IN SUCH THINGS AS FOOD, CLOTHING, FUEL, MEDICAL AID, WHERE THE GERMANS CANNOT SUPPLY THESE THINGS THEMSELVES*  1. SHOULD 2. SHOULD NOT 3. DON,T KNOW 0. NO ANSWER "
"Q.35H. KILL OR PUT IN PRISON FOR LIFE ALL THE BIGSHOT NAZI LEADERS*  1. SHOULD 2. SHOULD NOT 3. DON,T KNOW 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.35I. KILL OR PUT IN PRISON FOR LIFE ALL THE LITTLE NAZI LEADERS WHO HELD LOWER POSITIONS*  1. SHOULD 2. SHOULD NOT 3. DON,T KNOW 0. NO ANSWER "
Q.36. ABOUT HOW MANY OF THE GERMAN PEOPLE DO YOU THINK CAN BE EDUCATED AWAY FROM NAZISM AND TAUGHT TO REALLY THINK AND ACT LIKE DEMOCRATIC PEOPLE*  1. ALMOST ALL OF THEM 2. MOST OF THEM 3. ABOUT HALF OF THEM 4. FEW OF THEM 5. ALMOST NONE OF THEM 0. NO ANSWER 
"Q.37A. DO YOU THINK GERMANY WILL EVER AGAIN BE A NATION THAT WE CAN TRUST AND TREAT AS AN EQUAL*  1. YES 2. NO 3. DON,T KNOW 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.37B. HOW LONG DO YOU THINK IT WOULD TAKE BEFORE WE COULD TRUST AND TREAT GERMANY AS AN EQUAL*  1. SOMEWHERE BETWEEN 1 AND 5 YEARS 2. SOMEWHERE BETWEEN 5 AND 10 YEARS 3. SOMEWHERE BETWEEN 10 AND 20 YEARS 4. SOMEWHERE BETWEEN 20 AND 30 YEARS 5. MORE THAN 30 YEARS 6. I HAVEN,T ANY IDEA 7. GERMANY WILL NEVER BE A NATION WE CAN TRUST AND TREAT AS AN EQUAL 0. NO ANSWER "
"Q.38A. SINCE D-DAY, HAVE YOU BEEN IN GERMANY AT ANY TIME*  1. YES 2. NO 3. NO ANSWER 0. NO CODE OR NO DATA "
"Q.38B. IF YOUR ANSWER IS YES, ABOUT HOW MANY WEEKS ALTOGETHER HAVE YOU BEEN IN GERMANY*  1. UNDER 2 WEEKS 2. 2 WEEKS UP TO AND INCLUDING 4 WEEKS 3. OVER 4 WEEKS UP TO AND INCLUDING 9 WEEKS 4. OVER 9 WEEKS UP TO AND INCLUDING 13 WEEKS 5. OVER 13 WEEKS UP TO AND INCLUDING 17 WEEKS 6. OVER 17 WEEKS UP TO AND INCLUDING 21 WEEKS 7. OVER 21 WEEKS UP TO AND INCLUDING 26 WEEKS 8. OVER 26 WEEKS UP TO AND INCLUDING 52 WEEKS 9. OVER 52 WEEKS 0. NO ANSWER "
"Q.39. IN GENERAL, DO YOU THINK THE ARMY HAS TRIED ITS BEST TO SEE THAT MEN GET AS SQUARE A DEAL AS POSSIBLE*  1. YES, IT HAS TRIED ITS BEST 2. IT HAS TRIED SOME BUT NOT HARD ENOUGH 3. IT HAS HARDLY TRIED AT ALL 0. NO ANSWER "
"Q.40. IN GENERAL, DO YOU FEEL YOU YOURSELF HAVE GOTTEN A SQUARE DEAL FROM THE ARMY*  1. YES, IN MOST WAYS I HAVE 2. IN SOME WAYS, YES, IN OTHER WAYS, NO 3. NO, ON THE WHOLE I HAVEN,T GOTTEN A SQUARE DEAL 0. NO ANSWER "
"Q.41. DO YOU THINK THE ARMY IS TRYING ITS BEST TO SEE THAT THE MEN WHO HAVE THE HARD AND DANGEROUS JOBS GET THE SPECIAL CONSIDERATION AND BREAKS THEY DESERVE*  1. YES, IT IS TRYING ITS BEST 2. IT IS TRYING SOME, BUT NOT HARD ENOUGH 3. IT IS HARDLY TRYING AT ALL 4. NO ANSWER 0. NO CODE OR NO DATA CARD 2 "
CARD.  2. CARD TWO 
DECK.  211. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
FORM.  1. S-211A - A FORM 2. S-211B - B FORM 
Q.42. DO YOU THINK WHEN YOU ARE DISCHARGED YOU WILL GO BACK TO CIVILIAN LIFE WITH A FAVORABLE OR UNFAVORABLE ATTITUDE TOWARD THE ARMY*  1. VERY FAVORABLE 2. FAIRLY FAVORABLE 3. ABOUT 50-50 4. FAIRLY UNFAVORABLE 5. VERY UNFAVORABLE 0. NO ANSWER 
"Q.43. DO YOU THINK YOU WILL BE NEEDED OVERSEAS IN ORDER TO HELP BEAT JAPAN*  1. YES, ALMOST IMMEDIATELY 2. YES, BUT NOT FOR QUITE A WHILE 3. NO 4. HAVEN,T ANY IDEA 0. NO ANSWER "
"Q.44. DO YOU THINK THAT IN FINISHING THE WAR AGAINST JAPAN WE WILL DEPEND MAINLY ON NAVY AND AIR FORCES, OR DO YOU THINK WE WILL NEED TO USE A LOT MORE GROUND FORCES THAN WE ALREADY HAVE IN THE PACIFIC*  1. WE ALREADY HAVE ENOUGH GROUND FORCES IN THE PACIFIC NOW 2. WE WILL NEED SOMEWHAT MORE GROUND FORCES IN THE PACIFIC THAN WE NOW HAVE THERE 3. WE WILL NEED A LOT MORE GROUND FORCES IN THE PACIFIC THAN WE NOW HAVE THERE 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.45. IF YOU HAVE TO BE STATIONED OVERSEAS UNTIL AFTER JAPAN SURRENDERS, WHICH OF THE FOLLOWING WOULD YOU PREFER AS AN ASSIGNMENT*  1. GO TO ETO (AS PART OF THE FORCES OCCUPYING GERMANY) 2. GO TO THE PACIFIC, IN MY PRESENT KIND OF JOB 3. GO TO THE PACIFIC, BUT IN A DIFFERENT KIND OF JOB THAN I NOW HAVE 4. IT DOESN,T MAKE ANY DIFFERENCE TO ME 0. NO ANSWER "
"Q.46. ACCORDING TO WHAT YOU HAVE SEEN AND READ, DO YOU BELIEVE MOST TROOPS NOW IN ETO WILL BE RELEASED FROM THE ARMY NOW THAT GERMANY IS DEFEATED, OR DO YOU THINK MOST OF THEM WILL REMAIN IN THE ARMY UNTIL JAPAN IS DEFEATED*  1. I THINK MOST OF THE TROOPS IN ETO WILL BE RELEASED FROM THE ARMY NOW GERMANY,S DEFEATED 2. I THINK ABOUT HALF THE TROOPS IN ETO WILL BE RELEASED FROM THE ARMY NOW GERMANY,S DEFEATED 3. I THINK ONLY A FEW OF THE TROOPS IN ETO WILL BE RELEASED FROM THE ARMY NOW GERMANY,S DEFEATED 4. I THINK HARDLY ANY OF THE TROOPS IN ETO WILL BE RELEASED FROM THE ARMY NOW GERMANY,S DEFEATED 0. NO ANSWER "
"Q.47. SOME SOLDIERS FEEL THEY,VE ALREADY DONE THEIR SHARE IN WINNING THE WAR. OTHERS FEEL THEY SHOULD DO STILL MORE. HOW DO YOU PERSONALLY FEEL ABOUT WHAT YOU,VE DONE IN THIS WAR*  1. I DON,T FEEL I,VE DONE MY SHARE YET 2. I FEEL I,VE ALREADY DONE MY SHARE, BUT I,M READY TO DO MORE BUT NOT IN A COMBAT JOB 3. I FEEL I HAVE DONE MY SHARE, BUT I,M READY TO DO MORE IN ANY KIND OF JOB THEY ASSIGN ME TO 4. I FEEL I,VE ALREADY DONE MY SHARE AND SHOULD BE DISCHARGED 0. NO ANSWER "
"Q.48. DO YOU THINK THERE ARE ENOUGH ABLE-BODIED SOLDIERS STILL IN THE STATES SO THAT THE MEN WHO HAVE SERVED OVERSEAS FOR 18 MONTHS OR MORE SHOULD NOT HAVE TO GO TO THE PACIFIC*  1. NO, I DON,T BELIEVE THERE ARE ENOUGH IN THE STATES 2. THERE ARE ENOUGH IN THE STATES TO REPLACE THE COMBAT MEN, BUT NOT TO REPLACE THE NON-COMBAT MEN OVERSEAS 3. THERE ARE ENOUGH IN THE STATES TO REPLACE BOTH THE COMBAT AND THE NON-COMBAT MEN 4. NO ANSWER 0. NO CODE OR NO DATA "
