CARD.  1. CARD ONE 
"Q.15. IF YOU HAD A CHOICE, WHICH ONE OF THESE BRANCHES OF THE ARMY WOULD YOU LIKE TO BE IN*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED FORCE 07. SIGNAL CORPS 08. COAST ARTILLERY AND ANTI-AIRCRAFT 09. AIR CORPS 10. TRANSPORTATION CORPS 11. ORDNANCE DEPARTMENT 12. CHEMICAL WARFARE SERVICE 13. MILITARY POLICE 14. CAVALRY 15. FINANCE 16. OTHER 00. NO ANSWER "
"Q.16. ABOUT HOW OFTEN DO YOU GO TO ANY TOWN OR CITY SINCE YOU,VE BEEN IN THIS CAMP*  1. ONCE EVERY 2 OR 3 WEEKS 2. ONCE A WEEK 3. TWICE A WEEK 4. THREE OR MORE TIMES A WEEK 5. LESS THAN ONCE A MONTH 6. ONCE A MONTH 7. NEVER 8. I LIVE OFF THE POST IN A TOWN OR CITY 0. NO ANSWER "
"Q.17. DO YOU FEEL PROUD OF YOUR COMPANY (BATTERY, SQUADRON, TROOP)*  1. YES, VERY PROUD 2. YES, FAIRLY PROUD 3. NO, NOT PROUD 4. UNDECIDED 0. NO ANSWER "
Q.18. HOW INTERESTED ARE YOU IN YOUR ARMY JOB*  1. VERY MUCH INTERESTED 2. A LITTLE BUT NOT MUCH 3. NOT INTERESTED AT ALL 0. NO ANSWER 
Q.19. WOULD YOU CHANGE TO SOME OTHER ARMY JOB IF GIVEN A CHANCE*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
Q.20. DO YOU USUALLY FEEL THAT WHAT YOU ARE DOING IN THE ARMY IS WORTHWHILE OR NOT*  1. I USUALLY FEEL IT IS WORTHWHILE 2. I USUALLY FEEL IT IS NOT WORTHWHILE 3. UNDECIDED 0. NO ANSWER 
Q.21. DO YOU THINK YOU CAN MAKE GOOD IN THE ARMY*  1. I FEEL PRETTY SURE I CAN MAKE GOOD 2. I AM NOT SO SURE I CAN MAKE GOOD 3. UNDECIDED 0. NO ANSWER 
"Q.22. IN GENERAL, WHAT SORT OF A TIME DO YOU HAVE IN THE ARMY*  1. I HAVE A PRETTY GOOD TIME 2. IT,S ABOUT FIFTY-FIFTY 3. I HAVE A PRETTY ROTTEN TIME 0. NO ANSWER "
"Q.23. IN GENERAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME, IN GOOD SPIRITS OR IN LOW SPIRITS*  1. I AM USUALLY IN GOOD SPIRITS 2. I AM IN GOOD SPIRITS SOME OF THE TIME AND IN LOW SPIRITS SOME OF THE TIME 3. I AM USUALLY IN LOW SPIRITS 0. NO ANSWER "
Q.24. ARE YOU EVER WORRIED AND UPSET*  1. I AM HARDLY EVER WORRIED AND UPSET 2. I AM SOMETIMES WORRIED AND UPSET 3. I AM OFTEN WORRIED AND UPSET 0. NO ANSWER 
"Q.25. IF IT WERE UP TO YOU, WHAT KIND OF OUTFIT WOULD YOU RATHER BE IN*  1. IN A COMBAT OUTFIT OVERSEAS 2. IN A NON-COMBAT OUTFIT OVERSEAS 3. IN AN OUTFIT THAT WILL STAY IN THE UNITED STATES 0. NO ANSWER "
"Q.26. IF IT WERE UP TO YOU TO CHOOSE, DO YOU THINK YOU COULD DO MORE FOR YOUR COUNTRY AS A SOLDIER OR AS A WORKER IN A WAR JOB*  1. AS A SOLDIER 2. AS A WAR WORKER 3. UNDECIDED 0. NO ANSWER "
Q.27. HOW SATISFIED ARE YOU ABOUT BEING IN YOUR PRESENT ARMY JOB INSTEAD OF SOME OTHER ARMY JOB*  1. VERY SATISFIED 2. SATISFIED 3. VERY DISSATISFIED 4. DISSATISFIED 5. IT DOES NOT MAKE ANY DIFFERENCE TO ME 0. NO ANSWER 
Q.28. DO YOU FEEL THAT EVERYTHING POSSIBLE HAS BEEN DONE TO PLACE YOU IN THE ARMY JOB WERE YOU BEST FIT*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
Q.29. DO YOU CONSIDER YOUR OWN PRESENT JOB OR DUTY IN THE ARMY AN IMPORTANT ONE IN THE WAR EFFORT*  1. VERY IMPORTANT 2. PRETTY IMPORTANT 3. NOT SO IMPORTANT 4. NOT IMPORTANT AT ALL 5. UNDECIDED 0. NO ANSWER 
"Q.30. ON THE WHOLE, DO YOU THINK THE ARMY IS GIVING YOU A CHANCE TO SHOW WHAT YOU CAN DO*  1. A VERY GOOD CHANCE 2. A FAIRLY GOOD CHANCE 3. NOT MUCH OF A CHANCE 4. NO CHANCE AT ALL 5. UNDECIDED 0. NO ANSWER "
Q.31. DO YOU THINK A SOLDIER WITH ABILITY HAS A GOOD CHANCE FOR PROMOTION IN THE ARMY*  1. A VERY GOOD CHANCE 2. A FAIRLY GOOD CHANCE 3. NOT MUCH OF A CHANCE 4. NO CHANCE AT ALL 5. UNDECIDED 0. NO ANSWER 
"Q.32. HOW DO YOU FEEL ABOUT ARMY FOOD*  1. IT IS GOOD QUALITY AND WELL PREPARED 2. IT IS GOOD QUALITY, BUT POORLY PREPARED 3. IT IS POOR QUALITY, BUT WELL PREPARED 4. IT IS POOR QUALITY AND POORLY PREPARED 5. UNDECIDED 0. NO ANSWER "
Q.33. HOW DO YOU FEEL ABOUT MEDICAL ATTENTION IN THE ARMY*  1. IT IS VERY GOOD 2. IT IS FAIRLY GOOD 3. IT IS VERY POOR 4. IT IS RATHER POOR 5. UNDECIDED 0. NO ANSWER 
Q.34. DO YOU EVER FEEL THAT YOU ARE NOT AS GOOD A SOLDIER AS MOST OF THE OTHER MEN IN YOUR OUTFIT*  1. I FEEL THAT WAY NEARLY ALL OF THE TIME 2. I FEEL THAT WAY FAIRLY OFTEN 3. I FEEL THAT WAY ONLY ONCE IN A WHILE 4. I ALMOST NEVER FEEL THAT WAY 0. NO ANSWER 
"Q.35. IN GENERAL, HOW WOULD YOU SAY YOUR HEALTH IS*  1. BETTER THAN MOST MEN 2. ABOUT THE SAME AS MOST MEN 3. NOT AS GOOD AS MOST MEN 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.36. IF YOU WERE SENT INTO ACTUAL FIGHTING RIGHT NOW, HOW DO YOU THINK YOU WOULD DO*  1. I THINK I WOULD DO ALL RIGHT 2. I THINK I WOULD HAVE TROUBLE AT FIRST, BUT AFTER A WHILE I WOULD BE O.K. 3. I DON,T THINK I WOULD DO VERY WELL 4. I HAVEN,T ANY IDEA HOW I WOULD DO 0. NO ANSWER "
"Q.37. WHICH OF THE FOLLOWING STATEMENTS BEST TELLS THE WAY YOU FEEL ABOUT GETTING INTO THE FIGHTING* X. CODES 1-4 PRECODED ON QUESTIONNAIRE, OTHER RESPONSES VOLUNTEERED.  01. I,M READY TO GO AND I WANT TO GET INTO THE REAL FIGHTING SOON 02. I,D LIKE TO GET IN ON THE FIGHTING BEFORE IT,S OVER BUT I DON,T THINK I,M READY YET 03. I HOPE I WON,T HAVE TO GO, BUT IF I DO, I THINK I,LL DO ALL RIGHT 04. I HOPE I WON,T HAVE TO GO BECAUSE I DON,T THINK I,LL EVER BE GOOD AS A FIGHTER 05. TOO OLD FOR COMBAT DUTY 06. NOT PHYSICALLY FIT FOR COMBAT DUTY 07. SHOULD BE IN WAR INDUSTRY OR ON FARM 08. CHECKS #1 BUT QUALIFIES BY ASKING FOR FURLOUGH, WIFE,S PERMISSION, ETC. 09. WOULD PREFER TO BE INSTRUCTOR 10. OTHER COMMENTS INDICATING THAT MAN DOES NOT WISH COMBAT 11. ALL OTHER 00. NO ANSWER "
"Q.38. IF YOU WERE GOING TO BE SENT OVERSEAS WITH A COMBAT UNIT, WOULD YOU RATHER BE SENT TO FIGHT THE GERMANS OR WOULD YOU RATHER BE SENT TO FIGHT THE JAPANESE*  1. I WOULD RATHER BE SENT TO FIGHT THE GERMANS 2. I WOULD RATHER BE SENT TO FIGHT THE JAPANESE 3. IT WOULD NOT MAKE ANY DIFFERENCE TO ME 0. NO ANSWER "
"Q.39. ABOUT HOW MUCH LONGER FROM NOW DO YOU GUESS THE WAR WILL LAST WITH GERMANY*  01. LESS THAN A YEAR, OR JUST 1943, OR A TIME NAMED BETWEEN AUGUST 1943, AND JUNE 1944 02. ONE YEAR (JULY, 1944) 03. OVER ONE YEAR BUT LESS THAN TWO, OR A TIME NAMED BETWEEN AUGUST 1944 AND JUNE 1945 04. TWO YEARS (JULY, 1945) 05. OVER TWO YEARS BUT LESS THAN THREE, OR A TIME NAMED BETWEEN AUGUST 1945, AND JUNE 1946 06. THREE YEARS (JULY, 1946) 07. OVER THREE YEARS 08. INDEFINITE ANSWER INDICATING A SHORT TIME - E.G. ""NOT LONG"" 09. INDEFINITE ANSWER INDICATING A LONG TIME - E.G. ""SEVERAL YEARS YET"" 10. INDEFINITE ANSWER WITH NO INDICATION OF TIME - E.G. ""WILL LAST UNTIL WE STOP IT"" 11. DON,T KNOW, UNDECIDED 00. NO ANSWER "
"Q.40. WHICH COMES CLOSEST TO YOUR IDEA OF HOW HARD IT IS GOING TO BE TO BEAT THE GERMANS*  1. IT WILL NOT BE VERY HARD 2. IT WILL BE A TOUGH JOB BUT OUR LOSSES WON,T BE TOO HEAVY 3. IT WILL BE A TOUGH JOB, WITH HEAVY LOSSES OF MEN AND EQUIPMENT 0. NO ANSWER "
"Q.41. ABOUT HOW MUCH LONGER FROM NOW DO YOU GUESS THE WAR WILL LAST WITH JAPAN*  01. LESS THAN A YEAR, OR JUST 1943, OR A TIME NAMED BETWEEN AUGUST 1943, AND JUNE 1944 02. ONE YEAR (JULY, 1944) 03. OVER ONE YEAR BUT LESS THAN TWO, OR A TIME NAMED BETWEEN AUGUST 1944 AND JUNE 1945 04. TWO YEARS (JULY, 1945) 05. OVER TWO YEARS BUT LESS THAN THREE, OR A TIME NAMED BETWEEN AUGUST 1945, AND JUNE 1946 06. THREE YEARS (JULY, 1946) 07. OVER THREE YEARS 08. INDEFINITE ANSWER INDICATING A SHORT TIME - E.G. ""NOT LONG"" 09. INDEFINITE ANSWER INDICATING A LONG TIME - E.G. ""SEVERAL YEARS YET"" 10. INDEFINITE ANSWER WITH NO INDICATION OF TIME - E.G. ""WILL LAST UNTIL WE STOP IT"" 11. DON,T KNOW, UNDECIDED 00. NO ANSWER "
"Q.42. WHICH COMES CLOSEST TO YOUR IDEA OF HOW HARD IT IS GOING TO BE TO BEAT THE JAPANESE*  1. IT WILL NOT BE VERY HARD 2. IT WILL BE A TOUGH JOB BUT OUR LOSSES WON,T BE TOO HEAVY 3. IT WILL BE A TOUGH JOB, WITH HEAVY LOSSES OF MEN AND EQUIPMENT 0. NO ANSWER "
"Q.43. HOW DO YOU THINK THIS WAR WILL COME OUT FOR THE ALLIES*  1. IT WILL BE A COMPLETE MILITARY VICTORY FOR US 2. WE WILL WIN, BUT IT WON,T BE A COMPLETE MILITARY VICTORY 3. IT WILL END IN A DRAW 4. THE OTHER SIDE HAS A PRETTY GOOD CHANCE OF WINNING 5. UNDECIDED 0. NO ANSWER "
"Q.44. IF THE GERMANS WERE TO OFFER TO STOP FIGHTING NOW AND TO GIVE UP ALL THE COUNTRIES AND TERRITORY THEY HAVE TAKEN OVER, WHAT DO YOU THINK WE SHOULD DO*  1. WE SHOULD ACCEPT THE OFFER AND STOP FIGHTING NOW 2. WE SHOULD CONSIDER THE OFFER AND TRY TO WORK OUT SOME PEACE TERMS WITH THEM 3. WE SHOULD TURN DOWN THE OFFER AND KEEP ON FIGHTING UNTIL THEY GIVE UP COMPLETELY 4. UNDECIDED 0. NO ANSWER "
"Q.45. IF THE JAPANESE WERE TO OFFER TO STOP FIGHTING NOW AND TO GIVE UP ALL THE COUNTRIES AND TERRITORY THEY HAVE TAKEN OVER, WHAT DO YOU THINK WE SHOULD DO*  1. WE SHOULD ACCEPT THE OFFER AND STOP FIGHTING NOW 2. WE SHOULD CONSIDER THE OFFER AND TRY TO WORK OUT SOME PEACE TERMS WITH THEM 3. WE SHOULD TURN DOWN THE OFFER AND KEEP ON FIGHTING UNTIL THEY GIVE UP COMPLETELY 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.46. WHICH DO YOU THINK ARE THE MOST DANGEROUS TO FIGHT AGAINST, THE GERMANS OR THE JAPANESE*  1. THE GERMANS ARE THE MOST DANGEROUS TO FIGHT AGAINST 2. THE JAPANESE ARE THE MOST DANGEROUS TO FIGHT AGAINST 3. THEY ARE ABOUT THE SAME 4. UNDECIDED 0. NO ANSWER "
"Q.47. WOULD YOU SAY THAT MOST OF THE MEN IN YOUR OUTFIT USUALLY PUT ALL THEY HAVE INTO THEIR ARMY TRAINING AND REGULAR DUTIES, OR DO THEY USUALLY WORK JUST HARD ENOUGH TO GET BY*  1. MOST OF THE MEN USUALLY PUT ALL THEY HAVE INTO IT 2. MOST OF THE MEN USUALLY WORK JUST HARD ENOUGH TO GET BY 3. UNDECIDED 0. NO ANSWER "
"Q.48. HOW ABOUT YOU YOURSELF - WOULD YOU HONESTLY SAY THAT YOU USUALLY PUT ALL YOU HAVE INTO YOUR ARMY TRAINING AND REGULAR DUTIES, OR DO YOU USUALLY WORK JUST HARD ENOUGH TO GET BY*  1. I USUALLY PUT ALL I HAVE INTO IT 2. I USUALLY WORK JUST HARD ENOUGH TO GET BY 3. UNDECIDED 0. NO ANSWER "
"Q.49. WHEN SOMETHING HAPPENS SO THAT YOUR OUTFIT HAS TO WORK OVERTIME, WHAT DO MOST OF THE MEN USUALLY DO*  1. MOST OF THE MEN USUALLY PUT ALL THEY HAVE INTO IT 2. MOST OF THE MEN USUALLY WORK JUST HARD ENOUGH TO GET BY 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA "
Q.50. HOW ABOUT YOU YOURSELF - WHEN SOMETHING HAPPENS SO THAT YOU HAVE TO WORK OVERTIME WHAT DO YOU USUALLY DO*  1. I USUALLY PUT ALL I HAVE INTO IT 2. I USUALLY WORK JUST HARD ENOUGH TO GET BY 3. UNDECIDED 0. NO ANSWER 
"Q.51. WHEN YOU GET A VERY IMPORTANT JOB TO DO, DO YOU WORRY ABOUT WHETHER YOU WILL DO ALL RIGHT OR NOT*  1. I WORRY A LOT 2. I WORRY A LITTLE 3. I DON,T WORRY AT ALL 0. NO ANSWER "
"Q.52. SUPPOSE YOU WERE WORKING AT YOUR REGULAR ARMY JOB AND A GENERAL YOU HAD NEVER SEEN BEFORE CAME UP AND ASKED YOU QUESTIONS ABOUT WHAT YOU WERE DOING. DO YOU THINK YOU WOULD MAKE A GOOD IMPRESSION ON HIM*  1. I,M PRETTY SURE I WOULD MAKE A GOOD IMPRESSION ON HIM 2. I,M NOT SURE, BUT I THINK I WOULD MAKE A GOOD IMPRESSION ON HIM 3. I DON,T THINK I WOULD MAKE SUCH A GOOD IMPRESSION ON HIM 0. NO ANSWER "
Q.53. DO YOU THINK THERE WILL BE ANOTHER WAR IN THE NEXT 25 YEARS OR SO*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
Q.54A. DO YOU THINK THAT AFTER THE WAR SOLDIERS IN YOUR OUTFIT WILL FIND IT EASIER OR HARDER TO GET JOBS THAN THEY DID BEFORE THE WAR*  1. EASIER THAN BEFORE THE WAR 2. ABOUT THE SAME AS BEFORE THE WAR 3. HARDER THAN BEFORE THE WAR 4. UNDECIDED 0. NO ANSWER X. QUESTION 54B NOT CODED. 
"Q.55. UP TO NOW, HAS THE WAR MADE THINGS BETTER OR WORSE FOR YOUR FAMIY AND FRIENDS BACK HOME (SUCH THINGS AS JOBS, PAY, AND LIVING CONDITIONS)*  1. THINGS ARE A LOT BETTER 2. THINGS ARE A LITTLE BETTER 3. THINGS ARE A LOT WORSE 4. THINGS ARE A LITTLE WORSE 5. I DON,T SEE ANY DIFFERENCE 6. DON,T KNOW 7. NO ANSWER 0. NO CODE OR NO DATA "
Q.56. HOW IMPORTANT IS IT TO YOU PERSONALLY TO BE ABLE TO GET THE NEWS OF THE DAY WHILE YOU ARE IN THE ARMY*  1. IT IS ABSOLUTELY NECESSARY 2. IT IS OF GREAT IMPORTANCE 3. IT IS OF MEDIUM IMPORTANCE 4. IT IS OF LITTLE IMPORTANCE 5. IT IS OF NO IMPORTANCE AT ALL 6. NO ANSWER 0. NO CODE OR NO DATA 
Q.57. DO YOU THINK THE PROBLEMS THIS COUNTRY WILL HAVE AFTER THE WAR ARE GETTING TOO MUCH OR TOO LITTLE ATTENTION AT THE PRESENT TIME*  1. THEY ARE GETTING TOO MUCH ATTENTION NOW 2. THEY ARE GETTING ABOUT THE RIGHT AMOUNT OF ATTENTION NOW 3. THEY ARE GETTING TOO LITTLE ATTENTNION NOW 4. UNDECIDED 0. NO ANSWER 
Q.58. HOW IMPORTANT IS IT TO YOU PERSONALLY TO HAVE A CLEAR UNDERSTANDING OF WHY WE ARE FIGHTING THIS WAR*  1. IT IS ABSOLUTELY NECESSARY 2. IT IS OF GREAT IMPORTANCE 3. IT IS OF MEDIUM IMPORTANCE 4. IT IS OF LITTLE IMPORTANCE 5. IT IS OF NO IMPORTANCE AT ALL 0. NO ANSWER 
Q.59. HOW INTERESTED ARE YOU IN DISCUSSIONS ABOUT WHAT THE WORLD WILL BE LIKE AFTER THE WAR*  1. VERY MUCH INTERESTED 2. QUITE INTERESTED 3. NOT MUCH INTERESTED 4. NOT INTERESTED AT ALL 5. UNDECIDED 0. NO ANSWER 
Q.60. HOW INTERESTED WOULD YOU BE IN LEARNING MORE ABOUT HOW PEOPLE LIVE UNDER FASCISM AND NAZISM*  1. VERY MUCH INTERESTED 2. QUITE INTERESTED 3. NOT MUCH INTERESTED 4. NOT INTERESTED AT ALL 5. UNDECIDED 0. NO ANSWER 
Q.61. HOW INTERESTED WOULD YOU BE IN LEARNING MORE ABOUT HOW PEOPLE LIVE UNDER THE RUSSIAN SYSTEM OF GOVERNMENT*  1. VERY MUCH INTERESTED 2. QUITE INTERESTED 3. NOT MUCH INTERESTED 4. NOT INTERESTED AT ALL 5. UNDECIDED 0. NO ANSWER 
Q.62. HOW INTERESTED WOULD YOU BE IN LEARNING MORE ABOUT HOW PEOPLE LIVE IN CHINA*  1. VERY MUCH INTERESTED 2. QUITE INTERESTED 3. NOT MUCH INTERESTED 4. NOT INTERESTED AT ALL 5. UNDECIDED 0. NO ANSWER X. QUESTIONS 63 AND 64 NOT CODED. 
"Q.65. IN YOUR OPINION IS THE UNITED STATES FIGHTING FOR THINGS THAT YOU FEEL ARE WORTH FIGHTING FOR*  1. YES 2. NO 3. I THINK SO, BUT I,M NOT SURE 4. UNDECIDED 0. NO ANSWER "
Q.66. DO YOU THINK IT WOULD MAKE MUCH DIFFERENCE TO YOU PERSONALLY IF WE DID NOT WIN THIS WAR*  1. IT WOULD MAKE A GREAT DEAL OF DIFFERENCE TO ME 2. IT WOULD MAKE QUITE A BIT OF DIFFERENCE TO ME 3. IT WOULD NOT MAKE SO MUCH DIFFERENCE TO ME 4. IT WOULD NOT MAKE ANY DIFFERENCE TO ME 0. NO ANSWER X. COL. 80 NOT USED. CARD 2 
CARD.  2. CARD TWO 
DECK.  063. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
FORM.  1. S-63A 2. S-63B 3. S-63C 4. S-63D 5. S-63E 6. S-63F 7. S-63G 
Q.67. DO YOU EVER GET THE FEELING THAT THIS WAR IS NOT WORTH FIGHTING*  1. VERY OFTEN 2. SOMETIMES 3. ONLY ONCE IN A GREAT WHILE 4. NEVER 5. NO ANSWER 0. NO CODE OR NO DATA 
"Q.68. DO YOU THINK THE THINGS WE ARE FIGHTING FOR ARE WORTH RISKING YOU LIFE FOR*  1. YES 2. NO 3. I THINK SO, BUT I,M NOT SURE 4. UNDECIDED 0. NO ANSWER "
Q.69A. DO YOU THINK THE WAR WILL CAUSE ANY REAL AND LASTING CHANGES IN THE UNITED STATES*  1. THERE WILL BE A LOT OF CHANGES 2. THERE WILL BE SOME CHANGES 3. THERE WILL BE HARDLY ANY CHANGES 4. UNDECIDED 0. NO ANSWER X. QUESTION 69B NOT CODED. 
"Q.70A. AFTER THE WAR, DO YOU THINK WE OUGHT TO HAVE EVERYTHING IN THIS COUNTRY THE SAME AS IT WAS BEFORE THE WAR OR DO YOU THINK THERE ARE SOME THINGS THAT SHOULD BE CHANGED*  1. A LOT OF THINGS SHOULD BE CHANGED 2. SOME THINGS SHOULD BE CHANGED 3. HARDLY ANYTHING SHOULD BE CHANGED 0. NO ANSWER X. QUESTION 70B NOT CODED. "
"Q.71. AFTER THE WAR IS OVER, DO YOU THINK THE UNITED STATES WILL BE A BETTER PLACE OR A WORSE PLACE TO LIVE IN THAN IT WAS BEFORE THE WAR*  1. BETTER AFTER THE WAR THAN BEFORE THE WAR 2. SAME AFTER THE WAR AS BEFORE THE WAR 3. WORSE AFTER THE WAR THAN BEFORE THE WAR 4. UNDECIDED 0. NO ANSWER "
"Q.72A. ""AFTER THE WAR THE UNITED STATES SHOULD CONTROL AND DOMINATE THE WORLD*""  1. AGREE 2. DISAGREE 3. AGREE MODIFIED 4. DISAGREE MODIFIED 5. AGREE AND DISAGREE CIRCLED, UNDECIDED 0. NO ANSWER "
"Q.72B. ""AFTER THE WAR THE UNITED STATES SHOULD STAY OUT OF WORLD AFFAIRS AND STICK TO THE PROBLEMS WE HAVE IN THIS COUNTRY*""  1. AGREE 2. DISAGREE 3. AGREE MODIFIED 4. DISAGREE MODIFIED 5. AGREE AND DISAGREE CIRCLED, UNDECIDED 0. NO ANSWER "
"Q.72C. ""AFTER THE WAR THE NATIONS OF THE WORLD SHOULD SET UP A STRONG ORGANIZATION WITH AN INTERNATIONAL ARMY TO POLICE THE WORLD*""  1. AGREE 2. DISAGREE 3. AGREE MODIFIED 4. DISAGREE MODIFIED 5. AGREE AND DISAGREE CIRCLED, UNDECIDED 0. NO ANSWER "
"Q.73D. ""AFTER THE WAR THE UNITED STATES SHOULD JOIN A STRONG ORGANIZATION OF NATIONS EVEN IF IT MEANT THAT THIS ORGANIZATION WOULD HAVE SOME CONTROL OVER HOW THE UNITED STATES DEALS WITH OTHER COUNTRIES*""  1. AGREE 2. DISAGREE 3. AGREE MODIFIED 4. DISAGREE MODIFIED 5. AGREE AND DISAGREE CIRCLED, UNDECIDED 0. NO ANSWER "
