CARD.  1. CARD ONE 
Q.10. WHAT BRANCH OF THE ARMY ARE YOU IN NOW*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED COMMAND 07. SIGNAL CORPS 08. COAST ARTILLERY AND ANTI-AIRCRAFT 09. AIR CORPS 10. TRANSPORTATION CORPS 11. ORDNANCE DEPARTMENT 12. CHEMICAL WARFARE SERVICE 13. MILITARY POLICE 14. OTHER 00. NO ANSWER 
"Q.11. IF YOU HAD A CHOICE, WHICH ONE OF THESE BRANCHES OF THE ARMY WOULD YOU LIKE TO BE IN*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED FORCE 07. SIGNAL CORPS 08. COAST ARTILLERY AND ANTI-AIRCRAFT 09. AIR CORPS 10. TRANSPORTATION CORPS 11. ORDNANCE DEPARTMENT 12. CHEMICAL WARFARE SERVICE 13. MILITARY POLICE 00. NO ANSWER X. QUESTIONS 12A AND 12B TO BE CODED TOGETHER. "
"Q.12A. WHICH OF THE FOLLOWING STATEMENTS TELL WHY YOU WOULD LIKE TO BE IN THE BRANCH YOU CHECKED IN QUESTION 11*  Q.12B. IF YOU CHECKED MORE THAN ONE OF THE REASONS IN THE LIST, WHICH ONE IS THE MOST IMPORTANT OF ALL THE REASONS YOU CHECKED* I WOULD LIKE TO BE IN THAT BRANCH:  01. BECAUSE IT WOULD GIVE ME A CHANCE TO GET INTO COMBAT 02. BECAUSE I LIKE THE KIND OF MEN THAT ARE IN IT 03. BECAUSE I THINK THE WORK IN IT WOULD NOT BE TOO TOUGH 04. BECAUSE IT IS GIVEN A LOT OF CREDIT BY THE GENERAL PUBLIC 05. BECAUSE IT WOULD GIVE ME A BETTER CHANCE TO STAY IN THE USA 06. BECAUSE IT GETS THE BEST OF EVERYTHING 07. BECAUSE IT IS AN IMPORTANT BRANCH IN WINNING THE WAR 08. BECAUSE I WOULD GET A CHANCE TO DO THE KIND OF WORK I CAN DO BEST 09. BECAUSE I WOULD HAVE LESS DIRTY WORK TO DO 10. BECAUSE IT WOULD GIVE ME TRAINING FOR A BETTER JOB AFTER THE WAR 11. BECAUSE IT HAS A LOW CASUALTY RATE 12. SOME OTHER REASON 00. NO ANSWER "
"Q.13. IF YOU COULD NOT GET INTO THE BRANCH YOU CHECKED IN QUESTION 11, WHICH ONE OF THESE BRANCHES WOULD BE YOUR SECOND CHOICE*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. ARMORED COMMAND (TANKS) 06. SIGNAL CORPS 07. ANTI-AIRCRAFT 08. TRANSPORTATION CORPS 09. ORDNANCE DEPARTMENT 10. NO ANSWER 00. NO CODE OR NO DATA "
Q.14. WHICH ONE OF THESE BRANCHES WOULD YOU TRY HARDEST TO STAY OUT OF*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. ARMORED COMMAND (TANKS) 06. SIGNAL CORPS 07. ANTI-AIRCRAFT 08. TRANSPORTATION CORPS 09. ORDNANCE DEPARTMENT 00. NO ANSWER X. QUESTIONS 15A AND 15B TO BE CODED TOGETHER. 
"Q.15A. WHICH OF THE FOLLOWING STATEMENTS TELL WHY YOU WOULD TRY TO STAY OUT OF THE BRANCH YOU CHECKED IN QUESTION 14*  Q.15B. IF YOU CHECKED MORE THAN ONE OF THE REASONS IN THE LIST, WHICH ONE IS THE MOST IMPORTANT OF ALL THE REASONS YOU CHECKED* I WOULD TRY TO STAY OUT OF THAT BRANCH:  01. BECAUSE IT WOULD NOT GIVE ME A CHANCE TO DO THE KIND OF WORK I CAN DO BEST 02. BECAUSE I DON,T LIKE THE KIND OF MEN THAT ARE IN IT 03. BECAUSE IT DOES TOO MUCH DIRTY WORK 04. BECAUSE IT SEES TOO MUCH COMBAT 05. BECAUSE IT WOULD NOT GIVE ME TRAINING FOR A BETTER JOB AFTER THE WAR 06. BECAUSE IT IS NOT GIVEN MUCH CREDIT BY THE GENERAL PUBLIC 07. BECAUSE IT IS UNIMPORTANT IN WINNING THE WAR 08. BECAUSE IT WORKS ITS MEN TOO HARD 09. BECAUSE IT DOES NOT OFFER MUCH OF A CHANCE TO GET A RATING 10. BECAUSE I DON,T THINK I AM PHYSICALLY QUALIFIED FOR IT 11. BECAUSE IT DOESN,T OFFER MUCH CHANCE TO GET INTO COMBAT 12. BECAUSE ITS CASUALTY RATE IS TOO HIGH 13. SOME OTHER REASON 00. NO ANSWER "
Q.16. HOW INTERESTED ARE YOU IN YOUR ARMY JOB*  1. VERY MUCH INTERESTED 2. A LITTLE BUT NOT MUCH 3. NOT INTERESTED AT ALL 0. NO ANSWER 
Q.17. HOW SATISFIED ARE YOU ABOUT BEING IN YOUR PRESENT ARMY JOB INSTEAD OF SOME OTHER ARMY JOB*  1. VERY SATISFIED 2. SATISFIED 3. IT DOES NOT MAKE ANY DIFFERENCE TO ME 4. DISSATISFIED 5. VERY DISSATISFIED 0. NO ANSWER 
Q.18. WOULD YOU CHANGE TO SOME OTHER ARMY JOB IF GIVEN A CHANCE*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
Q.19. DO YOU FEEL THAT EVERYTHING POSSIBLE HAS BEEN DONE TO PLACE YOU IN THE ARMY JOB WHERE YOU BEST FIT*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
Q.20. HOW MUCH OF YOUR TRAINING OR DUTY TIME IS USED IN DOING THINGS THAT DO NOT SEEM IMPORTANT TO YOU*  1. A LOT OF IT 2. SOME OF IT 3. ONLY A LITTLE OF IT 4. NONE OF IT 0. NO ANSWER 
"Q.21. ON THE WHOLE, DO YOU THINK THE ARMY IS GIVING YOU A CHANCE TO SHOW WHAT YOU CAN DO*  1. A VERY GOOD CHANCE 2. A FAIRLY GOOD CHANCE 3. NOT MUCH OF A CHANCE 4. NO CHANCE AT ALL 5. UNDECIDED 0. NO ANSWER "
"Q.22. IF IT WERE UP TO YOU TO CHOOSE, DO YOU THINK YOU COULD DO MORE FOR YOUR COUNTRY AS A SOLDIER OR AS A WORKER IN A WAR JOB*  1. AS A SOLDIER 2. AS A WAR WORKER 3. UNDECIDED 0. NO ANSWER "
Q.23. DO YOU USUALLY FEEL THAT WHAT YOU ARE DOING IN THE ARMY IS WORTHWHILE OR NOT*  1. I USUALLY FEEL IT IS NOT WORTHWHILE 2. I USUALLY FEEL IT IS WORTHWHILE 3. UNDECIDED 0. NO ANSWER 
Q.24. DO YOU CONSIDER YOUR OWN PRESENT JOB OR DUTY IN THE ARMY AN IMPORTANT ONE IN THE WAR EFFORT*  1. VERY IMPORTANT 2. PRETTY IMPORTANT 3. NOT SO IMPORTANT 4. NOT IMPORTANT AT ALL 5. UNDECIDED 0. NO ANSWER 
Q.25. HOW IMPORTANT DO YOU THINK THE TYPE OF WORK DONE BY YOUR OUTFIT IS IN WINNING THE WAR*  1. IT IS THE MOST IMPORTANT TYPE OF WORK 2. IT IS ONE OF THE MORE IMPORTANT TYPES OF WORK 3. IT IS ONE OF THE LESS IMPORTANT TYPES OF WORK 4. IT IS THE LEAST IMPORTANT TYPE OF WORK 5. UNDECIDED 0. NO ANSWER 
"Q.26. IN YOUR OPINION, HOW IMPORTANT IS THE JOB OF YOUR ARM OR SERVICE IN WINNING THE WAR*  1. IT HAS THE MOST IMPORTANT JOB 2. IT HAS ONE OF THE MORE IMPORTANT JOBS 3. IT HAS ONE OF THE LESS IMPORTANT JOBS 4. IT HAS THE LEAST IMPORTANT JOB 5. UNDECIDED 0. NO ANSWER "
"Q.27. DO YOU FEEL PROUD OF YOUR COMPANY (BATTERY, SQUADRON, TROOP)*  1. YES, VERY PROUD 2. YES, FAIRLY PROUD 3. NO, NOT PROUD 4. UNDECIDED 0. NO ANSWER "
Q.28. WHICH BRANCH OF THE ARMY DO YOU THINK MOST HIGHLY OF*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED FORCE 07. SIGNAL CORPS 08. COAST ARTILLERY AND ANTI-AIRCRAFT 09. AIR CORPS 10. TRANSPORTATION CORPS 11. ORDNANCE DEPARTMENT 12. CHEMICAL WARFARE SERVICE 13. MILITARY POLICE 14. UNDECIDED 00. NO ANSWER 
"Q.29. IN YOUR OPINION, WHICH ONE OF THE FOLLOWING BRANCHES OF THE ARMY GETS THE MOST CREDIT FROM THE GENERAL PUBLIC*  1. FIELD ARTILLERY 2. INFANTRY 3. ANTI-AIRCRAFT 4. AIR FORCE 5. ARMORED COMMAND (TANKS) 6. ENGINEERS 0. NO ANSWER X. QUESTION 30 NOT CODED. "
Q.31. WHICH ONE OF THESE BRANCHES DO YOU THINK GETS THE LEAST AMOUNT OF CREDIT FROM THE GENERAL PUBLIC*  1. FIELD ARTILLERY 2. INFANTRY 3. ANTI-AIRCRAFT 4. AIR FORCE 5. ARMORED COMMAND (TANKS) 6. ENGINEERS 0. NO ANSWER 
Q.32. DO YOU THINK THAT THE GENERAL PUBLIC KNOWS ENOUGH ABOUT THE BRANCH OF THE ARMY THAT YOU ARE NOW IN*  1. THE PUBLIC KNOWS ENOUGH ABOUT THE BRANCH I AM IN 2. UNDECIDED 3. THE PUBLIC DOES NOT KNOW ENOUGH ABOUT THE BRANCH I AM IN 4. NO ANSWER 0. NO CODE OR NO DATA 
Q.33. DO YOU THINK THAT THE GENERAL PUBLIC HAS ANY IDEAS ABOUT YOUR BRANCH THAT ARE NOT TRUE*  1. THE PUBLIC HAS MANY IDEAS ABOUT MY BRANCH THAT ARE NOT TRUE 2. THE PUBLIC HAS SOME IDEAS ABOUT MY BRANCH THAT ARE NOT TRUE 3. THE PUBLIC HAS NO IDEAS ABOUT MY BRANCH THAT ARE NOT TRUE 4. UNDECIDED 0. NO ANSWER 
Q.34. HOW IMPORTANT DO YOU THINK IT IS THAT MEN OBEY WITHOUT QUESTION EVERY ORDER THAT IS GIVEN*  1. IT IS ABSOLUTELY NECESSARY 2. IT IS OF GREAT IMPORTANCE 3. IT IS OF MEDIUM IMPORTANCE 4. IT IS OF LITTLE IMPORTANCE 5. IT IS OF NO IMPORTANCE AT ALL 0. NO ANSWER 
"Q.35. DO YOU FEEL THAT YOUR OFFICERS RECOGNIZE YOUR ABILITIES AND WHAT YOU ARE ABLE TO DO*  1. YES, I,M SURE THEY DO 2. YES, I THINK THEY DO BUT I,M NOT SURE 3. NO, I DON,T THINK THEY DO 4. UNDECIDED 0. NO ANSWER "
"Q.36. HOW MUCH DOES IT BOTHER YOU WHEN YOU ARE ORDERED TO DO THINGS WHICH YOU DON,T SEE A GOOD REASON FOR DOING*  1. BOTHERS ME A GREAT DEAL 2. BOTHERS ME QUITE A BIT 3. DOESN,T BOTHER ME MUCH 4. DOESN,T BOTHER ME AT ALL 0. NO ANSWER "
"Q.37. DO TOO MANY OF THE ARMY RULES AND REGULATIONS SEEM USELESS TO YOU*  1. NO, I NEVER THOUGHT SO 2. NO, I USED TO THINK SO, BUT DON,T NOW 3. YES, TOO MANY SEEM USELESS 4. UNDECIDED 0. NO ANSWER "
"Q.38. IN GENERAL, HOW WELL DO YOU THINK THE ARMY IS RUN*  1. IT IS RUN VERY WELL 2. IT IS RUN PRETTY WELL 3. IT IS NOT RUN SO WELL 4. IT IS RUN VERY POORLY 5. UNDECIDED 0. NO ANSWER "
Q.39. ARE YOU EVER WORRIED AND UPSET*  1. I AM HARDLY EVER WORRIED AND UPSET 2. I AM SOMETIMES WORRIED AND UPSET 3. I AM OFTEN WORRIED AND UPSET 0. NO ANSWER 
"Q.40. IN GENERAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME, IN GOOD SPIRITS OR IN LOW SPIRITS*  1. I AM USUALLY IN GOOD SPIRITS 2. I AM IN GOOD SPIRITS SOME OF THE TIME AND IN LOW SPIRITS SOME OF THE TIME 3. I AM USUALLY IN LOW SPIRITS 0. NO ANSWER "
"Q.41. IN GENERAL, WHAT SORT OF A TIME DO YOU HAVE IN THE ARMY*  1. I HAVE A PRETTY GOOD TIME 2. IT,S ABOUT FIFTY-FIFTY 3. I HAVE A PRETTY ROTTEN TIME 0. NO ANSWER "
"Q.42. HOW MUCH DOES IT BOTHER YOU WHEN YOU HAVE TO WORK EXTRA TIME ON YOUR REGULAR DUTIES*  1. BOTHERS ME A GREAT DEAL 2. BOTHERS ME QUITE A BIT 3. DOESN,T BOTHER ME MUCH 4. DOESN,T BOTHER ME AT ALL 0. NO ANSWER "
Q.43. HOW IMPORTANT DO YOU THINK IT IS FOR SOLDIERS TO HAVE A FEELING OF PRIDE IN THEIR OUTFIT*  1. IT IS ABSOLUTELY NECESSARY 2. IT IS OF GREAT IMPORTANCE 3. IT IS OF MEDIUM IMPORTANCE 4. IT IS OF LITTLE IMPORTANCE 5. IT IS OF NO IMPORTANCE AT ALL 0. NO ANSWER 
Q.44. HOW IMPORTANT DO YOU THINK IT IS FOR SOLDIERS TO HAVE A CLEAR UNDERSTANDING OF THE THINGS THEY ARE FIGHTING FOR*  1. IT IS ABSOLUTELY NECESSARY 2. IT IS OF GREAT IMPORTANCE 3. IT IS OF MEDIUM IMPORTANCE 4. IT IS OF LITTLE IMPORTANCE 5. IT IS OF NO IMPORTANCE AT ALL 0. NO ANSWER 
Q.45. HOW IMPORTANT DO YOU THINK IT IS FOR SOLDIERS TO FEEL THAT THEIR OFFICERS HAVE A PERSONAL INTEREST IN THEIR INDIVIDUAL WELFARE*  1. IT IS ABSOLUTELY NECESSARY 2. IT IS OF GREAT IMPORTANCE 3. IT IS OF MEDIUM IMPORTANCE 4. IT IS OF LITTLE IMPORTANCE 5. IT IS OF NO IMPORTANCE AT ALL 0. NO ANSWER 
Q.46. HOW IMPORTANT DO YOU THINK IT IS FOR SOLDIERS TO FEEL THAT THEIR OUTFIT HAS A VITAL MISSION*  1. IT IS ABSOLUTELY NECESSARY 2. IT IS OF GREAT IMPORTANCE 3. IT IS OF MEDIUM IMPORTANCE 4. IT IS OF LITTLE IMPORTANCE 5. IT IS OF NO IMPORTANCE AT ALL 0. NO ANSWER 
Q.47. HOW IMPORTANT DO YOU THINK IT IS FOR SOLDIERS TO LIKE THE JOBS THEY ARE ASSIGNED TO*  1. IT IS ABSOLUTELY NECESSARY 2. IT IS OF GREAT IMPORTANCE 3. IT IS OF MEDIUM IMPORTANCE 4. IT IS OF LITTLE IMPORTANCE 5. IT IS OF NO IMPORTANCE AT ALL 0. NO ANSWER 
"Q.48. IF IT WERE UP TO YOU, WHAT KIND OF OUTFIT WOULD YOU RATHER BE IN*  1. IN A COMBAT OUTFIT OVERSEAS 2. IN A NON-COMBAT OUTFIT OVERSEAS 3. IN AN OUTFIT THAT WILL STAY IN THE UNITED STATES 0. NO ANSWER "
"Q.49. IF YOU WERE SENT INTO ACTUAL FIGHTING RIGHT NOW, HOW DO YOU THINK YOU WOULD DO*  1. I THINK I WOULD DO ALL RIGHT 2. I THINK I WOULD HAVE TROUBLE AT FIRST, BUT AFTER A WHILE I WOULD BE O.K. 3. I DON,T THINK I WOULD DO VERY WELL 4. I HAVEN,T ANY IDEA HOW I WOULD DO 0. NO ANSWER "
"Q.50. WHICH OF THE FOLLOWING STATEMENTS BEST TELLS THE WAY YOU FEEL ABOUT GETTING INTO THE FIGHTING*  01. I,M READY TO GO AND I WANT TO GET INTO THE REAL FIGHTING SOON 02. I,D LIKE TO GET IN ON THE FIGHTING BEFORE IT,S OVER, BUT I DON,T THINK I,M READY YET 03. I HOPE I WON,T HAVE TO GO, BUT IF I DO, I THINK I,LL DO ALL RIGHT 04. I HOPE I WON,T HAVE TO GO BECAUSE I DON,T THINK I,LL EVER BE GOOD AS A FIGHTER 05. NOT PHYSICALLY FIT; NOT AS SPRY AS THE YOUNGER ONES 06. WOULD LIKE TO GO BUT IN A DIFFERENT BRANCH OR ASSIGNMENT 07. CHECKED 1 OR INDICATES DESIRE TO GET INTO COMBAT BUT QUALIFIES BY ASKING TO SEE FAMILY 08. WOULD LIKE TO GO, IF HIS OUTFIT WERE READY 09. OTHER COMMENTS INDICATING MAN DOES NOT WISH COMBAT 10. ALL OTHERS 00. NO ANSWER "
Q.51. DO YOU EVER GET THE FEELING THAT THIS WAR IS NOT WORTH FIGHTING*  1. VERY OFTEN 2. SOMETIMES 3. ONLY ONCE IN A GREAT WHILE 4. NEVER 0. NO ANSWER 
Q.52. DO YOU THINK THERE WILL BE ANOTHER WAR IN THE NEXT 25 YEARS OR SO*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
"Q.53. HOW DO YOU THINK WE WILL GET ALONG WITH CHINA AFTER THE WAR*  1. WE WILL GET ALONG VERY WELL 2. WE WILL DISAGREE ABOUT SOME THINGS BUT MANAGE TO GET ALONG 3. WE WILL HAVE SOME SERIOUS DISAGREEMENTS BUT WE WON,T FIGHT EACH OTHER 4. WE WILL VERY LIKELY FIGHT EACH OTHER SOONER OR LATER 5. UNDECIDED 0. NO ANSWER "
"Q.54. HOW DO YOU THINK WE WILL GET ALONG WITH RUSSIA AFTER THE WAR*  1. WE WILL GET ALONG VERY WELL 2. WE WILL DISAGREE ABOUT SOME THINGS BUT MANAGE TO GET ALONG 3. WE WILL HAVE SOME SERIOUS DISAGREEMENTS BUT WE WON,T FIGHT EACH OTHER 4. WE WILL VERY LIKELY FIGHT EACH OTHER SOONER OR LATER 5. UNDECIDED 0. NO ANSWER "
"Q.55. HOW DO YOU THINK WE WILL GET ALONG WITH ENGLAND AFTER THE WAR*  1. WE WILL GET ALONG VERY WELL 2. WE WILL DISAGREE ABOUT SOME THINGS BUT MANAGE TO GET ALONG 3. WE WILL HAVE SOME SERIOUS DISAGREEMENTS BUT WE WON,T FIGHT EACH OTHER 4. WE WILL VERY LIKELY FIGHT EACH OTHER SOONER OR LATER 5. UNDECIDED 0. NO ANSWER "
"Q.56. AFTER THE ALLIES WIN THE WAR, WHAT KIND OF A CHANCE DO YOU THINK THERE IS THAT THE TYPE OF PEACE YOU WOULD LIKE TO SEE WILL BE WORKED OUT IN THE PEACE SETTLEMENT*  1. A VERY GOOD CHANCE 2. A FAIRLY GOOD CHANCE 3. NOT MUCH OF A CHANCE 4. NO CHANCE AT ALL 5. UNDECIDED 0. NO ANSWER "
Q.57. DO YOU THINK THAT AFTER THE WAR SOLDIERS IN YOUR OUTFIT WILL FIND IT EASIER OR HARDER TO GET JOBS THAN THEY DID BEFORE THE WAR*  1. EASIER THAN BEFORE THE WAR 2. ABOUT THE SAME AS BEFORE THE WAR 3. HARDER THAN BEFORE THE WAR 4. UNDECIDED 0. NO ANSWER 
Q.58. DO YOU THINK THAT THINGS WILL BE BETTER OR WORSE FOR YOU PERSONALLY AFTER THE WAR THAN THEY WERE BEFORE THE WAR*  1. BETTER FOR ME AFTER THE WAR THAN BEFORE THE WAR 2. SAME FOR ME AFTER THE WAR AS BEFORE THE WAR 3. WORSE FOR ME AFTER THE WAR THAN BEFORE THE WAR 4. UNDECIDED 0. NO ANSWER 
"Q.59. AFTER THE WAR IS OVER, DO YOU THINK THE UNITED STATES WILL BE A BETTER PLACE OR A WORSE PLACE TO LIVE IN THAN IT WAS BEFORE THE WAR*  1. WORSE AFTER THE WAR THAN BEFORE THE WAR 2. SAME AFTER THE WAR AS BEFORE THE WAR 3. BETTER AFTER THE WAR THAN BEFORE THE WAR 4. UNDECIDED 0. NO ANSWER "
"Q.60A. ""AFTER THE WAR THE UNITED STATES SHOULD CONTROL AND DOMINATE THE WORLD.""  1. AGREE 2. DISAGREE 3. NO ANSWER "
"Q.60B. ""AFTER THE WAR THE UNITED STATES SHOULD STAY OUT OF WORLD AFFAIRS AND STICK TO THE PROBLEMS WE HAVE IN THIS COUNTRY.""  1. AGREE 2. DISAGREE 3. NO ANSWER "
"Q.60C. ""AFTER THE WAR THE NATIONS OF THE WORLD SHOULD SET UP A STRONG INTERNATIONAL ORGANIZATION.""  1. AGREE 2. DISAGREE 3. NO ANSWER "
"Q.60D. ""AFTER THE WAR THE UNITED STATES SHOULD JOIN A STRONG INTERNATIONAL ORGANIZATION OF NATIONS EVEN IF IT MEANT THAT THIS ORGANIZATION WOULD HAVE SOME CONTROL OVER HOW THE UNITED STATES DEALS WITH OTHER COUNTRIES.""  1. AGREE 2. DISAGREE 3. NO ANSWER "
"Q.60E. ""AFTER THE WAR THERE SHOULD BE AN INTERNATIONALLY CONTROLLED ARMY TO POLICE THE WORLD.""  1. AGREE 2. DISAGREE 3. NO ANSWER CARD 2 "
CARD.  2. CARD TWO 
DECK.  087. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
Q.61. WHICH DO YOU THINK WOULD BE THE BEST WAY FOR THE UNITED STATES TO KEEP OUT OF WAR IN THE FUTURE*  1. STAY OUT OF WORLD AFFAIRS 2. JOIN A STRONG ORGANIZATION OF NATIONS 3. SOME OTHER WAY 4. UNDECIDED 0. NO ANSWER 
Q.62. HOW MANY YEARS WAS IT BETWEEN THE TIME YOU LEFT FULL-TIME SCHOOL AND THE TIME YOU CAME INTO THE ARMY*  1. I CAME INTO THE ARMY RIGHT OUT OF SCHOOL 2. 1 YEAR OR LESS 3. OVER 1 YEAR UP TO 2 YEARS 4. OVER 2 YEARS UP TO 5 YEARS 5. OVER 5 YEARS 6. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 63 NOT CODED. 
"Q.64. IF YOU HAD YOUR CHOICE, WHAT KIND OF A JOB WOULD YOU WANT AFTER THE WAR*  1. I WOULD LIKE TO GO BACK TO MY OLD JOB IN THE SAME COMPANY FOR WHICH I WORKED BEFORE THE WAR 2. I WOULD LIKE TO GO BACK TO MY OLD KIND OF WORK, BUT FOR A DIFFERENT COMPANY 3. I WOULD LIKE TO DO A DIFFERENT KIND OF WORK IN THE SAME COMPANY FOR WHICH I WORKED BEFORE THE WAR 4. I WOULD LIKE TO DO A DIFFERENT KIND OF WORK FOR A DIFFERENT COMPANY 5. I WAS NOT WORKING FOR ANYONE 6. I DO NOT EXPECT TO GO BACK TO WORK FOR ANYONE 0. NO ANSWER "
"Q.65. IF YOU COULD DO WHAT YOU WANT TO DO, WHAT KIND OF WORK WOULD YOU LIKE TO DO AFTER THE WAR*  1. I WANT TO DO THE SAME KIND OF WORK I DID BEFORE I CAME INTO THE ARMY 2. I WANT TO DO SOME OTHER KIND OF WORK 3. I WASN,T WORKING BEFORE I CAME INTO THE ARMY 0. NO ANSWER "
"Q.66. REGARDLESS OF WHAT YOU WANT TO DO, WHAT KIND OF WORK DO YOU THINK YOU REALLY WILL DO AFTER THE WAR*  1. I WILL DO THE SAME KIND OF WORK I DID BEFORE I CAME INTO THE ARMY 2. I DON,T THINK I WILL BE DOING THE KIND OF WORK I DID BEFORE I CAME INTO THE ARMY 3. I WASN,T WORKING BEFORE I CAME INTO THE ARMY 4. UNDECIDED 0. NO ANSWER "
"Q.67. AFTER THE WAR THE ARMY WILL START RELEASING MEN BACK TO CIVILIAN LIFE. AT THAT TIME DO YOU THINK YOU WOULD LIKE TO TALK TO SOMEONE (IN THE ARMY) WHO COULD GIVE YOU EXPERT ADVICE AND INFORMATION ABOUT GOING BACK TO SCHOOL OR GETTING A CIVILIAN JOB*  1. I AM SURE I WOULD WANT TO TALK TO HIM 2. I THINK I WOULD WANT TO TALK TO HIM, BUT I,M NOT SURE 3. I DON,T THINK I WOULD WANT TO TALK TO HIM 4. I AM SURE I WOULD NOT WANT TO TALK TO HIM 0. NO ANSWER "
Q.68. HOW IMPORTANT WOULD IT BE TO YOU PERSONALLY TO HAVE THE ARMY SET UP A CENTER WHERE YOU COULD GO BEFORE YOU LEAVE THE ARMY AFTER THE WAR TO GET EXPERT ADVICE AND INFORMATION ABOUT GOING BACK TO SCHOOL OR GETTING A CIVILIAN JOB*  1. IT WOULD BE ABSOLUTELY NECESSARY TO ME 2. IT WOULD BE OF GREAT IMPORTANCE TO ME 3. IT WOULD BE OF MEDIUM IMPORTANCE TO ME 4. IT WOULD BE OF LITTLE IMPORTANCE TO ME 5. IT WOULD BE OF NO IMPORTANCE AT ALL TO ME 0. NO ANSWER 
"Q.69. DO YOU THINK IT WOULD REALLY BE OF HELP TO YOU AFTER THE WAR TO TALK TO SOMEONE IN THE ARMY WHO COULD GIVE YOU EXPERT ADVICE AND INFORMATION ABOUT GOING BACK TO SCHOOL OR GETTING A CIVILIAN JOB*  1. I DON,T THINK IT WOULD BE OF ANY HELP AT ALL 2. I THINK IT WOULD BE A LITTLE HELP, BUT NOT MUCH 3. I THINK IT WOULD BE QUITE A BIT OF HELP 4. I DON,T THINK I COULD GET ALONG WITHOUT IT 5. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 70 NOT CODED. "
