CARD.  1. CARD ONE 
"Q.28. WHAT DO YOU THINK ARE THE CHANCES OF THIS AREA BEING ATTACKED BY GERMANY OR BY JAPAN BEFORE THE END OF THE WAR*  1. IT,S ALMOST SURE TO BE ATTACKED 2. IT MIGHT BE ATTACKED 3. IT,S POSSIBLE, BUT IT PROBABLY WON,T BE ATTACKED 4. THERE,S NOT MUCH OF A CHANCE THAT IT WILL BE ATTACKED 5. IT,S ALMOST SURE NOT TO BE ATTACKED 0. NO ANSWER "
"Q.29. IF GERMANY OR JAPAN WERE TO COME OVER AND ATTACK THIS PART OF THE WORLD, WHAT DO YOU THINK WOULD BE THE MAIN THING THEY WOULD WANT TO DESTROY* WRITE THE NAME OF THE PLACE (MILITARY OBJECTIVE) HERE:  1. PANAMA CANAL 2. AIR FIELDS OR AIR BASES 3. BOMB PROOF, HQ. CO., QUARRY HEIGHTS 4. MISCELLANEOUS - INCORRECT - E.G., VIRGIN ISLANDS NEW YORK, MORALE, CIVILIANS, ETC. 0. NO ANSWER "
"Q.30. GOING BY WHAT YOU HAVE SEEN OF THE COMBAT UNITS IN YOUR AREA, HOW WELL DO YOU THINK THEY,D RESIST AN ENEMY ATTACK*  1. THEY WOULD RESIST AN ENEMY ATTACK VERY WELL 2. THEY WOULD RESIST AN ENEMY ATTACK FAIRLY WELL (O.K.) 3. THEIR RESISTANCE AGAINST AN ENEMY ATTACK WOULD NOT BE VERY GOOD 4. THEY WOULD NOT RESIST AN ENEMY ATTACK WELL AT ALL 5. I HAVE NO IDEA 0. NO ANSWER "
"Q.31. WHAT DO YOU THINK YOUR CHANCES ARE OF BEING SENT INTO AN ACTIVE COMBAT ZONE BEFORE THE END OF THE WAR*  1. I,M ALMOST CERTAIN TO BE SENT 2. I,M FAIRLY CERTAIN TO BE SENT 3. THE CHANCES ARE ABOUT FIFTY-FIFTY I,LL BE SENT 4. I,M FAIRLY CERTAIN NOT TO BE SENT 5. I,M ALMOST CERTAIN NOT TO BE SENT 0. NO ANSWER "
"Q.32. IF YOU WERE SENT INTO ACTUAL FIGHTING RIGHT NOW, HOW DO YOU THINK YOU WOULD DO*  1. I THINK I WOULD DO ALL RIGHT 2. I THINK I WOULD HAVE TROUBLE AT FIRST, BUT AFTER A WHILE I WOULD BE O.K. 3. I DON,T THINK I WOULD DO VERY WELL 4. I HAVEN,T ANY IDEA HOW I,D DO 0. NO ANSWER "
"Q.33. DO YOU FEEL THAT MOST MEN IN YOUR OUTFIT ARE WELL ENOUGH TRAINED, OR NOT WELL ENOUGH TRAINED, TO GO INTO AN ACTIVE COMBAT ZONE IN THE NEAR FUTURE*  1. MOST MEN ARE WELL ENOUGH TRAINED 2. MOST MEN ARE NOT WELL ENOUGH TRAINED 3. HAVE NO IDEA 0. NO ANSWER "
"Q.34. ABOUT HOW MUCH LONGER FROM NOW DO YOU GUESS THE WAR WILL LAST WITH GERMANY*  01. 3 MONTHS OR LESS 02. OVER 3 MONTHS UP TO 9 MONTHS 03. OVER 9 MONTHS UP TO 15 MONTHS 04. OVER 15 MONTHS UP TO 21 MONTHS 05. OVER 21 MONTHS UP TO 27 MONTHS 06. OVER 27 MONTHS UP TO 33 MONTHS 07. OVER 33 MONTHS UP TO 39 MONTHS 08. OVER 39 MONTHS 09. INDEFINITE ANSWER INDICATING ""SHORT TIME"" 10. INDEFINITE ANSWER INDICATING ""LONG TIME"" 11. DON,T KNOW, UNDECIDED 00. NO ANSWER "
Q.35. DO YOU THINK THAT THINGS WILL BE BETTER OR WORSE FOR YOU AFTER THE WAR THAN THEY WERE BEFORE THE WAR*  1. BETTER FOR ME AFTER THE WAR THAN BEFORE THE WAR 2. SAME FOR ME AFTER THE WAR AS BEFORE THE WAR 3. WORSE FOR ME AFTER THE WAR THAN BEFORE THE WAR 4. UNDECIDED 0. NO ANSWER 
"Q.36. IF IT WERE POSSIBLE TO SUPPLY YOUR OUTFIT WITH MAGAZINES AND BOOKS IN SPANISH, WHICH OF THE FOLLOWING WOULD YOU LIKE TO HAVE THE MOST*  1. MODERN OR CLASSIC NOVELS 2. MYSTERIES 3. MAGAZINES 4. COMIC BOOKS 5. OTHER KINDS 0. NO ANSWER "
Q.37. HOW WELL DO YOU THINK YOU SPEAK ENGLISH* (GIVE YOUR SINCERE OPINION)  1. I SPEAK ENGLISH VERY WELL 2. I SPEAK ENGLISH FAIRLY WELL 3. I SPEAK ENGLISH SO-SO 4. I SPEAK ENGLISH BADLY 5. I DO NOT SPEAK ENGLISH 0. NO ANSWER 
"Q.38. ON THE WHOLE, HOW DO YOU FEEL ABOUT THE WAY FURLOUGHS ARE HANDLED IN THIS AREA*  1. ON THE WHOLE, FURLOUGHS ARE HANDLED AS WELL AS POSSIBLE 2. ON THE WHOLE, FURLOUGHS ARE HANDLED FAIRLY WELL 3. ON THE WHOLE, FURLOUGHS ARE HANDLED FAIRLY BADLY 4. ON THE WHOLE, FURLOUGHS ARE HANDLED VERY BADLY 0. NO ANSWER "
"Q.39. SINCE YOU,VE BEEN IN YOUR OUTFIT, HOW DO YOU FEEL ABOUT THE NUMBER OF TALKS THAT HAVE BEEN GIVEN ON WAR NEWS OR ABOUT WHY WE ARE FIGHTING THE WAR*  1. THERE HAVE BEEN TOO MANY TALKS 2. THERE HAVE BEEN ABOUT THE RIGHT NUMBER OF TALKS 3. THERE HAVE BEEN TOO FEW TALKS 4. THERE HAVEN,T BEEN ANY TALKS 0. NO ANSWER "
"Q.40. UP TO NOW, HAS THE WAR MADE THINGS BETTER OR WORSE FOR YOUR FAMILY AND FRIENDS IN YOUR COUNTRY (SUCH THINGS AS JOBS, PAY, AND LIVING CONDITIONS)*  1. THINGS ARE A LOT BETTER 2. THINGS ARE A LITTLE BIT BETTER 3. I DON,T SEE ANY DIFFERENCE 4. THINGS ARE A LITTLE WORSE 5. THINGS ARE A LOT WORSE 6. DON,T KNOW 0. NO ANSWER "
Q.41. HOW MANY OF YOUR OFFICERS KNOW THEIR JOB WELL*  1. ALL OF THEM DO 2. MOST OF THEM DO 3. ALMOST HALF OF THEM DO 4. FEW OF THEM DO 5. NONE OF THEM DO 0. NO ANSWER 
Q.42. HOW MANY OF YOUR OFFICERS DO YOU THINK WOULD DO THE THINGS THEY ASK THEIR MEN TO DO*  1. ALL OF THEM WOULD 2. MOST OF THEM WOULD 3. ABOUT HALF OF THEM WOULD 4. FEW OF THEM WOULD 5. NONE OF THEM WOULD 0. NO ANSWER 
Q.43. HOW MANY OF YOUR OFFICERS TAKE AN INTEREST IN THE WELL- BEING OF THEIR MEN*  1. ALL OF THEM DO 2. MOST OF THEM DO 3. ABOUT HALF OF THEM DO 4. FEW OF THEM DO 5. NONE OF THEM DO 0. NO ANSWER 
"Q.44. HOW MANY OF YOUR OFFICERS ARE THE KIND OF COMMANDER YOU WOULD LIKE TO SERVE UNDER IN COMBAT CONDITIONS*  1. I WOULD LIKE TO SERVE UNDER ALL OF THEM 2. I WOULD LIKE TO SERVE UNDER MOST OF THEM 3. I WOULD LIKE TO SERVE UNDER ABOUT HALF OF THEM 4. I WOULD LIKE TO SERVE UNDER FEW OF THEM 5. I WOULDN,T LIKE TO SERVE UNDER ANY OF THEM 0. NO ANSWER "
"Q.45. IF YOU HAD A CHOICE, WHAT WOULD YOU RATHER HAVE IN YOUR OUTFIT, - PUERTO RICAN OFFICERS, OR CONTINENTAL OFFICERS WHO COULD SPEAK AND UNDERSTAND SPANISH*  1. I WOULD RATHER HAVE PUERTO RICAN OFFICERS 2. I WOULD RATHER HAVE CONTINENTAL OFFICERS WHO COULD SPEAK AND UNDERSTAND SPANISH 3. UNDECIDED 0. NO ANSWER "
"Q.46. IF YOU HAD A CHOICE, WHAT WOULD YOU RATHER HAVE IN YOUR OUTFIT - PUERTO RICAN OFFICERS, OR CONTINENTAL OFFICERS WHO COULD NOT SPEAK AND UNDERSTAND SPANISH*  1. I WOULD RATHER HAVE PUERTO RICAN OFFICERS 2. I WOULD RATHER HAVE CONTINENTAL OFFICERS WHO COULD NOT SPEAK OR UNDERSTAND SPANISH 3. UNDECIDED 0. NO ANSWER "
"Q.47. HOW MANY OF THE OFFICERS IN YOUR UNIT (BATTERY, COMPANY, SQUADRON, ETC.) ARE PUERTO RICANS AND HOW MANY ARE CONTINENTALS*  1. MOST ARE PUERTO RICANS 2. ABOUT HALF ARE PUERTO RICANS AND THE OTHER HALF ARE CONTINENTALS 3. MOST ARE CONTINENTALS 0. NO ANSWER "
"Q.48. HOW DO YOU FEEL ABOUT THE NON-COMMISSIONED OFFICERS (N.C.O.,S) IN YOUR OUTFIT*  1. FOR THE JOB THEY HOLD, THEY ARE BETTER THAN ANY OTHER MAN IN THE OUTFIT 2. FOR THE JOB THEY HOLD, THEY ARE AS GOOD AS ANY OTHER MAN IN THE OUTFIT 3. FOR THE JOB THEY HOLD, THEY ARE NOT AS GOOD AS SOME OF THE MEN IN THE OUTFIT 4. FOR THE JOB THEY HOLD, THEY ARE NOT AS GOOD AS MOST OF THE MEN IN THE OUTFIT 0. NO ANSWER "
Q.49. HOW DO YOU FEEL ABOUT THE WAY PROMOTIONS ARE GIVEN IN YOUR OUTFIT*  1. ALMOST ALL PROMOTIONS ARE GIVEN ON MERIT 2. ABOUT HALF OF THE PROMOTIONS ARE GIVEN ON MERIT AND HALF OF THE PROMOTIONS ARE NOT 3. ALMOST HALF OF THE PROMOTIONS ARE NOT GIVEN ON MERIT 0. NO ANSWER 
"Q.50. WHAT KIND OF ARMY UNIT (COMPANY, BATTERY, SQUADRON, ETC.) WOULD YOU MOST LIKE TO BE IN*  1. A UNIT MADE UP ONLY OF PUERTO RICAN SOLDIERS 2. A UNIT MADE UP OF PUERTO RICAN AND CONTINENTAL SOLDIERS LIVING TOGETHER 0. NO ANSWER "
Q.51. HOW DO YOU FEEL ABOUT THE PRESENT ARMY POLICY OF REPLACING SOLDIERS IN THIS AREA WITH PUERTO RICAN TROOPS*  1. I THINK IT IS A GOOD IDEA 2. I THINK IT IS NOT A GOOD IDEA 0. NO ANSWER 
Q.52. HOW MANY OF THE UNITED STATES SOLDIERS NOW IN THIS AREA DO YOU THINK THE WAR DEPARTMENT IS GOING TO REPLACE WITH PUERTO RICANS*  1. ALL THE UNITED STATES SOLDIERS ARE GOING TO BE REPLACED 2. MOST OF THE UNITED STATES SOLDIERS ARE GOING TO BE REPLACED 3. HALF OF THE UNITED STATES SOLDIERS ARE GOING TO BE REPLACED 4. A FEW OF THE UNITED STATES SOLDIERS ARE GOING TO BE REPLACED 0. NO ANSWER 
"Q.53. DO YOU FEEL THAT MOST OF THE MILITARY POLICE TREAT THE SOLDIERS IN TOWN FAIRLY OR NOT*  1. MOST OF THE MP,S TREAT THE SOLDIERS FAIRLY 2. ABOUT HALF THE MP,S TREAT THE SOLDIERS FAIRLY AND THE OTHER HALF TREAT THEM UNFAIRLY 3. MOST OF THE MP,S TREAT THE SOLDIERS UNFAIRLY 0. NO ANSWER "
"Q.54. WE WOULD LIKE TO FIND OUT HOW THE MEN SPEND THEIR OFF-DUTY TIME. THINK BACK ON HOW YOU SPENT YOUR TIME YESTERDAY. THEN GO THROUGH THE LIST OF SENTENCES BELOW AND CHECK ""YES"" OR ""NO"" FOR EACH SENTENCE, TO SHOW THAT YOU REALLY DID OR DIDN,T DO THAT.  1. WROTE A LETTER OR LETTERS 2. NOT CHOSEN "
"Q.54. WE WOULD LIKE TO FIND OUT HOW THE MEN SPEND THEIR OFF-DUTY TIME. THINK BACK ON HOW YOU SPENT YOUR TIME YESTERDAY. THEN GO THROUGH THE LIST OF SENTENCES BELOW AND CHECK ""YES"" OR ""NO"" FOR EACH SENTENCE, TO SHOW THAT YOU REALLY DID OR DIDN,T DO THAT.  382 1. READ OR LOOKED THROUGH A MAGAZINE OR MAGAZINES 263 2. NOT CHOSEN "
"Q.54. WE WOULD LIKE TO FIND OUT HOW THE MEN SPEND THEIR OFF-DUTY TIME. THINK BACK ON HOW YOU SPENT YOUR TIME YESTERDAY. THEN GO THROUGH THE LIST OF SENTENCES BELOW AND CHECK ""YES"" OR ""NO"" FOR EACH SENTENCE, TO SHOW THAT YOU REALLY DID OR DIDN,T DO THAT.  95 1. WENT INTO THE TOWN OR VILLAGE 550 2. NOT CHOSEN "
"Q.54. WE WOULD LIKE TO FIND OUT HOW THE MEN SPEND THEIR OFF-DUTY TIME. THINK BACK ON HOW YOU SPENT YOUR TIME YESTERDAY. THEN GO THROUGH THE LIST OF SENTENCES BELOW AND CHECK ""YES"" OR ""NO"" FOR EACH SENTENCE, TO SHOW THAT YOU REALLY DID OR DIDN,T DO THAT.  205 1. SAW A MOVIE 440 2. NOT CHOSEN "
"Q.54. WE WOULD LIKE TO FIND OUT HOW THE MEN SPEND THEIR OFF-DUTY TIME. THINK BACK ON HOW YOU SPENT YOUR TIME YESTERDAY. THEN GO THROUGH THE LIST OF SENTENCES BELOW AND CHECK ""YES"" OR ""NO"" FOR EACH SENTENCE, TO SHOW THAT YOU REALLY DID OR DIDN,T DO THAT.  96 1. PLAYED CARDS, DICE OR SIMILAR GAMES 549 2. NOT CHOSEN "
"Q.54. WE WOULD LIKE TO FIND OUT HOW THE MEN SPEND THEIR OFF-DUTY TIME. THINK BACK ON HOW YOU SPENT YOUR TIME YESTERDAY. THEN GO THROUGH THE LIST OF SENTENCES BELOW AND CHECK ""YES"" OR ""NO"" FOR EACH SENTENCE, TO SHOW THAT YOU REALLY DID OR DIDN,T DO THAT.  232 1. LISTENED TO THE RADIO 413 2. NOT CHOSEN "
"Q.54. WE WOULD LIKE TO FIND OUT HOW THE MEN SPEND THEIR OFF-DUTY TIME. THINK BACK ON HOW YOU SPENT YOUR TIME YESTERDAY. THEN GO THROUGH THE LIST OF SENTENCES BELOW AND CHECK ""YES"" OR ""NO"" FOR EACH SENTENCE, TO SHOW THAT YOU REALLY DID OR DIDN,T DO THAT.  221 1. READ A BOOK 424 2. NOT CHOSEN "
"Q.54. WE WOULD LIKE TO FIND OUT HOW THE MEN SPEND THEIR OFF-DUTY TIME. THINK BACK ON HOW YOU SPENT YOUR TIME YESTERDAY. THEN GO THROUGH THE LIST OF SENTENCES BELOW AND CHECK ""YES"" OR ""NO"" FOR EACH SENTENCE, TO SHOW THAT YOU REALLY DID OR DIDN,T DO THAT.  48 1. WENT FISHING OR SWIMMING 597 2. NOT CHOSEN "
"Q.54. WE WOULD LIKE TO FIND OUT HOW THE MEN SPEND THEIR OFF-DUTY TIME. THINK BACK ON HOW YOU SPENT YOUR TIME YESTERDAY. THEN GO THROUGH THE LIST OF SENTENCES BELOW AND CHECK ""YES"" OR ""NO"" FOR EACH SENTENCE, TO SHOW THAT YOU REALLY DID OR DIDN,T DO THAT.  114 1. DRANK BEER OR LIQUOR 531 2. NOT CHOSEN "
"Q.54. WE WOULD LIKE TO FIND OUT HOW THE MEN SPEND THEIR OFF-DUTY TIME. THINK BACK ON HOW YOU SPENT YOUR TIME YESTERDAY. THEN GO THROUGH THE LIST OF SENTENCES BELOW AND CHECK ""YES"" OR ""NO"" FOR EACH SENTENCE, TO SHOW THAT YOU REALLY DID OR DIDN,T DO THAT.  99 1. PLAYED POOL OR PING-PONG 546 2. NOT CHOSEN "
"Q.54. WE WOULD LIKE TO FIND OUT HOW THE MEN SPEND THEIR OFF-DUTY TIME. THINK BACK ON HOW YOU SPENT YOUR TIME YESTERDAY. THEN GO THROUGH THE LIST OF SENTENCES BELOW AND CHECK ""YES"" OR ""NO"" FOR EACH SENTENCE, TO SHOW THAT YOU REALLY DID OR DIDN,T DO THAT.  172 1. TOOK PART IN OTHER SPORT 473 2. NOT CHOSEN "
"Q.54. WE WOULD LIKE TO FIND OUT HOW THE MEN SPEND THEIR OFF-DUTY TIME. THINK BACK ON HOW YOU SPENT YOUR TIME YESTERDAY. THEN GO THROUGH THE LIST OF SENTENCES BELOW AND CHECK ""YES"" OR ""NO"" FOR EACH SENTENCE, TO SHOW THAT YOU REALLY DID OR DIDN,T DO THAT.  57 1. SPENT TIME WITH A GIRL 588 2. NOT CHOSEN X. COL. 80 NOT USED. CARD 2 "
CARD.  2. CARD TWO 
DECK.  115. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
FORM:  1. S-115A 2. S-115B 3. S-115C 
X. QUESTION 54 CONTINUED.  1. TOOK PART IN GROUP SINGING 2. NOT CHOSEN 
X. QUESTION 54 CONTINUED.  99 1. CAUGHT UP ON SLEEP 546 2. NOT CHOSEN 
X. QUESTION 54 CONTINUED.  21 1. NO OFF-DUTY TIME 624 2. NOT CHOSEN 
X. QUESTION 54 CONTINUED.  6 1. NO ANSWER 639 2. NOT CHOSEN 
"Q.55. HOW DO YOU FEEL ABOUT THE TIME YOUR OUTFIT GIVES YOU FOR SPORTS*  1. WE HAVE TOO MUCH TIME FOR SPORTS 2. WE HAVE ENOUGH TIME FOR SPORTS 3. WE DO NOT HAVE ENOUGH TIME FOR SPORTS 4. WE DON,T HAVE ANY TIME FOR SPORTS 0. NO ANSWER "
"Q.56. THE ARMY MAKES IT POSSIBLE FOR SOLDIERS TO TAKE EDUCATIONAL SUBJECTS IN THEIR OFF-DUTY TIME. (THE UNITED STATES ARMED FORCES INSTITUTE IS IN CHARGE OF THIS PROGRAM.) SOME SOLDIERS HAVE BEEN TOLD ABOUT THIS, OTHERS HAVE NOT. SINCE YOU,VE BEEN IN THE ARMY, HAVE YOU BEEN TOLD ANTHING ABOUT THESE COURSES YOU CAN TAKE DURING OFF-DUTY TIME*  1. YES, I HAVE BEEN TOLD ABOUT THEM 2. NO, I HAVE NOT BEEN TOLD ABOUT THEM 3. I,M NOT SURE WHETHER I,VE BEEN TOLD ANYTHING ABOUT THEM OR NOT "
Q.57. DO YOU GO OFTEN TO THE U.S.O. CLUB THAT IS CLOSE TO WHERE YOU ARE*  1. I GO A LOT 2. I ONLY GO A LITTLE BIT 3. I NEVER GO 4. THERE IS NO U.S.O. CLUB NEAR MY CAMP 0. NO ANSWER X. QUESTION 58 NOT CODED. 
