CARD.  1. CARD ONE 
"Q.9. HOW LONG HAVE YOU BEEN IN THE ARMY* E. IF YOU HAVE BEEN IN THE ARMY BEFORE, THEN WERE OUT FOR A WHILE, JUST CHECK THE LENGTH OF TIME SINCE YOU ENTERED THIS LAST TIME. IF YOU WERE IN THE NATIONAL GUARD, CHECK THE LENGTH OF TIME SINCE YOUR OUTFIT CAME INTO THE ARMY.  1. 3 MONTHS OR LESS 2. OVER 3 MONTHS UP TO 6 MONTHS 3. OVER 6 MONTHS UP TO 9 MONTHS 4. OVER 9 MONTHS UP TO 1 YEAR 5. OVER 1 YEAR UP TO 2 YEARS 6. OVER 2 YEARS UP TO 5 YEARS 7. OVER 5 YEARS 0. NO ANSWER "
Q.10. WHAT BRANCH OF THE ARMY WERE YOU IN BEFORE YOU CAME TO THE HOSPITAL*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED FORCE 07. SIGNAL CORPS 08. COAST ARTILLERY AND ANTI-AIRCRAFT 09. AIR CORPS 10. TRANSPORTATION CORPS 11. ORDNANCE DEPARTMENT 12. CHEMICAL WARFARE SERVICE 13. MILITARY POLICE 14. OTHER 00. NO ANSWER 
Q.11. HOW LONG HAVE YOU BEEN A PATIENT IN THIS HOSPITAL*  1. TWO WEEKS OR LESS 2. OVER TWO WEEKS UP TO A MONTH 3. OVER A MONTH UP TO 2 MONTHS 4. OVER 2 MONTHS UP TO 3 MONTHS 5. OVER 3 MONTHS UP TO 6 MONTHS 6. OVER 6 MONTHS 0. NO ANSWER 
Q.12. HOW MUCH TIME - ALTOGETHER - HAVE YOU SPENT IN ARMY HOSPITALS (INCLUDING THIS ONE) ON ACCOUNT OF YOUR PRESENT SICKNESS OR INJURY*  1. ONE MONTH OR LESS 2. OVER A MONTH UP TO 2 MONTHS 3. OVER 2 MONTHS UP TO 3 MONTHS 4. OVER 3 MONTHS UP TO 6 MONTHS 5. OVER 6 MONTHS 0. NO ANSWER 
"Q.13. AS FAR AS YOU KNOW NOW, ABOUT HOW MUCH LONGER WOULD YOU GUESS YOU WILL HAVE TO STAY IN A HOSPITAL FOR YOUR PRESENT SICKNESS OR INJURY*  1. PROBABLY JUST A FEW DAYS 2. PROBABLY LESS THAN A MONTH 3. PROBABLY ABOUT A MONTH 4. PROBABLY MORE THAN A MONTH BUT NO MORE THAN 3 MONTHS 5. PROBABLY MORE THAN 3 MONTHS 0. NO ANSWER "
"Q.14. WHERE DID YOU GET THE SICKNESS OR INJURY THAT BROUGHT YOU TO THIS HOSPITAL*  1. IN THE U.S., WHILE ON DUTY 2. IN THE U.S., WHILE OFF DUTY 3. OUTSIDE THE U.S., BY ENEMY ACTION 4. OUTSIDE THE U.S., NOT BY ENEMY ACTION 5. I HAD IT BEFORE I CAME INTO THE ARMY 0. NO ANSWER X. QUESTION 15 NOT CODED. "
"Q.16. DO YOU THINK YOUR PRESENT SICKNESS OR INJURY WILL AFFECT ANY PART OF YOUR BODY FOR THE REST OF YOUR LIFE IN A WAY THAT PEOPLE WILL NOTICE IT* IF YES, WHAT PART OF YOUR BODY AND IN WHAT WAY*  01. YES, ORTHOPEDIC DISABILITY (BONE INJURY, LOSS OF LIMB, ""LIMPING"", BACK OR SPINE, PARALYSES OF ANY KIND, ETC.) 02. YES, FACIAL DISFIGUREMENT OR HEAD DISFIGUREMENT (I.E. ""MY EYES STAY BLOODSHOT"") 03. YES, NERVOUSNESS (I.E. ""ALWAYS JUMPY"") 04. YES, DISFIGUREMENT OTHER THAN FACE, BURNS, ETC. 05. YES, MIND AFFECTED 06. YES, RESPIRATORY TROUBLE 07. YES, IMPAIRMENT OF HEARING 08. YES, OTHER 09. YES, NO ANSWER 10. NO 11. DON,T KNOW 00. NO ANSWER "
"Q.17. HOW MUCH TIME DURING THE DAY DO YOU HAVE TO SPEND IN BED AT THE PRESENT TIME*  1. ALL DAY 2. MOST OF THE DAY 3. ABOUT HALF OF THE DAY 4. A FEW HOURS A DAY 5. I DON,T HAVE TO BE IN BED AT ALL DURING THE DAY 0. NO ANSWER "
"Q.18. SINCE YOU HAVE BEEN IN THE HOSPITAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME - IN GOOD SPIRITS OR IN LOW SPIRITS*  1. I AM USUALLY IN GOOD SPIRITS 2. I AM IN GOOD SPIRITS SOME OF THE TIME AND IN LOW SPIRITS SOME OF THE TIME 3. I AM USUALLY IN LOW SPIRITS 0. NO ANSWER "
"Q.19. SINCE YOU HAVE BEEN IN THE HOSPITAL, ARE YOU EVER WORRIED AND UPSET*  1. I AM HARDLY EVER WORRIED AND UPSET 2. I AM SOMETIMES WORRIED AND UPSET 3. I AM OFTEN WORRIED AND UPSET 0. NO ANSWER "
"Q.20. SINCE YOU HAVE BEEN IN THE HOSPITAL, HOW OFTEN DO YOU FEEL LONESOME*  1. I AM HARDLY EVER LONESOME 2. I AM SOMETIMES LONESOME 3. I AM OFTEN LONESOME 0. NO ANSWER "
"Q.21. FROM WHAT YOU KNOW NOW, DO YOU THINK YOUR PRESENT SICKNESS OR INJURY IS SERIOUS ENOUGH THAT YOU OUGHT TO BE DISCHARGED FROM THE ARMY*  1. YES 2. NO 3. DON,T KNOW 0. NO ANSWER "
Q.22. DO YOU THINK YOU REALLY WILL BE DISCHARGED FROM THE ARMY BECAUSE OF YOUR PRESENT SICKNESS OR INJURY*  1. YES 2. NO 3. HAVE NO IDEA 0. NO ANSWER 
"Q.23. SINCE YOU HAVE BEEN IN THIS HOSPITAL, DO YOU HAVE TROUBLE FINDING INTERESTING THINGS TO DO*  1. MOST OF THE TIME 2. MUCH OF THE TIME 3. NOT VERY OFTEN 4. NEVER 0. NO ANSWER "
"Q.24. IN GENERAL, WOULD YOU SAY THAT THE PATIENTS IN THIS HOSPITAL HAVE TOO MUCH ENTERTAINMENT, NOT ENOUGH ENTERTAINMENT OR ABOUT THE RIGHT AMOUNT*  1. TOO MUCH 2. ABOUT THE RIGHT AMOUNT 3. NOT ENOUGH 4. DON,T KNOW 0. NO ANSWER "
"Q.25. IN GENERAL, WOULD YOU SAY THAT THE ENLISTED MEN WHO WORK IN THIS HOSPITAL HAVE TOO MUCH ENTERTAINMENT, NOT ENOUGH ENTERTAINMENT, OR ABOUT THE RIGHT AMOUNT*  1. TOO MUCH 2. ABOUT THE RIGHT AMOUNT 3. NOT ENOUGH 4. DON,T KNOW 0. NO ANSWER "
"Q.26. DOES THIS HOSPITAL HAVE A REGULAR ORGANIZED PROGRAM OF SPORTS AND ATHLETICS IN WHICH THE PATIENTS CAN TAKE PART*  1. YES, THERE IS A GOOD PROGRAM 2. YES, THERE IS A PROGRAM, BUT IT,S NOT VERY GOOD 3. NO, THERE IS NO PROGRAM 4. DON,T KNOW 0. NO ANSWER "
"Q.27. BELOW IS A LIST OF SOME LIGHT GAMES THAT HOSPITAL PATIENTS SOMETIMES PLAY. READ THE LIST AND CHECK EACH GAME THAT YOU WOULD LIKE TO TAKE PART IN HERE AT THE HOSPITAL, WHETHER THEY HAVE IT HERE NOW OR NOT. BILLIARDS OR POOL PING-PONG (TABLE TENNIS) SHUFFLE BOARD CROQUET DARTS QUOITS OR RING-TOSSING HORSESHOE PITCHING BOWLING OTHER LIGHT GAMES  1. SOMETHING CHECKED IN LIST OF GAMES 2. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY LIGHT GAMES NOW 3. I WOULDN,T LIKE TO TAKE PART IN ANY LIGHT GAMES HERE AT THE HOSPITAL 0. NO ANSWER "
"Q.27A. BILLIARDS OR POOL*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN LIGHT GAMES NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY LIGHT GAMES HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.27B. PING-PONG (TABLE TENNIS)*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN LIGHT GAMES NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY LIGHT GAMES HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.27C. SHUFFLE BOARD*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN LIGHT GAMES NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY LIGHT GAMES HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.27D. CROQUET*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN LIGHT GAMES NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY LIGHT GAMES HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.27E. DARTS*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN LIGHT GAMES NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY LIGHT GAMES HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.27F. QUOITS OR RING-TOSSING*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN LIGHT GAMES NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY LIGHT GAMES HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.27G. HORSESHOE PITCHING*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN LIGHT GAMES NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY LIGHT GAMES HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.27H. BOWLING*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN LIGHT GAMES NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY LIGHT GAMES HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.27I. OTHER LIGHT GAMES*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN LIGHT GAMES NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY LIGHT GAMES HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
Q.28. DURING THE PAST WEEK ABOUT HOW MUCH TIME DID YOU SPEND TAKING PART IN ANY LIGHT GAMES - ANY OF THE GAMES IN QUESTION 27 OR OTHERS LIKE THEM*  1. NONE AT ALL 2. LESS THAN AN HOUR 3. ABOUT AN HOUR 4. ABOUT TWO HOURS 5. ABOUT THREE OR FOUR HOURS 6. ABOUT FIVE OR SIX HOURS 7. ABOUT SEVEN OR MORE HOURS 0. NO ANSWER 
"Q.29. IS THERE A PLACE AT THIS HOSPITAL WHERE YOU CAN TAKE PART IN YOUR FAVORITE LIGHT GAME (ANY OF THE GAMES IN QUESTION 27 OR OTHERS LIKE THEM)*  1. THERE IS A GOOD PLACE 2. THERE IS A PLACE THAT WILL DO 3. THERE IS NO PLACE 4. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY LIGHT GAMES NOW 5. I WOULDN,T LIKE TO TAKE PART IN ANY LIGHT GAMES HERE AT THE HOSPITAL 6. DON,T KNOW 0. NO ANSWER "
"Q.30. DOES THE HOSPITAL HAVE THE EQUIPMENT YOU NEED FOR YOU TO TAKE PART IN YOUR FAVORITE LIGHT GAME*  1. YES 2. NO 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY LIGHT GAMES NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY LIGHT GAMES HERE AT THE HOSPITAL 5. DON,T KNOW 0. NO ANSWER "
Q.31. HOW WELL SATISFIED ARE YOU WITH THE CHANCE YOU HAVE AT THIS HOSPITAL TO TAKE PART IN LIGHT GAMES*  1. I AM VERY WELL SATISFIED 2. I AM PRETTY WELL SATISFIED 3. I AM SOMEWHAT DISSATISFIED 4. I AM VERY DISSATISFIED 0. NO ANSWER 
"Q.32. BELOW IS A LIST OF ACTIVE SPORTS. READ THE LIST AND CHECK EACH SPORT THAT YOU WOULD LIKE TO TAKE PART IN HERE AT THE HOSPITAL, WHETHER THEY HAVE IT HERE NOW OR NOT. TENNIS BADMINTON SWIMMING HANDBALL BASKETBALL GOLF VOLLEYBALL SOCCER SOFTBALL BASEBALL TOUCH FOOTBALL REGULAR FOOTBALL BOXING WRESTLING TRACK (RACES, JUMPING, ETC.) OTHER SPORTS  1. SOMETHING CHECKED IN LIST OF SPORTS 2. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 3. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER "
"Q.32A. TENNIS*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.32B. BADMINTON*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.32C. SWIMMING*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.32D. HANDBALL*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.32E. BASKETBALL*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.32F. GOLF*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.32G. VOLLEYBALL*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.32H. SOCCER*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.32I. SOFTBALL*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.32J. BASEBALL*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.32K. TOUCH FOOTBALL*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.32L. REGULAR FOOTBALL*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.32M. BOXING*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.32N. WRESTLING*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.32O. TRACK (RACES, JUMPING, ETC.)*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
"Q.32P. OTHER SPORTS*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 0. NO ANSWER TO ENTIRE QUESTION "
Q.33. DURING THE PAST WEEK ABOUT HOW MUCH TIME DID YOU SPEND TAKING PART IN ANY ACTIVE SPORTS - ANY OF THE SPORTS IN QUESTION 32 OR OTHERS LIKE THEM*  1. NONE AT ALL 2. LESS THAN AN HOUR 3. ABOUT AN HOUR 4. ABOUT TWO HOURS 5. ABOUT THREE OR FOUR HOURS 6. ABOUT FIVE OR SIX HOURS 7. ABOUT SEVEN OR MORE HOURS 0. NO ANSWER 
"Q.34. IS THERE A PLACE AT THIS HOSPITAL WHERE YOU CAN TAKE PART IN YOUR FAVORITE ACTIVE SPORT (ANY OF THE SPORTS IN QUESTION 32 OR OTHERS LIKE THEM)*  1. THERE IS A GOOD PLACE 2. THERE IS A PLACE THAT WILL DO 3. THERE IS NO PLACE 4. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 5. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 6. DON,T KNOW 0. NO ANSWER "
"Q.35. DOES THE HOSPITAL HAVE THE EQUIPMENT YOU NEED FOR YOU TO TAKE PART IN YOUR FAVORITE ACTIVE SPORT*  1. YES 2. NO 3. I DON,T THINK I AM PHYSICALLY ABLE OR WELL ENOUGH TO TAKE PART IN ANY ACTIVE SPORTS NOW 4. I WOULDN,T LIKE TO TAKE PART IN ANY ACTIVE SPORTS HERE AT THE HOSPITAL 5. DON,T KNOW 0. NO ANSWER "
Q.36. HOW WELL SATISFIED ARE YOU WITH THE CHANCE YOU HAVE AT THIS HOSPITAL TO TAKE PART IN ACTIVE SPORTS*  1. I AM VERY WELL SATISFIED 2. I AM PRETTY WELL SATISFIED 3. I AM SOMEWHAT DISSATISFIED 4. I AM VERY DISSATISFIED 0. NO ANSWER 
"Q.37. WHILE YOU ARE HERE AT THE HOSPITAL, WHAT SPORTS WOULD YOU LIKE TO HAVE A CHANCE TO WATCH* (PUT A CHECK IN FRONT OF EACH SPORT THAT YOU WOULD LIKE TO WATCH, WHETHER YOU NOW HAVE A CHANCE TO SEE THEM OR NOT.) GOLF TENNIS BASEBALL SOFTBALL SOCCER BASKETBALL FOOTBALL SWIMMING OR DIVING WRESTLING BOXING TRACK (RACES, JUMPING, ETC.) ICE HOCKEY HORSESHOE PITCHING BILLIARDS OR POOL BOWLING PING-PONG (TABLE TENNIS) OTHERS  1. A SPORT CHECKED 2. I WOULDN,T LIKE TO WATCH ANY SPORTS 3. NO ANSWER 0. NO CODE OR NO DATA "
"Q.37A. GOLF*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I WOULDN,T LIKE TO WATCH ANY SPORTS 0. NO ANSWER TO ENTIRE QUESTION "
"Q.37B. TENNIS*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I WOULDN,T LIKE TO WATCH ANY SPORTS 0. NO ANSWER TO ENTIRE QUESTION "
"Q.37C. BASEBALL*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I WOULDN,T LIKE TO WATCH ANY SPORTS 0. NO ANSWER TO ENTIRE QUESTION "
"Q.37D. SOFTBALL*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I WOULDN,T LIKE TO WATCH ANY SPORTS 0. NO ANSWER TO ENTIRE QUESTION X. COL. 80 NOT USED. CARD 2 "
CARD.  2. CARD TWO 
DECK.  077. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
FORM.  1. S-077A - A FORM 2. S-77B - B FORM 
"Q.37E. SOCCER*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I WOULDN,T LIKE TO WATCH ANY SPORTS 0. NO ANSWER TO ENTIRE QUESTION "
"Q.37F. BASKETBALL*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I WOULDN,T LIKE TO WATCH ANY SPORTS 0. NO ANSWER TO ENTIRE QUESTION "
"Q.37G. FOOTBALL*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I WOULDN,T LIKE TO WATCH ANY SPORTS 0. NO ANSWER TO ENTIRE QUESTION "
"Q.37H. SWIMMING AND DIVING*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I WOULDN,T LIKE TO WATCH ANY SPORTS 0. NO ANSWER TO ENTIRE QUESTION "
"Q.37I. WRESTLING*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I WOULDN,T LIKE TO WATCH ANY SPORTS 0. NO ANSWER TO ENTIRE QUESTION "
"Q.37J. BOXING*  1. ITEM CHECKED 2. ITEM NOT CHECKED 3. I WOULDN,T LIKE TO WATCH ANY SPORTS 0. NO ANSWER TO ENTIRE QUESTION "
