CARD.  1. CARD ONE 
"Q.17A. REGARDLESS OF WHAT YOU WANT TO DO, DO YOU THINK YOU WILL ACTUALLY GO BACK TO FULL-TIME SCHOOL OR COLLEGE AFTER THE WAR*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER X. QUESTIONS 17B AND 18 NOT CODED. "
Q.19. HOW LONG HAVE YOU BEEN IN THE CAMP WHERE YOU ARE NOW STATIONED*  1. 3 MONTHS OR LESS 2. OVER 3 MONTHS UP TO 6 MONTHS 3. OVER 6 MONTHS UP TO 9 MONTHS 4. OVER 9 MONTHS UP TO 1 YEAR 5. OVER 1 YEAR 6. NO ANSWER 0. NO CODE OR NO DATA 
Q.20. WHAT BRANCH OF THE ARMY ARE YOU IN NOW*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED FORCE 07. SIGNAL CORPS 08. COAST ARTILLERY AND ANTI-AIRCRAFT 09. AIR CORPS 10. TRANSPORTATION CORPS 11. ORDNANCE DEPARTMENT 12. CHEMICAL WARFARE SERVICE 13. MILITARY POLICE 14. CAVALRY 15. FINANCE 16. OTHER 00. NO ANSWER 
Q.21. IF YOU HAD A CHOICE WHICH ONE OF THESE BRANCHES OF THE ARMY WOULD YOU LIKE TO BE IN*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED FORCE 07. SIGNAL CORPS 08. COAST ARTILLERY AND ANTI-AIRCRAFT 09. AIR CORPS 10. TRANSPORTATION CORPS 11. ORDNANCE DEPARTMENT 12. CHEMICAL WARFARE SERVICE 13. MILITARY POLICE 14. CAVALRY 15. FINANCE 16. OTHER 00. NO ANSWER 
"Q.22. ABOUT HOW OFTEN DO YOU GO TO ANY TOWN OR CITY SINCE YOU,VE BEEN IN THIS CAMP*  1. ONCE EVERY 2 OR 3 WEEKS 2. ONCE A WEEK 3. TWICE A WEEK 4. THREE OR MORE TIMES A WEEK 5. LESS THAN ONCE A MONTH 6. ONCE A MONTH 7. NEVER 8. I LIVE OFF POST IN A TOWN OR CITY 0. NO ANSWER "
"Q.23. DO YOU FEEL PROUD OF YOUR COMPANY (BATTERY, SQUADRON, TROOP)*  1. YES, VERY PROUD 2. YES, FAIRLY PROUD 3. NO, NOT PROUD 4. UNDECIDED 0. NO ANSWER "
Q.24. HOW INTERESTED ARE YOU IN YOUR ARMY JOB*  1. VERY MUCH INTERESTED 2. A LITTLE BUT NOT MUCH 3. NOT INTERESTED AT ALL 0. NO ANSWER 
Q.25. WOULD YOU CHANGE TO SOME OTHER ARMY JOB IF GIVEN A CHANCE*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
Q.26. DO YOU USUALLY FEEL THAT WHAT YOU ARE DOING IN THE ARMY IS WORTHWHILE OR NOT*  1. I USUALLY FEEL IT IS WORTHWHILE 2. I USUALLY FEEL IT IS NOT WORTHWHILE 3. UNDECIDED 0. NO ANSWER 
Q.27. DO YOU THINK YOU CAN MAKE GOOD IN THE ARMY*  1. I FEEL PRETTY SURE I CAN MAKE GOOD 2. I AM NOT SO SURE I CAN MAKE GOOD 3. UNDECIDED 0. NO ANSWER 
"Q.28. IN GENERAL, WHAT SORT OF A TIME DO YOU HAVE IN THE ARMY*  1. I HAVE A PRETTY GOOD TIME 2. IT,S ABOUT FIFTY-FIFTY 3. I HAVE A PRETTY ROTTEN TIME 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.29. IN GENERAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME, IN GOOD SPIRITS OR IN LOW SPIRITS*  1. I AM USUALLY IN GOOD SPIRITS 2. I AM IN GOOD SPIRITS SOME OF THE TIME AND IN LOW SPIRITS SOME OF THE TIME 3. I AM USUALLY IN LOW SPIRITS 0. NO ANSWER "
Q.30. ARE YOU EVER WORRIED AND UPSET*  1. I AM HARDLY EVER WORRIED AND UPSET 2. I AM SOMETIMES WORRIED AND UPSET 3. I AM OFTEN WORRIED AND UPSET 0. NO ANSWER 
"Q.31. IF IT WERE UP TO YOU, WHAT KIND OF OUTFIT WOULD YOU RATHER BE IN*  1. IN A COMBAT OUTFIT OVERSEAS 2. IN A NON-COMBAT OUTFIT OVERSEAS 3. IN AN OUTFIT THAT WILL STAY IN THE UNITED STATES 0. NO ANSWER "
"Q.32. IF IT WERE UP TO YOU TO CHOOSE, DO YOU THINK YOU COULD DO MORE FOR YOUR COUNTRY AS A SOLDIER OR AS A WORKER IN A WAR JOB*  1. AS A SOLDIER 2. AS A WAR WORKER 3. UNDECIDED 0. NO ANSWER "
Q.33. DO YOU HAVE TROUBLE FINDING INTERESTING THINGS TO DO IN YOUR OFF-DUTY FREE TIME*  1. MOST OF THE TIME 2. MUCH OF THE TIME 3. NOT VERY OFTEN 4. NEVER 0. NO ANSWER 
"Q.34. DURING THE PAST WEEK DID YOUR OUTFIT HAVE ANY SPORTS OR ATHLETIC GAMES AS PART OF YOUR REGULAR TRAINING DURING DUTY HOURS* DO NOT INCLUDE CALISTHENICS AND EXERCISES.  1. YES, ONCE 2. YES, TWICE 3. YES, THREE OR FOUR TIMES 4. YES, ALMOST EVERY DAY 5. NO, NO SPORTS OR ATHLETIC GAMES DURING TRAINING OR DUTY HOURS 6. DON,T KNOW 0. NO ANSWER "
"Q.35. DURING THE PAST WEEK ABOUT HOW MUCH DUTY TIME OR TRAINING TIME DID YOU SPEND TAKING PART IN SPORTS OR ATHLETIC GAMES*  1. LESS THAN AN HOUR 2. ABOUT ONE HOUR 3. ABOUT TWO HOURS 4. ABOUT THREE OR FOUR HOURS 5. ABOUT FIVE OR SIX HOURS 6. ABOUT SEVEN OR MORE HOURS 7. NONE AT ALL 8. I WAS OFF REGULAR DUTY OR TRAINING ONE OR MORE DAYS LAST WEEK 9. I DON,T REMEMBER 0. NO ANSWER "
Q.36. DURING THE PAST WEEK ON HOW MANY DAYS DID YOU TAKE PART IN ANY SPORTS OR ATHLETIC GAMES DURING YOUR OFF-DUTY FREE TIME*  1. ONE DAY 2. TWO DAYS 3. THREE OR FOUR DAYS 4. ALMOST EVERY DAY 5. NOT AT ALL 6. I WAS AWAY FROM MY REGULAR OUTFIT ONE OR MORE DAYS LAST WEEK 0. NO ANSWER 
"Q.37. DURING THE PAST WEEK HOW MUCH OF YOUR OFF-DUTY FREE TIME DID YOU SPEND TAKING PART IN SPORTS OR ATHLETIC GAMES*  1. LESS THAN AN HOUR 2. ABOUT ONE HOUR 3. ABOUT TWO HOURS 4. ABOUT THREE OR FOUR HOURS 5. ABOUT FIVE OR SIX HOURS 6. ABOUT SEVEN OR MORE HOURS 7. NONE AT ALL 8. I WAS AWAY FROM MY REGULAR OUTFIT ONE OR MORE DAYS LAST WEEK 9. I DON,T REMEMBER 0. NO ANSWER X. QUESTIONS 38A AND 38B TO BE CODED TOGETHER. IF ""YES"" TO PART A, EDIT ANSWERS INTO PART B. "
"Q.38A. IS THERE A REGULAR PROGRAM OF OFF-DUTY SPORTS OR ATHLETIC GAMES IN WHICH THE MEN IN YOUR OUTFIT CAN TAKE PART DURING THEIR FREE TIME* F. IF ""YES"", ASK:  Q.38B. DO YOU YOURSELF USUALLY TAKE PART IN THIS REGULAR PROGRAM OF OFF-DUTY SPORTS OR ATHLETIC GAMES*  1. YES, OFF-DUTY PROGRAM - YES, USUALLY TAKE PART 2. YES, OFF-DUTY PROGRAM - NO, DO NOT USUALLY TAKE PART 3. YES, OFF-DUTY PROGRAM, NO ANSWER TO Q.38B 4. NO, THERE IS NO OFF-DUTY ATHLETIC PROGRAM IN WHICH THE MEN IN MY OUTFIT CAN TAKE PART 5. DON,T KNOW IF THERE IS AN OFF-DUTY ATHLETIC PROGRAM 0. NO ANSWER "
"Q.39A. BELOW ARE SOME WELL-KNOWN SPORTS. THE ARMY WANTS TO KNOW HOW MUCH YOU LIKE TO TAKE PART IN EACH OF THESE SPORTS - EVEN IF SOME OF THEM ARE NOT PLAYED AT THIS TIME OF THE YEAR OR IF SOME OF THEM ARE NOT PLAYED AT YOUR CAMP. AFTER EACH SPORT IN THE LISTS BELOW, PUT A CIRCLE AROUND THE WORDS THAT SHOW HOW MUCH YOU LIKE TO TAKE PART IN IT. IF YOU HAVE NEVER TRIED THE SPORT, PUT A CIRCLE AROUND THE WORDS ""NEVER TRIED IT"". E. I LIKE TO TAKE PART IN: Q.39A1. TENNIS*  1. A LOT 2. A LITTLE 3. NOT AT ALL 4. NEVER TRIED IT 0. NO ANSWER Q.39A2. GOLF* "
"Q.39A. BELOW ARE SOME WELL-KNOWN SPORTS. THE ARMY WANTS TO KNOW HOW MUCH YOU LIKE TO TAKE PART IN EACH OF THESE SPORTS - EVEN IF SOME OF THEM ARE NOT PLAYED AT THIS TIME OF THE YEAR OR IF SOME OF THEM ARE NOT PLAYED AT YOUR CAMP. AFTER EACH SPORT IN THE LISTS BELOW, PUT A CIRCLE AROUND THE WORDS THAT SHOW HOW MUCH YOU LIKE TO TAKE PART IN IT. IF YOU HAVE NEVER TRIED THE SPORT, PUT A CIRCLE AROUND THE WORDS ""NEVER TRIED IT"". E. I LIKE TO TAKE PART IN: Q.39A1. TENNIS*  508 1. A LOT 726 2. A LITTLE 344 3. NOT AT ALL 1339 4. NEVER TRIED IT 250 0. NO ANSWER Q.39A3. TOUCH FOOTBALL* "
"Q.39A. BELOW ARE SOME WELL-KNOWN SPORTS. THE ARMY WANTS TO KNOW HOW MUCH YOU LIKE TO TAKE PART IN EACH OF THESE SPORTS - EVEN IF SOME OF THEM ARE NOT PLAYED AT THIS TIME OF THE YEAR OR IF SOME OF THEM ARE NOT PLAYED AT YOUR CAMP. AFTER EACH SPORT IN THE LISTS BELOW, PUT A CIRCLE AROUND THE WORDS THAT SHOW HOW MUCH YOU LIKE TO TAKE PART IN IT. IF YOU HAVE NEVER TRIED THE SPORT, PUT A CIRCLE AROUND THE WORDS ""NEVER TRIED IT"". E. I LIKE TO TAKE PART IN: Q.39A1. TENNIS*  974 1. A LOT 1246 2. A LITTLE 366 3. NOT AT ALL 336 4. NEVER TRIED IT 245 0. NO ANSWER Q.39A4. REGULAR FOOTBALL* "
"Q.39A. BELOW ARE SOME WELL-KNOWN SPORTS. THE ARMY WANTS TO KNOW HOW MUCH YOU LIKE TO TAKE PART IN EACH OF THESE SPORTS - EVEN IF SOME OF THEM ARE NOT PLAYED AT THIS TIME OF THE YEAR OR IF SOME OF THEM ARE NOT PLAYED AT YOUR CAMP. AFTER EACH SPORT IN THE LISTS BELOW, PUT A CIRCLE AROUND THE WORDS THAT SHOW HOW MUCH YOU LIKE TO TAKE PART IN IT. IF YOU HAVE NEVER TRIED THE SPORT, PUT A CIRCLE AROUND THE WORDS ""NEVER TRIED IT"". E. I LIKE TO TAKE PART IN: Q.39A1. TENNIS*  1346 1. A LOT 867 2. A LITTLE 406 3. NOT AT ALL 337 4. NEVER TRIED IT 211 0. NO ANSWER Q.39A5. BADMINTON* "
"Q.39A. BELOW ARE SOME WELL-KNOWN SPORTS. THE ARMY WANTS TO KNOW HOW MUCH YOU LIKE TO TAKE PART IN EACH OF THESE SPORTS - EVEN IF SOME OF THEM ARE NOT PLAYED AT THIS TIME OF THE YEAR OR IF SOME OF THEM ARE NOT PLAYED AT YOUR CAMP. AFTER EACH SPORT IN THE LISTS BELOW, PUT A CIRCLE AROUND THE WORDS THAT SHOW HOW MUCH YOU LIKE TO TAKE PART IN IT. IF YOU HAVE NEVER TRIED THE SPORT, PUT A CIRCLE AROUND THE WORDS ""NEVER TRIED IT"". E. I LIKE TO TAKE PART IN: Q.39A1. TENNIS*  320 1. A LOT 690 2. A LITTLE 354 3. NOT AT ALL 1532 4. NEVER TRIED IT 271 0. NO ANSWER Q.39A6. HANDBALL* "
"Q.39A. BELOW ARE SOME WELL-KNOWN SPORTS. THE ARMY WANTS TO KNOW HOW MUCH YOU LIKE TO TAKE PART IN EACH OF THESE SPORTS - EVEN IF SOME OF THEM ARE NOT PLAYED AT THIS TIME OF THE YEAR OR IF SOME OF THEM ARE NOT PLAYED AT YOUR CAMP. AFTER EACH SPORT IN THE LISTS BELOW, PUT A CIRCLE AROUND THE WORDS THAT SHOW HOW MUCH YOU LIKE TO TAKE PART IN IT. IF YOU HAVE NEVER TRIED THE SPORT, PUT A CIRCLE AROUND THE WORDS ""NEVER TRIED IT"". E. I LIKE TO TAKE PART IN: Q.39A1. TENNIS*  870 1. A LOT 1218 2. A LITTLE 317 3. NOT AT ALL 584 4. NEVER TRIED IT 178 0. NO ANSWER "
Q.39B. BELOW ARE SOME MORE SPORTS. SHOW HOW MUCH YOU LIKE TO TAKE PART IN EACH OF THESE SPORTS. E. I LIKE TO TAKE PART IN: Q.39B1. VOLLEYBALL*  1. A LOT 2. A LITTLE 3. NOT AT ALL 4. NEVER TRIED IT 0. NO ANSWER Q.39B2. PING PONG (TABLE TENNIS)* 
Q.39B. BELOW ARE SOME MORE SPORTS. SHOW HOW MUCH YOU LIKE TO TAKE PART IN EACH OF THESE SPORTS. E. I LIKE TO TAKE PART IN: Q.39B1. VOLLEYBALL*  936 1. A LOT 1397 2. A LITTLE 390 3. NOT AT ALL 209 4. NEVER TRIED IT 235 0. NO ANSWER Q.39B3. BASEBALL* 
Q.39B. BELOW ARE SOME MORE SPORTS. SHOW HOW MUCH YOU LIKE TO TAKE PART IN EACH OF THESE SPORTS. E. I LIKE TO TAKE PART IN: Q.39B1. VOLLEYBALL*  1662 1. A LOT 982 2. A LITTLE 291 3. NOT AT ALL 51 4. NEVER TRIED IT 181 0. NO ANSWER Q.39B4. SOFTBALL* 
Q.39B. BELOW ARE SOME MORE SPORTS. SHOW HOW MUCH YOU LIKE TO TAKE PART IN EACH OF THESE SPORTS. E. I LIKE TO TAKE PART IN: Q.39B1. VOLLEYBALL*  1671 1. A LOT 1030 2. A LITTLE 203 3. NOT AT ALL 64 4. NEVER TRIED IT 199 0. NO ANSWER Q.39B5. BOXING* 
Q.39B. BELOW ARE SOME MORE SPORTS. SHOW HOW MUCH YOU LIKE TO TAKE PART IN EACH OF THESE SPORTS. E. I LIKE TO TAKE PART IN: Q.39B1. VOLLEYBALL*  553 1. A LOT 1279 2. A LITTLE 723 3. NOT AT ALL 401 4. NEVER TRIED IT 211 0. NO ANSWER Q.39B6. WRESTLING* 
Q.39B. BELOW ARE SOME MORE SPORTS. SHOW HOW MUCH YOU LIKE TO TAKE PART IN EACH OF THESE SPORTS. E. I LIKE TO TAKE PART IN: Q.39B1. VOLLEYBALL*  391 1. A LOT 1123 2. A LITTLE 904 3. NOT AT ALL 515 4. NEVER TRIED IT 234 0. NO ANSWER 
"Q.39C. IN THE SAME WAY AS YOU DID ABOVE, PUT A CIRCLE AROUND ONE ANSWER AFTER EACH OF THE FOLLOWING SPORTS. E. I LIKE TO TAKE PART IN: Q.39C1. SOCCER*  1. A LOT 2. A LITTLE 3. NOT AT ALL 4. NEVER TRIED IT 0. NO ANSWER Q.39C2. TRACK (RACES, JUMPING, ETC.)* "
"Q.39C. IN THE SAME WAY AS YOU DID ABOVE, PUT A CIRCLE AROUND ONE ANSWER AFTER EACH OF THE FOLLOWING SPORTS. E. I LIKE TO TAKE PART IN: Q.39C1. SOCCER*  556 1. A LOT 1149 2. A LITTLE 710 3. NOT AT ALL 500 4. NEVER TRIED IT 252 0. NO ANSWER Q.39C3. BASKETBALL* "
"Q.39C. IN THE SAME WAY AS YOU DID ABOVE, PUT A CIRCLE AROUND ONE ANSWER AFTER EACH OF THE FOLLOWING SPORTS. E. I LIKE TO TAKE PART IN: Q.39C1. SOCCER*  1238 1. A LOT 1066 2. A LITTLE 381 3. NOT AT ALL 255 4. NEVER TRIED IT 227 0. NO ANSWER Q.39C4. HORSESHOE PITCHING* "
"Q.39C. IN THE SAME WAY AS YOU DID ABOVE, PUT A CIRCLE AROUND ONE ANSWER AFTER EACH OF THE FOLLOWING SPORTS. E. I LIKE TO TAKE PART IN: Q.39C1. SOCCER*  875 1. A LOT 1611 2. A LITTLE 368 3. NOT AT ALL 109 4. NEVER TRIED IT 204 0. NO ANSWER Q.39C5. SWIMMING AND DIVING* "
"Q.39C. IN THE SAME WAY AS YOU DID ABOVE, PUT A CIRCLE AROUND ONE ANSWER AFTER EACH OF THE FOLLOWING SPORTS. E. I LIKE TO TAKE PART IN: Q.39C1. SOCCER*  1914 1. A LOT 778 2. A LITTLE 158 3. NOT AT ALL 150 4. NEVER TRIED IT 167 0. NO ANSWER Q.39C6. BOWLING* "
"Q.39C. IN THE SAME WAY AS YOU DID ABOVE, PUT A CIRCLE AROUND ONE ANSWER AFTER EACH OF THE FOLLOWING SPORTS. E. I LIKE TO TAKE PART IN: Q.39C1. SOCCER*  1565 1. A LOT 839 2. A LITTLE 154 3. NOT AT ALL 420 4. NEVER TRIED IT 189 0. NO ANSWER "
"Q.40. WHAT ONE SPORT FROM THE LISTS IN QUESTIONS 39A, 39B, 39C DO YOU LIKE BEST TO TAKE PART IN*  1. TENNIS 2. NOT CHOSEN "
"Q.40. WHAT ONE SPORT FROM THE LISTS IN QUESTIONS 39A, 39B, 39C DO YOU LIKE BEST TO TAKE PART IN*  135 1. GOLF 3032 2. NOT CHOSEN "
"Q.40. WHAT ONE SPORT FROM THE LISTS IN QUESTIONS 39A, 39B, 39C DO YOU LIKE BEST TO TAKE PART IN*  22 1. TOUCH FOOTBALL 3145 2. NOT CHOSEN "
"Q.40. WHAT ONE SPORT FROM THE LISTS IN QUESTIONS 39A, 39B, 39C DO YOU LIKE BEST TO TAKE PART IN*  369 1. REGULAR FOOTBALL 2798 2. NOT CHOSEN "
"Q.40. WHAT ONE SPORT FROM THE LISTS IN QUESTIONS 39A, 39B, 39C DO YOU LIKE BEST TO TAKE PART IN*  8 1. BADMINTON 3159 2. NOT CHOSEN "
"Q.40. WHAT ONE SPORT FROM THE LISTS IN QUESTIONS 39A, 39B, 39C DO YOU LIKE BEST TO TAKE PART IN*  51 1. HANDBALL 3116 2. NOT CHOSEN "
"Q.40. WHAT ONE SPORT FROM THE LISTS IN QUESTIONS 39A, 39B, 39C DO YOU LIKE BEST TO TAKE PART IN*  73 1. VOLLEY BALL 3094 2. NOT CHOSEN "
"Q.40. WHAT ONE SPORT FROM THE LISTS IN QUESTIONS 39A, 39B, 39C DO YOU LIKE BEST TO TAKE PART IN*  36 1. PING PONG 3131 2. NOT CHOSEN "
"Q.40. WHAT ONE SPORT FROM THE LISTS IN QUESTIONS 39A, 39B, 39C DO YOU LIKE BEST TO TAKE PART IN*  591 1. BASEBALL 2576 2. NOT CHOSEN "
"Q.40. WHAT ONE SPORT FROM THE LISTS IN QUESTIONS 39A, 39B, 39C DO YOU LIKE BEST TO TAKE PART IN*  217 1. SOFTBALL 2950 2. NOT CHOSEN "
"Q.40. WHAT ONE SPORT FROM THE LISTS IN QUESTIONS 39A, 39B, 39C DO YOU LIKE BEST TO TAKE PART IN*  97 1. BOXING 3070 2. NOT CHOSEN "
"Q.40. WHAT ONE SPORT FROM THE LISTS IN QUESTIONS 39A, 39B, 39C DO YOU LIKE BEST TO TAKE PART IN*  37 1. WRESTLING 3130 2. NOT CHOSEN "
"Q.40. WHAT ONE SPORT FROM THE LISTS IN QUESTIONS 39A, 39B, 39C DO YOU LIKE BEST TO TAKE PART IN*  21 1. SOCCER 3146 2. NOT CHOSEN X. COL. 80 NOT USED. CARD 2 "
CARD.  2. CARD TWO 
DECK.  063. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
FORM.  1. S-63A 2. S-63B 3. S-63C 4. S-63D 5. S-63E 6. S-63F 7. S-63G 
X. QUESTION 40 CONTINUED.  1. TRACK 2. NOT CHOSEN 
X. QUESTION 40 CONTINUED.  281 1. BASKETBALL 2886 2. NOT CHOSEN 
X. QUESTION 40 CONTINUED.  67 1. HORSESHOE PITCHING 3100 2. NOT CHOSEN 
X. QUESTION 40 CONTINUED.  640 1. SWIMMING AND DIVING 2527 2. NOT CHOSEN 
X. QUESTION 40 CONTINUED.  327 1. BOWLING 2840 2. NOT CHOSEN 
X. QUESTION 40 CONTINUED.  34 1. OTHER 3133 2. NOT CHOSEN 
"X. QUESTION 40 CONTINUED.  41 1. I DON,T LIKE TO TAKE PART IN ANY OF THE SPORTS IN THE LISTS 3126 2. NOT CHOSEN "
X. QUESTION 40 CONTINUED.  134 1. NO ANSWER 3033 2. NOT CHOSEN 
"Q.41. DO YOU HAVE TIME IN THIS CAMP TO TAKE PART IN THE SPORT YOU NAMED IN QUESTION 40*  1. YES 2. NO 3. I DIDN,T NAME A SPORT IN QUESTION 40 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.42. IS THERE A PLACE IN THIS CAMP WHERE YOU CAN TAKE PART IN THE SPORT YOU NAMED IN QUESTION 40*  1. THERE IS A GOOD PLACE 2. THERE IS A PLACE THAT WILL DO 3. THERE IS NO PLACE 4. I DIDN,T NAME A SPORT IN QUESTION 40 0. NO ANSWER "
"Q.43. DO YOU HAVE THE EQUIPMENT YOU NEED TO TAKE PART IN THE SPORT YOU NAMED IN QUESTION 40 - EITHER YOUR OWN EQUIPMENT OR EQUIPMENT YOU CAN GET WHEN YOU WANT IT*  1. YES 2. NO 3. I DIDN,T NAME A SPORT IN QUESTION 40 0. NO ANSWER X. QUESTION 44 NOT CODED. "
Q.45. HOW WELL SATISFIED ARE YOU WITH THE CHANCE YOU HAVE AT THIS CAMP TO TAKE PART IN THE SPORT YOU NAMED IN QUESTION 40*  1. I AM VERY WELL SATISFIED 2. I AM PRETTY WELL SATISFIED 3. I AM SOMEWHAT DISSATISFIED 4. I AM VERY DISSATISFIED 0. NO ANSWER 
Q.46. WHAT THREE SPORTS DO YOU THINK ARE THE MOST HELP IN KEEPING A SOLDIER IN FIRST CLASS FIGHTING CONDITION*  1. BASEBALL 2. NOT CHOSEN 
Q.46. WHAT THREE SPORTS DO YOU THINK ARE THE MOST HELP IN KEEPING A SOLDIER IN FIRST CLASS FIGHTING CONDITION*  671 1. BASKETBALL 2496 2. NOT CHOSEN 
Q.46. WHAT THREE SPORTS DO YOU THINK ARE THE MOST HELP IN KEEPING A SOLDIER IN FIRST CLASS FIGHTING CONDITION*  8 1. BADMINTON 3159 2. NOT CHOSEN 
