"Q.18B. IF SOME OF THE DRILL OR INSTRUCTION NOW GIVEN IS NOT NEEDED, JUST WHAT IS NOT NEEDED* E. OBJECTION IS TO KIND OF DRILL OR INSTRUCTION NOW GIVEN:    1. HIKING AND MARCHING, WHEN NOT REFERRING TO SPEED   2. NOT CHOSEN "
"Q.18B. IF SOME OF THE DRILL OR INSTRUCTION NOW GIVEN IS NOT NEEDED, JUST WHAT IS NOT NEEDED* E. OBJECTION IS TO KIND OF DRILL OR INSTRUCTION NOW GIVEN:    1. FIELD TRAINING, TACTICS AND MANEUVERS (E.G. SQUAD TACTICS; EXTENDED ORDER DRILL; SCOUTING AND PATROLLING; FIELD PROBLEMS; MANEUVERS; RSOP; NIGHT PROBLEMS)   2. NOT CHOSEN "
"Q.18B. IF SOME OF THE DRILL OR INSTRUCTION NOW GIVEN IS NOT NEEDED, JUST WHAT IS NOT NEEDED* E. OBJECTION IS TO KIND OF DRILL OR INSTRUCTION NOW GIVEN:    1. DETAILED, TECHNICAL AND/OR PRELIMINARY INSTRUCTION (E.G. DRY RUNS; NOMENCLATURE; INSTRUCTION ON TYPE OF WEAPONS OR OTHER EQUIPMENT NOT ACTUALLY USED IN COMBAT OR ON THE RANGE; METHODS OF MARKSMANSHIP; GUN DRILL; CANNONEER,S HOP)   2. NOT CHOSEN "
"Q.18B. IF SOME OF THE DRILL OR INSTRUCTION NOW GIVEN IS NOT NEEDED, JUST WHAT IS NOT NEEDED* E. OBJECTION IS TO KIND OF DRILL OR INSTRUCTION NOW GIVEN:    1. SPECIFIC REFERENCE TO ONE OR MORE AUXILIARY SUBJECTS, NOT PART OF ACTUAL COMBAT TRAINING (E.G. GAS DRILL; CAMOUFLAGE; MAP READING; RECOGNITION OF PLANES AND COMBAT VEHICLES; FIRST AID)   2. NOT CHOSEN "
"Q.18B. IF SOME OF THE DRILL OR INSTRUCTION NOW GIVEN IS NOT NEEDED, JUST WHAT IS NOT NEEDED* E. OBJECTION IS TO KIND OF DRILL OR INSTRUCTION NOW GIVEN:    1. SPEED MARCHING (INCLUDING ""MARCHING"", PLUS REFERENCE TO DISTANCE AND TIME); DOUBLE-TIMING; 1-MILE JOG   2. NOT CHOSEN "
"Q.18B. IF SOME OF THE DRILL OR INSTRUCTION NOW GIVEN IS NOT NEEDED, JUST WHAT IS NOT NEEDED* E. OBJECTION IS TO KIND OF DRILL OR INSTRUCTION NOW GIVEN:    1. OTHER - INCLUDING BASIC TRAINING; RIFLE MARKSMANSHIP   2. NOT CHOSEN X. COL.   NOT USED. CARD 2 "
CARD.    2. CARD TWO 
DECK.   . SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
FORM.    1. S- E - ENLISTED MEN 0 2. S- O - OFFICERS 
"X. QUESTION 18B CONTINUED. E. OBJECTION IS TO THE WAY DRILL OR INSTRUCTION IS GIVEN OR PLANNED:    1. TOO ROUTINE OR REPETITIOUS, BORING, ETC.   2. NOT CHOSEN "
"X. QUESTION 18B CONTINUED. E. OBJECTION IS TO THE WAY DRILL OR INSTRUCTION IS GIVEN OR PLANNED:    1. AIMLESS, NOT PLANNED; POORLY PLANNED; IRREGULAR SCHEDULE   2. NOT CHOSEN "
X. QUESTION 18B CONTINUED. E. OBJECTION IS TO THE WAY DRILL OR INSTRUCTION IS GIVEN OR PLANNED:  4 1. TRAINING GIVEN MERELY TO KILL TIME   2. NOT CHOSEN 
X. QUESTION 18B CONTINUED. E. OBJECTION IS TO THE WAY DRILL OR INSTRUCTION IS GIVEN OR PLANNED:    1. TOO MANY LECTURES; TOO MANY CLASSES   2. NOT CHOSEN 
X. QUESTION 18B CONTINUED. E. OBJECTION IS TO THE WAY DRILL OR INSTRUCTION IS GIVEN OR PLANNED:    1. MISPLACED EMPHASIS   2. NOT CHOSEN 
"X. QUESTION 18B CONTINUED. E. OBJECTION IS TO THE WAY DRILL OR INSTRUCTION IS GIVEN OR PLANNED:    1. IMPOSITION ON MEN,S OWN FREE TIME   2. NOT CHOSEN "
X. QUESTION 18B CONTINUED. E. OBJECTION IS TO THE WAY DRILL OR INSTRUCTION IS GIVEN OR PLANNED:    1. POOR OR INADEQUATE TEACHING METHODS; LACK OF PRACTICE   2. NOT CHOSEN 
"X. QUESTION 18B CONTINUED. E. OBJECTION IS TO THE WAY DRILL OR INSTRUCTION IS GIVEN OR PLANNED:  0 1. OFFICERS, AND/OR NCO,S TIME TOO MUCH TAKEN UP WITH OTHER DUTIES - INSUFFICIENT TIME FOR PREPARATION OR TRAINING MEN - TIME TAKEN UP WITH OTHER THINGS   2. NOT CHOSEN "
X. QUESTION 18B CONTINUED. E. OBJECTION IS TO THE WAY DRILL OR INSTRUCTION IS GIVEN OR PLANNED:    1. OTHER   2. NOT CHOSEN 
"X. QUESTION 18B CONTINUED. E. OBJECTION IS TO THE WAY DRILL OR INSTRUCTION IS GIVEN OR PLANNED:    1. INAPPLICABLE, NO ANSWER   2. NOT CHOSEN "
Q.19. HOW MUCH CLOSE ORDER DRILL DO YOU GET*    1. TOO MUCH   2. ABOUT THE RIGHT AMOUNT   3. TOO LITTLE 1 4. NONE   0. NO ANSWER 
"Q.20. HAVE THE PHYSICAL TRAINING AND HARDENING EXERCISES YOU HAVE GOTTEN PUT YOU IN GOOD ALL-AROUND CONDITION OR NOT*    1. YES, THEY HAVE   2. NO, THEY HAVE NOT   3. NO ANSWER 2 0. NO CODE OR NO DATA "
Q.21. IS THE PHYSICAL TRAINING AND HARDENING PROGRAM TOO TOUGH FOR YOU*    1. YES   2. NO   0. NO ANSWER 
Q.22. HOW MUCH TRAINING DO YOU GET IN ACTUALLY USING THE WEAPONS AND TOOLS YOU WILL NEED IN COMBAT*    1. TOO MUCH   2. ABOUT THE RIGHT AMOUNT   3. TOO LITTLE 3 4. NONE   0. NO ANSWER 
Q.23. HOW MUCH COVER AND CONCEALMENT PRACTICE DO YOU GET UNDER THE FIRE OF REAL AMMUNITION*    1. TOO MUCH   2. ABOUT THE RIGHT AMOUNT   3. TOO LITTLE   4. NONE   0. NO ANSWER 
Q.24. HOW MUCH HIKING DO YOU GET*    1. TOO MUCH   2. ABOUT THE RIGHT AMOUNT   3. TOO LITTLE 5 4. NONE   0. NO ANSWER 
Q.25. HOW MANY TRAINING FILMS DO YOU GET*    1. TOO MANY   2. ABOUT THE RIGHT NUMBER   3. TOO FEW 1 4. NONE   0. NO ANSWER 
Q.26. HOW MANY TRAINING LECTURES DO YOU GET*    1. TOO MANY   2. ABOUT THE RIGHT NUMBER   3. TOO FEW 1 4. NONE   0. NO ANSWER 
"Q.27. HOW MANY TALKS ARE YOU GIVEN ON ""WHAT THIS WAR IS ALL ABOUT""*    1. TOO MANY   2. ABOUT THE RIGHT NUMBER   3. TOO FEW 3 4. NONE   0. NO ANSWER "
Q.28. HOW MANY OF THE NONCOMS YOU NOW SERVE UNDER ARE THE KIND YOU WOULD WANT TO SERVE UNDER IN COMBAT*    1. ALL OF THEM ARE   2. MOST OF THEM ARE   3. FEW OF THEM ARE 3 4. NONE   5. NO ANSWER 2 0. NO CODE OR NO DATA 
"Q.29. LISTED BELOW ARE FIVE ABILITIES THAT A GOOD NONCOM IS SUPPOSED TO HAVE. PUT A NUMBER ""1"" IN FRONT OF THE ONE THAT YOU THINK IS MOST IMPORTANT. THEN PUT A NUMBER ""2"" IN FRONT OF THE ONE THAT YOU THINK IS SECOND IN IMPORTANCE. E. FIRST CHOICE:    1. THE ABILITY TO EXPLAIN THINGS CLEARLY   2. THE ABILITY TO THINK FOR HIMSELF   3. THE ABILITY TO HELP AND ADVISE THE MEN UNDER HIM   4. THE ABILITY TO CARRY OUT ORDERS PROMPTLY AND ACCURATELY   5. THE ABILITY TO GAIN THE PERSONAL LIKING OF THE MEN UNDER HIM   0. NO ANSWER E. SECOND CHOICE: "
"Q.29. LISTED BELOW ARE FIVE ABILITIES THAT A GOOD NONCOM IS SUPPOSED TO HAVE. PUT A NUMBER ""1"" IN FRONT OF THE ONE THAT YOU THINK IS MOST IMPORTANT. THEN PUT A NUMBER ""2"" IN FRONT OF THE ONE THAT YOU THINK IS SECOND IN IMPORTANCE. E. FIRST CHOICE:    1. THE ABILITY TO EXPLAIN THINGS CLEARLY   2. THE ABILITY TO THINK FOR HIMSELF   3. THE ABILITY TO HELP AND ADVISE THE MEN UNDER HIM   4. THE ABILITY TO CARRY OUT ORDERS PROMPTLY AND ACCURATELY   5. THE ABILITY TO GAIN THE PERSONAL LIKING OF THE MEN UNDER HIM   0. NO ANSWER "
