CARD.  1. CARD ONE 
"Q.10. ON THE WHOLE, HOW IS THE MORALE OF THE MEN IN YOUR COMPANY OR SQUADRON*  1. VERY HIGH 2. FAIRLY HIGH 3. JUST SO-SO 4. FAIRLY LOW 5. VERY LOW 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.11. WOULD YOU SAY THAT MOST OF THE MEN IN YOUR COMPANY OR SQUADRON USUALLY PUT ALL THAT THEY HAVE INTO THEIR REGULAR DUTIES, OR DO THEY USUALLY WORK JUST HARD ENOUGH TO GET BY*  1. MOST OF THE MEN USUALLY PUT ALL THAT THEY HAVE INTO IT 2. MOST OF THE MEN USUALLY WORK JUST HARD ENOUGH TO GET BY 3. UNDECIDED 0. NO ANSWER "
"Q.12. HOW ABOUT YOURSELF - WOULD YOU HONESTLY SAY THAT YOU USUALLY PUT ALL YOU HAVE INTO YOUR REGULAR DUTIES, OR DO YOU USUALLY WORK JUST HARD ENOUGH TO GET BY*  1. I USUALLY PUT ALL I HAVE INTO IT 2. I USUALLY WORK JUST HARD ENOUGH TO GET BY 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA X. QUESTIONS 13A, 13B AND 13C NOT CODED. "
Q.14. DO YOU THINK EVERYTHING POSSIBLE HAS BEEN DONE TO FIT YOU INTO THE JOB YOU ARE BEST SUITED FOR IN YOUR OUTFIT*  1. EVERYTHING POSSIBLE HAS BEEN DONE 2. SOMEWHAT MORE COULD HAVE BEEN DONE 3. A LOT MORE COULD HAVE BEEN DONE 4. NO ANSWER 0. NO CODE OR NO DATA 
"Q.15. IS MOST OF YOUR TIME ON DUTY SPENT DOING THINGS RELATED TO YOUR MAIN ARMY JOB OR ASSIGNMENT*  1. YES, I SPEND MOST OF MY TIME ON MY MAIN ARMY JOB OR ASSIGNMENT 2. NO, I SPEND MOST OF MY TIME ON OTHER DUTIES 3. NO ANSWER 0. NO CODE OR NO DATA "
Q.16. HOW WELL SATISFIED ARE YOU ABOUT BEING IN YOUR PRESENT ARMY JOB INSTEAD OF SOME OTHER ARMY JOB*  1. VERY WELL SATISFIED 2. FAIRLY SATISFIED 3. SOMEWHAT DISSATISFIED 4. VERY MUCH DISSATISFIED 5. NO ANSWER 0. NO CODE OR NO DATA 
"Q.17. DID YOU EVER HAVE A CHANCE TO SAY WHAT KIND OF AN ARMY JOB YOU WOULD LIKE*  1. YES, I HAD A CHANCE TO SAY AND GOT THE JOB I ASKED FOR 2. YES, I HAD A CHANCE TO SAY BUT DIDN,T GET THE JOB I ASKED FOR 3. NO, I NEVER HAD A CHANCE TO SAY 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.18. DO YOU THINK YOUR ABILITIES AND PREVIOUS EXPERIENCE FIT YOU BETTER FOR SOME OTHER ARMY JOB OR ASSIGNMENT*  1. YES, I WOULD FIT BETTER IN A DIFFERENT JOB 2. NO, I AM BEST FITTED FOR MY PRESENT JOB 3. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 19 NOT CODED. "
"Q.21. DID YOU EVER GO TO AN ARMY SPECIALIST SCHOOL (SUCH AS COOK, AIRPLANE ENGINE MECHANIC, RADIO OPERATOR, TRUCK DRIVER, ETC.*)  1. YES 2. NO 3. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 21A NOT CODED. "
Q.22. IN YOUR PRESENT ARMY JOB OR ASSIGNMENT HOW MUCH ARE YOU USING THE TRAINING YOU GOT AT THE SPECIALIST SCHOOL YOU WENT TO*  1. DID NOT GO TO A SPECIALIST SCHOOL 2. I USE MY TRAINING ALL THE TIME 3. I USE MY TRAINING MOST OF THE TIME 4. I USE MY TRAINING ABOUT HALF THE TIME 5. I HARDLY EVER USE MY TRAINING 6. I NEVER USE MY TRAINING 0. NO ANSWER 
"Q.23A. IF YOU WANTED TO LEARN SOME EDUCATIONAL SUBJECT, WHICH KIND OF COURSE WOULD YOU RATHER TAKE*  1. A CORRESPONDENCE COURSE - THE INSTRUCTOR SENDS YOU THE LESSONS BY MAIL AND YOU SEND THEM BACK TO HIM BY MAIL TO BE CORRECTED 2. A SELF-TEACHING COURSE - YOU ARE GIVEN ALL THE BOOKS, TESTS AND OTHER THINGS YOU NEED AND YOU DO ALL THE STUDYING BY YOURSELF AND CORRECT YOUR OWN PAPERS 3. A CLASS - A GROUP TAKING THE SAME COURSE MEET TOGETHER AND AN INSTRUCTOR PRESENTS THE MATERIAL, LEADS DISCUSSIONS, GIVES ASSIGNMENTS AND TESTS 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA "
Q.23B. WHAT KINDS OF SUBJECTS WOULD YOU PERSONALLY LIKE MOST TO TAKE UP IF THERE IS A TIME LAPSE BETWEEN THE TIME THE WAR IS OVER AND YOUR RETURN BACK INTO CIVILIAN LIFE*  1. HIGH SCHOOL SUBJECTS 2. TRADE SCHOOL SUBJECTS 3. BUSINESS SCHOOL SUBJECTS 4. MILITARY SUBJECTS 5. COLLEGE SUBJECTS 6. OTHER 0. NO ANSWER X. QUESTION 23C NOT CODED. 
"Q.23D. IF YOU TAKE ANY COURSES WHILE YOU ARE IN THE ARMY IS IT IMPORTANT THAT YOU GET CREDITS FOR THEM TOWARD SCHOOL OR COLLEGE GRADUATION*  1. YES, IT IS IMPORTANT 2. NO, IT IS NOT IMPORTANT 3. UNDECIDED 0. NO ANSWER "
"Q.24. WHAT WERE YOU DOING JUST BEFORE YOU CAME INTO THE ARMY*  1. WORKING 2. GOING TO SCHOOL 3. LOOKING FOR WORK 4. OTHER 0. NO ANSWER I. IF YOU WERE WORKING JUST BEFORE YOU CAME INTO THE ARMY, PLEASE ANSWER THE FOLLOWING QUESTIONS ABOUT IT: X. QUESTIONS 24A, 24B AND 24C NOT CODED. "
Q.25. WAS THE KIND OF WORK YOU DESCRIBED ABOVE YOUR MAIN OCCUPATION*  1. YES 2. NO 3. NO ANSWER 0. NO CODE OR NO DATA X. QUESTIONS 25A AND 25B NOT CODED. 
"Q.26. IF YOU WANTED IT, AND COULD DO THE WORK, DO YOU THINK YOU COULD GET THE SAME JOB BACK YOU HAD BEFORE YOU CAME INTO THE ARMY*  1. YES 2. NO 3. HAVE NO IDEA 4. I WASN,T WORKING BEFORE I CAME INTO THE ARMY 0. NO ANSWER X. QUESTION 26A NOT CODED. "
Q.27. WHAT WOULD YOU LIKE MOST TO DO AFTER YOU GET OUT OF THE ARMY*  1. WORK AT A FULL-TIME JOB (EITHER FOR SELF OR OTHERS) 2. GO TO SCHOOL FULL-TIME 3. STAY IN THE ARMY 4. HAVE NO IDEA 5. OTHER 0. NO ANSWER 
"Q.28. DO YOU THINK YOU WOULD WANT TO GO BACK TO THE SAME SORT OF THING YOU WERE DOING BEFORE YOU CAME INTO THE ARMY (THAT IS, JOB, SCHOOL, ETC.*)  1. WOULD LIKE TO DO THE SAME SORT OF THING 2. WOULD LIKE TO DO SOMETHING ELSE 3. NOT SURE 0. NO ANSWER X. QUESTION 29 NOT CODED. "
"Q.30. DO YOU THINK YOU NEED ANY KINDS OF TRAINING OR SCHOOLING IN ORDER TO GET INTO THE CIVILIAN WORK YOU EXPECT TO DO*  1. YES, I NEED A GREAT DEAL OF TRAINING 2. YES, I NEED A LITTLE TRAINING 3. NO, I DO NOT NEED ANY TRAINING 4. I HAVE NO IDEA WHAT I WILL DO AFTER I GET OUT OF THE ARMY 5. I PLAN ON STAYING IN THE ARMY 6. NO ANSWER 0. NO CODE OR NO DATA "
Q.31. HAVE YOU LEARNED ANY SKILLS OR TRADES IN THE ARMY WHICH YOU THINK YOU WILL USE IN THE CIVILIAN WORK YOU EXPECT TO DO*  1. YES 2. NO 3. NOT SURE 0. NO ANSWER 
"Q.32. DO YOU USE THE CIVILIAN TRAINING AND EXPERIENCE YOU HAD BEFORE YOU CAME INTO THE ARMY IN YOUR PRESENT ARMY JOB OR ASSIGNMENT*  1. YES, MOST OF THE TIME 2. YES, ONCE IN A WHILE 3. NO, NEVER 4. NO ANSWER 0. NO CODE OR NO DATA "
Q.33. HOW MANY YEARS WAS IT BETWEEN THE TIME YOU LEFT FULL-TIME SCHOOL AND THE TIME YOU CAME INTO THE ARMY*  1. ONE YEAR OR LESS 2. OVER ONE YEAR UP TO TWO YEARS 3. OVER TWO YEARS UP TO FIVE YEARS 4. OVER FIVE YEARS 5. I CAME INTO THE ARMY RIGHT OUT OF SCHOOL 0. NO ANSWER 
"Q.34. IF YOU WERE OFFERED A GOOD JOB WHEN YOU GET OUT OF THE ARMY, DO YOU THINK YOU WOULD TURN IT DOWN AND GO TO FULL-TIME SCHOOL, OR DO YOU THINK YOU WOULD TAKE THE JOB*  1. I WOULD TURN THE JOB DOWN AND GO TO SCHOOL, EVEN IF I HAD TO PAY MY OWN WAY 2. IF THE GOVERNMENT PAID ALL MY EXPENSES, I WOULD TURN THE JOB DOWN AND GO TO SCHOOL 3. I WOULD TAKE THE JOB AND NOT GO TO SCHOOL, EVEN IF THE GOVERNMENT PAID ALL MY EXPENSES 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.35. IF YOU COULD DO WHAT YOU WANTED, WHICH WOULD YOU RATHER DO WHEN YOU GET OUT OF THE ARMY, - GO TO FULL-TIME SCHOOL OR GO TO PART-TIME SCHOOL*  1. I WOULD RATHER GO TO FULL-TIME SCHOOL 2. I WOULD RATHER GO TO PART-TIME SCHOOL 3. UNDECIDED 4. I AM NOT INTERESTED IN GOING TO SCHOOL AT ALL WHEN I GET OUT OF THE ARMY 0. NO ANSWER "
Q.36A....WHAT KIND OF SCHOOL WILL YOU GO TO*  1. TRADE SCHOOL 2. BUSINESS SCHOOL 3. HIGH SCHOOL 4. COLLEGE (UNDERGRADUATE) 5. SOME OTHER KIND OF SCHOOL 6. I AM NOT INTERESTED IN GOING TO SCHOOL AT ALL WHEN I GET OUT OF THE ARMY 0. NO ANSWER X. QUESTION 36B NOT CODED. 
"Q.37. WERE YOU EVER THE PRESIDENT OR THE OFFICER IN CHARGE OF A CLUB, UNION, PROFESSIONAL, CIVIC OR OTHER ORGANIZATION BEFORE COMING INTO THE ARMY*  1. YES 2. NO 3. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 37A NOT CODED. "
"Q.38A. WERE YOU EVER A MANAGER, FOREMAN, BOSS OR LABOR SUPERVISOR IN CHARGE OF OTHER WORKERS*  1. YES 2. NO 3. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 38B NOT CODED. "
Q.39. HAVE YOU EVER HAD ANY EXPERIENCE OR TRAINING AS A TEACHER BEFORE COMING INTO THE ARMY*  1. HAVE HAD TEACHER TRAINING BUT NEVER TAUGHT 2. TAUGHT IN GRADE SCHOOLS 3. TAUGHT IN HIGH SCHOOL 4. TAUGHT IN UNIVERSITY OR COLLEGE 5. OTHER TEACHING 6. NONE 0. NO ANSWER 
Q.40. HAVE YOU HAD ANY EXPERIENCE AS A TEACHER OR INSTRUCTOR SINCE COMING INTO THE ARMY*  1. YES 2. NO 0. NO ANSWER 
Q.41. HOW IMPORTANT A PART DO YOU THINK YOUR COMPANY OR SQUADRON WILL PLAY IN WINNING THE WAR*  1. A VERY IMPORTANT PART 2. A FAIRLY IMPORTANT PART 3. NOT A VERY IMPORTANT PART 4. NOT IMPORTANT AT ALL 0. NO ANSWER 
"Q.42. WHICH OF THE FOLLOWING BEST TELLS THE WAY YOU FEEL ABOUT GETTING INTO AN ACTUAL BATTLE ZONE*  1. I WANT VERY MUCH TO GET INTO IT JUST AS SOON AS POSSIBLE 2. I,M READY TO GO ANYTIME 3. I,D LIKE TO GO BEFORE IT,S OVER BUT I DON,T THINK I,M READY YET 4. I HOPE I WON,T HAVE TO GO, BUT IF I DO I THINK I,LL DO ALRIGHT 5. I HOPE I WON,T HAVE TO GO, BECAUSE I DON,T THINK I WOULD DO VERY WELL 6. NO OPINION 7. NO ANSWER 0. NO CODE OR NO DATA "
Q.43. HOW SUCCESSFUL ARE YOUR OFFICERS IN GETTING WILLING AND WHOLEHEARTED COOPERATION FROM THE MEN*  1. VERY SUCCESSFUL 2. FAIRLY SUCCESSFUL 3. NOT VERY SUCCESSFUL 4. UNSUCCESSFUL 5. NOT SURE 6. NO ANSWER 0. NO CODE OR NO DATA 
"Q.44. DO YOU THINK YOUR OFFICERS ARE INTERESTED IN YOUR PERSONAL WELFARE*  1. VERY MUCH INTERESTED 2. FAIRLY INTERESTED 3. SLIGHTLY INTERESTED 4. THEY DON,T SEEM TO CARE ONE WAY OR ANOTHER 5. NO ANSWER 0. NO CODE OR NO DATA "
Q.45. HOW WELL DO YOU THINK YOUR OFFICERS KNOW THEIR STUFF*  1. VERY WELL 2. FAIRLY WELL 3. NOT SO WELL 4. NOT WELL AT ALL 5. NO ANSWER 0. NO CODE OR NO DATA 
Q.46. DO YOU FEEL THAT THOSE IN CHARGE OF YOUR WORK KNOW WHAT YOUR ABILITIES ARE AND WHAT YOU ARE ABLE TO DO*  1. THEY HAVE A GOOD IDEA 2. THEY HAVE A FAIR IDEA 3. THEY KNOW LITTLE OR NOTHING ABOUT MY ABILITIES 4. NO ANSWER 0. NO CODE OR NO DATA 
"Q.47. DO YOU FEEL THE MOST DESERVING MEN USUALLY GET THE BEST ""BREAKS"" IN YOUR OUTFIT*  1. ALWAYS 2. USUALLY 3. ABOUT HALF THE TIME 4. RARELY 5. NEVER 0. NO ANSWER "
Q.48. IN YOUR OUTFIT WHEN A MAN BREAKS A RULE OR DISOBEYS AN ORDER DOES HE USUALLY GET WHAT HE HAS COMING TO HIM*  1. HE GETS MUCH MORE THAN HE SHOULD 2. HE GETS SOMEWHAT MORE THAN HE SHOULD 3. HE GETS ABOUT WHAT HE SHOULD 4. HE GETS SOMEWHAT LESS THAN HE SHOULD 5. HE GETS MUCH LESS THAN HE SHOULD 6. UNDECIDED 7. NO ANSWER 0. NO CODE OR NO DATA 
"Q.49. WHEN YOU ARE GIVEN A JOB TO DO, ARE YOU TOLD ENOUGH ABOUT IT SO THAT YOU CAN DO A GOOD JOB*  1. ALWAYS TOLD ENOUGH 2. USUALLY TOLD ENOUGH 3. OFTEN NOT TOLD ENOUGH 4. ALMOST NEVER TOLD ENOUGH 5. NO ANSWER 0. NO CODE OR NO DATA "
Q.50. ARE YOU USUALLY TOLD WHY THE THINGS YOU DO AND THE THINGS THAT ARE DONE IN YOUR OUTFIT ARE NECESSARY*  1. ALMOST ALWAYS 2. USUALLY 3. ABOUT HALF THE TIME 4. USUALLY NOT 0. NO ANSWER 
"Q.51. DO TOO MANY OF THE THINGS YOU HAVE TO DO SEEM UNNECESSARY FOR MAKING YOUR OUTFIT OR THE ARMY RUN BETTER*  1. ALMOST ALL OF THEM SEEM NECESSARY 2. SOME, BUT NOT TOO MANY, SEEM UNNECESSARY 3. TOO MANY SEEM UNNECESSARY 4. FAR TOO MANY SEEM UNNECESSARY 5. NO ANSWER 0. NO CODE OR NO DATA "
Q.52. WHEN PROMOTIONS ARE MADE IN YOUR OUTFIT HOW OFTEN DO THEY GO TO THE MEN WHO DESERVE THEM MOST*  1. RARELY OR NEVER 2. SOMETIMES 3. ABOUT HALF THE TIME 4. USUALLY 5. ALWAYS 0. NO ANSWER 
Q.53. ARE YOUR MESS FACILITIES AND FOOD ABOUT AS GOOD AS THEY COULD BE UNDER PRESENT CIRCUMSTANCES*  1. ABOUT AS GOOD AS THEY COULD BE 2. COULD BE A BIT BETTER 3. COULD BE A LOT BETTER 0. NO ANSWER 
Q.54. ARE YOU GETTING ABOUT AS MUCH TIME OFF (FURLOUGHS AND PASSES) AS YOU SHOULD HAVE UNDER PRESENT CIRCUMSTANCES*  1. ABOUT AS MUCH AS WE SHOULD HAVE 2. SHOULD HAVE A BIT MORE 3. SHOULD HAVE A LOT MORE 4. NO ANSWER 0. NO CODE OR NO DATA 
Q.55. WHAT SORT OF OPINION DO YOU YOURSELF HAVE OF THE ENGLISH PEOPLE*  1. VERY FAVORABLE 2. FAIRLY FAVORABLE 3. RATHER UNFAVORABLE 4. VERY UNFAVORABLE 5. NO ANSWER 0. NO CODE OR NO DATA 
"Q.56. GENERALLY SPEAKING, WHAT SORT OF OPINION DO YOU THINK MOST ENGLISH PEOPLE HAVE OF AMERICAN SOLDIERS*  1. VERY FAVORABLE 2. FAIRLY FAVORABLE 3. RATHER UNFAVORABLE 4. VERY UNFAVORABLE 0. NO ANSWER "
Q.57. HOW IMPORTANT DO YOU THINK IT IS TO THE FUTURE WELL-BEING OF THE UNITED STATES THAT AMERICAN SOLDIERS GET ALONG WELL WITH THE ENGLISH PEOPLE*  1. NOT INMPORTANT AT ALL 2. SOMEWHAT IMPORTANT 3. QUITE IMPORTANT 4. VERY IMPORTANT 0. NO ANSWER 
"Q.58. HOW MUCH DO THE THINGS THAT THIS WAR IS BEING FOUGHT OVER MEAN TO YOU PERSONALLY*  1. THEY MEAN EVERYTHING TO ME 2. THEY MEAN QUITE A BIT TO ME 3. THEY DON,T MEAN VERY MUCH TO ME 4. NOT SURE WHETHER THEY MEAN ANYTHING TO ME OR NOT 0. NO ANSWER "
Q.59. DO YOU EVER GET THE FEELING THAT THIS WAR IS NOT WORTH FIGHTING*  1. VERY OFTEN 2. SOMETIMES 3. ONLY ONCE IN A GREAT WHILE 4. NEVER 0. NO ANSWER 
Q.60. DO YOU FEEL THAT EVERYTHING POSSIBLE IS NOW BEING DONE TO WIN THE WAR AS SOON AS POSSIBLE*  1. I THINK ABOUT EVERYTHING POSSIBLE IS BEING DONE NOW 2. I THINK SOMEWHAT MORE COULD BE DONE 3. I THINK A LOT MORE COULD BE DONE 0. NO ANSWER 
"Q.61A. HOW MANY ""ARMY TALKS"" DISCUSSION MEETINGS HAVE YOU ATTENDED*  1. ONE, TWO, OR THREE 2. FOUR, FIVE, OR SIX 3. SEVEN OR MORE 4. NONE 0. NO ANSWER I. IF ""NONE"", SKIP QUESTIONS 61B-61W: "
"Q.61B. WHERE ARE YOUR ""ARMY TALKS"" USUALLY HELD*  1. IN A BARRACKS 2. IN A DAY ROOM OR CLASS ROOM 3. IN A MESS HALL 4. IN A THEATER OR GYMNASIUM 5. OTHER 9. INAPPLICABLE, NO ANSWER 0. NO CODE OR NO DATA "
"Q.61C. WHAT IS THE LENGTH OF THE USUAL ""ARMY TALK"" PERIOD IN YOUR OUTFIT*  1. ABOUT 15 MINUTES 2. ABOUT 30 MINUTES 3. ABOUT 45 MINUTES 4. ABOUT ONE HOUR 5. ABOUT 1 1/2 HOURS 6. OVER 1 1/2 HOURS 9. INAPPLICABLE, NO ANSWER 0. NO CODE OR NO DATA "
"Q.61D. HOW DO YOU FEEL ABOUT THE LENGTH OF THE ""ARMY TALK"" PERIOD IN YOUR OUTFIT*  1. IT IS TOO LONG 2. IT IS ABOUT RIGHT 3. IT ISN,T LONG ENOUGH 9. INAPPLICABLE, NO ANSWER "
"Q.61E. ABOUT HOW MANY MEN ARE THERE USUALLY IN THE GROUP WHEN YOUR ""ARMY TALK"" IS HELD*  1. 25 OR LESS 2. 26 TO 50 3. 51 TO 100 4. 101 TO 150 5. 151 TO 200 6. OVER 200 9. INAPPLICABLE, NO ANSWER 0. NO CODE OR NO DATA "
"Q.61F. DO YOU PERSONALLY FIND THESE ""ARMY TALKS"" DISCUSSION MEETINGS WORTHWHILE OR NOT*  1. VERY MUCH WORTHWHILE 2. I THINK THEY WILL BE WORTHWHILE, BUT AM NOT SURE 3. I DOUBT IF THEY WILL BE WORTHWHILE 4. I THINK THEY ARE A WASTE OF TIME 9. INAPPLICABLE, NO ANSWER 0. NO CODE OR NO DATA "
"Q.61G. IN YOUR OPINION ABOUT HOW MANY OF THE MEN IN YOUR OUTFIT REALLY GET ANY GOOD OUT OF THE ""ARMY TALKS"" MEETINGS*  1. ALMOST ALL OF THEM 2. MOST OF THEM 3. ABOUT HALF OF THEM 4. LESS THAN HALF 5. VERY FEW 9. INAPPLICABLE, NO ANSWER "
"Q.61H. WHEN THE MEN IN YOUR OUTFIT MENTION THE ""ARMY TALKS"" PROGRAM ARE THEIR COMMENTS USUALLY FAVORABLE OR UNFAVORABLE*  1. THEIR COMMENTS ARE USUALLY FAVORABLE 2. THEIR COMMENTS ARE USUALLY UNFAVORABLE 9. INAPPLICABLE, NO ANSWER 0. NO CODE OR NO DATA "
"Q.61I. WHAT DO YOU THINK OF THE CHOICE OF SUBJECTS FOR DISCUSSION SO FAR* HAVE THEY BEEN GOOD TOPICS OR NOT*  1. VERY GOOD 2. FAIRLY GOOD 3. NOT SO GOOD 4. VERY POOR 9. INAPPLICABLE, NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 61J NOT CODED. "
"Q.61K. HOW GOOD A JOB HAVE YOUR DISCUSSION LEADERS DONE SO FAR*  1. VERY GOOD 2. FAIRLY GOOD 3. NOT SO GOOD 4. VERY POOR 9. INAPPLICABLE, NO ANSWER 0. NO CODE OR NO DATA "
"Q.61L. WHO USUALLY GIVES THE ""ARMY TALKS"" AND LEADS THE DISCUSSION IN YOUR OUTFIT*  1. AN OFFICER ALWAYS 2. AN OFFICER USUALLY BUT OCCASIONALLY AN ENLISTED MAN 3. AN ENLISTED MAN USUALLY BUT OCCASIONALLY AN OFFICER 4. AN ENLISTED MAN ALWAYS 9. INAPPLICABLE, NO ANSWER 0. NO CODE OR NO DATA "
"Q.61M. WOULD YOU PREFER HAVING AN OFFICER OR A NON-COM AS A DISCUSSION LEADER*  1. AN OFFICER 2. A NON-COM 3. IT MAKES NO DIFFERENCE 9. INAPPLICABLE, NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 61N NOT CODED. "
CARD.  2. CARD TWO 
DECK.  116. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
"Q.61O. HOW MUCH OF THE ""ARMY TALKS"" PERIOD IN YOUR OUTFIT IS USUALLY SPENT IN DISCUSSION BY THE MEN*  1. LESS THAN ONE FOURTH 2. ABOUT ONE FOURTH 3. ABOUT ONE HALF 4. ABOUT THREE FOURTHS 5. MORE THAN THREE FOURTHS 9. INAPPLICABLE, NO ANSWER "
"Q.61P. HOW MANY OF THE MEN IN YOUR ""ARMY TALKS"" GROUP TAKE PART IN THE DISCUSSION AT ONE TIME OR ANOTHER*  1. ONLY ONE OR TWO 2. ABOUT HALF A DOZEN 3. ABOUT A THIRD OF THE MEN 4. ABOUT HALF OF THE MEN 5. MOST OF THEM DO 9. INAPPLICABLE, NO ANSWER "
"Q.61Q. HOW ABOUT YOURSELF - HOW OFTEN DO YOU TAKE PART IN THE DISCUSSIONS*  1. ALMOST ALWAYS 2. USUALLY 3. ABOUT HALF THE TIME 4. ONCE IN A WHILE 5. NEVER 9. INAPPLICABLE, NO ANSWER 0. NO CODE OR NO DATA "
"Q.61R. HOW OFTEN DO THE MEN IN YOUR UNIT CONTINUE THE ""ARMY TALKS"" DISCUSSION AMONG THEMSELVES BACK IN THE BILLETS, DAY ROOM OR MESS HALLS AFTER THE TALK PERIOD IS OVER*  1. AFTER ALMOST EVERY TALK 2. AFTER MOST OF THE TALKS 3. AFTER ABOUT HALF OF THE TALKS 4. AFTER ONE OR TWO OF THE TALKS 5. THEY DO NOT DO ANY OF IT AT ALL 9. INAPPLICABLE, NO ANSWER 0. NO CODE OR NO DATA "
"Q.61S. DO YOU FEEL THAT THE ""ARMY TALKS"" ARE GETTING MORE OR LESS INTERESTING AND WORTHWHILE AS TIME GOES ON*  1. MORE INTERESTING AND MORE WORTHWHILE 2. LESS INTERESTING AND LESS WORTHWHILE 3. THEY STAY ABOUT THE SAME 9. INAPPLICABLE, NO ANSWER 0. NO CODE OR NO DATA "
"Q.61T. AT THE END OF THE DISCUSSION PERIOD IS A SUMMARY USUALLY MADE OF THE POINTS DISCUSSED*  1. YES 2. NO 3. INAPPLICABLE, NO ANSWER 0. NO CODE OR NO DATA "
"Q.61U. WOULD YOU LIKE TO SEE COPIES OF THE ""ARMY TALKS"" BOOKLET*  1. YES, I WOULD LIKE TO READ THEM BEFORE THE TALK IS HELD 2. YES I WOULD LIKE TO READ THEM AFTER THE TALK 3. NO, I WOULD NOT BE INTERESTED IN READING THE BOOKLET 9. INAPPLICABLE, NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 61V NOT CODED. "
"Q.61W. OF THE FOLLOWING LIST, PLEASE CHECK ANY CRITICISM YOU MAY HAVE OF THE ""ARMY TALKS"" DISCUSSION PERIOD:  1. THE ROOM IN WHICH THE TALKS ARE HELD IS UNCOMFORTABLE 2. NOT CHOSEN "
