CARD.  1. CARD ONE 
Q.23A. DO YOU HAVE ANY SPECIALIZED CIVILIAN TRAINING WHICH YOU USE ON YOUR ARMY ASSIGNMENT*  1. YES 2. NO 3. MY ARMY ASSIGNMENT DOES NOT REQUIRE ANY SPECIALIZED CIVILIAN TRAINING 0. NO ANSWER 
"Q.23B. IF YOU USE A SPECIALIZED CIVILIAN TRAINING ON YOUR ARMY ASSIGNMENT, HOW MUCH DO YOU USE IT*  1. I USE THIS TRAINING ALL THE TIME 2. I USE THIS TRAINING MOST OF THE TIME 3. I USE THIS TRAINING ABOUT HALF THE TIME 4. I SELDOM USE THIS TRAINING 5. I NEVER USE THIS TRAINING 6. MY ARMY ASSIGNMENT DOES NOT REQUIRE ANY SPECIALIZED CIVILIAN TRAINING 0. NO ANSWER "
"Q.24. IF YOU USE ANY SPECIALIZED CIVILIAN TRAINING ON YOUR ARMY ASSIGNMENT, WHERE DID YOU GET THIS TRAINING*  1. FROM CIVILIAN SCHOOL 2. FROM EXPERIENCE ON MY CIVILIAN JOB 3. FROM BOTH CIVILIAN SCHOOL AND CIVILIAN EMPLOYMENT 4. MY ARMY ASSIGNMENT DOES NOT REQUIRE ANY SPECIALIZED CIVILIAN TRAINING 0. NO ANSWER "
"Q.25A. HAVE YOU ANY SPECIALIZED CIVILIAN TRAINING WHICH YOU ARE NOT USING ON YOUR PRESENT ASSIGNMENT, WHICH COULD BE USED ON A DIFFERENT ARMY ASSIGNMENT*  1. YES, LEGAL TRAINING 2. NOT CHOSEN "
"Q.25A. HAVE YOU ANY SPECIALIZED CIVILIAN TRAINING WHICH YOU ARE NOT USING ON YOUR PRESENT ASSIGNMENT, WHICH COULD BE USED ON A DIFFERENT ARMY ASSIGNMENT*  65 1. YES, BUSINESS TRAINING 720 2. NOT CHOSEN "
"Q.25A. HAVE YOU ANY SPECIALIZED CIVILIAN TRAINING WHICH YOU ARE NOT USING ON YOUR PRESENT ASSIGNMENT, WHICH COULD BE USED ON A DIFFERENT ARMY ASSIGNMENT*  95 1. YES, TECHNICAL TRAINING (ENGINEERING, ETC.) 690 2. NOT CHOSEN "
"Q.25A. HAVE YOU ANY SPECIALIZED CIVILIAN TRAINING WHICH YOU ARE NOT USING ON YOUR PRESENT ASSIGNMENT, WHICH COULD BE USED ON A DIFFERENT ARMY ASSIGNMENT*  26 1. YES, MEDICAL TRAINING 759 2. NOT CHOSEN "
"Q.25A. HAVE YOU ANY SPECIALIZED CIVILIAN TRAINING WHICH YOU ARE NOT USING ON YOUR PRESENT ASSIGNMENT, WHICH COULD BE USED ON A DIFFERENT ARMY ASSIGNMENT*  51 1. YES, ADMINISTRATIVE TRAINING 734 2. NOT CHOSEN "
"Q.25A. HAVE YOU ANY SPECIALIZED CIVILIAN TRAINING WHICH YOU ARE NOT USING ON YOUR PRESENT ASSIGNMENT, WHICH COULD BE USED ON A DIFFERENT ARMY ASSIGNMENT*  46 1. YES, TEACHING 739 2. NOT CHOSEN "
"Q.25A. HAVE YOU ANY SPECIALIZED CIVILIAN TRAINING WHICH YOU ARE NOT USING ON YOUR PRESENT ASSIGNMENT, WHICH COULD BE USED ON A DIFFERENT ARMY ASSIGNMENT*  10 1. YES, SOCIAL SERVICE TRAINING 775 2. NOT CHOSEN "
"Q.25A. HAVE YOU ANY SPECIALIZED CIVILIAN TRAINING WHICH YOU ARE NOT USING ON YOUR PRESENT ASSIGNMENT, WHICH COULD BE USED ON A DIFFERENT ARMY ASSIGNMENT*  54 1. YES, OTHER 731 2. NOT CHOSEN "
"Q.25A. HAVE YOU ANY SPECIALIZED CIVILIAN TRAINING WHICH YOU ARE NOT USING ON YOUR PRESENT ASSIGNMENT, WHICH COULD BE USED ON A DIFFERENT ARMY ASSIGNMENT*  412 1. NO, HAVE NO SPECIALIZED CIVILIAN TRAINING 373 2. NOT CHOSEN "
"Q.25A. HAVE YOU ANY SPECIALIZED CIVILIAN TRAINING WHICH YOU ARE NOT USING ON YOUR PRESENT ASSIGNMENT, WHICH COULD BE USED ON A DIFFERENT ARMY ASSIGNMENT*  7 1. NO ANSWER 778 2. NOT CHOSEN "
Q.25B. WHERE DID YOU GET THIS SPECIALIZED CIVILIAN TRAINING*  1. FROM CIVILIAN SCHOOL 2. FROM EXPERIENCE ON MY CIVILIAN JOB 3. FROM BOTH CIVILIAN SCHOOL AND CIVILIAN EMPLOYMENT 4. I HAVE NO SUCH SPECIALIZED CIVILIAN TRAINING 0. NO ANSWER 
"Q.26. WOULD YOU TRANSFER TO AN ARMY ASSIGNMENT WHERE YOU COULD USE YOUR SPECIALIZED CIVILIAN TRAINING NOT NOW USED, IF THE OPPORTUNITIES FOR PROMOTION WERE THE SAME AS IN YOUR PRESENT ASSIGNMENT*  1. YES, I WOULD TRANSFER 2. NO, I WOULD NOT TRANSFER 3. UNDECIDED ABOUT SUCH TRANSFER 4. I USE MY SPECIALIZED CIVILIAN TECHNICAL TRAINING ON MY PRESENT ASSIGNMENT 5. I DO NOT HAVE ANY SPECIALIZED CIVILIAN TECHNICAL TRAINING 0. NO ANSWER "
Q.27. SINCE RECEIVING YOUR COMMISSION DID YOU EVER COMPLETE A FULL-TIME SPECIALIZED SCHOOL OR COURSE (SUCH AS A WEAPONS OR EQUIPMENT SCHOOL FOR YOUR BRANCH OR A COURSE ON SOME SPECIALIZED PHASE OF ARMY ADMINISTRATION)*  1. YES 2. NO 0. NO ANSWER 
Q.28. IN YOUR PRESENT ASSIGNMENT HOW MUCH ARE YOU USING THE TRAINING YOU GOT AT THE SPECIALIZED SCHOOL OR COURSE*  1. I USE THIS TRAINING ALL THE TIME 2. I USE THIS TRAINING MOST OF THE TIME 3. I USE THIS TRAINING ABOUT HALF OF THE TIME 4. I HARDLY EVER USE THIS TRAINING 5. I NEVER USE THIS TRAINING 6. I DID NOT GO TO ANY SPECIALIZED SCHOOL OR COURSE 0. NO ANSWER 
"Q.29. WOULD YOU TRANSFER TO ANY ARMY ASSIGNMENT WHERE YOU COULD USE YOUR TRAINING FROM A SPECIALIZED ARMY SCHOOL OR COURSE, IF CHANCES FOR PROMOTION WERE THE SAME AS IN YOUR PRESENT ASSIGNMENT*  1. YES 2. NO 3. UNDECIDED 4. I HAVE NO SUCH SPECIALIZED ARMY TRAINING 5. I USE MY SPECIALIZED ARMY TRAINING ON MY PRESENT ASSIGNMENT 0. NO ANSWER "
Q.30. DO YOU FEEL THAT YOUR WORK COULD BE DONE SATISFACTORILY BY AN OFFICER WITH LESS TRAINING THAN YOU HAVE*  1. NONE OF IT COULD BE DONE BY ANOTHER OFFICER WITH LESS TRAINING 2. A LITTLE OF IT COULD 3. MUCH OF IT COULD 4. ALMOST ALL OF IT COULD 5. ALL OF IT COULD 0. NO ANSWER 
Q.31. DO YOU FEEL THAT YOUR WORK COULD BE SATISFACTORILY DONE BY AN OFFICER OF LESS ABILITY THAN YOU HAVE*  1. NONE OF IT COULD BE DONE BY AN OFFICER WITH LESS ABILITY 2. A LITTLE OF IT COULD 3. MUCH OF IT COULD 4. ALMOST ALL OF IT COULD 5. ALL OF IT COULD 0. NO ANSWER 
Q.32. DO YOU FEEL THAT ANY OF YOUR WORK COULD BE DONE SATISFACTORILY BY A WARRANT OFFICER*  1. NONE OF IT COULD BE DONE BY A WARRANT OFFICER 2. A LITTLE OF IT COULD 3. MUCH OF IT COULD 4. ALMOST ALL OF IT COULD 5. ALL OF IT COULD 0. NO ANSWER 
Q.33. DO YOU FEEL THAT ANY OF YOUR WORK COULD BE DONE SATISFACTORILY BY AN ENLISTED MAN*  1. NONE OF IT COULD BE DONE BY AN ENLISTED MAN 2. A LITTLE OF IT COULD 3. MUCH OF IT COULD 4. ALMOST ALL OF IT COULD 5. ALL OF IT COULD 0. NO ANSWER 
Q.34. DO YOU FEEL THAT ANY OF YOUR WORK COULD BE DONE SATISFACTORILY BY A CIVILIAN*  1. NONE OF IT COULD BE DONE BY A CIVILIAN 2. A LITTLE OF IT COULD 3. MUCH OF IT COULD 4. ALMOST ALL OF IT COULD 5. ALL OF IT COULD 0. NO ANSWER 
"Q.35. IF IT WERE NOT FOR THE TABLE OF ORGANIZATION AND CUSTOM, DO YOU THINK YOUR WORK WOULD REALLY REQUIRE AN OFFICER*  1. IT REALLY REQUIRES AN OFFICER 2. AN OFFICER WOULD NOT REALLY BE REQUIRED 0. NO ANSWER "
"Q.36. COULD YOUR ARMY JOB BE COMBINED WITH THAT OF SOMEONE ELSE AND BE DONE SATISFACTORILY BY HIM AS PART OF HIS JOB*  1. SOME OF IT COULD 2. ABOUT HALF OF IT COULD 3. MOST OF IT COULD 4. ALL OF IT COULD 5. NO, NONE 0. NO ANSWER "
"Q.37. CONSIDERING YOUR MILITARY AND CIVILIAN BACKGROUND AND TRAINING, HOW DO YOU BELIEVE YOU COULD CONTRIBUTE MOST TO WINNING THE WAR*  1. BY HAVING A DIFFERENT ASSIGNMENT IN THE ZONE OF THE INTERIOR 2. BY HAVING AN ASSIGNMENT IN A COMBAT ZONE 3. BY REMAINING ON MY PRESENT ASSIGNMENT 4. AS A CIVILIAN WORKING ON A WAR JOB 5. BOTH 1 AND 2 CODES CHECKED 6. BOTH 2 AND 3 CODES CHECKED 0. NO ANSWER "
"Q.38. HOW MUCH WORK HAS THERE USUALLY BEEN TO DO ON YOUR JOB OR ASSIGNMENT DURING THE LAST FEW WEEKS*  1. USUALLY MORE THAN ENOUGH TO DO 2. USUALLY ABOUT ENOUGH TO DO FOR A FULL DAY,S WORK 3. USUALLY LESS THAN ENOUGH TO DO 0. NO ANSWER "
"Q.39. WOULD YOU TRANSFER TO SOME OTHER ARMY ASSIGNMENT, IF GIVEN A CHANCE* (TO WHAT ASSIGNMENT WOULD YOU TRANSFER*)  1. NO 2. UNDECIDED 3. YES, DEPENDING ON THE ASSIGNMENT, AN ASSIGNMENT WRITTEN IN 4. YES, TO ALMOST ANY OTHER ASSIGNMENT 5. YES, NO ASSIGNMENT WRITTEN IN 0. NO ANSWER "
Q.40. DO YOU FEEL THAT EVERYTHING POSSIBLE HAS BEEN DONE TO PLACE YOU IN THE ARMY ASSIGNMENT WHERE YOU BEST FIT*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
Q.41. HOW WELL SATISFIED ARE YOU ABOUT BEING IN YOUR PRESENT ARMY ASSIGNMENT INSTEAD OF SOME OTHER ARMY ASSIGNMENT*  1. VERY SATISFIED 2. SATISFIED 3. IT DOES NOT MAKE ANY DIFFERENCE TO ME 4. DISSATISFIED 5. VERY DISSATISFIED 0. NO ANSWER 
Q.42. DO YOU THINK YOU COULD HANDLE AN ARMY ASSIGNMENT REQUIRING MORE ABILITY AND EXPERIENCE THAN IS NEEDED IN THE WORK YOU ARE NOW DOING*  1. I AM SURE I COULD 2. I THINK I COULD 3. I DO NOT KNOW WHETHER I COULD OR NOT 4. I DO NOT THINK I COULD 5. I COULD NOT 0. NO ANSWER 
"Q.43. WHEN YOU ARE ON THE JOB, HOW ENTHUSIASTIC DO YOU FEEL ABOUT WHAT YOU ARE DOING*  1. VERY ENTHUSIASTIC 2. ENTHUSIASTIC 3. FAIRLY ENTHUSIASTIC 4. NOT VERY ENTHUSIASTIC 5. NOT AT ALL ENTHUSIASTIC 0. NO ANSWER "
Q.44. WHICH OF THE FOLLOWING BEST APPLIES TO YOUR ASSIGNMENT*  1. TIME ALWAYS PASSES QUICKLY 2. TIME USUALLY PASSES QUICKLY 3. SOME HOURS DRAG WHILE OTHERS PASS QUICKLY 4. TIME USUALLY DRAGS 5. TIME ALWAYS DRAGS 0. NO ANSWER 
"Q.45. DO YOU THINK YOUR PRESENT ARMY ASSIGNMENT GIVES YOU A FAIR CHANCE FOR PROMOTION*  1. YES 2. NO (NO ANSWER AS TO WHY; UNDECIDED OR DON,T KNOW) 3. NO, BECAUSE OF TABLE OF ORGANIZATION (OR TABLE OF ORGANIZATION AND SOMETHING ELSE MENTIONED) 4. NO, BECAUSE OF FAVORITISM (AND TABLE OF ORGANIZATION IS NOT MENTIONED AT ALL) 0. NO ANSWER "
Q.46. DO YOU THINK YOUR PRESENT ARMY ASSIGNMENT GIVES YOU A CHANCE TO SHOW WHAT YOU CAN DO*  1. A VERY GOOD CHANCE 2. A FAIRLY GOOD CHANCE 3. NOT MUCH OF A CHANCE 4. NO CHANCE AT ALL 0. NO ANSWER 
Q.47. HOW DOES YOUR PRESENT ARMY GRADE COMPARE WITH THAT OF OFFICERS YOU KNOW WHO HAVE ABOUT THE SAME AMOUNT OF COMMISSIONED SERVICE*  1. MY GRADE IS HIGHER THAN THAT OF OTHERS I KNOW 2. MY GRADE IS ABOUT THE SAME AS THAT OF OTHERS I KNOW 3. MY GRADE IS LOWER THAN THAT OF OTHERS I KNOW 0. NO ANSWER 
"Q.48. DOES YOUR ARMY JOB KEEP YOU WORKING AT CAPACITY, OR ARE YOU SOMETIMES REQUIRED TO BE PRESENT WHEN THERE IS LITTLE OR NO WORK TO BE DONE*  1. I,M REALLY BUSY AT LEAST 8 HOURS A DAY 2. SOMETIMES THERE,S NOT MUCH TO DO 3. OFTEN THERE IS NOT MUCH TO DO 0. NO ANSWER CARD 2 "
CARD.  2. CARD TWO 
DECK.  083. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
"Q.49. BEFORE THE LIMITED SERVICE CLASSIFICATION OF OFFICERS WAS ABOLISHED, WERE YOU GENERAL OR LIMITED SERVICE*  1. GENERAL SERVICE 2. LIMITED SERVICE 0. NO ANSWER "
"V.50. JOB PERSONNEL REQUIREMENT SCORE* E. DERIVED FROM Q.22, Q.30, Q.31.  ANP 1. SCORE OF 1 2. SCORE OF 2 3. SCORE OF 3 0. NO CODE OR NO DATA "
"V.51. REPLACEABILITY OF PERSONNEL SCORE* E. DERIVED FROM Q.32, Q.33, Q.35.  ANP 1. SCORE OF 1 2. SCORE OF 2 3. SCORE OF 3 0. NO CODE OR NO DATA "
"V.52. REQUIREMENTS OF JOB* E. DERIVED FROM Q.22, Q.30, Q.31, Q.32, Q.33, Q.34. Q.35.  ANP 1. SCORE OF 1 2. SCORE OF 2 3. SCORE OF 3 4. SCORE OF 4 5. SCORE OF 5 6. SCORE OF 6 7. SCORE OF 7 0. NO CODE OR NO DATA "
"V.53. SATISFACTION WITH ASSIGNMENT AND UTILIZATION OF SKILL* E. DERIVED FROM Q.23A, Q.23B, Q.25A, Q.38, Q.40.  ANP 1. SCORE OF 1 2. SCORE OF 2. 3. SCORE OF 3 4. SCORE OF 4 5. SCORE OF 5 0. NO CODE OR NO DATA "
V.54. X. QUESTIONS AND CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS.  ANP 
V.55. CAMP AND OUTFIT IDENTIFICATION AND SERIAL NUMBER*  ANP 00000.NO CODE OR NO DATA X. FIRST COLUMN OF V.55 IDENTIFIED AS FOLLOWS: 1. COLUMBUS OHIO DEPOT (N=171) 2. FORT BENNING (N=149) 3. FOURTH SERVICE COMMAND (N=153) 4. FORT JACKSON (N=138) 5. FORT BRAGG (N=174) 
