CARD.  1. CARD ONE 
"Q.27. WHEN YOU HAVE SEXUAL INTERCOURSE OVER HERE, DO YOU USUALLY HAVE A COUPLE OF DRINKS FIRST*  1. YES, I USUALLY HAVE A COUPLE OF DRINKS FIRST 2. ABOUT HALF THE TIME, I HAVE A COUPLE OF DRINKS FIRST 3. NO, I HARDLY EVER DRINK BEFORE HAVING SEXUAL INTERCOURSE 4. NO, I NEVER DRINK BEFORE HAVING SEXUAL INTERCOURSE 5. I HAVE NOT HAD SEXUAL INTERCOURSE SINCE I,VE BEEN IN ITALY 0. NO ANSWER "
"Q.28. WHEN YOU HAVE SEXUAL INTERCOURSE WITH A GIRL OVER HERE, DO YOU USUALLY ""SHACK UP"" ALL NIGHT, OR JUST STAY FOR A SHORT TIME*  1. USUALLY ""SHACK UP"" ALL NIGHT 2. SOMETIMES ""SHACK UP"" ALL NIGHT, SOMETIMES JUST STAY A SHORT TIME 3. USUALLY JUST STAY A SHORT TIME 4. I HAVE NOT HAD SEXUAL INTERCOURSE SINCE I,VE BEEN IN ITALY 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.29. HOW DID YOU MEET THE GIRL YOU LAST HAD SEXUAL INTERCOURSE WITH*  1. IN AN ITALIAN BAR 2. ON THE STREET 3. AT AN ARMY DANCE OR PARTY 4. SOME ITALIAN KID OR PIMP TOOK ME TO HER OR SHOWED ME WHERE TO GO 5. ANOTHER SOLDIER TOOK ME TO HER OR SHOWED ME WHERE TO GO 6. I FOUND HER HOUSE OR APARTMENT BY MYSELF 7. SOME OTHER WAY 8. I HAVE NEVER HAD SEXUAL INTERCOURSE SINCE I,VE BEEN IN ITALY 0. NO ANSWER "
"Q.30. WHEN YOU HAVE SEXUAL INTERCOURSE OVER HERE, DO YOU USE A CONDOM (RUBBER)*  1. I ALWAYS USE A CONDOM 2. I USUALLY USE A CONDOM 3. I USE A CONDOM ABOUT HALF THE TIME 4. I USUALLY DON,T USE A CONDOM 5. I NEVER USE A CONDOM 6. I HAVE NOT HAD SEXUAL INTERCOURSE SINCE I,VE BEEN IN ITALY 0. NO ANSWER "
"Q.31. WHEN YOU HAVE SEXUAL INTERCOURSE OVER HERE, DO YOU GO TO A ""PRO"" STATION AFTERWARDS*  1. I NEVER GO TO A PRO STATION 2. I USUALLY DON,T GO TO A PRO STATION 3. I GO TO A PRO STATION ABOUT HALF THE TIME 4. I USUALLY GO TO A PRO STATION 5. I ALWAYS GO TO A PRO STATION 6. I HAVE NOT HAD SEXUAL INTERCOURSE SINCE I,VE BEEN IN ITALY 7. NO ANSWER 0. NO CODE OR NO DATA "
"Q.32. WHEN YOU HAVE SEXUAL INTERCOURSE OVER HERE, DO YOU USE A PRO-KIT OR ""V-PACKETTE"" AFTERWARDS*  1. I NEVER USE A PRO-KIT OR V-PACKETTE 2. I USUALLY DON,T USE A PRO-KIT OR V-PACKETTE 3. I USE A PRO-KIT OR V-PACKETTE ABOUT HALF THE TIME 4. I USUALLY USE A PRO-KIT OR V-PACKETTE 5. I ALWAYS USE A PRO-KIT OR V-PACKETTE 6. I HAVE NOT HAD SEXUAL INTERCOURSE SINCE I,VE BEEN IN ITALY 7. NO ANSWER 0. NO CODE OR NO DATA "
"Q.33. DO YOU FEEL YOU KNOW HOW TO USE A PRO-KIT OR V-PACKETTE CORRECTLY BY YOURSELF*  1. YES, I KNOW HOW TO USE A PRO-KIT OR V-PACKETTE 2. NO, I DON,T KNOW HOW TO USE A PRO-KIT OR V-PACKETTE 3. I NEVER HEARD OF A PRO-KIT OR V-PACKETTE 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.34. HOW DO THE MEN IN YOUR OUTFIT USUALLY GET RUBBERS OR INDIVIDUAL PRO-KITS OR V-PACKETTES*  1. BUY THEM AT THE PX 2. YOU CAN GET THEM AT THE ORDERLY ROOM OR DISPENSARY IF YOU WANT THEM 3. EVERYBODY MUST HAVE ONE BEFORE HE GOES ON PASS 4. GET THEM AT A PRO STATION 5. SOME OTHER WAY 6. PRO-KITS OR V-PACKETTES ARE NOT AVAILABLE TO MEN IN MY OUTFIT 7. DON,T KNOW 0. NO ANSWER "
"Q.35. WHEN YOU GO ON PASS TO THE CITY NEAREST YOUR OUTFIT, CAN YOU USUALLY FIND A PRO STATION EASILY IF YOU NEED TO*  1. I ALWAYS CAN FIND ONE EASILY 2. I USUALLY CAN FIND ONE EASILY 3. ABOUT HALF THE TIME I CAN FIND ONE EASILY 4. I USUALLY CAN,T FIND ONE EASILY 5. I NEVER CAN FIND ONE EASILY 6. I NEVER HAVE NEEDED TO LOOK FOR A PRO STATION 0. NO ANSWER "
"Q.36. WHEN YOU GO ON PASS TO THE CITY NEAREST YOUR OUTFIT, HOW DO YOU USUALLY FIND WHERE THE PRO STATIONS ARE*  1. A LIST OF PRO STATIONS IS POSTED ON MY UNIT BULLETIN BOARD 2. THEY GIVE US A LIST OF PRO STATIONS WHEN WE GO ON PASS 3. THEY GIVE US A MAP SHOWING WHERE THE PRO STATIONS ARE WHEN WE GO ON PASS 4. THERE ARE SIGNS ALL OVER TOWN POINTING TO THE PRO STATIONS 5. I ASK THE MP,S 6. I ASK ANOTHER SOLDIER 7. SOME OTHER WAY 8. I NEVER HAVE NEEDED TO LOOK FOR A PRO STATION 0. NO ANSWER "
"Q.37. DO YOU THINK YOU KNOW AS MUCH AS YOU NEED TO KNOW ABOUT VENEREAL DISEASES AND HOW TO KEEP FROM GETTING THEM*  1. YES, I KNOW EVERYTHING I NEED TO KNOW 2. YES, THOUGH THERE ARE A FEW THINGS I NEED TO KNOW THAT I DON,T KNOW 3. NO, THERE IS QUITE A BIT I NEED TO KNOW THAT I DON,T KNOW 4. NO, I KNOW ALMOST NOTHING ABOUT IT 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.38. DURING THE PAST 6 MONTHS, HOW MANY MOVIES ON SEX HYGIENE AND VENEREAL DISEASES HAVE YOU SEEN*  1. ONE MOVIE 2. TWO MOVIES 3. THREE TO FIVE MOVIES 4. SIX OR MORE MOVIES 5. NONE 0. NO ANSWER "
"Q.39. DURING THE PAST 6 MONTHS, HOW MANY TALKS BY OFFICERS OR NON-COMS HAVE YOU HEARD ABOUT VENEREAL DISEASES*  1. ONE OR TWO TALKS 2. THREE TO FIVE TALKS 3. SIX TO TEN TALKS 4. MORE THAN TEN TALKS 5. NONE 0. NO ANSWER "
"Q.40. WHAT DID YOU THINK OF THE LAST MOVIE YOU SAW ON SEX HYGIENE AND VENEREAL DISEASE*  1. VERY GOOD 2. FAIRLY GOOD 3. SO-SO 4. FAIRLY POOR 5. VERY POOR 6. I DON,T REMEMBER 0. NO ANSWER "
"Q.41. WHAT DID YOU THINK OF THE LAST TALK OR LECTURE YOU HEARD ON SEX HYGIENE AND VENEREAL DISEASE*  1. VERY GOOD 2. FAIRLY GOOD 3. SO-SO 4. FAIRLY POOR 5. VERY POOR 6. I DON,T REMEMBER 0. NO ANSWER "
"Q.42. IF A SOLDIER IS GOING TO HAVE SEXUAL INTERCOURSE, WHY IS IT BAD TO ""SHACK UP"" FOR ALL NIGHT*  1. BECAUSE YOU DON,T TAKE A PRO, OR DON,T TAKE IT IN TIME TO DO ANY GOOD 2. ANY ANSWER INDICATING THAT THE LONGER OR MORE OFTEN REPEATED THE SEXUAL CONTACT, THE MORE LIKELY YOU ARE TO GET V.D. 3. BECAUSE YOU ARE MORE LIKELY TO BE CARELESS 4. BECAUSE YOU ARE MORE LIKELY TO GET V.D. (NO REASON OR VAGUE REASON) 5. MISCELLANEOUS SPECIFIC REASONS RELATED TO V.D. 6. ANY REASON NOT RELATED TO V.D. 0. NO ANSWER, DON,T KNOW, IRRELEVANT "
Q.43. WHICH DISEASE CAUSES A SORE ON THE PENIS*  1. SYPHILIS 2. GONORRHEA (CLAP) 3. CRABS 4. NO ANSWER 0. NO CODE OR NO DATA 
"Q.44. WHICH DISEASE CAUSES A YELLOW, CREAMY PUS TO COME OUT OF THE PENIS*  1. SYPHILIS 2. GONORRHEA (CLAP) 3. CRABS 0. NO ANSWER "
Q.45. WHICH DISEASE MAY CAUSE INSANITY*  1. SYPHILIS 2. GONORRHEA (CLAP) 3. NEITHER OF THEM 0. NO ANSWER 
"Q.46. IF A CONDOM (RUBBER) IS USED, IS IT ALSO NECESSARY TO TAKE A ""PRO""*  1. YES 2. NO 3. DON,T KNOW 0. NO ANSWER "
"Q.47. HOW SOON SHOULD A SOLDIER TAKE A ""PRO"" AFTER SEXUAL INTERCOURSE FOR THE ""PRO"" TO DO ANY GOOD*  01. 1 HOUR OR LESS 02. 2 HOURS 03. 3 HOURS 04. 4 HOURS 05. 5 HOURS 06. 6 HOURS 07. 7 HOURS 08. 8 HOURS 09. ANYTHING OVER 8 HOURS 10. VAGUE ANSWER 00. NO ANSWER X. QUESTIONS 48A AND 48B TO BE CODED TOGETHER. "
"Q.48A. HAVE YOU HEARD OR READ ABOUT THE NEW DRUG (PENICILLIN) THAT IS BEING USED TO TREAT VENEREAL DISEASES*  Q.48B. SO FAR AS YOU KNOW, CAN IT CURE ALL CASES OF GONORRHEA AND SYPHILIS*  1. YES TO PART A, YES TO PART B 2. YES TO PART A, NO TO PART B 3. YES TO PART A, DON,T KNOW TO PART B 4. YES TO PART A, NO ANSWER TO PART B 5. NO TO PART A, ANY ANSWER OR NO ANSWER TO PART B 6. NO ANSWER TO PART A, YES TO PART B 7. NO ANSWER TO PART A, NO TO PART B 8. NO ANSWER TO PART A, DON,T KNOW TO PART B 0. NO ANSWER TO EITHER PART "
"Q.49. HOW MUCH DO YOU WORRY ABOUT GETTING A VENEREAL DISEASE*  1. I WORRY ABOUT IT A LOT 2. I WORRY ABOUT IT SOMEWHAT 3. I DON,T WORRY ABOUT IT AT ALL 0. NO ANSWER "
"Q.50. WHAT IS THE MAIN REASON WHY YOU YOURSELF WANT TO KEEP FROM GETTING A VENEREAL DISEASE*  1. HAVING A VENEREAL DISEASE IS PAINFUL AND A NUISANCE 2. IF I CAUGHT ONE I MIGHT GIVE IT LATER ON TO SOMEONE I LOVE 3. A VENEREAL DISEASE CAN RUIN YOUR HEALTH PERMANENTLY 4. I WOULD BE ASHAMED TO HAVE A VENEREAL DISEASE 5. I,D GET BUSTED OR PUNISHED IF I CAUGHT A VENEREAL DISEASE 6. SOMETHING ELSE 0. NO ANSWER "
"Q.51. DO YOU THINK IT IS A MAN,S OWN FAULT IF HE GETS A VENEREAL DISEASE*  1. IT ALWAYS IS HIS OWN FAULT 2. IT USUALLY IS HIS OWN FAULT 3. IT IS HIS OWN FAULT ABOUT HALF THE TIME 4. IT USUALLY ISN,T HIS FAULT 5. IT ALMOST NEVER IS HIS FAULT 0. NO ANSWER "
"Q.52. WOULD YOU HOLD IT AGAINST A MAN IN YOUR OUTFIT IF HE GOT A VENEREAL DISEASE*  1. YES, WHETHER OR NOT HE WENT ON SICK CALL RIGHT AWAY 2. YES, IF HE DIDN,T GO ON SICK CALL RIGHT AWAY 3. NO, EVEN IF HE DIDN,T GO ON SICK CALL RIGHT AWAY 0. NO ANSWER "
"Q.53. IF A SOLDIER IN YOUR OUTFIT CATCHES A VENEREAL DISEASE AND GOES ON SICK CALL FOR IT RIGHT AWAY, DOES HE LOSE ANY PRIVILEGES - IS HE PUNISHED IN ANY WAY*  1. YES 2. NO 3. DON,T KNOW 0. NO ANSWER "
Q.54. DO YOU THINK A SOLDIER WHO GETS A VENEREAL DISEASE MORE THAN ONCE SHOULD BE PUNISHED*  1. YES 2. NO 3. NO ANSWER 0. NO CODE OR NO DATA X. QUESTIONS 55-59 NOT CODED. 
"Q.60. BEFORE YOU CAME INTO THE ARMY, DID YOU EVER HAVE A VENEREAL DISEASE*  1. YES 2. NO 3. NO ANSWER 0. NO CODE OR NO DATA "
"Q.61. SINCE YOU CAME INTO THE ARMY BUT BEFORE YOU CAME OVERSEAS, DID YOU EVER HAVE A VENEREAL DISEASE* IF YES, HOW MANY TIMES*  1. YES, 1 TIME 2. YES, 2 TIMES 3. YES, 3 TIMES 4. YES, 4 TIMES 5. YES, 5 TIMES 6. YES, MORE THAN 5 TIMES 7. YES, NUMBER OF TIMES NOT SPECIFIED 8. NO 0. NO ANSWER "
"Q.62. SINCE YOU CAME OVERSEAS, HAVE YOU EVER HAD A VENEREAL DISEASE* IF YES, HOW MANY TIMES*  1. YES, 1 TIME 2. YES, 2 TIMES 3. YES, 3 TIMES 4. YES, 4 TIMES 5. YES, 5 TIMES 6. YES, MORE THAN 5 TIMES 7. YES, NUMBER OF TIMES NOT SPECIFIED 8. NO 0. NO ANSWER "
"Q.63. WHAT DO YOU THINK IS THE BEST THING THAT COULD BE DONE TO KEEP THE MEN FROM GETTING VENEREAL DISEASES*  01. EDUCATE THE MAN; TELL HIM; USE MOVIES, LECTURES; WORK HARDER ON THE PRESENT ARMY PROGRAM; A GENERAL O.K. ON WHAT THE ARMY HAS DONE 02. GOVERNMENT INSPECTED OR OPERATED HOUSES; HOUSES FOR GI,S ONLY; MEDICAL OFFICERS PRESENT IN THE HOUSES 03. ALL DIVERSIONARY VIEWS; SPORTS, MOVIES, DANCES 04. ALL PESSIMISTIC VIEWS; YOU CAN,T STOP IT; IF A MAN IS GOING TO GET IT THERE IS NOTHING YOU CAN DO; SOME MEN ARE DUMB 05. ALL REMARKS THAT INDICATE THAT PRESENT ARMY PROPHYLACTIC PLAN IS ACCEPTED; GO TO PRO STATION, HAVE THEM AVAILABLE; USE RUBBER, USE PRO KIT, STAY SOBER, BE CAREFUL, STAY AWAY FROM WOMEN YOU KNOW TO BE INFECTED, WASH YOURSELF, TAKE ALL PRECAUTIONS, FOLLOW ARMY PLAN 06. ABSTAIN FROM INTERCOURSE (RELIGIOUS FANATICS GO HERE, TOO) 07. PUNISH THE MAN; THROW THE BOOK AT THEM; LAY IT ON; MORE STRICT ON THE MEN; NO PASSES 08. CLEAN UP PROSTITUTES; CONTROL AREAS (DOES NOT SAY TO ACTUALLY RUN THE AREA); PUT PLACES ON LIMITS AND USE PRO STATIONS; CHECK WOMEN 09. GET THE MEN HOME; GET THEM OUT OF V.D. AREAS 10. IMPROVE THE PASS POLICY; MORE FURLOUGHS; DON,T MAKE MEN SNEAK OUT TO TAKE A QUICKY 11. MISCELLANEOUS 00. NO ANSWER, INCOHERENT ANSWER, IRRELEVANT ANSWER "
Q.64. ABOUT HOW OFTEN ARE YOU ABLE TO GET INTO A TOWN OR CITY*  1. ABOUT ONCE EVERY 2 OR 3 MONTHS 2. ABOUT ONCE A MONTH 3. 2 OR 3 TIMES A MONTH 4. ONCE A WEEK 5. MORE THAN ONCE A WEEK 6. ALMOST NEVER 7. NO ANSWER 0. NO CODE OR NO DATA 
"Q.65. WHAT DO YOU USUALLY DO WHEN YOU GO ON A PASS*  1. WALK AROUND TOWN (DOES NOT SAY ""LOOKING FOR A WOMAN"") 2. NOT CHOSEN "
"Q.65. WHAT DO YOU USUALLY DO WHEN YOU GO ON A PASS*  981 1. GET BEER, LIQUOR, GO TO A BAR, GET SOME DRINKS, GO TO NIGHT CLUB 1704 2. NOT CHOSEN "
Q.65. WHAT DO YOU USUALLY DO WHEN YOU GO ON A PASS*  493 1. HAVE INTERCOURSE (INDICATES THAT HE ACTUALLY GETS IT) 2192 2. NOT CHOSEN 
Q.65. WHAT DO YOU USUALLY DO WHEN YOU GO ON A PASS*  318 1. LOOK FOR A WOMAN; TRY TO HAVE INTERCOURSE (DOES NOT INDICATE THAT HE GETS IT) 2367 2. NOT CHOSEN 
Q.65. WHAT DO YOU USUALLY DO WHEN YOU GO ON A PASS*  106 1. HAVE A DATE (DOES NOT IMPLY INTERCOURSE) 2579 2. NOT CHOSEN 
Q.65. WHAT DO YOU USUALLY DO WHEN YOU GO ON A PASS*  572 1. GO ON SIGHT-SEEING TOUR 2113 2. NOT CHOSEN 
"Q.65. WHAT DO YOU USUALLY DO WHEN YOU GO ON A PASS*  879 1. MOVIES, OPERA, SHOWS 1806 2. NOT CHOSEN "
Q.65. WHAT DO YOU USUALLY DO WHEN YOU GO ON A PASS*  675 1. GO TO RED CROSS CLUBS 2010 2. NOT CHOSEN 
