CARD.  1. CARD ONE 
Q.6A. HOW MANY COMBAT MISSIONS HAVE YOU FLOWN UP TO NOW* (DO NOT COUNT PRACTICE MISSIONS) E. COMBAT MISSIONS COMPLETED:  ANP (ACTUAL NUMBER MISSIONS) 01. 1 COMBAT MISSION . . . 97. 97 COMBAT MISSIONS 98.NONE 99.NO ANSWER E. COMBAT MISSIONS ABORTED: 
Q.6A. HOW MANY COMBAT MISSIONS HAVE YOU FLOWN UP TO NOW* (DO NOT COUNT PRACTICE MISSIONS) E. COMBAT MISSIONS COMPLETED:  405 01. ONE COMBAT MISSION ABORTED 203 02. TWO 109 03. THREE 57 04. FOUR 44 05. FIVE 25 06. SIX 12 07. SEVEN 8 08. EIGHT 3 09. NINE 25 10. TEN OR MORE COMBAT MISSIONS ABORTED 655 11. NONE 17 00. NO ANSWER 
Q.6B. HOW MANY COMBAT MISSIONS HAVE YOU COMPLETED IN THE PAST 30 DAYS*  01. 1 OR 2 COMBAT MISSIONS 02. 3 OR 4 03. 5 OR 6 04. 7 OR 8 05. 9 OR 10 06. 11 OR 12 07. 13 OR 14 08. 15-19 COMBAT MISSIONS 09. 20-24 COMBAT MISSIONS 10. 25 OR MORE COMBAT MISSIONS 11. NONE 00. NO ANSWER 
"Q.7. IF YOU WERE DOING IT OVER AGAIN, DO YOU THINK YOU WOULD CHOOSE TO SIGN UP FOR COMBAT FLYING*  1. YES, I,M PRETTY SURE I WOULD 2. YES, I THINK I WOULD, BUT I,M NOT SURE 3. NO, I DON,T THINK I WOULD 4. NO, I,M SURE I WOULD NOT 0. NO ANSWER "
"Q.8. ON THE WHOLE, WHAT SORT OF COOPERATION IS YOUR GROUP GETTING FROM THE FIGHTER ESCORTS*  1. EXCELLENT 2. VERY GOOD 3. FAIRLY GOOD 4. NOT SO GOOD 5. NOT GOOD AT ALL 0. NO ANSWER "
"Q.9A. AS YOU SEE IT AT PRESENT, WOULD YOU WILLINGLY TAKE ON ANOTHER SERIES OF HEAVY BOMBER MISSIONS IN THE ETO AFTER SPENDING A 30-DAY FURLOUGH IN THE U.S.A.*  1. YES 2. NO 3. UNDECIDED 4. YES, WITH QUALIFYING COMMENT 5. NO, WITH QUALIFYING COMMENT 6. UNDECIDED, WITH QUALIFYING COMMENT 7. NOTHING CHECKED, BUT COMMENT WRITTEN IN 0. NO ANSWER "
"Q.9B. AS YOU SEE IT AT PRESENT, WOULD YOU WILLINGLY TAKE ON ANOTHER SERIES OF HEAVY BOMBER MISSIONS IN SOME OTHER THEATER AFTER SPENDING A 30-DAY FURLOUGH IN THE U.S.A.*  1. YES 2. NO 3. UNDECIDED 4. YES, WITH QUALIFYING COMMENT 5. NO, WITH QUALIFYING COMMENT 6. UNDECIDED, WITH QUALIFYING COMMENT 0. NO ANSWER "
Q.10. HOW IMPORTANT A PART DO YOU THINK YOUR TYPE OF OUTFIT WILL PLAY IN WINNING THE WAR*  1. A VERY IMPORTANT PART 2. A FAIRLY IMPORTANT PART 3. NOT A VERY IMPORTANT PART 4. NOT IMPORTANT AT ALL 0. NO ANSWER 
"Q.11. FROM WHAT YOU HAVE SEEN, HOW WELL DO YOU FEEL THAT HIGHER HEADQUARTERS (WING, DIVISION, 8TH AIR FORCE HQ) UNDERSTAND YOUR PROBLEMS AND NEEDS*  1. I FEEL THAT THEY ARE VERY MUCH AWARE OF OUR NEEDS 2. I FEEL THAT THEY ARE FAIRLY WELL AWARE OF OUR NEEDS 3. I FEEL THAT THEY DON,T KNOW VERY MUCH ABOUT OUR REAL PROBLEMS AND NEEDS 4. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 11A NOT CODED. "
"Q.12. DO YOU THINK YOU HAVE THE BEST TYPE OF AIRPLANE FOR THE PARTICULAR JOB WHICH YOU HAVE TO DO* IF NO, WHAT TYPE OF PLANE DO YOU THINK WOULD BE BETTER*  1. NO, SPECIFIES B-17, FORT, ETC. 2. NO, SPECIFIES B-24, LIBERATOR, ETC. 3. NO SPECIFIES B-29 4. NO, SPECIFIES ANY OTHER TYPE OF PLANE (OTHER THAN B-17, B-24 OR B-29) 5. NO, SPECIFIES LATER MODEL OF SOME PLANE (E.G. 17-G, ETC.) 6. NO, DOES NOT SPECIFY 7. YES 8. UNCERTAIN 0. NO ANSWER "
"Q.13A. ABOUT HOW MANY DAYS IN A ROW DO YOU THINK A MAN IN YOUR JOB CAN FLY ON COMBAT MISSIONS OF THE SORT YOU,VE BEEN ON AND KEEP HIS EFFICIENCY AT A REASONABLY HIGH LEVEL*  01. ONE DAY IN A ROW 02. TWO DAYS IN A ROW 03. THREE DAYS IN A ROW 04. FOUR DAYS IN A ROW 05. FIVE DAYS IN A ROW 06. ONE OR TWO DAYS IN A ROW 07. TWO OR THREE DAYS IN A ROW 08. THREE OR FOUR DAYS IN A ROW 09. FOUR OR FIVE DAYS IN A ROW 10. MORE THAN FIVE DAYS IN A ROW 11. QUALIFIED ANSWER WRITTEN IN, WITH NO PERIOD OF TIME INDICATED 00. NO ANSWER "
Q.13B. BEFORE BEING TAKEN OFF OPERATIONS FOR REST AND REHABILITATION ABOUT HOW MANY MISSIONS DO YOU THINK A MAN IN YOUR JOB CAN FLY AND KEEP HIS EFFICIENCY AT A REASONABLY HIGH LEVEL* (IN ANSWERING THINK OF MISSIONS OF THE SORT YOU YOURSELF HAVE BEEN ON)  01. LESS THAN 15 MISSIONS 02. 15 MISSIONS 03. 16-19 MISSIONS 04. 20 MISSIONS 05. 21-24 MISSIONS 06. 25 MISSIONS 07. 26-29 MISSIONS 08. 30 MISSIONS 09. MORE THAN 30 MISSIONS 10. QUALIFIED OR INDEFINITE ANSWER 11. QUESTION MISUNDERSTOOD (FROM FREE COMMENT) 00. NO ANSWER 
"Q.14A. HOW MANY MISSIONS HAVE YOU BEEN ON IN THE PAST TEN DAYS* E. NUMBER OF COMBAT MISSIONS:  01. ONE COMBAT MISSION 02. TWO 03. THREE 04. FOUR 05. FIVE 06. SIX 07. SEVEN 08. EIGHT 09. NINE 10. TEN COMBAT MISSIONS 11. NONE 00. NO ANSWER V.14A1. TOTAL OF ALL TYPES OF MISSIONS IN THE LAST 10 DAYS: E. TOTAL COMBAT, PRACTICE AND ABORTED MISSIONS: "
Q.14A. HOW MANY MISSIONS HAVE YOU BEEN ON IN THE PAST TEN DAYS* E. NUMBER OF COMBAT MISSIONS:  60 01. ONE MISSION 88 02. TWO 122 03. THREE 178 04. FOUR 206 05. FIVE 239 06. SIX 244 07. SEVEN 155 08. EIGHT 86 09. NINE 118 10. TEN MISSIONS 52 11. NONE 15 00. NO ANSWER 
"Q.14B. HOW MANY IN THE PAST THREE DAYS* E. NUMBER OF COMBAT MISSIONS:  01. ONE COMBAT MISSION 02. TWO 03. THREE 04. FOUR 05. FIVE 06. SIX 07. SEVEN 08. EIGHT 09. NINE 10. TEN COMBAT MISSIONS 11. NONE 00. NO ANSWER Q.14B1. TOTAL OF ALL TYPES OF MISSIONS IN PAST THREE DAYS* E. TOTAL COMBAT, PRACTICE, AND ABORTED MISSIONS: "
Q.14B. HOW MANY IN THE PAST THREE DAYS* E. NUMBER OF COMBAT MISSIONS:  311 01. ONE MISSION 549 02. TWO 479 03. THREE 39 04. FOUR 6 05. FIVE 06. SIX 2 07. SEVEN 08. EIGHT 1 09. NINE 1 10. TEN MISSIONS 134 11. NONE 37 00. NO ANSWER 
"Q.14C. WHAT IS THE GREATEST NUMBER OF DAYS IN A ROW THAT YOU HAVE FLOWN ON COMBAT MISSIONS*  01. ONE DAY IN A ROW 02. TWO 03. THREE 04. FOUR 05. FIVE 06. SIX 07. SEVEN 08. EIGHT 09. NINE 10. TEN OR MORE DAYS IN A ROW 11. QUALIFIED OR INDEFINITE 00. NO ANSWER X. QUALIFIED OR INDEFINITE ANSWERS Q.14C: ONE NUMBER GIVEN INCLUDING TURNBACKS, ANOTHER NUMBER NOT INCLUDING THESE, ETC."
"Q.15A. IS YOUR CREW ONE OF THE LEAD CREWS FOR YOUR SQUADRON OR GROUP*  1. YES, USUALLY 2. YES, ONCE IN A WHILE 3. NO 4. CHECKS FIRST CATEGORY, BUT CROSSES OUT ""USUALLY"" AND WRITES IN ""ALWAYS"" 5. NO ANSWER 0. NO CODE OR NO DATA "
Q.15B. ARE YOU A MEMBER OF A PATHFINDER SQUADRON*  1. YES 2. NO 3. NO ANSWER 0. NO CODE OR NO DATA 
"Q.16. IN YOUR OPINION ARE MOST OF THE COMBAT MISSIONS AT THE PRESENT TIME MORE DIFFICULT, ABOUT THE SAME, OR LESS DIFFICULT THAN THEY WERE AT ABOUT THE TIME WHEN YOU STARTED FLYING COMBAT MISSIONS IN ETO*  1. ON THE WHOLE THEY ARE LESS DIFFICULT NOW THAN THEY WERE 2. THEY ARE ABOUT THE SAME AS THEY WERE 3. ON THE WHOLE THEY ARE MORE DIFFICULT NOW THAN THEY WERE 4. HAVEN,T BEEN FLYING LONG ENOUGH TO SAY 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.17. ON THE WHOLE, HOW GOOD A JOB DO YOU THINK IS DONE IN ORGANIZING YOUR COMBAT MISSIONS*  1. VERY GOOD 2. FAIRLY GOOD 3. NOT SO GOOD 4. NOT GOOD AT ALL 5. NO OPINION 0. NO ANSWER X. QUESTION 17A NOT CODED. "
"Q.18. DO YOU FEEL YOUR LAST RAID REALLY DID SERIOUS DAMAGE TO AN IMPORTANT TARGET*  1. YES 2. NO 3. DON,T KNOW 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.19. IN THE COMBAT MISSIONS YOU HAVE FLOWN, HAVE YOU EVER FELT THAT THE TARGET ASSIGNED WAS NOT AS IMPORTANT TO BOMB AS OTHER TARGETS THAT COULD HAVE BEEN SELECTED*  1. PRACTICALLY NEVER HAVE FELT THIS 2. HAVE FELT THIS OCCASIONALLY 3. HAVE FELT THIS QUITE OFTEN 4. BERLIN MENTIONED WITH CATEGORY 1, ""PRACTICALLY NEVER"" 5. BERLIN MENTIONED WITH CATEGORY 2, ""HAVE FELT THIS OCCASIONALLY"" 6. BERLIN MENTIONED WITH CATEGORY 3, ""HAVE FELT THIS QUITE OFTEN"" 7. NO ANSWER 0. NO CODE OR NO DATA "
"Q.20. HAVE YOU EVER HAD THE FEELING THAT A PARTICULAR MISSION WASN,T WORTH THE COST*  1. YES, QUITE OFTEN 2. YES, SOMETIMES 3. NO, NEVER 4. BERLIN MENTIONED WITH CATEGORY 1, ""YES, QUITE OFTEN"" 5. BERLIN MENTIONED WITH CATEGORY 2, ""YES, SOMETIMES"" 6. BERLIN MENTIONED WITH CATEGORY 3, ""NO, NEVER"" 0. NO ANSWER "
"Q.21. IN GENERAL, WHAT SORT OF PHYSICAL CONDITION WOULD YOU SAY YOU ARE IN AT THE PRESENT TIME*  1. VERY GOOD PHYSICAL CONDITION 2. GOOD PHYSICAL CONDITION 3. FAIR PHYSICAL CONDITION 4. POOR PHYSICAL CONDITION 5. VERY POOR PHYSICAL CONDITION 0. NO ANSWER "
"Q.22. CONSIDERING EVERYTHING, HOW WOULD YOU RATE THE TRAINING YOU RECEIVED IN THE UNITED STATES*  1. VERY GOOD 2. GOOD 3. FAIR 4. POOR 5. VERY POOR 0. NO ANSWER "
"Q.23. CONSIDERING EVERYTHING, HOW WOULD YOU RATE THE TRAINING YOU RECEIVED AT THE TRAINING CENTER IN ETO BEFORE GOING ON OUR FIRST COMBAT MISSION*  1. VERY GOOD 2. GOOD 3. FAIR 4. POOR 5. VERY POOR 6. DID NOT GO TO A TRAINING CENTER IN ETO 0. NO ANSWER "
Q.24A. GUNNERY PRACTICE IN GENERAL*  1. MORE THAN ENOUGH 2. ABOUT THE RIGHT AMOUNT 3. NOT QUITE ENOUGH 4. NOT NEARLY ENOUGH 5. DOES NOT APPLY TO ME 0. NO ANSWER 
Q.24B. SHOOTING AT TARGETS IN RAPID MOTION*  1. MORE THAN ENOUGH 2. ABOUT THE RIGHT AMOUNT 3. NOT QUITE ENOUGH 4. NOT NEARLY ENOUGH 5. DOES NOT APPLY TO ME 0. NO ANSWER 
"Q.24C. ""TRACKING"" FIGHTER PLANES WITH GUNS*  1. MORE THAN ENOUGH 2. ABOUT THE RIGHT AMOUNT 3. NOT QUITE ENOUGH 4. NOT NEARLY ENOUGH 5. DOES NOT APPLY TO ME 0. NO ANSWER "
Q.24D. CARE AND MAINTENANCE OF GUNS*  1. MORE THAN ENOUGH 2. ABOUT THE RIGHT AMOUNT 3. NOT QUITE ENOUGH 4. NOT NEARLY ENOUGH 5. DOES NOT APPLY TO ME 0. NO ANSWER 
Q.24E. GENERAL EXPERIENCE WITH FIGHTER TACTICS*  1. MORE THAN ENOUGH 2. ABOUT THE RIGHT AMOUNT 3. NOT QUITE ENOUGH 4. NOT NEARLY ENOUGH 5. DOES NOT APPLY TO ME 0. NO ANSWER 
Q.24F. AIRCRAFT IDENTIFICATION*  1. MORE THAN ENOUGH 2. ABOUT THE RIGHT AMOUNT 3. NOT QUITE ENOUGH 4. NOT NEARLY ENOUGH 5. DOES NOT APPLY TO ME 0. NO ANSWER 
Q.24G. CROSS-COUNTRY NAVIGATION*  1. MORE THAN ENOUGH 2. ABOUT THE RIGHT AMOUNT 3. NOT QUITE ENOUGH 4. NOT NEARLY ENOUGH 5. DOES NOT APPLY TO ME 6. NO ANSWER 0. NO CODE OR NO DATA 
Q.25A. USE OF OXYGEN EQUIPMENT*  1. MORE THAN ENOUGH 2. ABOUT THE RIGHT AMOUNT 3. NOT QUITE ENOUGH 4. NOT NEARLY ENOUGH 5. DOES NOT APPLY TO ME 0. NO ANSWER 
Q.25B. FORMATION FLYING IN GENERAL*  1. MORE THAN ENOUGH 2. ABOUT THE RIGHT AMOUNT 3. NOT QUITE ENOUGH 4. NOT NEARLY ENOUGH 5. DOES NOT APPLY TO ME 0. NO ANSWER 
Q.25C. DEMONSTRATIONS AND PRACTICE IN FIRST AID*  1. MORE THAN ENOUGH 2. ABOUT THE RIGHT AMOUNT 3. NOT QUITE ENOUGH 4. NOT NEARLY ENOUGH 5. DOES NOT APPLY TO ME 0. NO ANSWER 
Q.25D. CARE AND USE OF HEATED CLOTHING*  1. MORE THAN ENOUGH 2. ABOUT THE RIGHT AMOUNT 3. NOT QUITE ENOUGH 4. NOT NEARLY ENOUGH 5. DOES NOT APPLY TO ME 0. NO ANSWER 
Q.25E. PARACHUTE TRAINING AND DITCHING PROCEDURE*  1. MORE THAN ENOUGH 2. ABOUT THE RIGHT AMOUNT 3. NOT QUITE ENOUGH 4. NOT NEARLY ENOUGH 5. DOES NOT APPLY TO ME 6. NO ANSWER 0. NO CODE OR NO DATA 
"Q.25F. BOMBING PRACTICE FROM HIGH ALTITUDES (OVER 12,000 FEET)*  1. MORE THAN ENOUGH 2. ABOUT THE RIGHT AMOUNT 3. NOT QUITE ENOUGH 4. NOT NEARLY ENOUGH 5. DOES NOT APPLY TO ME 0. NO ANSWER "
Q.25G. BOMBING PRACTICE FROM LOWER ALTITUDES*  1. MORE THAN ENOUGH 2. ABOUT THE RIGHT AMOUNT 3. NOT QUITE ENOUGH 4. NOT NEARLY ENOUGH 5. DOES NOT APPLY TO ME 0. NO ANSWER 
Q.25H. NIGHT OR BLIND FLYING*  1. MORE THAN ENOUGH 2. ABOUT THE RIGHT AMOUNT 3. NOT QUITE ENOUGH 4. NOT NEARLY ENOUGH 5. DOES NOT APPLY TO ME 0. NO ANSWER 
"Q.25I. ARE THERE ANY TYPES OF TRAINING NOT LISTED ABOVE WHICH YOU THINK YOU SHOULD HAVE RECEIVED MORE OF BEFORE YOUR FIRST COMBAT MISSION* IF YES, WHAT KINDS OF TRAINING*  1. YES, ONE OR MORE KINDS SPECIFIED 2. YES, AND NOTHING SPECIFIED 3. NO 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.26A. BEFORE GOING ON YOUR FIRST COMBAT MISSION, ABOUT HOW MANY HOURS HIGH-ALTITUDE FLYING ON OXYGEN HAD YOU HAD IN ALL*  01. 1-9 HOURS 02. 10-19 HOURS 03. 20-29 HOURS 04. 30-39 HOURS 05. 40-49 HOURS 06. 50-74 HOURS 07. 75-99 HOURS 08. 100-149 HOURS 09. 150 OR MORE HOURS 10. NONE 11. NO ANSWER 00. NO CODE OR NO DATA "
"Q.26B. BEFORE GOING ON YOUR FIRST COMBAT MISSION, ABOUT HOW MANY HOURS DID YOU SPEND TRAINING IN AN OXYGEN CHAMBER*  01. 1 HOUR 02. 2 HOURS 03. 3 HOURS 04. 4 HOURS 05. 5 HOURS 06. 6 HOURS 07. 7 OR 8 HOURS 08. 9 OR 10 HOURS 09. 11-15 HOURS 10. 16 OR MORE HOURS 11. NONE 00. NO ANSWER X. COLS. 79-80 NOT USED. CARD 2 "
CARD.  2. CARD TWO 
DECK.  135. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
FORM.  B FORM 2. S-135B - 1. S-135A - A FORM 
"Q.26C. BEFORE YOUR FIRST COMBAT MISSION, ABOUT HOW MANY HOURS HIGH-ALTITUDE FORMATION FLYING HAD YOU HAD*  01. 1-9 HOURS 02. 10-19 HOURS 03. 20-29 HOURS 04. 30-39 HOURS 05. 40-49 HOURS 06. 50-74 HOURS 07. 75-99 HOURS 08. 100-149 HOURS 09. 150 OR MORE HOURS 10. NONE 11. NO ANSWER 00. NO CODE OR NO DATA "
"Q.26D. BEFORE YOUR FIRST COMBAT MISSION, ABOUT HOW MANY HOURS HAD YOU FLOWN IN THE TYPE OF FORMATION YOU NOW USE IN COMBAT MISSIONS*  01. 1-9 HOURS 02. 10-19 HOURS 03. 20-29 HOURS 04. 30-39 HOURS 05. 40-49 HOURS 06. 50-74 HOURS 07. 75-99 HOURS 08. 100-149 HOURS 09. 150 OR MORE HOURS 10. NONE 11. NO ANSWER 00. NO CODE OR NO DATA "
"Q.27A. BEFORE GOING ON YOUR FIRST COMBAT MISSION, ABOUT HOW MANY ROUNDS ALL TOLD HAD YOU ACTUALLY FIRED FROM .50 CAL. GUNS*  01. LESS THAN 100 ROUNDS 02. 100-199 ROUNDS 03. 200-499 ROUNDS 04. 500-999 ROUNDS 05. 1000-1999 ROUNDS 06. 2000-4999 ROUNDS 07. 5000-9999 ROUNDS 08. 10,000 OR MORE ROUNDS 09. NONE 10. NO ANSWER 00. NO CODE OR NO DATA "
"Q.27B. ABOUT HOW MANY ROUNDS HAD YOU YOURSELF FIRED FROM PLANE TO MOVING TARGET DURING FLIGHT BEFORE GOING ON YOUR FIRST COMBAT MISSION*  1. LESS THAN 100 ROUNDS 2. 100-199 ROUNDS 3. 200-499 ROUNDS 4. 500-999 ROUNDS 5. 1000-1999 ROUNDS 6. 2000-4999 ROUNDS 7. 5000-9999 ROUNDS 8. 10,000 OR MORE ROUNDS 9. NONE 0. NO ANSWER "
Q.0. NOT USED  Y. COL. 17 NOT USED. 
"Q.28A. HAVE YOU PERSONALLY OBSERVED ANY CASES WHERE A MAN YOU THOUGHT WAS PHYSICALLY UNFIT TO FLY A PARTICULAR MISSION, AND WHO WANTED TO BE GROUNDED THAT DAY, WAS REQUIRED TO FLY ANYWAY*  1. YES, ON A NUMBER OF OCCASIONS 2. YES, ONCE OR TWICE 3. NO, NEVER 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.28B. ALL THINGS CONSIDERED, DO YOU THINK THAT THE PRACTICE IN YOUR OUTFIT WITH RESPECT TO EXCUSING MEN FROM MISSIONS FOR PHYSICAL REASONS IS TOO STRICT, ABOUT RIGHT, OR NOT STRICT ENOUGH*  1. TOO STRICT 2. ABOUT RIGHT 3. NOT STRICT ENOUGH 4. DON,T KNOW 5. NO ANSWER 0. NO CODE OR NO DATA "
Q.29A....HAVE YOU EVER PERSONALLY KNOWN OF THIS HAPPENING*  1. YES 2. NO 3. NOT SURE 0. NO ANSWER X. QUESTIONS 29B AND 29C NOT CODED. 
"Q.30A. WHAT WOULD YOU LIKE TO SEE HAPPEN TO THE GERMANS AFTER THE WAR*  1. PUNISH THE LEADERS, BUT NOT THE ORDINARY GERMANS 2. MAKE THE ORDINARY GERMAN PEOPLE SUFFER PLENTY 3. WIPE OUT THE WHOLE GERMAN NATION 0. NO ANSWER "
"Q.30B. WHAT WOULD YOU LIKE TO SEE HAPPEN TO THE JAPANESE AFTER THE WAR*  1. PUNISH THE LEADERS, BUT NOT THE ORDINARY JAPANESE 2. MAKE THE ORDINARY JAPANESE PEOPLE SUFFER PLENTY 3. WIPE OUT THE WHOLE JAPANESE NATION 0. NO ANSWER "
"Q.31A. DO YOU HAVE ANY PARTICULAR FEELING ABOUT THE WAY THE NEWS OF THE AMERICAN BOMBING RAIDS IS WRITTEN UP IN BRITISH NEWSPAPERS*  1. YES, IT MATTERS QUITE A BIT TO ME WHAT THEY SAY 2. NO, IT DOESN,T MAKE ANY PARTICULAR DIFFERENCE TO ME WHAT THEY SAY 3. NO ANSWER 0. NO CODE OR NO DATA "
"Q.31B. ALL THINGS CONSIDERED, DO YOU FEEL THAT THE BRITISH NEWSPAPERS GIVE THE AMERICAN AIR FORCES TOO MUCH CREDIT, TOO LITTLE CREDIT, OR ABOUT THE RIGHT AMOUNT OF CREDIT FOR THE JOB THEY ARE DOING*  1. TOO MUCH CREDIT 2. ABOUT THE RIGHT AMOUNT OF CREDIT 3. TOO LITTLE CREDIT 4. I DON,T READ THEM OFTEN ENOUGH TO SAY 0. NO ANSWER "
Q.32A. ABOUT HOW OFTEN DO YOU READ BRITISH NEWSPAPERS*  1. ALMOST EVERY DAY 2. THREE OR FOUR TIMES A WEEK 3. ONCE OR TWICE A WEEK 4. LESS THAN ONCE A WEEK 5. ALMOST NEVER 0. NO ANSWER 
"Q.32B. ABOUT HOW OFTEN DO YOU READ ""STARS AND STRIPES""*  1. ALMOST EVERY DAY 2. THREE OR FOUR TIMES A WEEK 3. ONCE OR TWICE A WEEK 4. LESS THAN ONCE A WEEK 5. ALMOST NEVER 0. NO ANSWER "
"Q.33. IF YOU COULD GET EITHER ANY BRITISH NEWSPAPER OR ""STARS AND STRIPES"" WHICH WOULD YOU USUALLY PREFER TO READ*  1. WOULD USUALLY RATHER READ ""STARS AND STRIPES"" 2. WOULD USUALLY RATHER READ SOME BRITISH NEWSPAPER 3. WOULD JUST AS SOON READ ONE AS THE OTHER 4. NO OPINION 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.34. WHAT DO YOU THINK OF THE JOB ""STARS AND STRIPES"" IS DOING IN REPORTING THE OPERATIONS OF THE EIGHTH AIR FORCE*  1. A VERY GOOD JOB 2. A GOOD JOB 3. A FAIR JOB 4. A POOR JOB 5. A VERY POOR JOB 0. NO ANSWER "
"Q.35. ABOUT HOW OFTEN DO YOU LISTEN TO THE AMERICAN FORCES NETWORK, THE RADIO PROGRAMS PUT ON BY THE U.S. ARMY FOR THE AMERICAN FORCES OVERSEAS*  1. ALMOST EVERY DAY 2. THREE OR FOUR TIMES A WEEK 3. ONCE OR TWICE A WEEK 4. LESS THAN ONCE A WEEK 5. ALMOST NEVER 6. NO ANSWER 0. NO CODE OR NO DATA "
Q.36A. ABOUT HOW OFTEN DO YOU LISTEN TO THE BBC (BRITISH BROADCASTING CORPORATION) RADIO PROGRAMS*  1. ALMOST EVERY DAY 2. THREE OR FOUR TIMES A WEEK 3. ONCE OR TWICE A WEEK 4. LESS THAN ONCE A WEEK 5. ALMOST NEVER 0. NO ANSWER 
