CARD.  1. CARD ONE 
"Q.10. HOW DID YOU COME INTO THE ARMY*  1. I WAS DRAFTED 2. I VOLUNTEERED 3. I WAS IN THE NATIONAL GUARD 4. ROTC, ERC, RAR 0. NO ANSWER "
"Q.11. HOW LONG HAVE YOU BEEN IN THE ARMY* E. IF YOU HAVE BEEN IN THE ARMY BEFORE, THEN WERE OUT FOR A WHILE, JUST CHECK THE LENGTH OF TIME SINCE YOU ENTERED THIS LAST TIME. IF YOU WERE IN THE NATIONAL GUARD, CHECK THE LENGTH OF TIME SINCE YOUR OUTFIT CAME INTO THE ARMY.  1. 3 MONTHS OR LESS 2. OVER 3 MONTHS UP TO 6 MONTHS 3. OVER 6 MONTHS UP TO 9 MONTHS 4. OVER 9 MONTHS UP TO 1 YEAR 5. OVER 1 YEAR UP TO 2 YEARS 6. OVER 2 YEARS 0. NO ANSWER "
"Q.12. HAS THE ARMY CLASSIFIED YOU AS A LIMITED SERVICE MAN*  1. YES, THE ARMY HAS CLASSIFIED ME AS LIMITED SERVICE 2. NO, THE ARMY HAS NOT CLASSIFIED ME AS LIMITED SERVICE 3. I DON,T KNOW WHETHER THE ARMY HAS CLASSIFIED ME AS LIMITED SERVICE OR NOT 4. NO ANSWER 0. NO CODE OR NO DATA "
Q.13. HOW LONG HAVE YOU BEEN IN THE CAMP WHERE YOU ARE NOW STATIONED*  1. 3 MONTHS OR LESS 2. OVER 3 MONTHS UP TO 6 MONTHS 3. OVER 6 MONTHS UP TO 9 MONTHS 4. OVER 9 MONTHS UP TO 1 YEAR 5. OVER 1 YEAR 6. NO ANSWER 0. NO CODE OR NO DATA 
Q.14. WHAT BRANCH OF THE ARMY ARE YOU IN NOW*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED FORCE 07. SIGNAL CORPS 08. COAST ARTILLERY AND ANTI-AIRCRAFT 09. AIR CORPS 10. TRANSPORTATION CORPS 11. ORDNANCE DEPARTMENT 12. CHEMICAL WARFARE SERVICE 13. MILITARY POLICE 14. CAVALRY 15. FINANCE 16. OTHER 00. NO ANSWER 
"Q.15. IF YOU HAD A CHOICE, WHICH ONE OF THESE BRANCHES OF THE ARMY WOULD YOU LIKE TO BE IN*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED FORCE 07. SIGNAL CORPS 08. COAST ARTILLERY AND ANTI-AIRCRAFT 09. AIR CORPS 10. TRANSPORTATION CORPS 11. ORDNANCE DEPARTMENT 12. CHEMICAL WARFARE SERVICE 13. MILITARY POLICE 14. CAVALRY 15. FINANCE 16. OTHER 00. NO ANSWER "
"Q.16. ABOUT HOW OFTEN DO YOU GO TO ANY TOWN OR CITY SINCE YOU,VE BEEN IN THIS CAMP*  1. THREE OR MORE TIMES A WEEK 2. TWICE A WEEK 3. ONCE A WEEK 4. ONCE EVERY 2 OR 3 WEEKS 5. ONCE A MONTH 6. LESS THAN ONCE A MONTH 7. NEVER 8. I LIVE OFF THE POST IN A TOWN OR CITY 9. NO ANSWER 0. NO CODE OR NO DATA "
"Q.17. DO YOU FEEL PROUD OF YOUR COMPANY (BATTERY, SQUADRON, TROOP)*  1. YES, VERY PROUD 2. YES, FAIRLY PROUD 3. NO, NOT PROUD 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA "
Q.18. HOW INTERESTED ARE YOU IN YOUR ARMY JOB*  1. VERY MUCH INTERESTED 2. A LITTLE BUT NOT MUCH 3. NOT INTERESTED AT ALL 4. NO ANSWER 0. NO CODE OR NO DATA 
Q.19. WOULD YOU CHANGE TO SOME OTHER ARMY JOB IF GIVEN A CHANCE*  1. YES 2. NO 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA 
Q.20. DO YOU USUALLY FEEL THAT WHAT YOU ARE DOING IN THE ARMY IS WORTHWHILE OR NOT*  1. I USUALLY FEEL IT IS NOT WORTHWHILE 2. I USUALLY FEEL IT IS WORTHWHILE 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA 
Q.21. DO YOU THINK YOU CAN MAKE GOOD IN THE ARMY*  1. I FEEL PRETTY SURE I CAN MAKE GOOD 2. I AM NOT SO SURE I CAN MAKE GOOD 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA 
"Q.22. IN GENERAL, WHAT SORT OF A TIME DO YOU HAVE IN THE ARMY*  1. I HAVE A PRETTY GOOD TIME 2. IT,S ABOUT FIFTY-FIFTY 3. I HAVE A PRETTY ROTTEN TIME 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.23. IN GENERAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME, IN GOOD SPIRITS OR IN LOW SPIRITS*  1. I AM USUALLY IN GOOD SPIRITS 2. I AM IN GOOD SPIRITS SOME OF THE TIME AND IN LOW SPIRITS SOME OF THE TIME 3. I AM USUALLY IN LOW SPIRITS 0. NO ANSWER "
Q.24. ARE YOU EVER WORRIED AND UPSET*  1. I AM HARDLY EVER WORRIED AND UPSET 2. I AM SOMETIMES WORRIED AND UPSET 3. I AM OFTEN WORRIED AND UPSET 4. NO ANSWER 0. NO CODE OR NO DATA 
"Q.25. IF IT WERE UP TO YOU, WHAT KIND OF OUTFIT WOULD YOU RATHER BE IN*  1. IN A COMBAT OUTFIT OVERSEAS 2. IN A NON-COMBAT OUTFIT OVERSEAS 3. IN AN OUTFIT THAT WILL STAY IN THE UNITED STATES 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.26. IF IT WERE UP TO YOU TO CHOOSE, DO YOU THINK YOU COULD DO MORE FOR YOUR COUNTRY AS A SOLDIER OR AS A WORKER IN A WAR JOB*  1. AS A SOLDIER 2. AS A WAR WORKER 3. UNDECIDED 0. NO ANSWER "
Q.27. HOW SATISFIED ARE YOU ABOUT BEING IN YOUR PRESENT ARMY JOB INSTEAD OF SOME OTHER ARMY JOB*  1. VERY SATISFIED 2. SATISFIED 3. IT DOES NOT MAKE ANY DIFFERENCE TO ME 4. DISSATISFIED 5. VERY DISSATISFIED 6. NO ANSWER 0. NO CODE OR NO DATA 
Q.28. DO YOU FEEL THAT EVERYTHING POSSIBLE HAS BEEN DONE TO PLACE YOU IN THE ARMY JOB WHERE YOU BEST FIT*  1. YES 2. NO 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA 
Q.29. DO YOU CONSIDER YOUR OWN PRESENT JOB OR DUTY IN THE ARMY AN IMPORTANT ONE IN THE WAR EFFORT*  1. VERY IMPORTANT 2. PRETTY IMPORTANT 3. NOT SO IMPORTANT 4. NOT IMPORTANT AT ALL 5. UNDECIDED 6. NO ANSWER 0. NO CODE OR NO DATA 
"Q.30. ON THE WHOLE, DO YOU THINK THE ARMY IS GIVING YOU A CHANCE TO SHOW WHAT YOU CAN DO*  1. A VERY GOOD CHANCE 2. A FAIRLY GOOD CHANCE 3. NOT MUCH OF A CHANCE 4. NO CHANCE AT ALL 5. UNDECIDED 6. NO ANSWER 0. NO CODE OR NO DATA "
Q.31. DO YOU THINK A SOLDIER WITH ABILITY HAS A GOOD CHANCE FOR PROMOTION IN THE ARMY*  1. A VERY GOOD CHANCE 2. A FAIRLY GOOD CHANCE 3. NOT MUCH OF A CHANCE 4. NO CHANCE AT ALL 5. UNDECIDED 0. NO ANSWER 
"Q.32. WHICH BRANCH OF THE ARMY DO YOU THINK MOST HIGHLY OF*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED FORCE 07. SIGNAL CORPS 08. COAST ARTILLERY, ANTI-AIRCRAFT 09. AIR CORPS 10. TRANSPORTATION CORPS 11. ORDNANCE DEPARTMENT 12. CHEMICAL WARFARE SERVICE 13. MILITARY POLICE 14. CAVALRY 15. FINANCE 16. UNDECIDED 00. NO ANSWER "
"Q.33. DO YOU THINK YOU MIGHT WANT TO STAY IN THE ARMY AFTER THE WAR*  1. YES, I WOULD WANT TO VERY MUCH 2. YES, I MIGHT WANT TO, BUT I,M NOT SURE 3. NO, I DON,T THINK I WOULD WANT TO 4. NO, I WOULD NOT WANT TO AT ALL 5. UNDECIDED 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.34. AFTER THE WAR DO YOU THINK YOU WOULD LIKE TO COME BACK TO YOUR OLD OUTFIT FOR TWO WEEKS OF TRAINING EVERY YEAR*  1. YES, I WOULD WANT TO VERY MUCH 2. YES, I MIGHT WANT TO, BUT I,M NOT SURE 3. NO, I DON,T THINK I WOULD WANT TO 4. NO, I WOULD NOT WANT TO AT ALL 5. UNDECIDED 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.35. ON THE WHOLE, WOULD YOU SAY YOU ARE WELL ADJUSTED OR POORLY ADJUSTED TO ARMY LIFE*  1. I AM VERY WELL ADJUSTED 2. I AM FAIRLY WELL ADJUSTED 3. I AM NOT SO WELL ADJUSTED 4. I AM VERY POORLY ADJUSTED 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.36. IF YOU WERE SENT INTO ACTUAL FIGHTING RIGHT NOW, HOW DO YOU THINK YOU WOULD DO*  1. I THINK I WOULD DO ALL RIGHT 2. I THINK I WOULD HAVE TROUBLE AT FIRST, BUT AFTER A WHILE I WOULD BE OK 3. I DON,T THINK I WOULD DO VERY WELL 4. I HAVEN,T ANY IDEA HOW I WOULD DO 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.37. WHICH OF THE FOLLOWING STATEMENTS BEST TELLS THE WAY YOU FEEL ABOUT GETTING INTO THE FIGHTING*  01. I,M READY TO GO AND I WANT TO GET INTO THE REAL FIGHTING SOON 02. I,D LIKE TO GET IN ON THE FIGHTING BEFORE IT,S OVER, BUT I DON,T THINK I,M READY YET 03. I HOPE I WON,T HAVE TO GO, BUT IF I DO, I THINK I,LL DO ALL RIGHT 04. I HOPE I WON,T HAVE TO GO BECAUSE I DON,T THINK I,LL EVER BE GOOD AS A FIGHTER 05. NONE OF THE ABOVE FITS ME, I,M TOO OLD FOR COMBAT DUTY 06. NONE OF THE ABOVE FITS ME, I,M NOT PHYSICALLY FIT FOR COMBAT DUTY 07. SHOULD BE IN WAR INDUSTRY OR ON FARM 08. CHECKED 1, BUT QUALIFIED BY ASKING FOR FURLOUGH, WIFE,S PERMISSION, ETC. 09. WOULD PREFER TO BE AN INSTRUCTOR 10. OTHER COMMENTS INDICATING MAN DOES NOT WISH COMBAT 11. ALL OTHER 12. NO ANSWER 00. NO CODE OR NO DATA "
"Q.38. ABOUT HOW MUCH LONGER FROM NOW DO YOU GUESS THE WAR WILL LAST WITH GERMANY*  01. LESS THAN 1 YEAR 02. 1 YEAR 03. OVER 1 BUT LESS THAN 2 04. 2 YEARS 05. OVER 2 BUT LESS THAN 3 06. 3 YEARS 07. OVER 3 08. A SHORT TIME 09. A LONG TIME 10. NO INDICATION OF TIME 11. DON,T KNOW 12. NO ANSWER 00. NO CODE OR NO DATA "
"Q.39. WHICH COMES CLOSEST TO YOUR IDEA OF HOW HARD IT IS GOING TO BE TO BEAT THE GERMANS*  1. IT WILL NOT BE VERY HARD 2. IT WILL BE A TOUGH JOB BUT OUR LOSSES WON,T BE TOO HEAVY 3. IT WILL BE A TOUGH JOB, WITH HEAVY LOSSES OF MEN AND EQUIPMENT 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.40. ABOUT HOW MUCH LONGER FROM NOW DO YOU GUESS THE WAR WILL LAST WITH JAPAN*  01. LESS THAN 1 YEAR 02. 1 YEAR 03. OVER 1 BUT LESS THAN 2 04. 2 YEARS 05. OVER 2 BUT LESS THAN 3 06. 3 YEARS 07. OVER 3 08. A SHORT TIME 09. A LONG TIME 10. NO INDICATION OF TIME 11. DON,T KNOW 12. NO ANSWER 00. NO CODE OR NO DATA "
"Q.41. WHICH COMES CLOSEST TO YOUR IDEA OF HOW HARD IT IS GOING TO BE TO BEAT THE JAPANESE*  1. IT WILL NOT BE VERY HARD 2. IT WILL BE A TOUGH JOB BUT OUR LOSSES WON,T BE TOO HEAVY 3. IT WILL BE A TOUGH JOB, WITH HEAVY LOSSES OF MEN AND EQUIPMENT 4. NO ANSWER 0. NO CODE OR NO DATA "
Q.42. DO YOU THINK THERE WILL BE ANOTHER WAR IN THE NEXT 25 YEARS OR SO*  1. YES 2. NO 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA 
"Q.43. DO YOU THINK YOU HAVE AS MUCH OF A PERSONAL STAKE IN THIS WAR AS ANYBODY ELSE*  1. YES 2. I THINK SO BUT I,M NOT SURE 3. NO 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA "
Q.44. DO YOU THINK THAT AFTER THE WAR THE TRAINING YOU ARE GETTING IN THE ARMY WILL OR WILL NOT HELP YOU TO GET A BETTER JOB THAN YOU HAD BEFORE YOU WENT INTO THE ARMY*  1. WILL HELP ME TO GET A BETTER JOB 2. WILL NOT HELP ME TO GET A BETTER JOB 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA 
Q.45A. DO YOU THINK THAT AFTER THE WAR SOLDIERS IN YOUR OUTFIT WILL FIND IT EASIER OR HARDER TO GET JOBS THAN THEY DID BEFORE THE WAR*  1. EASIER THAN BEFORE THE WAR 2. ABOUT THE SAME AS BEFORE THE WAR 3. HARDER THAN BEFORE THE WAR 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 45B NOT CODED. 
Q.46A. DO YOU THINK THAT THINGS WILL BE BETTER OR WORSE FOR YOU PERSONALLY AFTER THE WAR THAN THEY WERE BEFORE THE WAR*  1. BETTER FOR ME AFTER THE WAR THAN BEFORE THE WAR 2. SAME FOR ME AFTER THE WAR AS BEFORE THE WAR 3. WORSE FOR ME AFTER THE WAR THAN BEFORE THE WAR 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 46B NOT CODED. 
Q.47. DO YOU THINK THE PROBLEMS THIS COUNTRY WILL HAVE AFTER THE WAR ARE GETTING TOO MUCH OR TOO LITTLE ATTENTION AT THE PRESENT TIME*  1. THEY ARE GETTING TOO MUCH ATTENTION NOW 2. THEY ARE GETTING ABOUT THE RIGHT AMOUNT OF ATTENTION NOW 3. THEY ARE GETTING TOO LITTLE ATTENTION NOW 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA 
"Q.48. WHICH OF THESE THINGS DO YOU THINK THE UNITED STATES SHOULD TRY TO DO WHEN THE WAR IS OVER*  1. STAY OUT OF WORLD AFFAIRS AS MUCH AS POSSIBLE 2. TAKE AN ACTIVE PART IN WORLD AFFAIRS 3. DON,T KNOW 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.49A. CONSIDERING WHAT EACH OF THESE COUNTRIES COULD DO, WHICH ONE DO YOU THINK IS TRYING HARDEST TO WIN THE WAR*  1. ENGLAND 2. RUSSIA 3. CHINA 4. UNITED STATES 5. DON,T KNOW 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.49B. NOW, WHICH ONE DO YOU THINK IS TRYING NEXT HARDEST TO WIN*  1. ENGLAND 2. RUSSIA 3. CHINA 4. UNITED STATES 5. DON,T KNOW 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.50. HOW GOOD DO YOU THINK THE CHINESE ARE AS FIGHTERS*  1. VERY GOOD FIGHTERS 2. GOOD FIGHTERS 3. FAIR FIGHTERS 4. POOR FIGHTERS 5. DON,T KNOW 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.51. HOW ABOUT THE RUSSIANS AS FIGHTERS*  1. VERY GOOD FIGHTERS 2. GOOD FIGHTERS 3. FAIR FIGHTERS 4. POOR FIGHTERS 5. DON,T KNOW 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.52A. THE GERMANS*  1. VERY GOOD FIGHTERS 2. GOOD FIGHTERS 3. FAIR FIGHTERS 4. POOR FIGHTERS 5. DON,T KNOW 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.52B. THE JAPANESE*  1. VERY GOOD FIGHTERS 2. GOOD FIGHTERS 3. FAIR FIGHTERS 4. POOR FIGHTERS 5. DON,T KNOW 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.52C. THE ENGLISH*  1. VERY GOOD FIGHTERS 2. GOOD FIGHTERS 3. FAIR FIGHTERS 4. POOR FIGHTERS 5. DON,T KNOW 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.52D. THE AMERICANS*  1. VERY GOOD FIGHTERS 2. GOOD FIGHTERS 3. FAIR FIGHTERS 4. POOR FIGHTERS 5. DON,T KNOW 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.53. DO YOU THINK ENGLAND CAN BE DEPENDED UPON TO COOPERATE WITH US AFTER THE WAR*  1. WILL COOPERATE 2. WILL NOT 3. DON,T KNOW 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.54. WHAT ABOUT RUSSIA, CAN WE DEPEND UPON HER TO COOPERATE AFTER THE WAR*  1. WILL COOPERATE 2. WILL NOT 3. DON,T KNOW 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.55. WHAT ABOUT CHINA*  1. WILL COOPERATE 2. WILL NOT 3. DON,T KNOW 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.56A. ""THE ENGLISH ARE DOING AS GOOD A JOB AS POSSIBLE OF FIGHTING THE WAR, CONSIDERING EVERYTHING.""  1. AGREE 2. DISAGREE 3. UNDECIDED 4. AGREE MODIFIED 5. DISAGREE MODIFIED 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.56B. ""BRITAIN IS MORE INTERESTED IN DOMINATING OR CONTROLLING THE WORLD THAN SHE IS IN BUILDING A TRULY DEMOCRATIC WORLD.""  1. AGREE 2. DISAGREE 3. UNDECIDED 4. AGREE MODIFIED 5. DISAGREE MODIFIED 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.56C. ""THE RUSSIANS ARE DOING AS GOOD A JOB AS POSSIBLE OF FIGHTING THE WAR, CONSIDERING EVERYTHING.""  1. AGREE 2. DISAGREE 3. UNDECIDED 4. AGREE MODIFIED 5. DISAGREE MODIFIED 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.56D. ""RUSSIA IS MORE INTERESTED IN DOMINATING OR CONTOLLING THE WORLD THAN SHE IS IN BUILDING A TRULY DEMOCRATIC WORLD.""  1. AGREE 2. DISAGREE 3. UNDECIDED 4. AGREE MODIFIED 5. DISAGREE MODIFIED 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.56E. ""WE SHOULD SEE TO IT THAT THE GERMAN PEOPLE SUFFER PLENTY FOR ALL THE TROUBLE THEY ARE CAUSING US.""  1. AGREE 2. DISAGREE 3. UNDECIDED 4. AGREE MODIFIED 5. DISAGREE MODIFIED 6. NO ANSWER 0. NO CODE OR NO DATA X. COL. 80 NOT USED. CARD 2 "
CARD.  2. CARD TWO 
DECK.  064. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
"Q.56F. ""WE SHOULD SEE TO IT THAT THE JAPANESE PEOPLE SUFFER PLENTY FOR ALL THE TROUBLE THEY ARE CAUSING US.""  1. AGREE 2. DISAGREE 3. UNDECIDED 4. AGREE MODIFIED 5. DISAGREE MODIFIED 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.56G. ""THE BRITISH ALWAYS TRY TO GET OTHER COUNTRIES TO DO THEIR FIGHTING FOR THEM.""  1. AGREE 2. DISAGREE 3. UNDECIDED 4. AGREE MODIFIED 5. DISAGREE MODIFIED 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.56H. ""THE BRITISH CAN TAKE IT ON THE CHIN AND COME BACK FOR MORE.""  1. AGREE 2. DISAGREE 3. UNDECIDED 4. AGREE MODIFIED 5. DISAGREE MODIFIED 6. NO ANSWER 0. NO CODE OR NO DATA "
Q.57. DO YOU THINK IT IS AT ALL LIKELY THAT WE WILL FIGHT ENGLAND IN THE NEXT 25 YEARS OR SO*  1. NOT POSSIBLE 2. NOT VERY LIKELY 3. QUITE LIKELY 4. ALMOST CERTAIN 5. NO ANSWER 0. NO CODE OR NO DATA 
Q.58. DO YOU THINK IT IS AT ALL LIKELY THAT WE WILL FIGHT RUSSIA IN THE NEXT 25 YEARS OR SO*  1. NOT POSSIBLE 2. NOT VERY LIKELY 3. QUITE LIKELY 4. ALMOST CERTAIN 5. NO ANSWER 0. NO CODE OR NO DATA 
Q.59A. DO YOU THINK THE UNITED STATES IS TAKING TOO LONG TO REALLY GET GOING IN THIS WAR OR NOT*  1. THE UNITED STATES IS NOT TAKING TOO LONG 2. THE UNITED STATES IS TAKING TOO LONG 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 59B NOT CODED. 
Q.60A. HOW MUCH DO YOU THINK THE UNITED STATES IS DOING TO WIN THE WAR*  1. DOING ALL IT POSSIBLY CAN 2. DOING ALL IT CAN IN MOST THINGS 3. COULD DO QUITE A BIT MORE 4. COULD DO A WHOLE LOT MORE 5. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 60B NOT CODED. 
"Q.63. DO YOU THINK THE THINGS WE ARE FIGHTING FOR ARE WORTH RISKING YOUR LIFE FOR*  1. YES 2. I THINK SO, BUT I,M NOT SURE 3. NO 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.64. HOW DO YOU THINK THIS WAR WILL COME OUT*  1. IT WILL BE A COMPLETE VICTORY FOR US 2. WE WILL WIN, BUT IT WON,T BE A COMPLETE VICTORY 3. IT WILL END IN A DRAW 4. THE OTHER SIDE HAS A PRETTY GOOD CHANCE OF WINNING 5. UNDECIDED 6. NO ANSWER 0. NO CODE OR NO DATA "
Q.65. DO YOU THINK IT WOULD MAKE MUCH DIFFERENCE TO YOU PERSONALLY IF WE DID NOT WIN THIS WAR*  1. IT WOULD MAKE A GREAT DEAL OF DIFFERENCE TO ME 2. IT WOULD MAKE QUITE A BIT OF DIFFERENCE TO ME 3. IT WOULD NOT MAKE SO MUCH DIFFERENCE TO ME 4. IT WOULD NOT MAKE ANY DIFFERENCE TO ME 0. NO ANSWER 
"Q.66. IN YOUR OPINION IS THE UNITED STATES FIGHTING FOR THINGS THAT YOU FEEL ARE WORTH FIGHTING FOR*  1. YES 2. I THINK SO, BUT I,M NOT SURE 3. NO 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.67. DO THE MEN IN YOUR COMPANY (BATTERY, SQUADRON, TROOP) COOPERATE, AND WORK WELL TOGETHER*  1. ALL OF THE TIME 2. MOST OF THE TIME 3. OFTEN DO NOT 4. ALMOST NEVER DO 5. UNDECIDED 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.68. HOW MANY OF THE MEN IN YOUR COMPANY WOULD YOU SAY ARE GOOD ALL-AROUND SOLDIERS*  1. ALL ARE 2. MOST ARE 3. ABOUT HALF ARE, HALF ARE NOT 4. ONLY A FEW ARE 5. ALMOST NONE ARE 6. NO ANSWER 0. NO CODE OR NO DATA "
Q.69. DO YOU LIKE TO WORK WITH THE OTHER FELLOWS IN YOUR COMPANY*  1. WITH MOST OF THEM 2. WITH ABOUT HALF OF THEM 3. WITH ONLY A FEW OF THEM 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA 
Q.70. HOW DO YOU THINK YOUR COMPANY WOULD SHOW UP UNDER COMBAT CONDITIONS*  1. VERY WELL 2. FAIRLY WELL 3. NOT SO WELL 4. POORLY 5. UNDECIDED 6. NO ANSWER 0. NO CODE OR NO DATA 
"Q.71. DO YOU FEEL PROUD OF YOUR PRESENT JOB OR DUTY*  1. YES, VERY PROUD 2. YES, FAIRLY PROUD 3. NO, NOT PROUD 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.72. DO YOU FEEL PROUD OF YOUR REGIMENT* (IF YOU ARE NOT PART OF A REGIMENT, ANSWER THIS QUESTION FOR THE LARGEST UNIT TO WHICH YOU BELONG.)  1. YES, VERY PROUD 2. YES, FAIRLY PROUD 3. NO, NOT PROUD 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.73A. DO YOU BELONG TO A DIVISION OR REGIMENT THAT IS WELL KNOWN IN THE ARMY FOR WHAT IT HAS DONE IN THE PAST*  1. YES 2. NO 3. DON,T KNOW 4. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 73B NOT CODED. "
