CARD.  1. CARD ONE 
Q.8. HOW DID YOU COME INTO THE ARMY*  1. I WAS DRAFTED 2. I VOLUNTEERED AFTER PEARL HARBOR 3. I VOLUNTEERED BEFORE PEARL HARBOR 4. I WAS IN THE NATIONAL GUARD 5. I WAS IN THE E.R.C. (ENLISTED RESERVE CORPS) 0. NO ANSWER 
"Q.9. HOW LONG HAVE YOU BEEN IN THE ARMY* E. IF YOU HAVE BEEN IN THE ARMY BEFORE, THEN WERE OUT FOR A WHILE, JUST CHECK THE LENGTH OF TIME SINCE YOU ENTERED THIS LAST TIME. IF YOU WERE IN THE NATIONAL GUARD, CHECK THE LENGTH OF TIME SINCE YOUR OUTFIT CAME INTO THE ARMY.  1. 6 MONTHS OR LESS 2. OVER 6 MONTHS UP TO 1 YEAR 3. OVER 1 YEAR UP TO 2 YEARS 4. OVER 2 YEARS UP TO 3 YEARS 5. OVER 3 YEARS UP TO 5 YEARS 6. OVER 5 YEARS 0. NO ANSWER "
"Q.10. WHAT BRANCH OF THE ARMY ARE YOU IN NOW* X. IF IN AIR FORCE NOW, CODES 01-03; IF IN GROUND FORCES OR SERVICE FORCES NOW, CODES 05-19.  01. FLYING JOB 02. GROUND CREW - ""LINE"" JOB WORKING ON PLANES 03. OTHER GROUND JOB 04. MAN APPARENTLY IN AIR FORCE, BUT HAS NOT CHECKED CODES 01, 02 OR 03 05. ENGINEERS 06. FIELD ARTILLERY 07. QUARTERMASTER CORPS 08. INFANTRY 09. MEDICAL DEPARTMENT 10. ARMORED FORCE 11. SIGNAL CORPS 12. TRANSPORTATION CORPS 13. ANTI-AIRCRAFT 14. COAST ARTILLERY 15. ORDNANCE DEPARTMENT 16. CHEMICAL WARFARE SERVICE 17. MILITARY POLICE 18. TANK DESTROYER 19. OTHER 20. DEML 00. NO ANSWER "
Q.11. HAVE YOU EVER SERVED IN THE ARMY OUTSIDE THE UNITED STATES IN THIS WAR*  1. YES 2. NO I. PART II IS FOR OVERSEAS RETURNEES ONLY. OTHERS SKIP TO QUESTION 31. ******************************PART II***************************
Q.12. HOW LONG WERE YOU OVERSEAS IN THIS WAR*  1. 6 MONTHS OR LESS 2. OVER 6 MONTHS UP TO 1 YEAR 3. OVER 1 YEAR UP TO 18 MONTHS 4. OVER 18 MONTHS UP TO 2 YEARS 5. OVER 2 YEARS UP TO 3 YEARS 6. OVER 3 YEARS 0. NO ANSWER 9. INAPPLICABLE 
Q.13. HAVE YOU BEEN IN ACTUAL COMBAT OR UNDER ENEMY FIRE IN THIS WAR*  1. YES 2. NO 0. NO ANSWER 9. INAPPLICABLE 
Q.14. DO YOU HOLD ANY BATTLE OR CAMPAIGN STARS (OR CLUSTERS)*  1. YES 2. NO 0. NO ANSWER 9. INAPPLICABLE 
Q.15. HAVE YOU RECEIVED OR BEEN RECOMMENDED FOR THE PURPLE HEART IN THIS WAR*  1. YES 2. NO 0. NO ANSWER 9. INAPPLICABLE 
"Q.16. FROM WHAT OVERSEAS AREA OR THEATER WERE YOU SHIPPED BACK TO THE U.S.*  01. NATOUSA (ITALY, NORTH AFRICA, SOUTHERN FRANCE) 02. ETO (BRITISH ISLES, NORTHERN FRANCE) 03. CARIBBEAN 04. SOUTH PACIFIC 05. SOUTHWEST PACIFIC 06. CENTRAL PACIFIC 07. ALASKA, ALEUTIANS 08. CHINA-BURMA-INDIA 09. SOME OTHER THEATER 10. NORTH AMERICAN 11. MIDDLE EAST 00. NO ANSWER 99. INAPPLICABLE "
"Q.17. CHECK ALL THE IMPORTANT REASONS WHY YOU WERE SENT BACK TO THE U.S. IF SOME OTHER IMPORTANT REASON, WHAT*  01. LIMITED ASSIGNMENT (PLA) 02. NERVOUSNESS 03. SOME OTHER PHYSICAL CONDITION 04. AS HOSPITAL PATIENT 05. COMPLETED A TOUR OF MISSIONS 06. ROTATION PLAN 07. CAME BACK WITH MY OUTFIT 08. SOME OTHER IMPORTANT REASON, COMMENT WRITTEN IN 09. SOME OTHER IMPORTANT REASON, NO COMMENT WRITTEN IN 10. AIR CADET 11. CODE 04 WITH ANY OTHER CHECK 12. CODES 06 AND 05 (WITH NO OTHERS BEING CHECKED) 13. CODE 06 AND/OR 05 WITH 01 (WITH OR WITHOUT ANY ADDITIONAL CHECKS EXCEPT 04) 14. CODE 06 AND/OR 05 WITH ANY OTHER CHECKS EXCEPT 01 OR 04 15. CODE 01 WITH ANY OTHER CHECKS EXCEPT 04, 05 OR 06 16. CODE 07 WITH ANY OTHER CHECKS EXCEPT 01, 04, 05 OR 06 17. SOME OTHER COMBINATION OF CHECKS NOT ABOVE 00. NO ANSWER 99. INAPPLICABLE OR CODED BELOW Q.17 CONTINUED. "
"Q.17. CHECK ALL THE IMPORTANT REASONS WHY YOU WERE SENT BACK TO THE U.S. IF SOME OTHER IMPORTANT REASON, WHAT*  403 1. NERVOUSNESS AND ANY OTHER IN LIST 8471 2. NOT CHOSEN "
"Q.18. WHEN DID YOU LAND IN THE U.S.* GIVE THE MONTH IN WHICH YOU ACTUALLY ARRIVED BACK IN THE U.S.  01. PRIOR TO MAY 1943 02. MAY THRU OCTOBER 1943 03. NOVEMBER 1943, DECEMBER 1943, JANUARY 1944 04. FEBRUARY, MARCH, APRIL 1944 05. MAY 1944 06. JUNE 1944 07. JULY 1944 08. AUGUST 1944 09. SEPTEMBER 1944 10. OCTOBER 1944 OR LATER 00. NO ANSWER OR JUST 1943 OR 1944 99. INAPPLICABLE "
"Q.19. HOW GOOD A JOB DO YOU THINK THE ARMY DID IN PLACING YOU IN YOUR PRESENT JOB*  1. VERY GOOD JOB OF PLACING ME 2. FAIRLY GOOD JOB OF PLACING ME 3. RATHER POOR JOB OF PLACING ME 4. VERY POOR JOB OF PLACING ME 5. I DON,T HAVE A JOB AT THIS POST YET 0. NO ANSWER 9. INAPPLICABLE "
"Q.20. CHECK ALL THE CHIEF REASONS YOU WERE GIVEN BY THE ARMY FOR BEING PLACED IN YOUR PRESENT JOB: IF SOME OTHER REASON, WHAT*  01. BECAUSE I WAS DOING THE SAME JOB BEFORE IN THE ARMY 02. BECAUSE MY ARMY TRAINING FITTED ME FOR IT 03. BECAUSE MY CIVILIAN TRAINING FITTED ME FOR IT 04. BECAUSE OF MY PHYSICAL CONDITION 05. BECAUSE THE ARMY NEEDS MEN IN THIS JOB AND NOT IN THE JOB I WAS IN BEFORE 06. I WASN,T GIVEN ANY REASON 07. I DON,T HAVE A JOB AT THIS POST YET 08. SOME OTHER REASON, COMMENT WRITTEN IN 09. SOME OTHER REASON, NO COMMENT WRITTEN IN 10. CODES 01 AND 02 CHECKED 11. CODES 01 OR 02 WITH 03 CHECKED (COULD BE TRIPLE CHECK) 12. CODES 01 OR 02 OR 03 WITH 04 (ALL 4 COULD BE CHECKED) 13. CODES 01 OR 02 OR 03 WITH 05 (ALL 4 COULD BE CHECKED) 14. CODE 04 WITH 05 CHECKED 15. ALL OTHER COMBINATION CHECKS 99. INAPPLICABLE 00. NO ANSWER "
"Q.21. NOW CHECK ALL OF THE FOLLOWING THINGS THAT ARE TRUE ABOUT YOUR PRESENT ARMY JOB:  1. I DID WORK LIKE THIS OVERSEAS 2. I DID WORK LIKE THIS IN THE ARMY BEFORE I WENT OVERSEAS 3. I DID WORK LIKE THIS IN CIVILIAN LIFE 4. I NEVER DID WORK LIKE THIS UNTIL AFTER I CAME BACK TO THE U.S. 5. I DON,T HAVE A JOB AT THIS POST YET 6. CODES 1 AND 2 CHECKED 7. CODES 1 OR 2 CHECKED WITH 3 0. NO ANSWER 9. INAPPLICABLE "
"Q.22. WHEN DID YOU ARRIVE AT THE ARMY POST WHERE YOU WERE SUPPOSED TO GET YOUR FIRST REGULAR JOB AFTER COMING BACK FROM OVERSEAS*  01. PRIOR TO MAY 1943 02. MAY THRU OCTOBER 1943 03. NOVEMBER 1943, DECEMBER 1943, JANUARY 1944 04. FEBRUARY, MARCH, APRIL 1944 05. MAY 1944 06. JUNE 1944 07. JULY 1944 08. AUGUST 1944 09. SEPTEMBER 1944 10. OCTOBER 1944 OR LATER 00. NO ANSWER OR JUST 1943 OR 1944 99. INAPPLICABLE "
"Q.23. WHAT BRANCH OF THE ARMY WERE YOU IN OVERSEAS JUST BEFORE YOU CAME BACK TO THE U.S.* X. IF IN AIR FORCE OVERSEAS, CODES 01-03; IF IN GROUND FORCES OR SERVICE FORCES OVERSEAS, CODES 05-19.  01. FLYING JOB 02. GROUND CREW - ""LINE"" JOB WORKING ON PLANES 03. OTHER GROUND JOB 04. MAN APPARENTLY IN AIR FORCE, BUT HAS NOT CHECKED CODES 01, 02 OR 03 05. ENGINEERS 06. FIELD ARTILLERY 07. QUARTERMASTER CORPS 08. INFANTRY 09. MEDICAL DEPARTMENT 10. ARMORED FORCE 11. SIGNAL CORPS 12. TRANSPORTATION CORPS 13. ANTI-AIRCRAFT 14. COAST ARTILLERY 15. ORDNANCE DEPARTMENT 16. CHEMICAL WARFARE SERVICE 17. MILITARY POLICE 18. TANK DESTROYER 19. OTHER 20. MORE THAN ONE CHECKED, ONE OF WHICH IS SAME AS BRANCH CHECKED IN Q.10 21. MORE THAN ONE CHECKED, NEITHER OF WHICH IS THE SAME BRANCH CHECKED IN Q.10 00. NO ANSWER 99. INAPPLICABLE "
Q.24. HOW DO YOU FEEL ABOUT THE FACT THAT YOU WERE ASSIGNED OR REASSIGNED TO THE ARM OR BRANCH OF SERVICE YOU ARE NOW IN*  1. VERY WELL SATISFIED 2. FAIRLY WELL SATISFIED 3. SOMEWHAT DISSATISFIED 4. VERY DISSATISFIED 0. NO ANSWER 9. INAPPLICABLE 
"Q.25. CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS: IF SOME OTHER TRAINING COURSE, WHAT*  1. STRAIGHT BASIC TRAINING COURSE 2. NOT CHOSEN "
"Q.25. CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS: IF SOME OTHER TRAINING COURSE, WHAT*  1308 1. REFRESHER TRAINING COURSE OR CONDENSED BASIC COURSE 7566 2. NOT CHOSEN "
"Q.25. CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS: IF SOME OTHER TRAINING COURSE, WHAT*  454 1. CADRE SCHOOL 8420 2. NOT CHOSEN "
"Q.25. CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS: IF SOME OTHER TRAINING COURSE, WHAT*  785 1. SPECIALISTS, SCHOOL 8089 2. NOT CHOSEN "
"Q.25. CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS: IF SOME OTHER TRAINING COURSE, WHAT*  227 1. SOME OTHER TRAINING COURSE 8647 2. NOT CHOSEN "
"Q.25. CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS: IF SOME OTHER TRAINING COURSE, WHAT*  1852 1. HAVE HAD NO TRAINING COURSES SINCE COMING BACK TO U.S. 7022 2. NOT CHOSEN "
"Q.25. CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS: IF SOME OTHER TRAINING COURSE, WHAT*  1 1. 2 ""OTHER"" COURSES 8873 2. NOT CHOSEN "
"Q.25. CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS: IF SOME OTHER TRAINING COURSE, WHAT*  1 1. 3 ""OTHER COURSES 8873 2. NOT CHOSEN "
"Q.25. CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS: IF SOME OTHER TRAINING COURSE, WHAT*  123 1. NO ANSWER 8751 2. NOT CHOSEN "
"Q.25. CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS: IF SOME OTHER TRAINING COURSE, WHAT*  4071 1. INAPPLICABLE 4803 2. NOT CHOSEN "
"Q.26. NOW CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS THAT YOU THINK WERE NOT NECESSARY: IF SOME OTHER COURSE, WHAT*  1. STRAIGHT BASIC TRAINING COURSE 2. NOT CHOSEN "
"Q.26. NOW CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS THAT YOU THINK WERE NOT NECESSARY: IF SOME OTHER COURSE, WHAT*  681 1. REFRESHER TRAINING COURSE OR CONDENSED BASIC COURSE 8193 2. NOT CHOSEN "
"Q.26. NOW CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS THAT YOU THINK WERE NOT NECESSARY: IF SOME OTHER COURSE, WHAT*  180 1. CADRE SCHOOL 8694 2. NOT CHOSEN "
"Q.26. NOW CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS THAT YOU THINK WERE NOT NECESSARY: IF SOME OTHER COURSE, WHAT*  219 1. SPECIALISTS, SCHOOL 8655 2. NOT CHOSEN "
"Q.26. NOW CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS THAT YOU THINK WERE NOT NECESSARY: IF SOME OTHER COURSE, WHAT*  107 1. SOME OTHER TRAINING COURSE 8767 2. NOT CHOSEN "
"Q.26. NOW CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS THAT YOU THINK WERE NOT NECESSARY: IF SOME OTHER COURSE, WHAT*  767 1. ALL TRAINING COURSES I HAVE HAD SINCE COMING BACK TO THE U.S. SEEMED NECESSARY 8107 2. NOT CHOSEN "
"Q.26. NOW CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS THAT YOU THINK WERE NOT NECESSARY: IF SOME OTHER COURSE, WHAT*  1827 1. HAVE HAD NO TRAINING COURSES SINCE COMING BACK TO U.S. 7047 2. NOT CHOSEN "
"Q.26. NOW CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS THAT YOU THINK WERE NOT NECESSARY: IF SOME OTHER COURSE, WHAT*  1 1. 3 ""OTHER"" COURSES 8873 2. NOT CHOSEN "
"Q.26. NOW CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS THAT YOU THINK WERE NOT NECESSARY: IF SOME OTHER COURSE, WHAT*  620 1. NO ANSWER 8254 2. NOT CHOSEN "
"Q.26. NOW CHECK ANY OF THE FOLLOWING TRAINING COURSES YOU HAVE HAD SINCE YOU CAME BACK FROM OVERSEAS THAT YOU THINK WERE NOT NECESSARY: IF SOME OTHER COURSE, WHAT*  4071 1. INAPPLICABLE 4803 2. NOT CHOSEN "
"Q.27. WERE YOU EVER TOLD OFFICIALLY YOU WOULD BE ASSIGNED TO DUTY AT A STATION NEAR YOUR HOME* IF YES, WHERE WERE YOU WHEN YOU WERE TOLD THIS*  1. YES, SOME PLACE OVERSEAS 2. YES, SOME PLACE IN THIS COUNTRY 3. YES, OVERSEAS AND SOME PLACE IN THIS COUNTRY 4. YES, ON THE BOAT 5. YES, SOME OTHER PLACE OR COMBINATION OF PLACES 6. YES, WITH NO COMMENT 7. NO 0. NO ANSWER 9. INAPPLICABLE "
"Q.28A. HOW DO YOU FEEL ABOUT SERVING OVERSEAS AGAIN*  1. I WANT TO GET OVERSEAS AGAIN AS SOON AS POSSIBLE 2. I,M READY TO GO WHENEVER I,M NEEDED 3. I,D LIKE TO STAY IN THE U.S. FOR A FEW MONTHS, BUT THEN I,LL BE READY TO GO ANYWHERE 4. I DON,T WANT TO GO OVERSEAS AGAIN 5. CODE 1, 2 OR 3 CHECKED WITH 4, BUT A TYPE A COMMENT IS WRITTEN IN 6. NO ANSWER TO CHECK LIST BUT A TYPE A COMMENT IS WRITTEN IN 7. CODE 1, 2 OR 3 CHECKED WITH 4, BUT TYPE B COMMENT IS WRITTEN IN 8. NO ANSWER TO CHECK LIST BUT A TYPE B COMMENT IS WRITTEN IN 0. NO ANSWER 9. INAPPLICABLE "
"Q.28B. WHAT ARE THE REASONS FOR YOUR ANSWER* E. TYPE A (CODES ""1"", ""2"", ""3"", ""5"" OR ""6"" CHECKED Q.28A):  01. I WANT TO GET INTO THIS FIGHT; I,VE BEEN IN THE STATES LONG ENOUGH; I WANT TO SOLDIER (REPEATS CODE ""1"" CATEGORY Q.28A) 02. I COULD BE OF MORE USE (TO THE ARMY) OVER THERE; WOULD HAVE BETTER CHANCE OF DOING MY SHARE OR WHAT I WAS TRAINED FOR AND HELP GET THE WAR OVER FASTER; I,M NOT DOING MUCH GOOD HERE 03. WANT TO GET AWAY FROM ALL THIS GARRISON SOLDIERING; WANT TO GET AWAY FROM MY PRESENT OUTFIT; TOO G.I. HERE IN THE STATES; EVERYTHING IS SNAFUED HERE IN THE STATES; WOULD GET BETTER TREATMENT OVER THERE 04. IT,S MY PATRIOTIC DUTY; BECAUSE I,M A SOLDIER; I,M READY TO SERVE WHEN AND WHERE THE ARMY NEEDS ME; AS LONG AS I,M IN THE ARMY, I SHOULD BE IN THE FIGHT OVER THERE WHERE THE ENEMY IS; I,LL DO WHAT I,M TOLD (REPEATS CODE ""2"" CATEGORY Q.28A) 05. WILLING TO GO LATER - AFTER ZI SOLDIERS (U.S. COMMANDOS) HAVE GONE OVER; PLENTY AVAILABLE WHO HAVEN,T BEEN OVER YET 06. WILLING TO GO LATER - BUT WANT MORE TIME IN THE STATES BECAUSE; - (ANY REASON EXCEPT CODE ""05"" ABOVE) (E.G. - AFTER MORE TRAINING; AFTER HOME, FAMILY OR BUSINESS SITUATION IS CLEARED UP; HAVE GOTTEN MARRIED SINCE RETURNING TO U.S. AND DON,T WANT TO GO FOR A WHILE YET) 07. WILLING TO GO BUT NOT ABLE TO GO BECAUSE; - (E.G. - NOT PHYSICALLY OR MENTALLY ABLE TO TAKE IT; CLASSIFIED AS PHYSICALLY DISQUALIFIED D.P.O., P.L.A., N.F.P.O.R.) 08. WILLING (READY) TO GO - BUT WOULD RATHER NOT GO AT ALL; IF THE ARMY SAYS GO, YOU GO WHETHER YOU WANT TO OR NOT 09. WILLING TO GO - IF I DON,T GO OVER, I,LL NEVER GET OUT OF THIS ARMY; ZI MEN HAVE LOW SCORE ON DEMOBILIZATION PLAN 10. ANSWER IS OF TYPE, ""I DON,T WANT TO GO OVERSEAS"" 11. ALL OTHER COMMENTS INDICATING MAN IS WILLING TO GO 12. NO COMMENT WRITTEN IN 13. NO ANSWER TO Q.28A OR Q.28B 14. INAPPLICABLE (MEN WHO HAVE NOT SERVED OVERSEAS) 15. INAPPLICABLE (ALL OTHER RESPONSES TO Q.28A) E. TYPE B (CODES ""4"", ""7"" OR ""8"" CHECKED Q.28A): "
"Q.28B. WHAT ARE THE REASONS FOR YOUR ANSWER* E. TYPE A (CODES ""1"", ""2"", ""3"", ""5"" OR ""6"" CHECKED Q.28A):  409 01. HAVE DONE MY SHARE (NOT COMBINED WITH CODE ""02"" BELOW); WAS OVER THERE LONG ENOUGH; FED UP WITH SOLDIERING; WANT TO STAY IN THE STATES; COULD DO MORE AS A WAR WORKER OR CIVILIAN (NO INDICATION OF WILLINGNESS TO GO AGAIN) 763 02. AGGRESSION VS Z.I. SOLDIERS: THERE ARE PLENTY WHO HAVEN,T BEEN OVERSEAS; LET THEM HAVE SOME OF THE GLORY AND FIND OUT WHAT WE WENT THRU (IMPLIED OR STATED FEELING, ""I,VE DONE MY SHARE, LET SOMEBODY ELSE DO IT""); NO INDICATION OF WILLINGNESS TO GO AGAIN 617 03. PHYSICALLY UNFIT; TOO OLD; LIMITED SERVICE; DISQUALIFIED FOR OVERSEAS DUTY (D.P.O., P.L.A., N.F.P.O.R.) 216 04. MENTALLY UNFIT; NERVOUSNESS; TROUBLE SLEEPING (STOMACH TROUBLE IS LIKELY TO BE MENTAL RATHER THAN PHYSICAL) 170 05. WILLING TO GO LATER - AFTER Z.I. SOLDIERS (U.S. COMMANDOS) HAVE GONE OVER; PLENTY OF Z.I. AVAILABLE WHO HAVEN,T BEEN OVER YET 217 06. COULDN,T TAKE IT; IT,S NO GOOD; TOO TOUGH; DANGEROUS; (NO MENTION OF CODES ""01"", ""03"" OR ""04"" ABOVE) 168 07. HOME AND FAMILY REASONS 28 08. BECAUSE I WANT OR EXPECT TO BE DISCHARGED FROM THE ARMY (SOON); WILL BE AWAY TOO LONG IF I GO NOW; WILL BE STUCK IN ARMY OF OCCUPATION; IMPLIED OR STATED, ""IF I WENT, I COULDN,T GET OUT OF THE ARMY AS SOON AS I WANT OR THINK I SHOULD"" 86 09. AGGRESSION VS ARMY, OFFICERS, CIVILIANS - BECAUSE OF THE WAY I,VE BEEN TREATED (E.G. - BECAUSE OF THE WAY I,VE BEEN TREATED SINCE RETURNING FROM OVERSEAS, BY THE ARMY, BY CIVILIANS) 57 10. COMMENT IS INCONSISTENT WITH CHECK IN Q.28A; WILLING TO GO LATER BUT WANT MORE TIME IN THE STATES BECAUSE - (ANY REASON EXCEPT CODE ""05"" ABOVE) E.G. - AFTER MORE TRAINING, AFTER HOME, FAMILY OR BUSINESS SITUATIONS ARE CLEARED UP 122 11. ALL OTHER COMMENTS INDICATING MAN DOES NOT WANT TO GO OVERSEAS 204 12. NO COMMENT WRITTEN IN 13. NO ANSWER TO Q.28A OR Q.28B 14. INAPPLICABLE (MEN WHO HAVE NOT SERVED OVERSEAS) 1699 15. INAPPLICABLE (ALL OTHER RESPONSES TO Q.28A) "
"Q.29. REGARDLESS OF WHAT YOU WANT TO DO, DO YOU THINK YOU ACTUALLY WILL BE SENT TO SOME OVERSEAS THEATER AGAIN*  1. I AM VERY SURE I,LL BE SENT OVER AGAIN 2. I AM FAIRLY SURE I,LL BE SENT OVER AGAIN 3. THE CHANCES ARE ABOUT FIFTY-FIFTY 4. I AM FAIRLY SURE I,LL NOT BE SENT OVER AGAIN 5. I AM VERY SURE I,LL NOT BE SENT OVER AGAIN 6. UNDECIDED 0. NO ANSWER 9. INAPPLICABLE "
"Q.30. KNOWING WHAT YOU DO NOW, HOW DO YOU FEEL ABOUT HAVING COME BACK TO THE U.S.*  1. I WISH I HADN,T COME BACK 2. I WOULD RATHER HAVE COME BACK JUST FOR A FURLOUGH AND THEN RETURNED TO MY OLD OUTFIT OVERSEAS 3. I AM GLAD I CAME BACK 4. SOMETHING ELSE 0. NO ANSWER 9. INAPPLICABLE I. OVERSEAS RETURNEES WILL NOW SKIP TO QUESTION 33. I. QUESTIONS 31A, 31B, AND 32 ARE TO BE ANSWERED ONLY BY MEN WHO HAVE NOT SERVED OVERSEAS IN THIS WAR. *****************************PART III***************************"
"Q.31A. HOW DO YOU FEEL ABOUT SERVING OVERSEAS*  1. I WANT TO GET OVERSEAS AS SOON AS POSSIBLE 2. I,M READY TO GO WHENEVER I,M NEEDED 3. I,D LIKE TO STAY IN THE U.S. FOR A FEW MONTHS, BUT THEN I,LL BE READY TO GO ANYWHERE 4. I DON,T WANT TO GO OVERSEAS 5. CODE 1, 2 OR 3 CHECKED WITH 4, BUT TYPE A COMMENT IS WRITTEN IN 6. NO ANSWER TO THE CHECK LIST BUT A TYPE A COMMENT IS WRITTEN IN 7. CODE 1, 2 OR 3 CHECKED WITH 4, BUT A TYPE B COMMENT IS WRITTEN IN 8. NO ANSWER TO THE CHECK LIST BUT A TYPE B COMMENT IS WRITTEN IN 9. INAPPLICABLE, NO ANSWER "
