CARD.  1. CARD ONE 
Q.8. HOW LONG HAVE YOU BEEN STATIONED AT YOUR PRESENT POST OR CAMP IN ALASKA*  1. 3 MONTHS OR LESS 2. OVER 3 MONTHS UP TO 6 MONTHS 3. OVER 6 MONTHS UP TO 9 MONTHS 4. OVER 9 MONTHS UP TO 1 YEAR 5. OVER 1 YEAR UP TO 2 YEARS 6. OVER 2 YEARS UP TO 3 YEARS 7. OVER 3 YEARS 0. NO ANSWER 
"Q.9. IN WHAT STATE OR TERRITORY OF THE UNITED STATES DID YOU SPEND MOST OF THE LAST FIVE YEARS OF YOUR CIVILIAN LIFE BEFORE YOU CAME INTO THE ARMY*  1. EAST (CONNECTICUT, MAINE, MASSACHUSETTS, NEW HAMPSHIRE, NEW JERSEY, NEW YORK, PENNSYLVANIA, RHODE ISLAND, VERMONT) 2. SOUTH (ALABAMA, ARKANSAS, DELAWARE, DISTRICT OF COLUMBIA, FLORIDA, GEORGIA, KENTUCKY, LOUISIANA, MARYLAND, MISSISSIPPI, NORTH CAROLINA, OKLAHOMA, SOUTH CAROLINA, TENNESSEE, TEXAS, VIRGINIA, WEST VIRGINIA) 3. MIDDLE WEST (ILLINOIS, INDIANA, IOWA, KANSAS, MICHIGAN, MINNESOTA, MISSOURI, NEBRASKA, NORTH DAKOTA, OHIO, SOUTH DAKOTA, WISCONSIN) 4. WEST (ARIZONA, CALIFORNIA, COLORADO, IDAHO, MONTANA, NEVADA, NEW MEXICO, OREGON, UTAH, WASHINGTON, WYOMING) 5. ALASKA 6. ALL OTHERS (FOREIGN, OTHER U.S. POSSESSIONS, OR U.S. NOT SPECIFIED) 0. NO ANSWER "
"Q.10. WHERE WERE YOU LIVING MOST OF THE LAST FIVE YEARS OF YOUR CIVILIAN LIFE BEFORE YOU CAME INTO THE ARMY*  1. ON A FARM OR IN THE COUNTRY 2. IN A SMALL TOWN (FEWER THAN 2,500 PEOPLE) 3. IN A TOWN (WITH BETWEEN 2,500 AND 25,000 PEOPLE) 4. IN A CITY (BETWEEN 25,000 AND 100,000 PEOPLE) 5. IN A LARGE CITY (MORE THAN 100,000 PEOPLE) 0. NO ANSWER "
"Q.11. WHAT BRANCH OF THE ARMY ARE YOU IN NOW*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED COMMAND (TANKS) 07. SIGNAL CORPS 08. COAST ARTILLERY (ANTI-AIRCRAFT) 09. COAST ARTILLERY (SEACOAST) 10. AIR CORPS 11. TRANSPORTATION CORPS 12. ORDNANCE DEPARTMENT 13. CHEMICAL WARFARE SERVICE 14. MILITARY POLICE 15. OTHER (DEML, POSTAL, FINANCE, AGD, SPECIAL SERVICE, EXCHANGE SERVICE, ETC.) 16. ANY OTHER 00. NO ANSWER "
"Q.12. IN GENERAL, WHAT SORT OF A TIME DO YOU HAVE IN THE ARMY*  1. I HAVE A PRETTY GOOD TIME 2. IT,S ABOUT FIFTY-FIFTY 3. I HAVE A PRETTY ROTTEN TIME 4. NO ANSWER 0. NO CODE OR NO DATA "
Q.13. ARE YOU EVER WORRIED AND UPSET*  1. I AM HARDLY EVER WORRIED AND UPSET 2. I AM SOMETIMES WORRIED AND UPSET 3. I AM OFTEN WORRIED AND UPSET 4. NO ANSWER 0. NO CODE OR NO DATA 
"Q.14. IN GENERAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME, IN GOOD SPIRITS OR IN LOW SPIRITS*  1. I AM USUALLY IN GOOD SPIRITS 2. I AM IN GOOD SPIRITS SOME OF THE TIME AND IN LOW SPIRITS SOME OF THE TIME 3. I AM USUALLY IN LOW SPIRITS 4. NO ANSWER 0. NO CODE OR NO DATA "
Q.15. DO YOU USUALLY FEEL THAT WHAT YOU ARE DOING IN THE ARMY IS WORTHWHILE OR NOT*  1. I USUALLY FEEL IT IS WORTHWHILE 2. I USUALLY FEEL IT IS NOT WORTHWHILE 3. UNDECIDED 0. NO ANSWER 
Q.16. HOW INTERESTED ARE YOU IN YOUR ARMY JOB*  1. VERY MUCH INTERESTED 2. A LITTLE BUT NOT MUCH 3. NOT INTERESTED AT ALL 4. NO ANSWER 0. NO CODE OR NO DATA 
Q.17. WOULD YOU CHANGE TO SOME OTHER ARMY JOB IF GIVEN A CHANCE*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
Q.18. DO YOU FEEL THAT EVERYTHING POSSIBLE HAS BEEN DONE TO PLACE YOU IN THE ARMY JOB WHERE YOU BEST FIT*  1. YES 2. NO 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA 
"Q.19. ON THE WHOLE, DO YOU THINK THE ARMY IS GIVING YOU A CHANCE TO SHOW WHAT YOU CAN DO*  1. A VERY GOOD CHANCE 2. A FAIRLY GOOD CHANCE 3. NOT MUCH OF A CHANCE 4. NO CHANCE AT ALL 5. UNDECIDED 0. NO ANSWER "
Q.20. HOW SATISFIED ARE YOU ABOUT BEING IN YOUR PRESENT ARMY JOB INSTEAD OF SOME OTHER ARMY JOB*  1. VERY SATISFIED 2. SATISFIED 3. VERY DISSATISFIED 4. DISSATISFIED 5. IT DOES NOT MAKE ANY DIFFERENCE TO ME 0. NO ANSWER 
"Q.21. IF IT WERE UP TO YOU TO CHOOSE, DO YOU THINK YOU COULD DO MORE FOR YOUR COUNTRY AS A SOLDIER OR AS A WORKER IN A WAR JOB*  1. AS A SOLDIER 2. AS A WAR WORKER 3. UNDECIDED 0. NO ANSWER "
"Q.22. IF IT WERE UP TO YOU, WHAT KIND OF OUTFIT WOULD YOU RATHER BE IN*  1. IN A COMBAT OUTFIT OVERSEAS 2. IN A NON-COMBAT OUTFIT OVERSEAS 3. IN AN OUTFIT THAT WOULD STAY IN THE UNITED STATES 0. NO ANSWER "
"Q.23. ON THE LIST BELOW, CHECK ALL THE KINDS OF QUARTERS YOU HAVE LIVED IN AT ANY TIME SINCE YOU HAVE BEEN IN ALASKA:  1. QUONSET HUT OR PACIFIC HUT 2. YAKUTAT HUT, ""KNOCKDOWN"" (""K.D.""), OR STOUT HOUSE 3. BARRACKS 4. TENT (ANY KIND) 5. SOME OTHER KIND OF QUARTERS 6. COMBINATION 1 AND 2 BOTH CHECKED, WITH OR WITHOUT ANYTHING ELSE CHECKED 7. ANY COMBINATION OF 3, 4 AND 5 CHECKED 0. NO ANSWER "
"Q.24. WHAT KIND OF QUARTERS ARE YOU NOW LIVING IN*  1. QUONSET HUT OR PACIFIC HUT 2. YAKUTAT HUT, ""KNOCKDOWN"" (""K.D.""), OR STOUT HOUSE 3. BARRACKS 4. TENT (ANY KIND) 5. SOME OTHER KIND OF QUARTERS 0. NO ANSWER "
"Q.25. IF YOU COULD LIVE IN EITHER (1) A QUONSET HUT OR PACIFIC HUT, OR (2) A YAKUTAT HUT, ""KNOCKDOWN"" (""K.D.""), OR STOUT HOUSE, BUT HAD TO LIVE IN ONE OR THE OTHER KIND, WHICH WOULD YOU TAKE*  1. QUONSET HUT OR PACIFIC HUT 2. YAKUTAT, ""KNOCKDOWN"" (""K.D.""), OR STOUT HOUSE 3. MAKES NO DIFFERENCE 4. UNDECIDED 0. NO ANSWER "
"Q.26. IN GENERAL, HOW DO YOU LIKE THE ARCTIC CLOTHING AND EQUIPMENT YOU HAVE BEEN ISSUED*  1. IT IS VERY GOOD 2. IT IS PRETTY GOOD 3. IT IS NOT SO GOOD 4. IT IS NOT GOOD AT ALL 5. UNDECIDED 0. NO ANSWER "
"Q.27. ARE THERE ANY KINDS OF CLOTHING AND EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK ARE NOT GOOD ENOUGH UNDER ALASKAN CONDITIONS, OR NOT SUITED TO ALASKA*  1. HEADGEAR 2. NOT CHOSEN "
"Q.27. ARE THERE ANY KINDS OF CLOTHING AND EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK ARE NOT GOOD ENOUGH UNDER ALASKAN CONDITIONS, OR NOT SUITED TO ALASKA*  475 1. FOOTGEAR 1544 2. NOT CHOSEN "
"Q.27. ARE THERE ANY KINDS OF CLOTHING AND EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK ARE NOT GOOD ENOUGH UNDER ALASKAN CONDITIONS, OR NOT SUITED TO ALASKA*  271 1. PARKAS AND OVERCOATS 1748 2. NOT CHOSEN "
"Q.27. ARE THERE ANY KINDS OF CLOTHING AND EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK ARE NOT GOOD ENOUGH UNDER ALASKAN CONDITIONS, OR NOT SUITED TO ALASKA*  385 1. RAIN CLOTHING 1634 2. NOT CHOSEN "
"Q.27. ARE THERE ANY KINDS OF CLOTHING AND EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK ARE NOT GOOD ENOUGH UNDER ALASKAN CONDITIONS, OR NOT SUITED TO ALASKA*  238 1. GLOVES 1781 2. NOT CHOSEN "
"Q.27. ARE THERE ANY KINDS OF CLOTHING AND EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK ARE NOT GOOD ENOUGH UNDER ALASKAN CONDITIONS, OR NOT SUITED TO ALASKA*  64 1. FIELD JACKETS 1955 2. NOT CHOSEN "
"Q.27. ARE THERE ANY KINDS OF CLOTHING AND EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK ARE NOT GOOD ENOUGH UNDER ALASKAN CONDITIONS, OR NOT SUITED TO ALASKA*  47 1. UNDERCLOTHING, SOCKS AND HANDERCHIEFS 1972 2. NOT CHOSEN "
"Q.27. ARE THERE ANY KINDS OF CLOTHING AND EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK ARE NOT GOOD ENOUGH UNDER ALASKAN CONDITIONS, OR NOT SUITED TO ALASKA*  63 1. WORK CLOTHING 1956 2. NOT CHOSEN "
"Q.27. ARE THERE ANY KINDS OF CLOTHING AND EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK ARE NOT GOOD ENOUGH UNDER ALASKAN CONDITIONS, OR NOT SUITED TO ALASKA*  10 1. OLIVE DRAB SHIRTS AND SLACKS 2009 2. NOT CHOSEN "
"Q.27. ARE THERE ANY KINDS OF CLOTHING AND EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK ARE NOT GOOD ENOUGH UNDER ALASKAN CONDITIONS, OR NOT SUITED TO ALASKA*  34 1. FIELD EQUIPMENT 1985 2. NOT CHOSEN "
"Q.27. ARE THERE ANY KINDS OF CLOTHING AND EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK ARE NOT GOOD ENOUGH UNDER ALASKAN CONDITIONS, OR NOT SUITED TO ALASKA*  27 1. MISCELLANEOUS 1992 2. NOT CHOSEN "
"Q.28A. DO YOU FEEL YOU HAVE BEEN ISSUED ENOUGH CLOTHING TO DO THE WORK YOU HAVE TO DO AND STILL KEEP FAIRLY COMFORTABLE*  1. YES, I HAVE ENOUGH 2. YES, I HAVE TOO MUCH 3. NO, I DO NOT HAVE ENOUGH 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.28B. IF NO, I DO NOT HAVE ENOUGH, TELL WHAT ELSE YOU NEED OR NEED MORE OF:  1. HEADGEAR 2. NOT CHOSEN "
"Q.28B. IF NO, I DO NOT HAVE ENOUGH, TELL WHAT ELSE YOU NEED OR NEED MORE OF:  52 1. FOOTGEAR 1967 2. NOT CHOSEN "
"Q.28B. IF NO, I DO NOT HAVE ENOUGH, TELL WHAT ELSE YOU NEED OR NEED MORE OF:  12 1. PARKAS AND OVERCOATS 2007 2. NOT CHOSEN "
"Q.28B. IF NO, I DO NOT HAVE ENOUGH, TELL WHAT ELSE YOU NEED OR NEED MORE OF:  36 1. RAIN CLOTHING 1983 2. NOT CHOSEN "
"Q.28B. IF NO, I DO NOT HAVE ENOUGH, TELL WHAT ELSE YOU NEED OR NEED MORE OF:  83 1. GLOVES 1936 2. NOT CHOSEN "
"Q.28B. IF NO, I DO NOT HAVE ENOUGH, TELL WHAT ELSE YOU NEED OR NEED MORE OF:  15 1. FIELD JACKETS 2004 2. NOT CHOSEN "
"Q.28B. IF NO, I DO NOT HAVE ENOUGH, TELL WHAT ELSE YOU NEED OR NEED MORE OF:  134 1. UNDERCLOTHING, SOCKS AND HANDERCHIEFS 1885 2. NOT CHOSEN "
"Q.28B. IF NO, I DO NOT HAVE ENOUGH, TELL WHAT ELSE YOU NEED OR NEED MORE OF:  137 1. WORK CLOTHING 1882 2. NOT CHOSEN "
"Q.28B. IF NO, I DO NOT HAVE ENOUGH, TELL WHAT ELSE YOU NEED OR NEED MORE OF:  47 1. OLIVE DRAB SHIRTS AND SLACKS 1972 2. NOT CHOSEN "
"Q.28B. IF NO, I DO NOT HAVE ENOUGH, TELL WHAT ELSE YOU NEED OR NEED MORE OF:  0 1. FIELD EQUIPMENT 2019 2. NOT CHOSEN "
"Q.28B. IF NO, I DO NOT HAVE ENOUGH, TELL WHAT ELSE YOU NEED OR NEED MORE OF:  18 1. MISCELLANEOUS 2001 2. NOT CHOSEN "
Q.29. ARE THERE ANY KINDS OF CLOTHING OR EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK YOU DO NOT NEED AT ALL IN ALASKA*  1. HEADGEAR 2. NOT CHOSEN 
Q.29. ARE THERE ANY KINDS OF CLOTHING OR EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK YOU DO NOT NEED AT ALL IN ALASKA*  185 1. FOOTGEAR 1834 2. NOT CHOSEN 
Q.29. ARE THERE ANY KINDS OF CLOTHING OR EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK YOU DO NOT NEED AT ALL IN ALASKA*  160 1. PARKAS AND OVERCOATS 1859 2. NOT CHOSEN 
Q.29. ARE THERE ANY KINDS OF CLOTHING OR EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK YOU DO NOT NEED AT ALL IN ALASKA*  42 1. RAIN CLOTHING 1977 2. NOT CHOSEN 
Q.29. ARE THERE ANY KINDS OF CLOTHING OR EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK YOU DO NOT NEED AT ALL IN ALASKA*  24 1. GLOVES 1995 2. NOT CHOSEN 
Q.29. ARE THERE ANY KINDS OF CLOTHING OR EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK YOU DO NOT NEED AT ALL IN ALASKA*  19 1. FIELD JACKETS 2000 2. NOT CHOSEN 
"Q.29. ARE THERE ANY KINDS OF CLOTHING OR EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK YOU DO NOT NEED AT ALL IN ALASKA*  78 1. UNDERCLOTHING, SOCKS AND HANDERCHIEFS 1941 2. NOT CHOSEN "
Q.29. ARE THERE ANY KINDS OF CLOTHING OR EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK YOU DO NOT NEED AT ALL IN ALASKA*  14 1. WORK CLOTHING 2005 2. NOT CHOSEN 
Q.29. ARE THERE ANY KINDS OF CLOTHING OR EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK YOU DO NOT NEED AT ALL IN ALASKA*  22 1. OLIVE DRAB SHIRTS AND SLACKS 1997 2. NOT CHOSEN 
Q.29. ARE THERE ANY KINDS OF CLOTHING OR EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK YOU DO NOT NEED AT ALL IN ALASKA*  196 1. FIELD EQUIPMENT 1823 2. NOT CHOSEN 
Q.29. ARE THERE ANY KINDS OF CLOTHING OR EQUIPMENT THAT YOU HAVE BEEN ISSUED WHICH YOU THINK YOU DO NOT NEED AT ALL IN ALASKA*  68 1. MISCELLANEOUS 1951 2. NOT CHOSEN 
"Q.30. HOW DO YOU FEEL ABOUT THE FOOD YOU HAVE BEEN GETTING AT THIS POST*  1. IT IS GOOD QUALITY AND WELL PREPARED 2. IT IS GOOD QUALITY, BUT POORLY PREPARED 3. IT IS POOR QUALITY, BUT WELL PREPARED 4. IT IS POOR QUALITY AND POORLY PREPARED 5. UNDECIDED 0. NO ANSWER X. QUESTIONS 31 AND 32 NOT CODED. "
"Q.33. SUPPOSE THE JAPANESE WERE TO INVADE ALASKA OR START BOMBING ARMY POSTS IN ALASKA AGAIN. DO YOU FEEL THAT YOU HAVE HAD ENOUGH TRAINING ON HOW TO PROTECT YOURSELF*  1. I AM SURE I HAVE 2. I THINK SO BUT I,M NOT SURE 3. I DON,T THINK I HAVE 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.34. DO YOU FEEL THAT YOU AND THE OTHER MEN IN YOUR OUTFIT NEED MORE TRAINING IN HOW TO PROTECT YOURSELVES, LESS OF IT, OR ABOUT THE SAME AMOUNT AS YOU ARE NOW GETTING*  1. WE NEED MORE TRAINING ON HOW TO PROTECT OURSELVES 2. WE NEED ABOUT THE SAME AMOUNT AS WE ARE NOW GETTING 3. WE NEED LESS TRAINING ON HOW TO PROTECT OURSELVES 4. UNDECIDED 0. NO ANSWER "
"Q.35. WHAT KINDS OF TRAINING DO YOU THINK YOU AND THE OTHER MEN IN YOUR OUTFIT SHOULD HAVE MORE OF IN ORDER TO BE ABLE TO PROTECT YOURSELVES AGAINST ENEMY ATTACK*  1. SMALL ARMS FIRING, USE OF SMALL WEAPONS - PISTOL, RIFLE, TARGET PRACTICE, ETC. 2. NOT CHOSEN "
"Q.35. WHAT KINDS OF TRAINING DO YOU THINK YOU AND THE OTHER MEN IN YOUR OUTFIT SHOULD HAVE MORE OF IN ORDER TO BE ABLE TO PROTECT YOURSELVES AGAINST ENEMY ATTACK*  170 1. GUNNERY AND FIRING OF LARGER WEAPONS - MACHINE GUN, OUTFITS SPECIAL WEAPONS, ETC. 1849 2. NOT CHOSEN "
"Q.35. WHAT KINDS OF TRAINING DO YOU THINK YOU AND THE OTHER MEN IN YOUR OUTFIT SHOULD HAVE MORE OF IN ORDER TO BE ABLE TO PROTECT YOURSELVES AGAINST ENEMY ATTACK*  225 1. DEFENSE AGAINST AIR ATTACK - IDENTIFICATION OF PLANES, CAMOUFLAGE AND CONCEALMENT, COVER, DISPERSING, HANDLING BOMBS, ETC. 1794 2. NOT CHOSEN "
"Q.35. WHAT KINDS OF TRAINING DO YOU THINK YOU AND THE OTHER MEN IN YOUR OUTFIT SHOULD HAVE MORE OF IN ORDER TO BE ABLE TO PROTECT YOURSELVES AGAINST ENEMY ATTACK*  299 1. INDIVIDUAL HAND-TO-HAND COMBAT - RANGER, PHYSICAL TRAINING, COMMANDO TRAINING (EXCEPT WHERE EMPHASIS ON LARGE GROUP TRAINING) JUI-JITSU, PHYSICAL TOUGHENING, BAYONET PRACTICE, KNIVES, BOOBY TRAPS, GRENADES, ETC. 1720 2. NOT CHOSEN "
"Q.35. WHAT KINDS OF TRAINING DO YOU THINK YOU AND THE OTHER MEN IN YOUR OUTFIT SHOULD HAVE MORE OF IN ORDER TO BE ABLE TO PROTECT YOURSELVES AGAINST ENEMY ATTACK*  218 1. UNIT COMBAT TRAINING - TRAINING UNDER LIVE AMMUNITION, EXPOSURE TO FIRE, MANEUVERS, ETC., COMBAT TRAINING IN GENERAL 1801 2. NOT CHOSEN CARD 2 "
CARD.  2. CARD TWO 
DECK.  133. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
BALLOT.  0 1. FORM A 2019 2. FORM B 
"X. QUESTION 35 CONTINUED.  1. EXTENDED-ORDER DRILL - SCOUTING, PATROLLING, MAP, COMPASS, ETC. 2. NOT CHOSEN "
"X. QUESTION 35 CONTINUED.  96 1. DEFENSE AGAINST GAS - CHEMICAL DEFENSE, GAS DETECTION, ETC. 1923 2. NOT CHOSEN "
"X. QUESTION 35 CONTINUED.  42 1. TAKING CARE OF SELF UNDER ALASKAN CONDITIONS - EXPOSURE TO SEVERE WEATHER, SCOUTING FOR FOOD, COOKING OWN FOOD, SKIING, ETC. 1977 2. NOT CHOSEN "
X. QUESTION 35 CONTINUED.  25 1. FIRST AID 1994 2. NOT CHOSEN 
"X. QUESTION 35 CONTINUED.  107 1. MORE TRAINING IN GENERAL - HAVEN,T HAD MUCH TRAINING (BASIC TRAINING) OR HAVEN,T HAD ENOUGH, MORE OF ALL KINDS, ETC. ""INFANTRY TRAINING"" 1912 2. NOT CHOSEN "
X. QUESTION 35 CONTINUED.  160 1. ALL OTHERS - MISCELLANEOUS SPECIFIC TYPES OF TRAINING 1859 2. NOT CHOSEN 
Q.36. HOW MANY YEARS WAS IT BETWEEN THE TIME YOU LEFT FULL-TIME SCHOOL AND THE TIME YOU CAME INTO THE ARMY*  1. 1 YEAR OR LESS 2. OVER 1 YEAR UP TO 2 YEARS 3. OVER 2 YEARS UP TO 3 YEARS 4. OVER 3 YEARS UP TO 4 YEARS 5. OVER 4 YEARS UP TO 5 YEARS 6. OVER 5 YEARS 7. I CAME INTO THE ARMY RIGHT OUT OF SCHOOL 0. NO ANSWER 
"Q.37A. IF YOU COULD DO WHAT YOU WANTED, WOULD YOU LIKE TO GO BACK TO FULL-TIME SCHOOL OR COLLEGE AFTER THE WAR*  1. YES 2. NO 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 37B NOT CODED. "
"Q.38A. REGARDLESS OF WHAT YOU WANT TO DO, DO YOU THINK YOU WILL ACTUALLY GO BACK TO FULL-TIME SCHOOL OR COLLEGE AFTER THE WAR*  1. YES 2. NO 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA X. QUESTION 38B NOT CODED. "
"Q.39A. DO YOU THINK YOU WOULD GO BACK TO FULL-TIME SCHOOL OR COLLEGE AFTER THE WAR IF THE FEDERAL GOVERNMENT OR YOUR STATE GOVERNMENT WERE WILLING TO HELP PAY YOUR WAY*  1. I WILL GO BACK IF THE FEDERAL OR STATE GOVERNMENT HELPS ME 2. I WILL NOT GO BACK, EVEN IF THE FEDERAL OR STATE GOVERNMENT WOULD HELP ME 3. I EXPECT TO GO BACK TO SCHOOL WHETHER OR NOT THE FEDERAL OR STATE GOVERNMENT HELPS ME 4. UNDECIDED 0. NO ANSWER X. QUESTION 39B NOT CODED. "
"Q.40. IF YOU WERE OFFERED A GOOD JOB AT THE END OF THE WAR, DO YOU THINK YOU WOULD TURN IT DOWN AND GO BACK TO FULL-TIME SCHOOL OR COLLEGE, OR DO YOU THINK YOU WOULD TAKE THE JOB*  1. I WOULD TURN THE JOB DOWN AND GO BACK TO SCHOOL 2. IF I COULD GET SOME HELP, I WOULD TURN THE JOB DOWN AND GO BACK TO SCHOOL 3. I WOULD TAKE THE JOB AND NOT GO BACK TO SCHOOL 4. UNDECIDED 0. NO ANSWER "
"Q.41. IF YOU COULD GET SOME KIND OF JOB AFTER THE WAR, BUT COULD NOT GET A GOOD JOB, DO YOU THINK YOU WOULD TURN IT DOWN AND GO BACK TO FULL-TIME SCHOOL OR COLLEGE, OR DO YOU THINK YOU WOULD TAKE THE JOB*  1. I WOULD TURN THE JOB DOWN AND GO BACK TO SCHOOL 2. IF I COULD GET SOME HELP, I WOULD TURN THE JOB DOWN AND GO BACK TO SCHOOL 3. I WOULD TAKE THE JOB AND NOT GO BACK TO SCHOOL 4. UNDECIDED 0. NO ANSWER "
"Q.42. IF YOU COULDN,T GET ANY JOB AT ALL AFTER THE WAR, DO YOU THINK YOU WOULD GO BACK TO FULL-TIME SCHOOL OR COLLEGE*  1. I WOULD GO BACK TO SCHOOL 2. IF I COULD GET SOME HELP, I WOULD GO BACK TO SCHOOL 3. I WOULD NOT GO BACK TO SCHOOL 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.43. IF YOU COULD DO WHAT YOU WANTED, WHICH WOULD YOU RATHER DO AFTER THE WAR - GO TO FULL-TIME SCHOOL OR COLLEGE, OR GO TO PART-TIME SCHOOL OR COLLEGE*  1. I WOULD LIKE TO GO TO FULL-TIME SCHOOL 2. I WOULD LIKE TO GO TO PART-TIME SCHOOL 3. I WOULD NOT LIKE TO GO TO SCHOOL OR COLLEGE AT ALL AFTER THE WAR 4. UNDECIDED 0. NO ANSWER "
"Q.44. HAVE YOU EVER THOUGHT THAT YOU MIGHT LIKE TO COME BACK AND SETTLE SOMEWHERE IN ALASKA AFTER THE WAR*  1. YES, I HAVE OFTEN THOUGHT THAT I MIGHT 2. NOW AND THEN I HAVE THOUGHT I MIGHT 3. NO, I HAVE NEVER THOUGHT THAT I MIGHT 4. MY HOME IS IN ALASKA ALREADY 0. NO ANSWER "
