CARD.  1. CARD ONE 
"Q.20. WERE YOU EVER OVERSEAS OR STATIONED OUTSIDE OF THE 48 STATES IN THIS WAR* F. IF YOU WERE OVERSEAS IN THIS WAR OR STATIONED OUTSIDE OF THE UNITED STATES, ANSWER QUESTIONS 21-34. IF NOT, SKIP TO QUESTION 35.  Q.21. HOW LONG HAVE YOU BEEN BACK IN THE STATES* (COUNT FROM THE MONTH YOU ACTUALLY ARRIVED BACK IN THE UNITED STATES)  1. YES IN Q.20, NO ANSWER IN Q.21 2. 1 MONTH OR LESS BACK IN THE STATES 3. OVER 1 MONTH UP TO 2 MONTHS 4. OVER 2 MONTHS UP TO 3 MONTHS 5. OVER 3 MONTHS UP TO 6 MONTHS 6. OVER 6 MONTHS UP TO 9 MONTHS 7. OVER 9 MONTHS UP TO 12 MONTHS 8. OVER 12 MONTHS UP TO 18 MONTHS 9. OVER 18 MONTHS 0. ANSWERED NO IN Q.20 "
"Q.22. WERE YOU SENT BACK TO THE STATES UNDER THE ROTATION PLAN OR FOR SOME OTHER REASON*  1. I WAS SENT BACK UNDER THE ROTATION PLAN 2. I WAS SENT BACK FOR SOME OTHER REASON 3. NO ANSWER 9. INAPPLICABLE, NEVER STATIONED OUTSIDE U.S. "
"Q.23. IN WHAT OVERSEAS THEATER OR AREA DID YOU LAST SERVE* (CHECK THE ONE IN WHICH YOU WERE LAST ON DUTY.)  01. EUROPEAN THEATER (BRITISH ISLES, FRANCE, GERMANY) 02. MEDITERRANEAN THEATER (ITALY, NORTH AFRICA) 03. CARIBBEAN, PANAMA 04. SOUTHWEST PACIFIC AREA (AUSTRALIA, NEW GUINEA, PHILIPPINES) 05. SOUTH PACIFIC BASE COMMAND (NEW CALEDONIA, GUADALCANAL, ETC.) 06. CENTRAL PACIFIC BASE COMMAND (HAWAII, KWAJALEIN, SAIPAN, ETC.) 07. ALASKA, ALEUTIANS 08. MIDDLE EAST (CAIRO, PALESTINE, IRAN) 09. CHINA, BURMA, INDIA 10. OTHER PLACE 11. NO ANSWER 99. INAPPLICABLE, NEVER STATIONED OUTSIDE U.S. "
"Q.24. HAVE YOU BEEN IN COMBAT OR UNDER ENEMY FIRE IN THIS WAR*  1. YES, I HAVE BEEN UNDER ENEMY FIRE, BUT NOT IN ACTUAL COMBAT 2. YES, I HAVE BEEN IN ACTUAL COMBAT 3. NO 4. NO ANSWER 9. INAPPLICABLE, NEVER STATIONED OUTSIDE U.S. "
"Q.25. KNOWING WHAT YOU DO NOW, HOW DO YOU FEEL ABOUT HAVING COME BACK TO THE U.S.*  1. I WISH I HADN,T COME BACK 2. I WOULD RATHER HAVE COME BACK JUST FOR A FURLOUGH AND THEN RETURNED TO MY OLD OUTFIT OVERSEAS 3. I AM GLAD I CAME BACK 4. SOMETHING ELSE 5. NO ANSWER 9. INAPPLICABLE, NEVER STATIONED OUTSIDE U.S. "
"Q.26. WHAT WAS THE BRANCH OF SERVICE THAT YOU WERE LAST IN WHILE YOU WERE OVERSEAS*  01. FLYING JOB 02. GROUND CREW, AIRCRAFT MAINTENANCE AND REPAIR 03. SOME OTHER GROUND JOB 04. ENGINEERS 05. QUARTERMASTER CORPS 06. MEDICAL DEPARTMENT 07. SIGNAL CORPS 08. TRANSPORTATION CORPS 09. ORDNANCE DEPARTMENT 10. CHEMICAL WARFARE SERVICE 11. MILITARY POLICE 12. INFANTRY 13. FIELD ARTILLERY 14. COAST ARTILLERY OR AAA 15. ARMORED FORCE OR TD 16. DEML (NO BRANCH ASSIGNED) 17. OTHER 18. NO ANSWER 99. INAPPLICABLE, NEVER STATIONED OUTSIDE U.S. "
"Q.27. ARE YOU IN THE ARMY JOB YOU THOUGHT YOU MIGHT GET WHEN YOU WERE CLASSIFIED AT THE REDISTRIBUTION STATION*  1. YES 2. NO 3. NO ANSWER 9. INAPPLICABLE, NEVER STATIONED OUTSIDE U.S. "
"Q.28. CHECK ALL OF THE FOLLOWING THINGS THAT ARE TRUE ABOUT YOUR PRESENT ARMY JOB:  1. I DON,T HAVE A JOB AT THIS POST YET 2. I NEVER DID THIS KIND OF WORK UNTIL AFTER I CAME BACK TO THE UNITED STATES 3. I DID THIS KIND OF WORK OVERSEAS 4. I DID THIS KIND OF WORK IN THE ARMY BEFORE I WENT OVERSEAS 5. I DID THIS KIND OF WORK IN CIVILIAN LIFE 6. NO ANSWER 9. INAPPLICABLE, NEVER STATIONED OUTSIDE U.S. "
"Q.29A. ARE YOU NOW TAKING A BASIC MILITARY TRAINING COURSE, EITHER A COMPLETE COURSE OR A SHORT REFRESHER COURSE*  1. YES 2. NO 0. NO ANSWER "
"Q.29B. SINCE YOU GOT BACK TO THE STATES, HAVE YOU COMPLETED A BASIC MILITARY TRAINING COURSE, EITHER A COMPLETE COURSE OR A SHORT REFRESHER COURSE*  1. YES, ONCE 2. YES, MORE THAN ONCE 3. NO 0. NO ANSWER "
"Q.29C. IF YOU HAVE TAKEN A REPEAT OR REFRESHER COURSE IN BASIC MILITARY TRAINING SINCE YOU GOT BACK TO THE STATES, HOW MUCH DID YOU GET OUT OF IT*  1. I NEVER TOOK A REPEAT OR REFRESHER COURSE SINCE I GOT BACK TO THE STATES 2. I GOT A GREAT DEAL OUT OF IT 3. I GOT ENOUGH OUT OF IT TO MAKE IT WORTH WHILE 4. I GOT A LITTLE OUT OF IT, BUT NOT MUCH 5. I DIDN,T GET ANYTHING OUT OF IT, AND CONSIDER IT A WASTE OF TIME 0. NO ANSWER "
"Q.30A. SINCE YOU RETURNED TO THE STATES, HAVE YOU TAKEN ANY SPECIALIST OR TECHNICAL TRAINING COURSES FOR A SPECIAL KIND OF ARMY JOB* (SUCH AS COOK, TRUCK DRIVER, CLERK, INSTRUCTOR, RADIO OPERATOR, TRUCK MECHANIC, OR OTHERS)  1. I AM TAKING A SPECIALIST OR TECHNICAL TRAINING COURSE NOW 2. YES, I HAVE TAKEN ONE OR MORE SPECIALIST OR TECHNICAL TRAINING COURSES SINCE I GOT BACK 3. NO 0. NO ANSWER X. QUESTION 30B NOT CODED. "
"Q.30C. ARE THERE ANY OF THESE SPECIALIST OR TECHNICAL TRAINING COURSES THAT YOU HAVE NEVER USED ON AN ARMY JOB*  1. I HAVEN,T HAD ANY SPECIALIST OR TECHNICAL TRAINING COURSES SINCE I RETURNED TO THE STATES 2. I HAVE USED EACH OF THE COURSES I,VE TAKEN SINCE I GOT BACK 3. I HAVE TAKEN ONE OR MORE COURSES SINCE I GOT BACK THAT I HAVE NEVER USED. 0. NO ANSWER "
"Q.30D. IN YOUR PRESENT ARMY JOB OR DUTIES, HOW MUCH ARE YOU USING THE SPECIALIST OR TECHNICAL TRAINING COURSES YOU HAVE HAD SINCE YOU GOT BACK TO THE STATES*  1. I HAVEN,T HAD ANY SPECIALIST OR TECHNICAL TRAINING COURSES SINCE I GOT BACK 2. I USE ALL OF MY SPECIALIST OR TECHNICAL TRAINING IN MY PRESENT JOB 3. I USE MOST OF MY SPECIALIST OR TECHNICAL TRAINING IN MY PRESENT JOB 4. I USE ABOUT HALF OF IT 5. I USE HARDLY ANY OF IT 6. I NEVER USE MY SPECIALIST OR TECHNICAL TRAINING 0. NO ANSWER "
"Q.31. SINCE YOU CAME BACK FROM OVERSEAS, HAVE YOU DONE PRETTY MUCH THE SAME KIND OF WORK ALL THE TIME, OR HAVE YOU BEEN SHIFTED AROUND FROM JOB TO JOB*  1. I HAVE BEEN IN TRAINING MOST OF THE TIME SINCE I GOT BACK 2. I HAVE HAD ONE KIND OF JOB ALL THE TIME SINCE I GOT BACK 3. I HAVE HAD DIFFERENT JOBS, BUT THEY WERE A LOT ALIKE 4. I HAVE HAD SEVERAL JOBS THAT USED ENTIRELY DIFFERENT SKILLS 5. I HAVE HAD DIFFERENT JOBS, BUT NONE OF THEM REQUIRED MUCH SPECIAL SKILL OR TRAINING 0. NO ANSWER "
"Q.32A. HOW MANY DIFFERENT TYPES OF ARMY JOBS HAVE YOU BEEN TRAINED FOR SINCE YOU HAVE COME BACK FROM OVERSEAS*  01. ONE TYPE OF ARMY JOB 02. TWO 03. THREE 04. FOUR 05. FIVE 06. SIX 07. SEVEN 08. EIGHT 09. NINE 10. TEN OR MORE 11. ZERO OR ""NONE"" WRITTEN IN 00. NO ANSWER "
"Q.32B. OF THESE JOBS YOU HAVE BEEN TRAINED FOR, HOW MANY HAVE YOU ACTUALLY DONE SINCE YOU,VE COME BACK FROM OVERSEAS*  01. ONE TYPE OF ARMY JOB 02. TWO 03. THREE 04. FOUR 05. FIVE 06. SIX 07. SEVEN 08. EIGHT 09. NINE 10. TEN OR MORE 11. ZERO OR ""NONE"" WRITTEN IN 00. NO ANSWER "
"Q.33A. HOW DO YOU FEEL ABOUT SERVING OVERSEAS AGAIN*  1. I WANT TO GET OVERSEAS AGAIN AS SOON AS POSSIBLE 2. I,M READY TO GO WHENEVER I,M NEEDED 3. I,D LIKE TO STAY IN THE U.S. FOR A FEW MONTHS, BUT THEN I,LL BE READY TO GO ANYWHERE 4. I DON,T WANT TO GO OVERSEAS AGAIN 0. NO ANSWER X. QUESTION 33B NOT CODED. "
"Q.34. REGARDLESS OF WHAT YOU WANT TO DO, DO YOU THINK YOU ACTUALLY WILL BE SENT TO SOME OVERSEAS THEATER AGAIN*  1. I AM VERY SURE I,LL BE SENT OVER AGAIN 2. I AM FAIRLY SURE I,LL BE SENT OVER AGAIN 3. THE CHANCES ARE ABOUT FIFTY-FIFTY 4. I AM FAIRLY SURE I,LL NOT BE SENT OVER AGAIN 5. I AM VERY SURE I,LL NOT BE SENT OVER AGAIN 6. UNDECIDED 0. NO ANSWER X. QUESTIONS 35-40 NOT CODED. "
"Q.41. HOW MANY DIFFERENT BRANCHES OF THE ARMY HAVE YOU SERVED IN DURING THIS WAR, INCLUDING THE BRANCH YOU ARE IN NOW*  1. ONE 2. TWO 3. THREE 4. FOUR 5. FIVE OR MORE 0. NO ANSWER "
Q.42. HOW LONG HAVE YOU BEEN STATIONED AT THIS POST*  1. 1 MONTH OR LESS 2. OVER 1 MONTH UP TO 3 MONTHS 3. OVER 3 MONTHS UP TO 6 MONTHS 4. OVER 6 MONTHS UP TO 1 YEAR 5. OVER 1 YEAR UP TO 2 YEARS 6. OVER 2 YEARS 0. NO ANSWER 
"Q.43. WHAT DO YOU THINK OF THE MILITARY CONTROL AND DISCIPLINE AT THIS POST*  1. IT,S TOO STRICT BUT MOST OF IT IS NECESSARY 2. IT,S TOO STRICT AND A LOT OF IT IS UNNECESSARY 3. IT,S ABOUT RIGHT 4. IT,S NOT STRICT ENOUGH 0. NO ANSWER "
"Q.44. ON THE WHOLE, HOW IS THE MORALE OF THE MEN IN YOUR COMPANY OR DETACHMENT*  1. VERY HIGH 2. HIGH 3. JUST SO-SO 4. LOW 5. VERY LOW 0. NO ANSWER "
"Q.45. HOW MANY OF YOUR PRESENT OFFICERS ARE THE KIND THAT ALWAYS TRY TO LOOK OUT FOR THE WELFARE OF ENLISTED MEN*  1. NONE 2. FEW 3. ABOUT HALF 4. MOST 5. ALL 6. DON,T KNOW 0. NO ANSWER "
"Q.46. HOW DO YOU FEEL ABOUT WHAT YOU,VE DONE IN THIS WAR*  1. I FEEL I,VE ALREADY DONE MY SHARE AS A SOLDIER AND SHOULD BE DISCHARGED 2. I FEEL I,VE ALREADY DONE MY SHARE, BUT I,M READY TO DO MORE 3. I DON,T FEEL I,VE DONE MY SHARE YET 0. NO ANSWER "
Q.47. DO YOU EVER GET THE FEELING THAT THIS WAR IS NOT WORTH FIGHTING*  1. VERY OFTEN 2. SOMETIMES 3. ONLY ONCE IN A GREAT WHILE 4. NEVER 0. NO ANSWER 
"Q.48. IN GENERAL, DO YOU FEEL YOU YOURSELF HAVE GOTTEN A SQUARE DEAL FROM THE ARMY*  1. YES, IN MOST WAYS I HAVE 2. IN SOME WAYS YES, IN OTHER WAYS NO 3. NO, ON THE WHOLE I HAVEN,T GOTTEN A SQUARE DEAL 0. NO ANSWER P. SOME SOLDIERS WHO WERE FAMOUS ENTERTAINERS (MOVIE, STAGE OR RADIO STARS) OR FAMOUS ATHLETES (SUCH AS BOXERS, BASEBALL OR FOOTBALL PLAYERS) IN CIVILIAN LIFE BEFORE THEY CAME INTO THE ARMY NOW HAVE JOBS IN THE ARMY ENTERTAINING OR COACHING AND DEMONSTRATING SPORTS TO OTHER SOLDIERS. THE ARMY WOULD LIKE TO KNOW HOW YOU FEEL ABOUT THE JOB ASSIGNMENTS OF SOLDIERS WHO WERE FAMOUS ENTERTAINERS OR ATHLETES IN CIVILIAN LIFE. THE FOLLOWING QUESTIONS ARE ABOUT SOLDIERS WHO WERE FAMOUS ENTERTAINERS BEFORE THEY CAME INTO THE ARMY. "
"Q.49A. DO YOU THINK IT IS A GOOD IDEA OR A BAD IDEA FOR THE ARMY TO GIVE SOME SOLDIERS WHO WERE FAMOUS MOVIE, STAGE OR RADIO STARS IN CIVILIAN LIFE THE JOB IN THE ARMY OF ENTERTAINING OTHER SOLDIERS*  1. IT IS A GOOD IDEA 2. IT IS A BAD IDEA 3. UNDECIDED 0. NO ANSWER "
Q.49B. HOW STRONGLY DO YOU FEEL ABOUT THIS*  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
"Q.50A. HOW DO YOU THINK A SOLDIER WHO WAS A FAMOUS MOVIE, STAGE OR RADIO STAR IN CIVILIAN LIFE CAN BEST BE USED IN THE ARMY*  1. HE CAN BEST BE USED IN THE ARMY TO ENTERTAIN OTHER SOLDIERS 2. HE CAN BEST BE USED IN AN ORDINARY ARMY JOB 3. UNDECIDED 0. NO ANSWER "
Q.50B. HOW SURE DO YOU FEEL ABOUT THIS*  1. VERY SURE 2. FAIRLY SURE 3. NOT SURE 0. NO ANSWER 
"Q.51. DO YOU THINK MOST OF THE SOLDIERS WHO WERE FAMOUS MOVIE, STAGE OR RADIO STARS IN CIVILIAN LIFE NOW HAVE ARMY JOBS OF ENTERTAINING OTHER SOLDIERS OR HAVE ORDINARY ARMY JOBS LIKE ANY OTHER SOLDIERS*  1. MOST OF THEM HAVE JOBS IN THE ARMY ENTERTAINING OTHER SOLDIERS 2. MOST OF THEM HAVE ORDINARY JOBS LIKE ANY OTHER SOLDIER 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.52A. DO YOU THINK MORE SOLDIERS OR FEWER SOLDIERS WHO WERE FAMOUS MOVIE, STAGE OR RADIO STARS IN CIVILIAN LIFE SHOULD BE GIVEN ARMY JOBS OF ENTERTAINING OTHER SOLDIERS*  1. MORE SOLDIERS WHO WERE FAMOUS MOVIE, STAGE OR RADIO STARS SHOULD BE GIVEN ARMY JOBS OF ENTERTAINING OTHER SOLDIERS 2. ABOUT THE SAME NUMBER 3. FEWER SOLDIERS WHO WERE FAMOUS MOVIE, STAGE OR RADIO STARS SHOULD BE GIVEN ARMY JOBS OF ENTERTAINING OTHER SOLDIERS 4. NO ANSWER 0. NO CODE OR NO DATA "
Q.52B. HOW STRONGLY DO YOU FEEL ABOUT THIS*  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 4. NO ANSWER 0. NO CODE OR NO DATA 
"Q.53A. HOW MANY SOLDIERS WHO WERE FAMOUS MOVIE, STAGE OR RADIO STARS IN CIVILIAN LIFE AND ARE NOT FIT FOR COMBAT SERVICE SHOULD THE ARMY ASSIGN TO THE JOB IN THE ARMY OF ENTERTAINING OTHER SOLDIERS*  1. NONE OF THEM 2. SOME OF THEM 3. ALL OF THEM 0. NO ANSWER "
Q.53B. HOW STRONGLY DO YOU FEEL ABOUT THIS*  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
"Q.54A. HOW MANY SOLDIERS WHO WERE FAMOUS MOVIE, STAGE OR RADIO STARS IN CIVILIAN LIFE AND ARE FIT FOR COMBAT SERVICE SHOULD THE ARMY ASSIGN TO THE JOB IN THE ARMY OF ENTERTAINING OTHER SOLDIERS*  1. NONE OF THEM 2. SOME OF THEM 3. ALL OF THEM 0. NO ANSWER "
Q.54B. HOW STRONGLY DO YOU FEEL ABOUT THIS*  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
"Q.55A. DO YOU AGREE OR DISAGREE WITH THIS STATEMENT* ""TOO MANY SOLDIERS WHO WERE FAMOUS MOVIE, RADIO AND STAGE STARS IN CIVILIAN LIFE ARE BEING USED TO ENTERTAIN SOLDIERS INSTEAD OF BEING IN COMBAT.""  1. AGREE 2. DISAGREE 3. UNDECIDED 0. NO ANSWER "
Q.55B. HOW SURE ARE YOU OF YOUR ANSWER*  1. VERY SURE 2. FAIRLY SURE 3. NOT SURE 4. NO ANSWER 0. NO CODE OR NO DATA 
"Q.56A. DO YOU AGREE OR DISAGREE WITH THIS STATEMENT* ""SOLDIERS WHO WERE FAMOUS MOVIE, RADIO AND STAGE STARS IN CIVILIAN LIFE GET TOO MANY EASY BREAKS IN THE ARMY.""  1. AGREE 2. DISAGREE 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA "
Q.56B. HOW HARD WAS IT FOR YOU TO MAKE THIS CHOICE*  1. VERY HARD 2. FAIRLY HARD 3. NOT HARD 4. NO ANSWER 0. NO CODE OR NO DATA 
"Q.57. DO YOU AGREE WITH THIS STATEMENT* ""A SOLDIER WHO IS BEING USED TO ENTERTAIN OTHER SOLDIERS IS NOT DOING HIS SHARE TO HELP WIN THE WAR.""  1. AGREE 2. DISAGREE 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA "
Q.57B. HOW STRONGLY DO YOU FEEL ABOUT THIS*  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 4. NO ANSWER 0. NO CODE OR NO DATA X. COLS. 79-80 NOT USED. CARD 2 
CARD.  2. CARD TWO 
DECK.  214. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
"Q.58A. HAVE YOU SEEN ANY SHOWS OR ENTERTAINMENT GIVEN BY SOLDIERS WHO WERE FAMOUS MOVIE, STAGE OR RADIO STARS BEFORE THEY CAME INTO THE ARMY* (DO NOT INCLUDE ANY U.S.O. SHOWS OR ENTERTAINERS WHO ARE CIVILIANS.)  1. YES 2. NO 3. I DON,T KNOW 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.58B. IF YES, HOW MUCH DID YOU LIKE THESE SHOWS*  1. VERY MUCH 2. SOMEWHAT 3. NOT AT ALL 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.59. DO YOU KNOW OF ANY CASES WHERE SOLDIERS WHO WERE FAMOUS MOVIE, STAGE OR RADIO STARS IN CIVILIAN LIFE WERE GIVEN SPECIAL FAVORS OR PRIVILEGES*  1. YES, I KNOW OF MANY SUCH CASES 2. YES, I KNOW OF SOME CASES, BUT NOT MANY 3. NO, I DO NOT KNOW OF ANY SUCH CASES 4. NO ANSWER 0. NO CODE OR NO DATA "
Q.60. HOW SATISFIED ARE YOU WITH THE WAY THE ARMY HAS HANDLED THE JOB ASSIGNMENT OF SOLDIERS WHO WERE FAMOUS ENTERTAINERS IN CIVILIAN LIFE*  1. VERY SATISFIED 2. SATISFIED 3. UNDECIDED 4. DISSATISFIED 5. VERY DISSATISFIED 6. NO ANSWER 0. NO CODE OR NO DATA P. THE FOLLOWING QUESTIONS ARE ABOUT SOLDIERS WHO WERE FAMOUS ATHLETES BEFORE THEY CAME INTO THE ARMY. 
