CARD.  1. CARD ONE 
"Q.40. WHICH OF THE FOLLOWING STATEMENTS BEST TELLS THE WAY YOU FEEL ABOUT GETTING INTO THE FIGHTING*  01. I,M READY TO GO AND I WANT TO GET INTO THE REAL FIGHTING SOON 02. I,D LIKE TO GET IN ON THE FIGHTING BEFORE IT,S OVER, BUT I DON,T THINK I,M READY YET 03. I HOPE I WON,T HAVE TO GO, BUT IF I DO, I THINK I,LL DO ALL RIGHT 04. I HOPE I WON,T HAVE TO GO BECAUSE I DON,T THINK I,LL EVER BE GOOD AS A FIGHTER 05. NO INDICATION OF WHETHER HE WANTS TO GO OR NOT 06. WANTS TO GO, BUT DOESN,T WANT TO LEAVE HIS FAMILY 07. WANTS TO FIGHT IF HE CAN GO WITH MEN HE TRAINED 08. WOULD LIKE TO GET IN - BUT IN SOME OTHER BRANCH 09. OTHER COMMENTS INDICATING MAN DOESN,T WISH COMBAT 10. ALL OTHER 00. NO ANSWER X. QUESTION 41 NOT CODED. "
Q.42. HOW MUCH ASSISTANCE IN THE CONDUCT OF YOUR JOB DO YOU RECEIVE FROM YOUR SUPERIOR OFFICERS*  1. TOO MUCH 2. ABOUT THE RIGHT AMOUNT 3. TOO LITTLE 0. NO ANSWER 
Q.43. DO YOU FEEL THAT YOU HAVE SOME GOOD SUGGESTIONS ABOUT HOW THINGS IN YOUR OUTFIT COULD BE DONE BETTER OR EASIER*  1. I HAVE A GOOD MANY SUGGESTIONS 2. I HAVE A FEW SUGGESTIONS 3. I HAVE NO SUGGESTIONS 0. NO ANSWER 
"Q.44. IF YOU WERE TO MAKE SUGGESTIONS, HOW DO YOU THINK THEY WOULD BE RECEIVED BY THOSE WHO COULD PUT THEM TO USE*  1. MY SUGGESTIONS WOULD BE GIVEN NO CONSIDERATION WHATEVER 2. MY SUGGESTIONS WOULD BE GIVEN LITTLE CONSIDERATION 3. MY SUGGESTIONS WOULD BE GIVEN CAREFUL CONSIDERATION 0. NO ANSWER "
"Q.45. HOW MUCH DOES IT BOTHER YOU WHEN IT IS NECESSARY FOR YOU TO WORK OVERTIME ON YOUR REGULAR DUTIES*  1. BOTHERS ME A GREAT DEAL 2. BOTHERS ME QUITE A BIT 3. DOESN,T BOTHER ME MUCH 4. DOESN,T BOTHER ME AT ALL 0. NO ANSWER "
"Q.46. DO YOU FEEL THAT YOUR SUPERIOR OFFICERS RECOGNIZE YOUR ABILITIES AND WHAT YOU ARE ABLE TO DO*  1. YES, I,M SURE THEY DO 2. YES, I THINK THEY DO BUT I,M NOT SURE 3. NO, I DON,T THINK THEY DO 4. UNDECIDED 0. NO ANSWER "
"Q.47. HOW MUCH DOES IT BOTHER YOU WHEN YOU ARE ORDERED TO DO THINGS WHICH YOU DON,T SEE A GOOD REASON FOR DOING*  1. BOTHERS ME A GREAT DEAL 2. BOTHERS ME QUITE A BIT 3. DOESN,T BOTHER ME MUCH 4. DOESN,T BOTHER ME AT ALL 0. NO ANSWER "
"Q.48. DO TOO MANY OF THE ARMY RULES AND REGULATIONS SEEM USELESS TO YOU*  1. NO, I NEVER THOUGHT SO 2. NO, I USED TO THINK SO, BUT DON,T NOW 3. YES, TOO MANY SEEM USELESS 4. UNDECIDED 5. NO ANSWER 0. NO CODE OR NO DATA "
Q.49. HOW OFTEN ARE YOU IN SITUATIONS WHICH YOU FEEL COULD BE HANDLED MORE EFFECTIVELY BY DOING SOMETHING TECHNICALLY CONTRARY TO REGULATIONS*  1. FREQUENTLY 2. OCCASIONALLY 3. SELDOM 4. NEVER 0. NO ANSWER 
Q.50. HOW OFTEN HAVE YOU DONE SOMETHING TECHNICALLY CONTRARY TO REGULATIONS IN ORDER TO HANDLE A SITUATION MORE EFFECTIVELY*  1. FREQUENTLY 2. OCCASIONALLY 3. SELDOM 4. NEVER 0. NO ANSWER 
"Q.51. IN GENERAL, HOW WELL DO YOU THINK THE ARMY IS RUN*  1. IT IS RUN VERY WELL 2. IT IS RUN PRETTY WELL 3. IT IS NOT RUN SO WELL 4. IT IS RUN VERY POORLY 5. UNDECIDED 0. NO ANSWER "
"Q.52. FROM WHAT YOU HAVE SEEN, DO YOU THINK PROMOTIONS USUALLY GO TO THE OFFICERS WHO DESERVE THEM MOST*  1. ALMOST ALWAYS 2. USUALLY 3. ABOUT HALF THE TIME 4. USUALLY NOT 5. ALMOST NEVER 0. NO ANSWER "
Q.53. HOW MANY OF YOUR SUPERIOR OFFICERS USE THEIR RANK IN WAYS THAT SEEM UNNECESSARY TO YOU*  1. ALMOST ALL OF THEM DO 2. MOST OF THEM DO 3. SOME OF THEM DO 4. ONLY A FEW OF THEM DO 5. NONE OF THEM DO 0. NO ANSWER 
Q.54. DO YOU THINK THAT THE EFFICIENCY RATINGS GIVEN TO OFFICERS ARE USUALLY FAIR OR NOT*  1. USUALLY FAIR 2. USUALLY NOT FAIR 3. UNDECIDED 0. NO ANSWER X. QUESTION 55 NOT CODED. 
"Q.56. ABOUT HOW MUCH LONGER FROM NOW DO YOU GUESS THE WAR WILL LAST WITH GERMANY*  01. LESS THAN 6 MONTHS 02. SIX MONTHS UP TO AND INCLUDING 1 YEAR 03. OVER 1 YEAR UP TO BUT NOT INCLUDING 1 1/2 YEARS 04. ONE YEAR, SIX MONTHS UP TO AND INCLUDING 2 YEARS 05. OVER 2 YEARS UP TO AND INCLUDING 3 YEARS 06. OVER 3 YEARS 07. INDEFINITE ANSWER INDICATING SHORT TIME 08. INDEFINITE ANSWER INDICATING LONG TIME 09. INDEFINITE ANSWER WITH NO INDICATION OF TIME 10. DON,T KNOW 00. NO ANSWER "
"Q.57. ABOUT HOW MUCH LONGER FROM NOW DO YOU GUESS THE WAR WILL LAST WITH JAPAN*  01. LESS THAN 6 MONTHS 02. SIX MONTHS UP TO AND INCLUDING 1 YEAR 03. OVER 1 YEAR UP TO BUT NOT INCLUDING 1 1/2 YEARS 04. ONE YEAR, SIX MONTHS UP TO AND INCLUDING 2 YEARS 05. OVER 2 YEARS UP TO AND INCLUDING 3 YEARS 06. OVER 3 YEARS 07. INDEFINITE ANSWER INDICATING SHORT TIME 08. INDEFINITE ANSWER INDICATING LONG TIME 09. INDEFINITE ANSWER WITH NO INDICATION OF TIME 10. DON,T KNOW 00. NO ANSWER "
"Q.58A. ""AFTER THE WAR THE UNITED STATES SHOULD CONTROL AND DOMINATE THE WORLD.""  1. AGREE 2. DISAGREE 0. NO ANSWER "
"Q.58B. ""AFTER THE WAR THE UNITED STATES SHOULD STAY OUT OF WORLD AFFAIRS AND STICK TO THE PROBLEMS WE HAVE IN THIS COUNTRY.""  1. AGREE 2. DISAGREE 0. NO ANSWER "
"Q.58C. ""AFTER THE WAR THE NATIONS OF THE WORLD SHOULD SET UP A STRONG INTERNATIONAL ORGANIZATION.""  1. AGREE 2. DISAGREE 0. NO ANSWER "
"Q.58D. ""AFTER THE WAR THE UNITED STATES SHOULD JOIN A STRONG INTERNATIONAL ORGANIZATION OF NATIONS EVEN IF IT MEANT THAT THIS ORGANIZATION WOULD HAVE SOME CONTROL OVER HOW THE UNITED STATES DEALS WITH OTHER COUNTRIES.""  1. AGREE 2. DISAGREE 0. NO ANSWER "
"Q.58E. ""AFTER THE WAR THERE SHOULD BE AN INTERNATIONALLY CONTROLLED ARMY TO POLICE THE WORLD.""  1. AGREE 2. DISAGREE 0. NO ANSWER "
"Q.59. WHICH DO YOU THINK WOULD BE THE BEST WAY FOR THE UNITED STATES TO KEEP OUT OF WAR IN THE FUTURE*  1. STAY OUT OF WORLD AFFAIRS 2. JOIN A STRONG ORGANIZATION OF NATIONS 3. SOME OTHER WAY 4. UNDECIDED 0. NO ANSWER P. THE NEXT FEW QUESTIONS ASK ABOUT WHAT ENLISTED MEN ARE THINKING. OF COURSE YOU CAN,T ALWAYS BE CERTAIN BUT DO YOUR BEST TO ANSWER THESE QUESTIONS FROM YOUR OWN EXPERIENCE AND CONTACTS WITH ENLISTED MEN. "
"Q.60. IN YOUR OPINION, HOW MANY OF THE ENLISTED MEN IN YOUR OUTFIT ARE SATISFIED WITH THEIR PRESENT ARMY JOBS*  1. ALMOST NONE OF THEM 2. ABOUT ONE-FOURTH OF THEM 3. ABOUT HALF OF THEM 4. ABOUT THREE-FOURTHS OF THEM 5. ALMOST ALL OF THEM 6. HAVEN,T ANY IDEA 0. NO ANSWER "
"Q.61. HOW MANY OF THE ENLISTED MEN IN YOUR OUTFIT WOULD YOU SAY FEEL VERY PROUD OF THEIR COMPANY (BATTERY, SQUADRON, TROOP)*  1. ALMOST NONE OF THEM 2. ABOUT ONE-FOURTH OF THEM 3. ABOUT HALF OF THEM 4. ABOUT THREE-FOURTHS OF THEM 5. ALMOST ALL OF THEM 6. HAVEN,T ANY IDEA 0. NO ANSWER "
"Q.62. IN YOUR OPINION, HOW MANY OF THE ENLISTED MEN IN YOUR OUTFIT FEEL THAT THEY CAN DO MORE FOR THEIR COUNTRY AS SOLDIERS THAN THEY COULD DO AS WORKERS IN WAR JOBS*  1. ALMOST NONE OF THEM 2. ABOUT ONE-FOURTH OF THEM 3. ABOUT HALF OF THEM 4. ABOUT THREE-FOURTHS OF THEM 5. ALMOST ALL OF THEM 6. HAVEN,T ANY IDEA 0. NO ANSWER "
"Q.63. HOW MANY OF THE ENLISTED MEN IN YOUR OUTFIT DO YOU THINK FEEL SURE THAT THEIR OFFICERS RECOGNIZE THEIR ABILITIES AND WHAT THEY ARE ABLE TO DO*  1. ALMOST NONE OF THEM 2. ABOUT ONE-FOURTH OF THEM 3. ABOUT HALF OF THEM 4. ABOUT THREE-FOURTHS OF THEM 5. ALMOST ALL OF THEM 6. HAVEN,T ANY IDEA 0. NO ANSWER "
"Q.64. IN YOUR OPINION, HOW MANY OF THE ENLISTED MEN IN YOUR OUTFIT FEEL THAT THEIR ARM OR SERVICE HAS THE MOST IMPORTANT JOB IN WINNING THE WAR*  1. ALMOST NONE OF THEM 2. ABOUT ONE-FOURTH OF THEM 3. ABOUT HALF OF THEM 4. ABOUT THREE-FOURTHS OF THEM 5. ALMOST ALL OF THEM 6. HAVEN,T ANY IDEA 0. NO ANSWER "
"Q.65. HOW MANY OF THE ENLISTED MEN IN YOUR OUTFIT WOULD YOU SAY THINK THE UNITED STATES WILL BE A BETTER PLACE TO LIVE IN AFTER THE WAR THAN IT WAS BEFORE THE WAR*  1. ALMOST NONE OF THEM 2. ABOUT ONE-FOURTH OF THEM 3. ABOUT HALF OF THEM 4. ABOUT THREE-FOURTHS OF THEM 5. ALMOST ALL OF THEM 6. HAVEN,T ANY IDEA 0. NO ANSWER X. DATA FOR THE FOLLOWING QUESTIONS NOT PROVIDED BY SURVEY ORGANIZATION. "
Q.70. HOW MANY YEARS WAS IT BETWEEN THE TIME YOU LEFT FULL-TIME SCHOOL AND THE TIME YOU CAME INTO THE ARMY*  1. I CAME INTO THE ARMY RIGHT OUT OF SCHOOL 2. 1 YEAR OR LESS 3. OVER 1 YEAR UP TO 2 YEARS 4. OVER 2 YEARS UP TO 5 YEARS 5. OVER 5 YEARS 0. NO ANSWER 
Q.71. IF YOU HAVE EVER ATTENDED COLLEGE WHAT COURSE OF STUDY DID YOU MAJOR IN*  1. I NEVER WENT TO COLLEGE 2. SOME COURSE OF STUDY WRITTEN IN 0. NO ANSWER 
"Q.72. IF YOU COULD DO WHAT YOU WANTED, WOULD YOU LIKE TO GO BACK TO FULL-TIME SCHOOL OR COLLEGE AFTER THE WAR*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER "
"Q.73. REGARDLESS OF WHAT YOU WANT TO DO, DO YOU THINK YOU WILL ACTUALLY GO BACK TO FULL-TIME SCHOOL OR COLLEGE AFTER THE WAR*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER "
"Q.74. DO YOU THINK YOU WOULD GO BACK TO FULL-TIME SCHOOL OR COLLEGE AFTER THE WAR IF THE FEDERAL GOVERNMENT OR YOUR STATE GOVERNMENT WERE WILLING TO HELP PAY YOUR WAY*  1. I EXPECT TO GO BACK TO SCHOOL WHETHER OR NOT THE FEDERAL OR STATE GOVERNMENT HELPS ME 2. I WILL GO BACK IF THE FEDERAL OR STATE GOVERNMENT HELPS ME 3. I WILL NOT GO BACK, EVEN IF THE FEDERAL OR STATE GOVERNMENT WOULD HELP ME 4. UNDECIDED 0. NO ANSWER "
"Q.75. HOW MUCH HELP WOULD YOU HAVE TO HAVE IN ORDER TO GO BACK TO FULL-TIME SCHOOL OR COLLEGE AFTER THE WAR IF THE FEDERAL OR STATE GOVERNMENT WERE WILLING TO HELP PAY YOUR WAY*  1. NONE 2. TUITION AND BOOKS ONLY 3. TUITION, BOOKS AND $25.00 A MONTH 4. TUITION, BOOKS AND $50,000 A MONTH 5. TUITION, BOOKS AND $75.00 A MONTH 6. TUITION, BOOKS AND SOME OTHER AMOUNT A MONTH 7. I DON,T THINK I WILL GO BACK TO FULL-TIME SCHOOL OR COLLEGE 0. NO ANSWER "
"Q.76. IF YOU WERE OFFERED A GOOD JOB AT THE END OF THE WAR, DO YOU THINK YOU WOULD TURN IT DOWN AND GO BACK TO FULL-TIME SCHOOL OR COLLEGE, OR DO YOU THINK YOU WOULD TAKE THE JOB*  1. I WOULD TURN THE JOB DOWN AND GO BACK TO SCHOOL 2. IF I COULD GET SOME HELP, I WOULD TURN THE JOB DOWN AND GO BACK TO SCHOOL 3. I WOULD TAKE THE JOB AND NOT GO BACK TO SCHOOL 4. UNDECIDED 0. NO ANSWER "
"Q.77. IF YOU COULD GET SOME KIND OF JOB AFTER THE WAR, BUT COULD NOT GET A GOOD JOB, DO YOU THINK YOU WOULD TURN IT DOWN AND GO BACK TO FULL-TIME SCHOOL OR COLLEGE, OR DO YOU THINK YOU WOULD TAKE THE JOB*  1. I WOULD TURN THE JOB DOWN AND GO BACK TO SCHOOL 2. IF I COULD GET SOME HELP, I WOULD TURN THE JOB DOWN AND GO BACK TO SCHOOL 3. I WOULD TAKE THE JOB AND NOT GO BACK TO SCHOOL 4. UNDECIDED 0. NO ANSWER "
"Q.78. IF THE WAR LASTS LONGER THAN YOU EXPECT, WILL THAT MAKE ANY DIFFERENCE IN WHETHER YOU GO BACK TO FULL-TIME SCHOOL OR COLLEGE AFTER THE WAR*  1. I DON,T THINK I WILL GO BACK TO FULL-TIME SCHOOL OR COLLEGE 2. I WILL GO BACK TO FULL-TIME SCHOOL OR COLLEGE, EVEN IF THE WAR LASTS LONGER THAN I EXPECT 3. I WILL PROBABLY NOT GO BACK TO FULL-TIME SCHOOL OR COLLEGE IF THE WAR LASTS LONGER THAN I EXPECT 4. UNDECIDED 0. NO ANSWER "
"Q.79. REGARDLESS OF WHAT YOU WANT TO DO, DO YOU THINK YOU WILL ACTUALLY GO TO FULL-TIME SCHOOL OR COLLEGE, OR GO TO PART- TIME SCHOOL OR COLLEGE AFTER THE WAR*  1. I DON,T THINK I WILL GO TO SCHOOL OR COLLEGE AT ALL AFTER THE WAR 2. I THINK I WILL GO TO FULL-TIME SCHOOL 3. I THINK I WILL GO TO PART-TIME SCHOOL 4. UNDECIDED 0. NO ANSWER "
"Q.80A. IF YOU GO TO FULL-TIME OR PART-TIME SCHOOL AFTER THE WAR, WHAT KIND OF SCHOOL WILL YOU GO TO*  1. I WILL NOT GO TO SCHOOL AFTER THE WAR 2. GRADE SCHOOL 3. TRADE SCHOOL 4. BUSINESS SCHOOL 5. HIGH SCHOOL 6. COLLEGE (UNDERGRADUATE) 7. SOME OTHER KIND OF SCHOOL 8. UNDECIDED 0. NO ANSWER X. QUESTION 80B NOT CODED. "
CARD.  2. CARD TWO 
DECK.  086. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
"Q.81. AFTER THE WAR, DO YOU THINK THE UNITED STATES COULD HAVE AN ARMY LARGE ENOUGH FOR THE COUNTRY,S NEEDS BY TAKING VOLUNTEERS ONLY*  1. YES, I THINK IT COULD 2. NO, I DO NOT THINK IT COULD 3. UNDECIDED 0. NO ANSWER "
"Q.82. AFTER THE WAR, DO YOU THINK THE UNITED STATES SHOULD DRAFT ALL YOUNG MEN FOR A CERTAIN AMOUNT OF ARMY TRAINING DURING PEACETIME OR SHOULD WE GO BACK TO THE REGULAR ARMY SYSTEM OF TAKING VOLUNTEERS ONLY*  1. DRAFT ALL YOUNG MEN FOR A CERTAIN AMOUNT OF TRAINING 2. GO BACK TO TAKING VOLUNTEERS ONLY 3. UNDECIDED 4. NO ANSWER 0. NO CODE OR NO DATA "
Q.83. WHICH OF THE FOLLOWING REASONS COMES CLOSEST TO SAYING WHY YOU THINK THE UNITED STATES SHOULD DRAFT ALL YOUNG MEN FOR A CERTAIN AMOUNT OF ARMY TRAINING DURING PEACETIME*  1. I THINK THE UNITED STATES SHOULD GO BACK TO TAKING VOLUNTEERS ONLY 2. BECAUSE I THINK THE ARMY EXPERIENCE IS WORTHWHILE FOR YOUNG MEN 3. BECAUSE I THINK IT IS NECESSARY FOR THE SAFETY OF THE UNITED STATES 4. BECAUSE I THINK IT IS BOTH WORTHWHILE FOR YOUNG MEN AND NECESSARY FOR THE SAFETY OF THE UNITED STATES 5. FOR SOME OTHER REASON 0. NO ANSWER 
"Q.84. IF ALL YOUNG MEN IN THE UNITED STATES WERE TO BE GIVEN MILITARY TRAINING, AT ABOUT WHAT AGE DO YOU THINK THIS TRAINING SHOULD BEGIN*  1. BEFORE 18 YEARS OF AGE 2. AT 18 YEARS OF AGE 3. AT 19 YEARS OF AGE 4. AT 20 YEARS OF AGE 5. AT 21 YEARS OF AGE 6. AFTER 21 YEARS OF AGE 0. NO ANSWER "
"Q.85. IF ALL YOUNG MEN IN THE UNITED STATES WERE TO BE GIVEN MILITARY TRAINING, FOR ABOUT HOW LONG A TIME DO YOU THINK EACH MAN SHOULD GET TRAINING*  1. ABOUT 6 MONTHS 2. ABOUT 1 YEAR 3. ABOUT 1 1/2 YEARS 4. ABOUT 2 YEARS 5. MORE THAN 2 YEARS 0. NO ANSWER "
"Q.86A. DID YOU SEE ""PRELUDE TO WAR""* (THIS SHOWS HOW JAPAN, ITALY AND GERMANY PREPARED FOR WAR. IT COMPARES THE FREE WORLD AND THE SLAVE WORLD. IT BEGINS WITH THE JAP ATTACK ON CHINA AND ENDS WITH ITALY,S ATTACK ON ETHIOPIA.)  1. YES 2. NO 0. NO ANSWER "
"Q.86B. DID YOU SEE ""THE NAZIS STRIKE""* (THIS SHOWS HOW GERMANY TOOK OVER AUSTRIA AND CZECHOSLOVAKIA AND THEN INVADED POLAND.)  1. YES 2. NO 0. NO ANSWER "
