CARD.  1. CARD ONE 
"Q.9. IN GENERAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME, IN GOOD SPIRITS OR IN LOW SPIRITS*  1. I AM USUALLY IN GOOD SPIRITS 2. I AM IN GOOD SPIRITS SOME OF THE TIME AND IN LOW SPIRITS SOME OF THE TIME 3. I AM USUALLY IN LOW SPIRITS 0. NO ANSWER "
"Q.10. IN GENERAL, DO YOU THINK THE ARMY HAS TRIED ITS BEST TO SEE THAT NURSES GET AS SQUARE A DEAL AS POSSIBLE*  1. YES, IT HAS TRIED ITS BEST 2. IT HAS TRIED SOME, BUT NOT HARD ENOUGH 3. IT HAS HARDLY TRIED AT ALL 0. NO ANSWER "
"Q.11. IN GENERAL, DO YOU FEEL THAT YOU YOURSELF HAVE GOTTEN A SQUARE DEAL FROM THE ARMY*  1. YES, IN MOST WAYS I HAVE 2. IN SOME WAYS, YES, IN OTHER WAYS, NO 3. NO, ON THE WHOLE I HAVE NOT GOTTEN A SQUARE DEAL 0. NO ANSWER "
"Q.12. IF YOU HAD IT TO DO OVER AGAIN, WOULD YOU JOIN THE ARMY OR NOT*  1. YES, I WOULD JOIN IF I HAD IT TO DO OVER 2. NO, I WOULD NOT 3. UNDECIDED 0. NO ANSWER "
Q.13. HOW DID YOU COME INTO THE ARMY*  1. I HAD BEEN IN THE RESERVE AND WAS CALLED TO ACTIVE DUTY 2. I VOLUNTEERED FOR ACTIVE DUTY DIRECT FROM CIVILIAN LIFE 3. SOME OTHER WAY 0. NO ANSWER 
"Q.14. DO YOU FEEL THAT YOU WERE ""HIGH-PRESSURED"" INTO JOINING THE ARMY*  1. YES, I WAS DEFINITELY ""HIGH-PRESSURED"" INTO IT 2. NO, I WAS NOT 3. THERE WAS SOME PRESSURE, BUT NOT TOO MUCH 0. NO ANSWER "
Q.15. HOW DOES LIFE AS AN ARMY NURSE COMPARE WITH WHAT YOU THOUGHT IT WOULD BE LIKE BEFORE YOU JOINED THE ANC*  1. I LIKE BEING AN ARMY NURSE BETTER THAN I THOUGHT I WOULD 2. IT IS ABOUT WHAT I THOUGHT IT WOULD BE 3. I DO NOT LIKE IT AS WELL AS I THOUGHT I WOULD 0. NO ANSWER 
"Q.16. SUPPOSE YOU HAD A FRIEND WHO WAS A TRAINED NURSE AND WHO WAS CONSIDERING JOINING THE ARMY. IF SHE WROTE OR ASKED YOU FOR ADVICE WHAT WOULD YOU PROBABLY TELL HER TO DO*  1. I,D DEFINITELY ADVISE HER TO JOIN 2. I PROBABLY WOULD ADVISE HER TO JOIN 3. I PROBABLY WOULD ADVISE HER NOT TO JOIN 4. I,D DEFINITELY ADVISE HER NOT TO JOIN 0. NO ANSWER "
"Q.17. DO YOU THINK YOU MIGHT WANT TO STAY IN THE ARMY FOR A CAREER AFTER THE WAR*  1. YES, I THINK I WILL WANT TO 2. YES, I MIGHT WANT TO, BUT I,M NOT SURE 3. NO, I DON,T THINK I,D WANT TO 4. NO, I WOULD NOT WANT TO AT ALL 0. NO ANSWER "
"Q.18. DO YOU THINK YOU MIGHT WANT TO STAY IN THE ARMY FOR A YEAR OR TWO AFTER THE WAR*  1. YES, I THINK I WILL WANT TO 2. YES, I MIGHT WANT TO BUT I,M NOT SURE 3. NO, I DON,T THINK I,D WANT TO 4. NO, I WOULD NOT WANT TO AT ALL 0. NO ANSWER "
"Q.19. REGARDLESS OF WHETHER YOU STAY IN THE ARMY OR NOT, DO YOU THINK YOU WILL STAY IN NURSING FOR A CAREER AFTER THE WAR*  1. I DEFINITELY PLAN TO STAY IN NURSING FOR A CAREER 2. I PROBABLY WILL, BUT I AM NOT SURE 3. I PROBABLY WILL NOT 4. I DEFINITELY PLAN NOT TO STAY IN NURSING 0. NO ANSWER "
"Q.20. DO YOU USUALLY THINK OF YOURSELF AS BEING AN OFFICER AS WELL AS A NURSE, OR DO YOU THINK OF YOURSELF JUST AS BEING A NURSE*  1. USUALLY THINK OF MYSELF AS A NURSE, BUT NOT AS AN ARMY OFFICER 2. USUALLY THINK OF MYSELF AS BEING AN OFFICER AS WELL AS A NURSE 0. NO ANSWER "
Q.21. DO YOU FEEL THAT THE ARMY IN GENERAL ACCEPTS NURSES AS BEING ON A PAR WITH OTHER OFFICERS OF EQUAL GRADE*  1. YES 2. NO 0. NO ANSWER 
"Q.22. IN YOUR OPINION, HOW DO NURSES PRIVILEGES COMPARE WITH THE PRIVILEGES ENJOYED BY MALE ARMY OFFICERS OF THE SAME GRADE*  1. NURSES HAVE MORE PRIVILEGES THAN MALE OFFICERS OF EQUAL GRADE 2. BOTH HAVE ABOUT THE SAME PRIVILEGES 3. MALE OFFICERS HAVE MORE PRIVILEGES THAN NURSES OF THE SAME GRADE 0. NO ANSWER "
"Q.23. DO YOU FEEL THAT NURSES, PERSONAL AND SOCIAL LIFE IS SUBJECT TO TOO MUCH UNNECESSARY SUPERVISION AND RESTRICTION FROM COMMAND SOURCES*  1. YES, MUCH TOO MUCH 2. YES, A LITTLE TOO MUCH 3. NO 0. NO ANSWER "
"Q.24. DO YOU FEEL THAT YOU ARE DISCRIMINATED AGAINST IN THE ARMY BECAUSE OF YOUR SEX*  1. YES, QUITE A LOT 2. YES, A LITTLE 3. NO, NOT AT ALL 0. NO ANSWER "
Q.25. HOW SATISFIED ARE YOU ABOUT BEING ON YOUR PRESENT JOB OR DUTY INSTEAD OF SOME OTHER JOB OR DUTY*  1. VERY SATISFIED 2. SATISFIED 3. VERY DISSATISFIED 4. DISSATISFIED 5. IT DOES NOT MAKE ANY DIFFERENCE TO ME 0. NO ANSWER 
"Q.26. HOW DO YOU FEEL ABOUT THE AMOUNT OF WORK YOU USUALLY HAVE TO DO*  1. I HAVE TOO MUCH TO DO, BUT MOST OF IT IS NECESSARY 2. I HAVE TOO MUCH TO DO, AND A LOT OF IT IS UNNECESSARY 3. I HAVE ABOUT THE RIGHT AMOUNT OF WORK TO DO 4. I AM NOT KEPT VERY BUSY, BUT I DON,T MIND SITTING AROUND 5. I DON,T HAVE ENOUGH TO DO, AND IT GETS PRETTY TIRESOME SITTING AROUND 0. NO ANSWER "
Q.27. WHAT SORT OF DUTY WERE YOU DOING JUST BEFORE YOU CAME INTO THE ARMY*  1. IN TRAINING IN NURSING SCHOOL 2. ON DUTY IN CIVILIAN HOSPITAL 3. ON PRIVATE NURSING DUTY 4. SOME OTHER ANSWER 0. NO ANSWER 
Q.28. HOW DO YOU FEEL ABOUT THE AMOUNT OF WORK YOU HAVE TO DO NOW IN COMPARISON WITH THE AMOUNT OF WORK YOU DID ON YOUR LAST CIVILIAN DUTY*  1. I WORK MUCH HARDER NOW 2. I WORK SOMEWHAT HARDER NOW 3. IT IS ABOUT THE SAME 4. I WORKED SOMEWHAT HARDER ON THE CIVILIAN DUTY 5. I WORKED MUCH HARDER ON THE CIVILIAN DUTY 0. NO ANSWER 
"Q.29. IF IT WHERE UP TO YOU TO CHOOSE, WOULD YOU RATHER BE STATIONED IN A HOSPITAL ON OAHU IN THE HAWAIIAN ISLANDS OR IN A HOSPITAL ON A FORWARD, BUT SECURE, ISLAND SUCH AS SAIPAN*  1. PREFER OAHU 2. PREFER SAIPAN 0. NO ANSWER "
"Q.30. IF IT WERE UP TO YOU TO DECIDE ARMY POLICY ON THIS, WOULD YOU HAVE NURSES IN ARMY HOSPITALS OVERSEAS OR WOULD YOU HAVE ALL THE WORK DONE BY TRAINED ENLISTED MEN* TRY TO FORGET YOUR OWN PERSONAL FEELINGS ON THIS AND ANSWER ACCORDING TO WHAT YOU THINK WOULD BE THE BEST ALL AROUND POLICY.  1. HAVE BOTH NURSES AND ENLISTED MEN 2. HAVE TRAINED ENLISTED MEN ONLY AND NO NURSES 3. UNDECIDED 0. NO ANSWER "
"Q.31. IN YOUR OPINION, WHICH OF THESE WOULD BE THE BEST POLICY IN REGARD TO SENDING NURSES INTO COMBAT AREAS IN THE PACIFIC*  1. SEND NURSES INTO COMBAT AREAS WHEN THEIR HOSPITALS GO IN, NO MATTER HOW DANGEROUS IT IS OR WHAT THE LIVING CONDITIONS MAY BE 2. SEND NURSES INTO COMBAT AREAS AS SOON AS HOSPITALS HAVE BEEN WELL SET-UP AND REASONABLY SAFE AREAS ESTABLISHED, BUT NOT BEFORE THAT 3. DO NOT SEND NURSES INTO AREAS WHERE THERE IS COMBAT 0. NO ANSWER "
Q.32. HOW DO YOU PERSONALLY FEEL ABOUT GOING INTO COMBAT AREAS*  1. I WANT VERY MUCH TO NURSE IN A COMBAT AREA 2. I AM READY AND WILLING TO GO INTO A COMBAT AREA ANYTIME I MAY BE SENT 3. I HOPE I DO NOT HAVE TO GO INTO A COMBAT AREA 0. NO ANSWER 
Q.33. WHAT SORT OF WORKING RELATIONSHIPS DO YOU HAVE WITH THE MEDICAL OFFICERS ON DUTY IN YOUR WARD OR SECTION*  1. VERY SATISFACTORY 2. FAIRLY SATISFACTORY 3. JUST SO-SO 4. NOT VERY SATISFACTORY 5. NOT SATISFACTORY AT ALL 0. NO ANSWER 
Q.34. WHAT SORT OF WORKING RELATIONSHIPS DO YOU HAVE WITH THE ENLISTED MEN ON DUTY IN YOUR WARD OR SECTION*  1. VERY SATISFACTORY 2. FAIRLY SATISFACTORY 3. JUST SO-SO 4. NOT VERY SATISFACTORY 5. NOT SATISFACTORY AT ALL 0. NO ANSWER 
"Q.35. IS THERE A CLEAR UNDERSTANDING IN YOUR WARD OR SECTION AMONG THE DOCTORS, THE ENLISTED DUTY PERSONNEL AND THE NURSES AS TO JUST WHAT YOUR DUTIES ARE AND WHAT AUTHORITY YOU HAVE*  1. YES, THESE THINGS ARE CLEARLY UNDERSTOOD 2. NO, BUT THE WORK GOES SMOOTHLY ANYWAY 3. NO, AND THE WORK SUFFERS BECAUSE OF THIS 0. NO ANSWER "
Q.36. ARE YOU GIVEN AS MUCH AUTHORITY OVER MEDICAL ENLISTED MEN IN THE HOSPITAL AS YOU NEED IN ORDER TO DO YOUR JOB PROPERLY*  1. YES 2. NO 0. NO ANSWER 
Q.37. DO YOU FEEL THAT THE MEDICAL AND MAC OFFICERS HERE BACK YOU UP PROPERLY IN THE EXERCISE OF YOUR AUTHORITY OVER MEDICAL ENLISTED MEN AND PATIENTS*  1. YES 2. NO 0. NO ANSWER 
"Q.38. ARE ORDERS WHICH SHOULD BE GIVEN TO YOU DIRECTLY EVER RELAYED TO YOU THROUGH THE WARDMASTER OR OTHER ENLISTED MEN*  1. IT HAPPENS OFTEN 2. IT HAPPENS ONCE IN A WHILE, BUT NOT OFTEN 3. NO, THIS NEVER HAPPENS 0. NO ANSWER "
Q.39. HOW WOULD YOU RATE THE MEDICAL CARE AND TREATMENT WHICH PATIENTS IN THIS HOSPITAL RECEIVE FROM MEDICAL OFFICERS*  1. VERY GOOD 2. FAIRLY GOOD 3. JUST SO-SO 4. NOT VERY GOOD 5. POOR 0. NO ANSWER 
Q.40. HOW MANY OF THE MEDICAL OFFICERS IN THIS HOSPITAL TAKE A FRIENDLY PERSONAL INTEREST IN THEIR PATIENTS*  1. ALL OF THEM 2. MOST OF THEM 3. ABOUT HALF OF THEM 4. FEW OF THEM 5. NONE OF THEM 0. NO ANSWER 
Q.41. HOW DO YOU FEEL ABOUT THE LENGTH OF TIME PATIENTS ARE USUALLY KEPT IN ARMY HOSPITALS*  1. USUALLY KEPT IN HOSPITAL TOO LONG 2. USUALLY KEPT ABOUT THE RIGHT LENGTH OF TIME 3. USUALLY NOT KEPT LONG ENOUGH 0. NO ANSWER 
"Q.42. IN YOUR OPINION, HOW MANY OF THE MEDICAL ENLISTED MEN IN THIS HOSPITAL ARE AS WELL TRAINED AS THEY SHOULD BE IN ORDER TO DO THEIR JOBS PROPERLY*  1. ALL OF THEM 2. MOST OF THEM 3. ABOUT HALF OF THEM 4. FEW OF THEM 5. NONE OF THEM 0. NO ANSWER "
"Q.43. FROM WHAT YOU HAVE SEEN, DO YOU THINK PROMOTIONS USUALLY GO TO THE NURSES WHO DESERVE THEM MOST*  1. ALMOST ALWAYS 2. USUALLY 3. ABOUT HALF THE TIME 4. USUALLY NOT 5. ALMOST NEVER 0. NO ANSWER "
"Q.44. DO YOU THINK YOUR PRESENT ASSIGNMENT GIVES YOU A FAIR CHANCE OF PROMOTION*  1. YES 2. NO 3. DON,T KNOW 0. NO ANSWER "
"Q.45. IS YOUR MESS AS GOOD AS COULD REASONABLY BE EXPECTED UNDER THE CIRCUMSTANCES*  1. YES, AS GOOD AS COULD BE EXPECTED 2. NO, IT COULD BE SOME BETTER 3. NO, IT COULD BE A LOT BETTER 0. NO ANSWER "
"Q.46. ARE YOUR QUARTERS AND LIVING CONDITIONS AS GOOD AS COULD REASONABLY BE EXPECTED UNDER THE CIRCUMSTANCES*  1. YES, AS GOOD AS COULD BE EXPECTED 2. NO, THEY COULD BE SOME BETTER 3. NO, THEY COULD BE A LOT BETTER 0. NO ANSWER "
"Q.47. IS YOUR LAUNDRY SERVICE AS GOOD AS COULD REASONABLY BE EXPECTED UNDER THE CIRCUMSTANCES*  1. YES, AS GOOD AS COULD BE EXPECTED 2. NO, IT COULD BE SOME BETTER 3. NO, IT COULD BE A LOT BETTER 0. NO ANSWER "
"Q.48. ARE THE STOCKS OF ARTICLES FOR WOMEN AT THE LOCAL PX AS GOOD AS COULD REASONABLY BE EXPECTED UNDER THE CIRCUMSTANCES*  1. YES, AS GOOD AS COULD BE EXPECTED 2. NO, THEY COULD BE SOME BETTER 3. NO, THEY COULD BE A LOT BETTER 0. NO ANSWER "
"Q.49. DO YOU GET AS MUCH TIME OFF AS COULD REASONABLY BE EXPECTED UNDER THE CIRCUMSTANCES*  1. YES, AS MUCH AS COULD BE EXPECTED 2. NO, WE COULD GET SOME MORE TIME OFF 3. NO, WE COULD GET A LOT MORE TIME OFF 0. NO ANSWER "
Q.50. HAVE YOU EVER SPENT TIME OFF AT THE HOUSE FOR NURSES AT FORT DERUSSY*  1. YES 2. NO 0. NO ANSWER 
Q.51. WHAT DO YOU THINK OF THIS TYPE OF REST AND RECREATION FACILITY FOR NURSES*  1. LIKE IT VERY MUCH 2. LIKE IT FAIRLY WELL 3. DO NOT PARTICULARLY LIKE IT 4. DO NOT LIKE IT AT ALL 5. DO NOT KNOW ENOUGH ABOUT IT TO ANSWER 0. NO ANSWER 
"Q.52A. WHERE WOULD YOU PREFER TO HAVE SUCH A RECREATION CENTER LOCATED, SOMEWHERE NEAR HONOLULU OR SOMEWHERE WELL AWAY FROM THE CITY*  1. IN OR NEAR HONOLULU 2. AWAY FROM THE CITY 0. NO ANSWER "
Q.52B. WOULD YOU PREFER A PLACE WITH PLENTY OF SPORTS AND SOCIAL ACTIVITIES AVAILABLE OR ONE WHICH WAS MORE QUIET AND RESTFUL*  1. ONE WITH SPORTS AND SOCIAL ACTIVITIES 2. ONE MORE QUIET AND RESTFUL 0. NO ANSWER 
"Q.52C. IF THE ARMY WERE TO ESTABLISH A RECREATION CENTER FOR NURSES, DO YOU THINK YOU WOULD WANT TO USE IT FROM TIME TO TIME*  1. YES, I AM SURE I WOULD 2. I PROBABLY WOULD 3. I PROBABLY WOULD NOT 4. I AM SURE I WOULD NOT 0. NO ANSWER X. QUESTIONS 52D AND 53 NOT CODED. "
V.54. HOSPITAL IDENTIFICATION:  01. OAHU - 218TH GENERAL HOSPITAL 02. OAHU - 218TH GENERAL HOSPITAL 03. OAHU - 218TH GENERAL HOSPITAL 04. OAHU - 218TH GENERAL HOSPITAL 05. OAHU - 218TH GENERAL HOSPITAL 06. OAHU - 219TH GENERAL HOSPITAL 07. OAHU - 147TH GENERAL HOSPITAL 08. OAHU - 22ND STATION HOSPITAL 09. MAUI - 8TH STATION HOSPITAL 10. HAWAII - 230TH AND 26TH STATION HOSPITALS 11. SAIPAN - 148TH GENERAL HOSPITAL 12. SAIPAN - 369TH STATION HOSPITAL 
V.55. FURTHER SPECIAL IDENTIFICATION:  1. NURSES FROM OTHER HOSPITALS WHO WERE ON DETACHED SERVICE WITH HOSPITALS INCLUDED IN THE SAMPLE. IN MOST CASES THESE DETACHED SERVICE NURSES BELONG TO ORGANIZATIONS WHICH HAVE GONE FORWARD BUT HAVE NOT TAKEN THEIR NURSES WITH THEM 2. ALL OTHER NURSES 
