CARD.  1. CARD ONE 
Q.0. NOT USED  Y. COL. 46 NOT USED. P. MANY MEN REPORT THAT THINKING ABOUT CERTAIN THINGS HELPS THEM TO GET THROUGH WHEN THE GOING GETS TOUGH. SOLDIERS WITH DIFFERENT TYPES OF EXPERIENCE HAVE DIFFERENT VIEWS. 
Q.29B. THINK OF THE ONE SITUATION YOU JUST SELECTED AS BEING THE ONE YOU FOUND TOUGHEST. WHEN YOU WERE IN THAT SITUATION HOW MUCH DID IT HELP YOU TO THINK THAT YOU HAD TO FINISH THE JOB IN ORDER TO GET HOME AGAIN*  1. IT HELPED A LOT 2. IT HELPED SOME 3. IT HELPED A LITTLE 4. IT DID NOT HELP AT ALL 5. I DID NOT THINK OF IT 0. NO ANSWER 
"Q.29C. HOW MUCH DID IT HELP YOU TO THINK THAT YOU COULDN,T LET THE OTHER MEN DOWN*  1. IT HELPED A LOT 2. IT HELPED SOME 3. IT HELPED A LITTLE 4. IT DID NOT HELP AT ALL 5. I DID NOT THINK OF IT 0. NO ANSWER "
Q.29D. WHEN YOU WERE IN THAT SITUATION - HOW MUCH DID IT HELP YOU TO THINK OF WHAT WE ARE FIGHTING FOR*  1. IT HELPED A LOT 2. IT HELPED SOME 3. IT HELPED A LITTLE 4. IT DID NOT HELP AT ALL 5. I DID NOT THINK OF IT 0. NO ANSWER 
Q.29E. WHEN YOU WERE IN THAT SITUATION - HOW MUCH WERE YOU HELPED BY THOUGHTS OF HATRED OF THE ENEMY*  1. IT HELPED A LOT 2. IT HELPED SOME 3. IT HELPED A LITTLE 4. IT DID NOT HELP AT ALL 5. I DID NOT THINK OF IT 0. NO ANSWER 
Q.29F. IN THAT SITUATION HOW MUCH DID PRAYER HELP YOU*  1. IT HELPED A LOT 2. IT HELPED SOME 3. IT HELPED A LITTLE 4. IT DID NOT HELP AT ALL 5. I DID NOT THINK OF IT 0. NO ANSWER 
"Q.29G. HOW MUCH DID IT HELP YOU TO THINK THAT YOU COULDN,T QUIT ON YOURSELF*  1. IT HELPED A LOT 2. IT HELPED SOME 3. IT HELPED A LITTLE 4. IT DID NOT HELP AT ALL 5. I DID NOT THINK OF IT 0. NO ANSWER "
"Q.30A. BEFORE YOU WENT INTO COMBAT HOW WELL DID YOU THINK YOU WOULD DO AS A COMBAT SOLDIER*  1. THOUGHT I WOULD DO VERY WELL 2. THOUGHT I WOULD DO FAIRLY WELL 3. DIDN,T THINK I WOULD DO VERY WELL 0. NO ANSWER "
"Q.30B. HOW DID YOUR EXPERIENCE COMPARE WITH WHAT YOU HAD THOUGHT*  1. FOUND I WAS BETTER AS A COMBAT SOLDIER THAN I,D THOUGHT I WOULD BE 2. FOUND I WAS JUST ABOUT THE SAME AS I,D THOUGHT I WOULD BE 3. FOUND I WASN,T AS GOOD AS A COMBAT SOLDIER AS I,D THOUGHT I WOULD BE 0. NO ANSWER "
"Q.31. IN YOUR OPINION, WHAT SHOULD BE DONE WITH MEN WHO CRACK UP IN ACTION, THAT IS, MEN WHO GET SHELL-SHOCKED, BLOW THEIR TOPS, GO HAYWIRE*  1. MOST OF THEM SHOULD BE TREATED AS SICK MEN 2. MOST OF THEM SHOULD BE TREATED AS COWARDS AND PUNISHED 3. MOST OF THEM SHOULD BE TREATED SOME OTHER WAY 0. NO ANSWER "
"Q.32A. WHAT IS YOUR MAIN ARMY JOB OR DUTY*  01. SHOOTING JOB 02. MEDIC JOB 03. LIAISON, SCOUT, RUNNER MESSENGER 04. RADIO, TELEPHONE OPERATORS, WIRE MEN, ETC. 05. DRIVERS, MECHANICS, ETC. 06. COMPUTERS, SURVEY MEN 07. CLERKS, SUPPLY 08. COOKS, MESS SERGEANTS 09. OTHERS 10. JOB NOT IDENTIFIED FROM ANSWER 00. NO ANSWER "
"Q.32B. HOW LONG HAVE YOU HAD THIS AS YOUR MAIN ARMY JOB OR DUTY*  1. LESS THAN 6 MONTHS 2. 6 MONTHS BUT LESS THAN 1 YEAR 3. 1 YEAR, LESS THAN 2 YEARS 4. 2 YEARS, LESS THAN 3 YEARS 5. 3 YEARS OR MORE 0. NO ANSWER "
"Q.32C. HOW SATISFIED ARE YOU ABOUT BEING IN YOUR PRESENT ARMY JOB INSTEAD OF SOME OTHER ARMY JOB*  1. VERY SATISFIED 2. SATISFIED 3. VERY DISSATISFIED 4. DISSATISFIED 5. IT DOESN,T MAKE ANY DIFFERENCE TO ME 0. NO ANSWER "
Q.33. WHEN YOU WERE IN COMBAT HOW WELL DID YOU FEEL THAT HIGHER HEADQUARTERS UNDERSTOOD YOUR PROBLEMS AND NEEDS*  1. I FELT THEY WERE VERY MUCH AWARE OF OUR NEEDS 2. I FELT THAT THEY WERE FAIRLY WELL AWARE OF OUR NEEDS 3. I FELT THAT THEY DID NOT KNOW VERY MUCH ABOUT OUR REAL PROBLEMS AND NEEDS 0. NO ANSWER 
Q.34. DID YOU FEEL THAT PROMOTIONS MADE WHILE YOU WERE IN COMBAT USUALLY WENT TO THE MEN WITH THE MOST ABILITY*  1. ALMOST ALWAYS 2. USUALLY 3. ABOUT HALF THE TIME 4. USUALLY NOT 0. NO ANSWER 
"Q.35. WHILE YOU WERE IN COMBAT, DID YOU FEEL THAT THE NON- COMBATANT TROOPS TO THE REAR WERE DOING AS MUCH AS THEY COULD, UNDER THE CIRCUMSTANCES, FOR THE MEN WHO WERE DOING THE FIGHTING*  1. YES 2. NO 0. NO ANSWER "
Q.36A. WHAT WAS HIS GRADE OR RANK*  1. PRIVATE OR PRIVATE FIRST CLASS 2. CORPORAL 3. SERGEANT 4. 2ND LIEUTENANT 5. 1ST LIEUTENANT 6. CAPTAIN 7. OTHER OFFICERS 0. NO ANSWER X. QUESTION 36B NOT CODED. 
Q.37. DID YOU FEEL THAT THE TIME YOU SPENT IN REST AREAS DURING YOUR CAMPAIGNS WAS PLANNED ABOUT AS WELL AS IT COULD BE UNDER THE CIRCUMSTANCES*  1. ABOUT AS WELL PLANNED AS IT COULD BE 2. COULD HAVE BEEN SOMEWHAT BETTER PLANNED 3. COULD HAVE BEEN A LOT BETTER PLANNED 0. NO ANSWER 
"Q.38. WHEN THE REPLACEMENTS YOU RECEIVED FIRST ARRIVED, HOW WELL TRAINED WERE THEY FOR YOUR KIND OF OUTFIT*  1. MOST OF THEM WERE WELL TRAINED 2. MOST OF THEM WERE FAIRLY WELL TRAINED 3. MOST OF THEM WERE POORLY TRAINED 4. MOST OF THEM WERE VERY POORLY TRAINED 0. NO ANSWER "
"Q.39. IN YOUR COMBAT EXPERIENCE WAS THERE EVER A TIME WHEN YOU REALLY NEEDED TO KNOW HOW TO OPERATE SOME WEAPONS THAT YOU HADN,T BEEN SHOWN HOW TO USE*  1. NEVER 2. A FEW TIMES 3. MANY TIMES 0. NO ANSWER X. QUESTIONS 40, 40A, AND 40B NOT CODED. "
Q.41. HOW LONG HAVE YOU BEEN IN THE ARMY* E. FOR NATIONAL GUARD TROOPS THIS MEANS ACTIVE SERVICE.  1. SIX MONTHS OR LESS 2. MORE THAN 6 MONTHS BUT NOT OVER 1 YEAR 3. MORE THAN 1 YEAR BUT NOT OVER 2 YEARS 4. MORE THAN 2 YEARS 0. NO ANSWER 
Q.42. WHAT MONTH AND YEAR DID YOU JOIN THIS DIVISION* E. MONTH:  01. JANUARY 02. FEBRUARY 03. MARCH 04. APRIL 05. MAY 06. JUNE 07. JULY 08. AUGUST 09. SEPTEMBER 10. OCTOBER 11. NOVEMBER 12. DECEMBER 00. NO ANSWER E. YEAR: 
Q.42. WHAT MONTH AND YEAR DID YOU JOIN THIS DIVISION* E. MONTH:  166 1. 1940 OR EARLIER 224 2. 1941 259 3. 1942 170 4. 1943 2 5. 1944 37 0. NO ANSWER 
"Q.43A. HOW LONG HAD YOU BEEN IN THE ARMY WHEN YOU WENT INTO COMBAT FOR THE FIRST TIME*  1. LESS THAN 6 MONTHS 2. 6 MONTHS BUT LESS THAN 1 YEAR 3. 1 YEAR, LESS THAN 2 YEARS 4. 2 YEARS, LESS THAN 3 YEARS 5. 3 YEARS OR MORE 0. NO ANSWER "
Q.43B. WERE YOU A MEMBER OF THE DIVISION BEFORE IT WENT INTO COMBAT THE FIRST TIME OR DID YOU COME AFTERWARDS AS A REPLACEMENT*  1. WAS A MEMBER OF THE DIVISION BEFORE IT WENT INTO COMBAT 2. CAME IN AS A REPLACEMENT 0. NO ANSWER 
Q.43C. WHEN YOU FIRST WENT INTO COMBAT HOW WELL TRAINED WERE YOU FOR THE JOB OR DUTY TO WHICH YOU WERE ASSIGNED*  1. VERY WELL TRAINED 2. FAIRLY WELL TRAINED 3. NOT VERY WELL TRAINED 4. HAD NO TRAINING FOR IT AT ALL 0. NO ANSWER 
Q.44. DO YOU THINK PEOPLE GENERALLY KNOW AND APPRECIATE THE IMPORTANCE OF THE JOB DONE BY MEN IN YOUR TYPE OF OUTFIT*  1. NEARLY EVERYONE DOES 2. MOST PEOPLE DO 3. A GREAT MANY DO NOT 4. MOST PEOPLE DO NOT 0. NO ANSWER 
Q.45A. DO YOU THINK YOU WERE IN TOUGH ENOUGH PHYSICAL CONDITION AT THE TIME YOU WENT INTO YOUR FIRST BATTLE*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
"Q.45B. IN GENERAL, WHAT SORT OF PHYSICAL CONDITION WOULD YOU SAY YOU ARE IN AT THE PRESENT TIME*  1. VERY GOOD PHYSICAL CONDITION 2. GOOD PHYSICAL CONDITION 3. FAIR PHYSICAL CONDITION 4. POOR PHYSICAL CONDITION 5. VERY POOR PHYSICAL CONDITION 0. NO ANSWER "
Q.46A. HAVE YOU BEEN SENT TO A HOSPITAL OR REST CAMP BECAUSE OF MALARIA SINCE YOU LEFT THE UNITED STATES*  1. YES 2. NO 0. NO ANSWER 
Q.46B. HAVE YOU BEEN SENT TO A HOSPITAL OR REST CAMP BECAUSE OF ANY OTHER SICKNESS SINCE YOU LEFT THE UNITED STATES*  1. YES 2. NO 0. NO ANSWER X. QUESTIONS 47A AND 47B NOT CODED. 
"Q.48. FROM YOUR EXPERIENCE IN THE ARMY, HAVE YOU EVER BEEN PROMISED THINGS WHICH YOU HAVEN,T RECEIVED*  1. VERY OFTEN 2. QUITE OFTEN 3. ONCE IN A WHILE, BUT NOT OFTEN 4. NEVER 0. NO ANSWER X. COL. 80 NOT USED. CARD 2 "
CARD.  2. CARD TWO 
DECK.  100. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
FORM.  1. S-100A 2. S-100B 3. S-10XX 4. S-100D 5. S-100E 6. S-100F 7. S-100G 
Q.49A. ENGINEERS*  1. NOT ENOUGH CREDIT 2. ABOUT THE RIGHT AMOUNT 3. TOO MUCH CREDIT 0. NO ANSWER 
Q.49B. QUARTERMASTER*  1. NOT ENOUGH CREDIT 2. ABOUT THE RIGHT AMOUNT 3. TOO MUCH CREDIT 0. NO ANSWER 
Q.49C. ARTILLERY*  1. NOT ENOUGH CREDIT 2. ABOUT THE RIGHT AMOUNT 3. TOO MUCH CREDIT 0. NO ANSWER 
Q.49D. INFANTRY*  1. NOT ENOUGH CREDIT 2. ABOUT THE RIGHT AMOUNT 3. TOO MUCH CREDIT 0. NO ANSWER 
Q.49E. ARMORED FORCE*  1. NOT ENOUGH CREDIT 2. ABOUT THE RIGHT AMOUNT 3. TOO MUCH CREDIT 0. NO ANSWER 
Q.49F. MEDICAL TROOPS*  1. NOT ENOUGH CREDIT 2. ABOUT THE RIGHT AMOUNT 3. TOO MUCH CREDIT 0. NO ANSWER 
Q.49G. PARATROOPS*  1. NOT ENOUGH CREDIT 2. ABOUT THE RIGHT AMOUNT 3. TOO MUCH CREDIT 0. NO ANSWER 
Q.49H. AIR CORPS*  1. NOT ENOUGH CREDIT 2. ABOUT THE RIGHT AMOUNT 3. TOO MUCH CREDIT 0. NO ANSWER 
"Q.50A. HOW GOOD A JOB DO YOU FEEL THE NEWSPAPERS AT HOME HAVE DONE IN DESCRIBING THE CAMPAIGNS YOU,VE BEEN IN*  1. A VERY GOOD JOB 2. A FAIRLY GOOD JOB 3. NOT A VERY GOOD JOB 4. A VERY POOR JOB 5. HAVE NO IDEA 0. NO ANSWER "
"Q.50B. ON THE WHOLE, HOW GOOD A JOB DO YOU THINK ""STARS AND STRIPES"" IS DOING AS THE NEWSPAPER FOR AMERICAN SOLDIERS OVERSEAS*  1. A VERY GOOD JOB 2. A FAIRLY GOOD JOB 3. NOT A VERY GOOD JOB 4. A VERY POOR JOB 0. NO ANSWER "
"Q.50C. HOW GOOD A JOB DO YOU THINK ""STARS AND STRIPES"" IS DOING IN GIVING A PICTURE OF THE ARMY AND WHAT IT IS DOING*  1. A VERY GOOD JOB 2. A FAIRLY GOOD JOB 3. NOT A VERY GOOD JOB 4. A VERY POOR JOB 0. NO ANSWER X. QUESTIONS 51A, 51B, AND 52 NOT CODED. "
Q.53A. DO YOU THINK THAT EVERYTHING POSSIBLE WAS DONE TO GET YOUR MAIL TO YOU WHILE YOU WERE IN COMBAT*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
Q.53B. DO YOU THINK THAT EVERYTHING POSSIBLE WAS DONE AT THE FRONT TO GIVE YOU GOOD FOOD WHILE YOU WERE IN COMBAT*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
Q.53C. DO YOU THINK THAT EVERYTHING POSSIBLE WAS DONE TO GET OTHER THINGS YOU NEEDED TO YOU WHILE YOU WERE IN COMBAT*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
"Q.54. AFTER ENTERING THE ARMY, BUT BEFORE YOU WENT INTO COMBAT, DID YOU EVER SERVE ANY TIME IN THE GUARDHOUSE*  1. YES 2. NO 0. NO ANSWER "
Q.55A. IS THERE ANY TYPE OF TRAINING YOU THINK NEW TROOPS SHOULD BE GETTING MORE OF BEFORE BEING SENT INTO YOUR TYPE OF OUTFIT AS REPLACEMENTS*  1. YES 2. NO 0. NO ANSWER 
"Q.55B. IS THERE ANY TYPE OF TRAINING WHICH YOU THINK NEW TROOPS GET TOO MUCH OF, BECAUSE IT DOES NOT HELP IN BATTLE*  1. YES, THEY GET TOO MUCH 2. NO, THEY NEED EVERYTHING THEY GET 0. NO ANSWER X. QUESTION 56 NOT CODED. "
