CARD.  1. CARD ONE 
"Q.14. DO YOU THINK THE JAPS HAVE ENOUGH OIL, STEEL, AND OTHER WAR MATERIALS TO LAST THEM THROUGH A LONG WAR*  1. YES, THE JAPS HAVE ENOUGH FOR A LONG WAR 2. NO, THE JAPS WILL SOON RUN OUT OF MATERIALS 0. NO ANSWER "
Q.15. WHAT IS YOUR IDEA OF HOW MUCH DAMAGE OUR AIR RAIDS IN JAPAN ARE DOING TO THE JAP WAR EFFORT*  1. ALREADY HAVE DONE A GREAT DEAL OF DAMAGE 2. NOT DOING MUCH DAMAGE SO FAR BUT WILL DO A GREAT DEAL SOON 3. NOT DOING MUCH DAMAGE SO FAR AND WILL NOT DO A GREAT DEAL FOR QUITE A WHILE YET 0. NO ANSWER 
"Q.16. HOW MUCH HELP DO YOU THINK AMERICA WILL GET FROM OTHER COUNTRIES WHEN IT COMES TO THE JOB OF DEFEATING THE JAPS* IF, A GREAT DEAL, WHICH COUNTRIES*  01. VERY LITTLE 02. SOME, BUT NOT A GREAT DEAL 03. RUSSIA 04. ENGLAND OR GREAT BRITAIN (CANADA NOT INCLUDED) 05. CHINA 06. RUSSIA AND ENGLAND 07. RUSSIA AND CHINA 08. ENGLAND AND CHINA 09. RUSSIA, ENGLAND AND CHINA (INCLUDE ""OUR ALLIES"" OR ""ALL ALLIES"") 10. ANY OTHER COUNTRIES, BUT NOT RUSSIA, ENGLAND OR CHINA 11. A GREAT DEAL, COUNTRY NOT SPECIFIED 00. NO ANSWER "
"Q.17. AFTER THE WAR, DO YOU THINK THE UNITED STATES SHOULD DRAFT ALL YOUNG MEN FOR A CERTAIN AMOUNT OF ARMY TRAINING DURING PEACETIME OR SHOULD WE GO BACK TO THE REGULAR ARMY SYSTEM OF TAKING VOLUNTEERS ONLY*  1. DRAFT ALL YOUNG MEN FOR A CERTAIN AMOUNT OF TRAINING 2. GO BACK TO TAKING VOLUNTEERS ONLY 3. UNDECIDED 0. NO ANSWER "
"Q.18. COMPARED WITH OTHER PEOPLE, HOW GOOD DO YOU THINK YOUR CHANCES WILL BE OF GETTING THE KIND OF JOB YOU WANT BY THE TIME YOU GET OUT OF THE ARMY*  1. MY CHANCES WILL BE BETTER THAN MOST PEOPLE,S 2. MY CHANCES WILL BE ABOUT THE SAME AS MOST PEOPLE,S 3. MY CHANCES WILL BE WORSE THAN MOST PEOPLE,S 4. NO ANSWER 0. NO CODE OR NO DATA "
Q.19. DO YOU EVER GET THE FEELING THAT THIS WAR IS NOT WORTH FIGHTING*  1. VERY OFTEN 2. SOMETIMES 3. ONLY ONCE IN A GREAT WHILE 4. NEVER 0. NO ANSWER 
"Q.20. IN GENERAL, DO YOU FEEL YOU YOURSELF HAVE GOTTEN A SQUARE DEAL FROM THE ARMY*  1. YES, IN MOST WAYS I HAVE 2. IN SOME WAYS, YES, IN OTHER WAYS, NO 3. NO, ON THE WHOLE I HAVE NOT GOTTEN A SQUARE DEAL 0. NO ANSWER "
"Q.21. IN GENERAL, WHAT SORT OF PHYSICAL CONDITION WOULD YOU SAY YOU ARE IN AT THE PRESENT TIME*  1. VERY GOOD PHYSICAL CONDITION 2. GOOD PHYSICAL CONDITION 3. FAIR PHYSICAL CONDITION 4. POOR PHYSICAL CONDITION 5. VERY POOR PHYSICAL CONDITION 0. NO ANSWER "
"Q.22A. AS FAR AS YOU KNOW, ARE YOU NOW CLASSIFIED BY THE ARMY AS PHYSICALLY FIT FOR OVERSEAS DUTY*  1. YES 2. NO 3. I DON,T KNOW 0. NO ANSWER "
"Q.22B. IN YOUR OWN OPINION, ARE YOU PHYSICALLY FIT FOR OVERSEAS DUTY*  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER "
"Q.23. IN GENERAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME, IN GOOD SPIRITS OR IN LOW SPIRITS*  1. I AM USUALLY IN GOOD SPIRITS 2. I AM IN GOOD SPIRITS SOME OF THE TIME AND IN LOW SPIRITS SOME OF THE TIME 3. I AM USUALLY IN LOW SPIRITS 0. NO ANSWER "
"Q.24. IF IT WERE UP TO YOU, WHAT KIND OF OUTFIT WOULD YOU RATHER BE IN*  1. IN A COMBAT OUTFIT OVERSEAS 2. IN A NON-COMBAT OUTFIT OVERSEAS 3. IN AN OUTFIT THAT WILL STAY IN THE UNITED STATES 0. NO ANSWER "
"Q.25. IF IT WERE UP TO YOU TO CHOOSE, DO YOU THINK YOU COULD DO MORE FOR YOUR COUNTRY AS A SOLDIER OR AS A WORKER IN A WAR JOB*  1. AS A SOLDIER 2. AS A WAR WORKER 3. UNDECIDED 0. NO ANSWER "
"Q.26. IF THE JAPS OFFERED TO STOP FIGHTING NOW AND TRY TO WORK OUT A PEACE IN WHICH BOTH SIDES WOULD HAVE SOMETHING TO SAY ABOUT THE PEACE TERMS, WHICH OF THESE DO YOU THINK WE SHOULD DO*  1. WE SHOULD KEEP ON FIGHTING UNTIL THEY ARE COMPLETELY BEATEN 2. WE SHOULD STOP AND TRY TO WORK OUT PEACE TERMS WITH THE JAPS NOW 3. UNDECIDED 0. NO ANSWER "
"Q.27. WHAT DO YOU THINK OF THE MILITARY CONTROL AND DISCIPLINE AT THIS POST*  1. IT,S TOO STRICT BUT MOST OF IT IS NECESSARY 2. IT,S TOO STRICT AND A LOT OF IT IS UNNECESSARY 3. IT,S ABOUT RIGHT 4. IT,S NOT STRICT ENOUGH 0. NO ANSWER "
"Q.28. IN THE ARMY YOU ARE OFTEN NOT ASKED TO DO THINGS, YOU ARE ORDERED TO DO THINGS. HOW DO YOU FEEL ABOUT TAKING ORDERS FROM YOUR SUPERIORS IN THE ARMY*  1. DON,T MIND BEING ORDERED TO DO THINGS 2. SOMETIMES DISLIKE BEING ORDERED TO DO THINGS 3. NEARLY ALWAYS DISLIKE BEING ORDERED TO DO THINGS 4. QUALIFIED (""IF I,M ABLE"", ""IF WITHIN REASON"", ""IF DONE IN THE RIGHT MANNER"", ETC. 0. NO ANSWER "
"Q.29. CONSIDERING EVERYTHING, HOW DO YOU FEEL ABOUT FURTHER SERVICE IN THE ARMY*  1. I SHOULD BE DISCHARGED NOW 2. I SHOULD SERVE A WHILE LONGER, BUT I SHOULD NOT HAVE TO STAY IN UNTIL JAPAN IS DEFEATED 3. I SHOULD BE DISCHARGED AS SOON AFTER JAPAN IS DEFEATED AS IS POSSIBLE 4. I WANT TO REMAIN IN THE ARMY AFTER THE WAR 0. NO ANSWER "
Q.30. HOW GOOD DO YOU THINK YOUR CHANCES ARE OF BEING DISCHARGED FROM THE ARMY BEFORE THE WAR WITH JAPAN IS OVER*  1. VERY GOOD CHANCE 2. FAIRLY GOOD CHANCE 3. FAIRLY LITTLE CHANCE 4. NO CHANCE AT ALL 0. NO ANSWER 
"Q.31. DO YOU EXPECT THAT MANY SOLDIERS WILL BE DISCHARGED FROM OUR ARMY DURING THE FIRST SIX MONTHS AFTER GERMANY,S DEFEAT*  1. YES, A FAIRLY LARGE NUMBER WILL BE DISCHARGED 2. NO, VERY FEW WILL BE DISCHARGED 0. NO ANSWER "
"Q.32. THERE ARE NOW BETWEEN SEVEN AND EIGHT MILLION MEN IN THE AMERICAN ARMY. HOW MANY OF THESE DO YOU EXPECT WILL BE DISCHARGED DURING THE FIRST SIX MONTHS AFTER GERMANY,S DEFEAT*  1. PRACTICALLY NONE WILL BE DISCHARGED 2. LESS THAN ONE-HALF MILLION WILL BE DISCHARGED 3. ONE-HALF TO ONE MILLION WILL BE DISCHARGED 4. ONE TO TWO MILLION WILL BE DISCHARGED 5. TWO TO FOUR MILLION WILL BE DISCHARGED 6. OVER FOUR MILLION WILL BE DISCHARGED 0. NO ANSWER "
Q.33. HOW INTERESTED ARE YOU IN READING UP ON WORLD-WIDE CURRENT EVENTS*  1. VERY INTERESTED 2. SOMEWHAT INTERESTED 3. NOT VERY INTERESTED 4. NOT AT ALL INTERESTED 0. NO ANSWER 
"Q.34. CHECK THE ONE BELOW THAT BEST DESCRIBES THE WAY IN WHICH YOU USUALLY FOLLOW THE WAR NEWS.  1. DON,T KEEP UP WITH THE WAR NEWS AT ALL 2. DON,T KEEP UP WITH THE WAR NEWS EVERY DAY, BUT DO FOLLOW THE REALLY BIG EVENTS 3. KEEP UP WITH IMPORTANT WAR NEWS EVERYDAY, BUT DON,T FOLLOW THE DETAILS 4. KEEP UP WITH THE DETAILS OF THE WAR NEWS EVERY DAY 0. NO ANSWER "
"Q.35. WHAT MAGAZINES DO YOU USUALLY READ FAIRLY REGULARLY*  1. MAGAZINES COVERING UP TO DATE NEWS: (TIME, NEWSWEEK CURRENT EVENTS) 2. MAGAZINES COVERING WORLD WIDE EVENTS: (NON-FICTION OF GENERALIZED INTEREST; READER,S DIGEST, YANK, OMNIBOOK, CORONET, FORTUNE, ATLANTIC) 3. LIFE - PLUS NON-FICTION SPECIALIZING MAGAZINES CODE 6 4. LIFE - PLUS MIXED NON-FICTION AND HIGH CLASS FICTION CODE 7, OTHER MISCELLANEOUS CODE 8 5. LIFE - NOTHING ELSE MENTIONED 6. NON-FICTION SPECIALIZING MAGAZINES: (THEATER ARTS, OUTDOOR LIFE, AIR FORCES, PHOTOGRAPHY, SCIENCE, ELECTRONICS, INFANTRY JOURNAL, POPULAR MECHANICS, CAMERA, HUNTING AND FISHING, FLYING, PLANE FACTS) 7. MIXED NON-FICTION AND HIGH CLASSIFICATION: (SATURDAY EVENING POST, COLLIERS, AMERICAN, LIBERTY) 8. OTHER, MISCELLANEOUS: (LOOK, BILLBOARD, ESQUIRE, OUTFIT, COMICS, SIGNS OF THE TIMES, AMERICAN SCREEN, COSMOPOLITAN, TRUE STORY, RED BOOK, NEW YORKER, CLICK, PIC, CAPT. MARVEL,S ADVENTURES, TRUE CONFESSIONS) 9. I DON,T READ ANY PARTICULAR MAGAZINE VERY REGULARLY 0. NO ANSWER "
"Q.36. DO YOU FEEL THAT THE INFORMATION ABOUT THE WAR THAT THE ARMY GIVES YOU IS TRUE AND ACCURATE*  1. YES, GENERALLY ACCURATE 2. NO, OFTEN INACCURATE 3. UNDECIDED 0. NO ANSWER "
Q.37. DO YOU FEEL THAT THE INFORMATION ABOUT THE WAR THE ARMY GIVES YOU IS MOSTLY JUST THE STRAIGHT FACTS OR IS IT SOMETIMES PROPAGANDA*  1. ALWAYS JUST THE STRAIGHT FACTS 2. MOSTLY JUST THE FACTS BUT SOMETIMES A LITTLE PROPAGANDA 3. MOSTLY PROPAGANDA 0. NO ANSWER 
Q.38. HOW CLEAR AN IDEA DO YOU HAVE OF WHY WE ARE FIGHTING THIS WAR*  1. I HAVE A VERY CLEAR IDEA 2. I HAVE A FAIRLY CLEAR IDEA 3. I AM NOT SO CLEAR 4. I AM NOT AT ALL CLEAR 0. NO ANSWER 
"Q.39. WHEN YOU AND OTHER SOLDIERS GET INTO BULL-SESSIONS AND DISCUSSIONS ON SERIOUS SUBJECTS RELATED TO THE WAR DO YOU USUALLY DO A FAIR AMOUNT OF THE TALKING*  1. I USUALLY DO MORE TALKING THAN THE OTHERS 2. I USUALLY DO A FAIR AMOUNT OF THE TALKING 3. I USUALLY DO A LITTLE TALKING BUT MAINLY LISTEN 4. I USUALLY JUST LISTEN TO THE OTHERS 5. I DON,T GET INTO DISCUSSIONS ON SERIOUS SUBJECTS 0. NO ANSWER "
Q.40. DO YOU THINK JAPAN WILL GIVE UP AND SURRENDER ON OUR TERMS BEFORE THEY LOSE EVERYTHING OR DO YOU THINK THEY WILL KEEP RIGHT ON FIGHTING TO THE VERY END*  1. THEY WILL GIVE UP AND SURRENDER 2. THEY WILL KEEP RIGHT ON FIGHTING TO THE VERY END 0. NO ANSWER 
"Q.41. HOW DO YOU FEEL ABOUT WHAT YOU,VE DONE IN THIS WAR*  1. I FEEL I,VE DONE MY SHARE AS A SOLDIER AND SHOULD BE DISCHARGED 2. I FEEL I,VE ALREADY DONE MY SHARE, BUT I,M READY TO DO MORE 3. I DON,T FEEL I,VE DONE MY SHARE YET 0. NO ANSWER "
Q.42. HAVE YOU EVER SERVED IN THE ARMY OUTSIDE THE UNITED STATES IN THIS WAR*  1. YES 2. NO I. QUESTIONS 43 AND 44 ARE TO BE ANSWERED ONLY BY MEN WHO HAVE NOT SERVED OVERSEAS IN THIS WAR: 
"Q.43. HOW DO YOU FEEL ABOUT SERVING OVERSEAS*  1. I WANT TO GET OVERSEAS AS SOON AS POSSIBLE 2. I,M READY TO GO WHENEVER I,M NEEDED 3. I,D LIKE TO STAY IN THE U.S. FOR A FEW MONTHS, BUT THAN I,LL BE READY TO GO ANYWHERE 4. I DON,T WANT TO GO OVERSEAS 9. INAPPLICABLE, NO ANSWER "
"Q.44. REGARDLESS OF WHAT YOU WANT TO DO, DO YOU THINK YOU ACTUALLY WILL BE SENT TO SOME OVERSEAS THEATER*  1. I AM VERY SURE I,LL BE SENT TO SOME OVERSEAS THEATER 2. I AM FAIRLY SURE I,LL BE SENT TO SOME OVERSEAS THEATER 3. THE CHANCES ARE ABOUT FIFTY-FIFTY 4. I AM FAIRLY SURE I,LL NOT BE SENT TO SOME OVERSEAS THEATER 5. I AM VERY SURE I,LL NOT BE SENT TO SOME OVERSEAS THEATER 6. UNDECIDED 9. INAPPLICABLE, NO ANSWER I. QUESTIONS 45-50 TO BE ANSWERED BY MEN WHO HAVE SERVED OVERSEAS (RETURNEES) ONLY: "
"Q.45. WHEN DID YOU LAND IN THE U.S.* (GIVE THE MONTH IN WHICH YOU ACTUALLY ARRIVED BACK IN THE U.S.)  01. FEB. 1945 OR LATER 02. JAN. 1945 03. DEC. 1944 04. NOV. 1944 05. OCT. 1944 06. SEPT. 1944 07. AUG., JULY, JUNE 1944 08. MAY, APRIL, MARCH 1944 09. SEPT., 1943 THRU FEB. 1944 10. PRIOR TO SEPT. 1943 00. NO ANSWER 99. INAPPLICABLE "
"Q.46. FROM WHAT OVERSEAS AREA OR THEATER WERE YOU SHIPPED BACK TO THE U.S.*  01. MTOUSA (ITALY, NORTH AFRICA, SOUTHERN FRANCE) 02. ETO (BRITISH ISLES, NORTHERN FRANCE) 03. CARIBBEAN 04. SOUTH PACIFIC 05. SOUTHWEST PACIFIC 06. CENTRAL PACIFIC 07. ALASKA, ALEUTIANS 08. CHINA-BURMA-INDIA 09. SOME OTHER THEATER 10. NORTH AMERICAN 11. MIDDLE EAST 00. NO ANSWER 99. INAPPLICABLE "
Q.47. HAVE YOU BEEN IN ACTUAL COMBAT OR UNDER ENEMY FIRE IN THIS WAR*  1. YES 2. NO 0. NO ANSWER 9. INAPPLICABLE 
"Q.48A. HOW DO YOU FEEL ABOUT SERVING OVERSEAS AGAIN*  1. I WANT TO GET OVERSEAS AGAIN AS SOON AS POSSIBLE 2. I,M READY TO GO WHENEVER I,M NEEDED 3. I,D LIKE TO STAY IN THE U.S. FOR A FEW MONTHS, BUT THEN I,LL BE READY TO GO ANYWHERE 4. I DON,T WANT TO GO OVERSEAS AGAIN 5. NO ANSWER 9. INAPPLICABLE 0. NO CODE OR NO DATA "
"Q.48B. WHAT ARE THE REASONS FOR YOUR ANSWER* E. TYPE A (CODES 1, 2 OR 3 CHECKED IN 48A):  01. I WANT TO GET INTO THIS FIGHT; I,VE BEEN IN THE STATES LONG ENOUGH; I WANT TO SOLDIER 02. I COULD BE OF MORE USE (TO THE ARMY) OVER THERE; WOULD HAVE BETTER CHANCE OF DOING MY SHARE OR WHAT I WAS TRAINED FOR - AND HELP GET THE WAR OVER FASTER; I,M NOT DOING MUCH GOOD HERE 03. WANT TO GET AWAY FROM ALL THIS GARRISON SOLDIERING; WANT TO GET AWAY FROM MY PRESENT OUTFIT; TOO GI HERE IN THE STATES; EVERYTHING IS SNAFUED HERE IN THE STATES; WOULD GET BETTER TREATMENT OVER THERE 04. IT,S MY PATRIOTIC DUTY; BECAUSE I,M A SOLDIER; I,M READY TO SERVE WHEN AND WHERE THE ARMY NEEDS ME; AS LONG AS I,M IN THE ARMY, I SHOULD BE IN THE FIGHT OVER THERE WHERE THE ENEMY IS; I,LL DO WHAT I,M TOLD 05. WILLING TO GO LATER - AFTER ZI SOLDIERS (U.S. COMMANDOS) HAVE GONE OVER; PLENTY AVAILABLE WHO HAVEN,T BEEN OVER YET 06. WILLING TO GO LATER - BUT WANT MORE TIME IN THE STATES BECAUSE; (ANY REASON EXCEPT CODE ""05"") (E.G., AFTER MORE TRAINING; AFTER HOME, FAMILY OR BUSINESS SITUATION IS CLEARED UP; HAVE GOTTEN MARRIED SINCE RETURNING TO U.S. AND DON,T WANT TO GO FOR AWHILE YET) 07. WILLING TO GO BUT NOT ABLE TO GO BECAUSE: (E.G., NOT PHYSICALLY OR MENTALLY ABLE TO TAKE IT; CLASSIFIED AS PHYSICALLY DISQUALIFIED D.P.O., P.L.A., N.F.P.O.R.) 08. WILLING (READY) TO GO - BUT WOULD RATHER NOT GO AT ALL; IF THE ARMY SAYS GO, YOU GO WHETHER YOU WANT TO OR NOT 09. WILLING TO GO - IF I DON,T GO OVER, I,LL NEVER GET OUT OF THIS ARMY; ZI MEN HAVE LOW SCORE ON DEMOBILIZATION PLAN 10. ANSWER IS OF TYPE, ""I DON,T WANT TO GO OVERSEAS"" 11. ALL OTHER COMMENTS INDICATING MAN IS WILLING TO GO 00. NO ANSWER 99. INAPPLICABLE E. TYPE B (CODE 4 CHECKED IN 48A): "
"Q.48B. WHAT ARE THE REASONS FOR YOUR ANSWER* E. TYPE A (CODES 1, 2 OR 3 CHECKED IN 48A):  90 01. HAVE DONE MY SHARE; WAS OVER THERE LONG ENOUGH; FED UP WITH SOLDIERING; WANT TO STAY IN THE STATES; COULD DO MORE AS A WAR WORKER OR CIVILIAN (NO INDICATION OF WILLINGNESS TO GO AGAIN) 102. AGGRESSION VS ZI SOLDIERS; THERE ARE PLENTY WHO HAVEN,T BEEN OVERSEAS; LET THEM HAVE SOME OF THE GLORY AND FIND OUT WHAT WE WENT THRU; (IMPLIED OR STATED FEELING, ""I,VE DONE MY SHARE, LET SOMEBODY ELSE DO IT"") NO INDICATION OF WILLINGNESS TO GO AGAIN 89 03. PHYSICALLY UNFIT; TOO OLD; LIMITED SERVICE; DISQUALIFIED FOR OVERSEAS DUTY (D.P.O., P.L.A., N.F.P.O.R.) 40 04. MENTALLY UNFIT; NERVOUSNESS; TROUBLE SLEEPING; (STOMACH TROUBLE IS LIKELY TO BE MENTAL RATHER THAN PHYSICAL) 40 05. WILLING TO GO LATER - AFTER ZI SOLDIERS (U.S. COMMANDOS) HAVE GONE OVER; PLENTY OF ZI AVAILABLE WHO HAVEN,T BEEN OVER YET 44 06. COULDN,T TAKE IT; IT,S NO GOOD; TOO TOUGH; DANGEROUS 57 07. HOME AND FAMILY REASONS 6 08. BECAUSE I WANT OR EXPECT TO BE DISCHARGED FROM THE ARMY (SOON); WILL BE AWAY TOO LONG IF I GO NOW; WILL BE STUCK IN ARMY OF OCCUPATION; IMPLIED OR STATED, ""IF I WENT, I COULDN,T GET OUT OF THE ARMY AS SOON AS I WANT OR THINK I SHOULD"" 9 09. AGGRESSION VS ARMY, OFFICERS, CIVILIANS - BECAUSE OF THE WAY I,VE BEEN TREATED; (E.G., BECAUSE OF THE WAY I,VE BEEN TREATED SINCE RETURNING FROM OVERSEAS, BY THE ARMY, BY CIVILIANS) 13 10. WILLING TO GO LATER BUT WANT MORE TIME IN THE STATES BECAUSE: (ANY REASON EXCEPT CODE ""05"") (E.G., AFTER MORE TRAINING, AFTER HOME, FAMILY OR BUSINESS SITUATIONS ARE CLEARED UP) 38 11. ALL OTHER COMMENTS INDICATING MAN DOES NOT WANT TO GO OVERSEAS 56 00. NO ANSWER 1883 99. INAPPLICABLE "
"Q.49. REGARDLESS OF WHAT YOU WANT TO DO, DO YOU THINK YOU ACTUALLY WILL BE SENT TO SOME OVERSEAS THEATER AGAIN*  1. I AM VERY SURE I,LL BE SENT OVER AGAIN 2. I AM FAIRLY SURE I,LL BE SENT OVER AGAIN 3. THE CHANCES ARE ABOUT FIFTY-FIFTY 4. I AM FAIRLY SURE I,LL NOT BE SENT OVER AGAIN 5. I AM VERY SURE I,LL NOT BE SENT OVER AGAIN 6. UNDECIDED 0. NO ANSWER 9. INAPPLICABLE "
"Q.50. KNOWING WHAT YOU DO NOW, HOW DO YOU FEEL ABOUT HAVING COME BACK TO THE U.S.*  1. I WISH I HADN,T COME BACK 2. I WOULD RATHER HAVE COME BACK JUST FOR A FURLOUGH AND THEN RETURNED TO MY OLD OUTFIT OVERSEAS 3. I AM GLAD I CAME BACK 4. SOMETHING ELSE 0. NO ANSWER 9. INAPPLICABLE "
"V.51. CAMP AND OUTFIT IDENTIFICATION:  01. COLUMBIA ARMY AIR BASE, SOUTH CAROLINA - FLYERS - 02. COLUMBIA ARMY AIR BASE, SOUTH CAROLINA - FLYERS - Z.I. 03. COLUMBIA ARMY AIR BASE, SOUTH CAROLINA - GROUND - RETURNEES 04. COLUMBIA ARMY AIR BASE, SOUTH CAROLINA - GROUND - Z.I. 05. FT. LEONARD WOOD, MISSOURI - SCHEDULES NOT SEPARATED SEPARATED INTO UNITS (ENGR. TNG. BNS; HDQS. CO.; D-CO. 8TH BN.; PERSONNEL CLASS AND ASSIG. ETC. TRAINEES; CADREMEN (PRE-ACTIVATION TRAINING) 06. MITCHELL FIELD, NEW YORK - SQUADRON B 110TH AAB 07. MITCHELL FIELD, NEW YORK - SQUADRON P 110TH AAB 08. MITCHELL FIELD, NEW YORK - SQUADRON D 110TH AAB 09. MITCHELL FIELD, NEW YORK - SQUADRON H 110TH AAB 10. MITCHELL FIELD, NEW YORK - SQUADRON U 110TH AAB 11. MITCHELL FIELD, NEW YORK - FLYERS - 110TH AAB 12. CAMP SHELBY, MISSISSIPPI - CO. A, 9TH BN., 55TH REGT., IARTC 13. CAMP SHELBY, MISSISSIPPI - CO. A, 5TH BN., 54TH RGT., IARTC 14. CAMP SHELBY, MISSISSIPPI - CO. B, 5TH BN., 54TH RGT., IARTC 15. FT. WARREN, WYOMING - ASFTC - CADRE TRAINEES 16. FT. WARREN, WYOMING - 351TH QM LAUNDRY CO., 19TH QM SALVAGE REPAIR "
