CARD.  1. CARD ONE 
"Q.15. IF YOU HAVE ANY PHYSICAL CONDITION WHICH NEEDS CORRECTION, OR IF THERE IS ANYTHING ELSE WRONG WITH YOU, PLEASE TELL WHAT IT IS.  237 1. FEET, LEGS, ARMS, ATHLETES,S FOOT 2175 2. NOT CHOSEN "
"Q.15. IF YOU HAVE ANY PHYSICAL CONDITION WHICH NEEDS CORRECTION, OR IF THERE IS ANYTHING ELSE WRONG WITH YOU, PLEASE TELL WHAT IT IS.  38 1. DENTAL 2374 2. NOT CHOSEN "
"Q.15. IF YOU HAVE ANY PHYSICAL CONDITION WHICH NEEDS CORRECTION, OR IF THERE IS ANYTHING ELSE WRONG WITH YOU, PLEASE TELL WHAT IT IS.  265 1. INDIGESTION, INTERNAL COMPLAINTS 2147 2. NOT CHOSEN "
"Q.15. IF YOU HAVE ANY PHYSICAL CONDITION WHICH NEEDS CORRECTION, OR IF THERE IS ANYTHING ELSE WRONG WITH YOU, PLEASE TELL WHAT IT IS.  35 1. OLD INJURIES, WOUNDS 2377 2. NOT CHOSEN "
"Q.15. IF YOU HAVE ANY PHYSICAL CONDITION WHICH NEEDS CORRECTION, OR IF THERE IS ANYTHING ELSE WRONG WITH YOU, PLEASE TELL WHAT IT IS.  111 1. HEADACHES 2301 2. NOT CHOSEN "
"Q.15. IF YOU HAVE ANY PHYSICAL CONDITION WHICH NEEDS CORRECTION, OR IF THERE IS ANYTHING ELSE WRONG WITH YOU, PLEASE TELL WHAT IT IS.  32 1. SKIN DISEASE, FUNGUS (EXCEPT ATHLETE,S FOOT) RASHES 2380 2. NOT CHOSEN "
"Q.15. IF YOU HAVE ANY PHYSICAL CONDITION WHICH NEEDS CORRECTION, OR IF THERE IS ANYTHING ELSE WRONG WITH YOU, PLEASE TELL WHAT IT IS.  70 1. GENERAL DISABILITY (TIRED, WEAK) RUN DOWN 2342 2. NOT CHOSEN "
"Q.15. IF YOU HAVE ANY PHYSICAL CONDITION WHICH NEEDS CORRECTION, OR IF THERE IS ANYTHING ELSE WRONG WITH YOU, PLEASE TELL WHAT IT IS.  78 1. ALL OTHER 2334 2. NOT CHOSEN "
"Q.15. IF YOU HAVE ANY PHYSICAL CONDITION WHICH NEEDS CORRECTION, OR IF THERE IS ANYTHING ELSE WRONG WITH YOU, PLEASE TELL WHAT IT IS.  1286 1. NO ANSWER, NONE 1126 2. NOT CHOSEN P. PART II - QUESTIONS ABOUT MEDICAL CARE. "
"Q.16. IN GENERAL, WHAT SORT OF MEDICAL ATTENTION DO YOU THINK SOLDIERS USUALLY GET AT ARMY DISPENSARIES OVERSEAS*  1. VERY GOOD 2. FAIRLY GOOD 3. JUST SO-SO 4. RATHER POOR 5. VERY POOR 6. NO OPINION 0. NO ANSWER "
Q.17. NOW THINK ABOUT YOUR OWN DISPENSARY. WHAT SORT OF MEDICAL ATTENTION DO YOU THINK THE MEN IN YOUR OUTFIT GET FROM YOUR DISPENSARY*  1. VERY GOOD 2. FAIRLY GOOD 3. JUST SO-SO 4. RATHER POOR 5. VERY POOR 6. NO OPINION 0. NO ANSWER 
"Q.18. IN GENERAL, HOW GOOD DO YOU THINK ARE THE DOCTORS IN ARMY DISPENSARIES OVERSEAS*  1. VERY GOOD 2. FAIRLY GOOD 3. JUST SO-SO 4. RATHER POOR 5. VERY POOR 6. NO OPINION 0. NO ANSWER "
"Q.19. NOW THINK ABOUT YOUR OWN DISPENSARY. HOW GOOD DO YOU THINK IS THE DOCTOR IN CHARGE OF YOUR OUTFIT,S DISPENSARY*  1. VERY GOOD 2. FAIRLY GOOD 3. JUST SO-SO 4. RATHER POOR 5. VERY POOR 6. NO OPINION 0. NO ANSWER "
"Q.20. IN GENERAL, HOW GOOD DO YOU THINK ARE THE ENLISTED MEN WHO WORK IN ARMY DISPENSARIES OVERSEAS*  1. VERY GOOD 2. FAIRLY GOOD 3. JUST SO-SO 4. RATHER POOR 5. VERY POOR 6. NO OPINION 0. NO ANSWER "
"Q.21. NOW THINK ABOUT YOUR OWN DISPENSARY. HOW GOOD DO YOU THINK ARE THE ENLISTED MEN WHO WORK IN YOUR OUTFIT,S DISPENSARY*  1. VERY GOOD 2. FAIRLY GOOD 3. JUST SO-SO 4. RATHER POOR 5. VERY POOR 6. NO OPINION 0. NO ANSWER "
"Q.22. IF YOU SHOULD NEED TO GO ON SICK CALL AT YOUR DISPENSARY, DO YOU THINK YOU WOULD GET A CAREFUL EXAMINATION AND GET WHATEVER TREATMENT MIGHT BE NECESSARY*  1. YES, I AM SURE I WOULD 2. I THINK I WOULD, BUT I AM NOT SURE 3. I DOUBT IF I WOULD 0. NO ANSWER "
"Q.23. DURING THE PAST SIX MONTHS, HAVE YOU GONE ON SICK CALL EVERY TIME YOU FELT YOU REALLY NEEDED TO GO*  1. YES 2. NO 3. I HAVE NOT NEEDED TO GO ON SICK CALL IN THE PAST SIX MONTHS 0. NO ANSWER "
"Q.25A. WHAT WAS THE LAST THING THAT WAS WRONG WITH YOU FOR WHICH YOU WENT TO A DISPENSARY (TELL BRIEFLY WHETHER YOU HAD A COLD, BROKEN BONE, SORE FEET, CUT, ETC. - DO NOT COUNT ""SHOTS"" OR ROUTINE INSPECTIONS)*  1. EMERGENCY: SERIOUS BREAKS, FRACTURES, OTHER SERIOUS INJURIES 2. NOT CHOSEN "
"Q.25A. WHAT WAS THE LAST THING THAT WAS WRONG WITH YOU FOR WHICH YOU WENT TO A DISPENSARY (TELL BRIEFLY WHETHER YOU HAD A COLD, BROKEN BONE, SORE FEET, CUT, ETC. - DO NOT COUNT ""SHOTS"" OR ROUTINE INSPECTIONS)*  233 1. EMERGENCY: MINOR BREAKS, SPRAINS, CUTS, BURNS, ETC. 2179 2. NOT CHOSEN "
"Q.25A. WHAT WAS THE LAST THING THAT WAS WRONG WITH YOU FOR WHICH YOU WENT TO A DISPENSARY (TELL BRIEFLY WHETHER YOU HAD A COLD, BROKEN BONE, SORE FEET, CUT, ETC. - DO NOT COUNT ""SHOTS"" OR ROUTINE INSPECTIONS)*  4 1. EMERGENCY: COMBAT INJURIES 2408 2. NOT CHOSEN "
"Q.25A. WHAT WAS THE LAST THING THAT WAS WRONG WITH YOU FOR WHICH YOU WENT TO A DISPENSARY (TELL BRIEFLY WHETHER YOU HAD A COLD, BROKEN BONE, SORE FEET, CUT, ETC. - DO NOT COUNT ""SHOTS"" OR ROUTINE INSPECTIONS)*  231 1. COLDS 2181 2. NOT CHOSEN "
"Q.25A. WHAT WAS THE LAST THING THAT WAS WRONG WITH YOU FOR WHICH YOU WENT TO A DISPENSARY (TELL BRIEFLY WHETHER YOU HAD A COLD, BROKEN BONE, SORE FEET, CUT, ETC. - DO NOT COUNT ""SHOTS"" OR ROUTINE INSPECTIONS)*  237 1. EYES, EARS, NOSE, THROAT, SINUS 2175 2. NOT CHOSEN "
"Q.25A. WHAT WAS THE LAST THING THAT WAS WRONG WITH YOU FOR WHICH YOU WENT TO A DISPENSARY (TELL BRIEFLY WHETHER YOU HAD A COLD, BROKEN BONE, SORE FEET, CUT, ETC. - DO NOT COUNT ""SHOTS"" OR ROUTINE INSPECTIONS)*  387 1. LEGS, FEET, BACK, ARMS 2025 2. NOT CHOSEN "
"Q.25A. WHAT WAS THE LAST THING THAT WAS WRONG WITH YOU FOR WHICH YOU WENT TO A DISPENSARY (TELL BRIEFLY WHETHER YOU HAD A COLD, BROKEN BONE, SORE FEET, CUT, ETC. - DO NOT COUNT ""SHOTS"" OR ROUTINE INSPECTIONS)*  66 1. DENTAL 2346 2. NOT CHOSEN "
"Q.25A. WHAT WAS THE LAST THING THAT WAS WRONG WITH YOU FOR WHICH YOU WENT TO A DISPENSARY (TELL BRIEFLY WHETHER YOU HAD A COLD, BROKEN BONE, SORE FEET, CUT, ETC. - DO NOT COUNT ""SHOTS"" OR ROUTINE INSPECTIONS)*  269 1. INTERNAL (FLU, CRAMPS, INDIGESTION, ETC.) 2143 2. NOT CHOSEN "
"Q.25A. WHAT WAS THE LAST THING THAT WAS WRONG WITH YOU FOR WHICH YOU WENT TO A DISPENSARY (TELL BRIEFLY WHETHER YOU HAD A COLD, BROKEN BONE, SORE FEET, CUT, ETC. - DO NOT COUNT ""SHOTS"" OR ROUTINE INSPECTIONS)*  175 1. SKIN DISEASE AND FUNGUS (OTHER THAN ATHLETE,S FOOT), RASHES 2237 2. NOT CHOSEN "
"Q.25A. WHAT WAS THE LAST THING THAT WAS WRONG WITH YOU FOR WHICH YOU WENT TO A DISPENSARY (TELL BRIEFLY WHETHER YOU HAD A COLD, BROKEN BONE, SORE FEET, CUT, ETC. - DO NOT COUNT ""SHOTS"" OR ROUTINE INSPECTIONS)*  32 1. NERVOUSNESS 2380 2. NOT CHOSEN "
"Q.25A. WHAT WAS THE LAST THING THAT WAS WRONG WITH YOU FOR WHICH YOU WENT TO A DISPENSARY (TELL BRIEFLY WHETHER YOU HAD A COLD, BROKEN BONE, SORE FEET, CUT, ETC. - DO NOT COUNT ""SHOTS"" OR ROUTINE INSPECTIONS)*  141 1. ALL OTHER 2271 2. NOT CHOSEN "
"Q.25A. WHAT WAS THE LAST THING THAT WAS WRONG WITH YOU FOR WHICH YOU WENT TO A DISPENSARY (TELL BRIEFLY WHETHER YOU HAD A COLD, BROKEN BONE, SORE FEET, CUT, ETC. - DO NOT COUNT ""SHOTS"" OR ROUTINE INSPECTIONS)*  195 1. NO ANSWER 2217 2. NOT CHOSEN "
"Q.25A. WHAT WAS THE LAST THING THAT WAS WRONG WITH YOU FOR WHICH YOU WENT TO A DISPENSARY (TELL BRIEFLY WHETHER YOU HAD A COLD, BROKEN BONE, SORE FEET, CUT, ETC. - DO NOT COUNT ""SHOTS"" OR ROUTINE INSPECTIONS)*  534 1. I HAVE NEVER BEEN TO AN ARMY DISPENSARY FOR MEDICAL CARE SINCE I CAME OVERSEAS 1878 2. NOT CHOSEN "
Q.25B. HOW LONG AGO WAS THIS*  1. LESS THAN A MONTH AGO 2. TWO OR THREE MONTHS AGO 3. FOUR OR FIVE MONTHS AGO 4. SIX MONTHS OR MORE AGO 9. I HAVE NEVER BEEN TO AN ARMY DISPENSARY FOR MEDICAL CARE SINCE I CAME OVERSEAS 0. NO ANSWER 
"Q.25C. HOW SERIOUS DID YOU THINK YOUR TROUBLE WAS*  1. I WAS NOT SURE WHETHER THERE WAS ANYTHING REALLY WRONG OR NOT, BUT I WANTED THE DOCTOR TO EXAMINE ME 2. I WAS PRETTY SURE THAT I NEEDED SOME ATTENTION, BUT I DID NOT THINK IT WAS ANYTHING SERIOUS 3. I WAS SURE I NEEDED ATTENTION, AND I THOUGHT IT MIGHT BE SERIOUS 9. I HAVE NOT BEEN TO AN ARMY DISPENSARY FOR MEDICAL CARE SINCE I CAME OVERSEAS 0. NO ANSWER "
"Q.25D. DID YOU HAVE ANY TROUBLE OR ANY UNREASONABLE DELAY IN GETTING PERMISSION TO GO TO THE DISPENSARY, OR IN GETTING YOUR NAME ON THE SICK BOOK*  1. NO, NO TROUBLE OR DELAY AT ALL 2. YES, I HAD SOME TROUBLE OR DELAY 9. I HAVE NEVER BEEN TO AN ARMY DISPENSARY FOR MEDICAL CARE SINCE I HAVE BEEN OVERSEAS 0. NO ANSWER Q.25D1. IF YOU DID HAVE TROUBLE OR UNREASONABLE DELAY IN GETTING PERMISSION TO GO TO THE DISPENSARY, PLEASE TELL WHAT HAPPENED. X. Q.25D1 NOT CODED BY SURVEY ORGANIZATION. "
"Q.25E. DO YOU THINK YOUR EXAMINATION AND TREATMENT AT THE DISPENSARY WERE CAREFUL AND THOROUGH*  1. YES, VERY GOOD 2. YES, FAIRLY GOOD 3. NO, NOT VERY GOOD 4. NO, NOT GOOD AT ALL 9. I HAVE NEVER BEEN TO AN ARMY DISPENSARY FOR MEDICAL CARE SINCE I CAME OVERSEAS 0. NO ANSWER Q.25E1. USE THESE SPACES TO EXPLAIN YOUR ANSWER AND TO TELL OF ANY THING YOU LIKED, OR DID NOT LIKE, ABOUT THE WAY YOUR CASE WAS HANDLED AT THE DISPENSARY. X. Q.25E1 NOT CODED BY SURVEY ORGANIZATION. "
Q.25F. WHAT HAPPENED WHEN YOU LEFT THE DISPENSARY*  1. I WAS SENT TO THE HOSPITAL 2. I WAS SENT TO MY QUARTERS AND EXCUSED FROM DUTY 3. I WAS RETURNED TO MY REGULAR DUTY 9. I HAVE NEVER BEEN TO AN ARMY DISPENSARY FOR MEDICAL CARE SINCE I CAME OVERSEAS 0. NO ANSWER 
Q.25G. DO YOU THINK THIS IS WHAT THE DISPENSARY SHOULD HAVE DONE WITH YOU*  1. YES 2. NO 3. NOT SURE 9. I HAVE NEVER BEEN TO AN ARMY DISPENSARY FOR MEDICAL CARE SINCE I CAME OVERSEAS 0. NO ANSWER 
"Q.25H. (IF YOUR ANSWER WAS NO), WHAT DO YOU THINK SHOULD HAVE BEEN DONE*  1. SHOULD HAVE BEEN SENT TO HOSPITAL 2. SHOULD HAVE BEEN SENT TO QUARTERS AND EXCUSED FROM DUTY 3. SHOULD HAVE BEEN RETURNED TO REGULAR DUTY 9. I HAVE NEVER BEEN TO AN ARMY DISPENSARY FOR MEDICAL CARE SINCE I CAME OVERSEAS 0. NO ANSWER P. EVERYONE SHOULD ANSWER THE QUESTIONS FROM HERE ON. "
"Q.26. IN YOUR OPINION, ARE MEN IN YOUR OUTFIT EVER SENT BACK TO DUTY FROM THE DISPENSARY AND MADE TO WORK WHEN THEY ARE TOO SICK OR NOT REALLY ABLE TO DO THEIR JOBS*  1. THIS NEVER HAPPENS 2. THIS MAY HAPPEN ONCE IN A WHILE, BUT NOT TOO OFTEN 3. IT HAPPENS TOO OFTEN 0. NO ANSWER P. HERE ARE FOUR QUESTIONS ABOUT WHETHER MEN IN YOUR OUTFIT ARE SUSPECTED OF ""GOLDBRICKING"" WHEN THEY GO ON SICK CALL: "
"Q.27A. HOW OFTEN DO YOU THINK YOUR FIRST SERGEANT OR OTHER NON-COMS SUSPECT MEN OF ""GOLDBRICKING"" WHEN THEY GO ON SICK CALL*  1. TOO OFTEN 2. ABOUT AS OFTEN AS NECESSARY 3. NOT OFTEN ENOUGH 4. AS FAR AS I KNOW, THEY NEVER THINK MEN ON SICK CALL ARE ""GOLDBRICKING"" 0. NO ANSWER "
"Q.27B. HOW ABOUT YOUR COMPANY OFFICERS* HOW OFTEN DO YOU THINK YOUR COMPANY OFFICERS SUSPECT MEN OF ""GOLDBRICKING"" WHEN THEY GO ON SICK CALL*  1. TOO OFTEN 2. ABOUT AS OFTEN AS NECESSARY 3. NOT OFTEN ENOUGH 4. AS FAR AS I KNOW, THEY NEVER THINK MEN ON SICK CALL ARE ""GOLDBRICKING"" 0. NO ANSWER "
"Q.27C. HOW ABOUT THE ENLISTED MEDICAL DEPARTMENT MEN IN YOUR DISPENSARY* HOW OFTEN DO YOU THINK THEY SUSPECT MEN OF ""GOLDBRICKING"" WHEN THEY GO ON SICK CALL*  1. TOO OFTEN 2. ABOUT AS OFTEN AS NECESSARY 3. NOT OFTEN ENOUGH 4. AS FAR AS I KNOW, THEY NEVER THINK MEN ON SICK CALL ARE ""GOLDBRICKING"" 0. NO ANSWER "
"Q.27D. HOW ABOUT THE DOCTOR IN YOUR DISPENSARY* HOW OFTEN DO YOU THINK THE DOCTOR IN YOUR DISPENSARY SUSPECTS MEN OF ""GOLDBRICKING"" WHEN THEY GO ON SICK CALL*  1. TOO OFTEN 2. ABOUT AS OFTEN AS NECESSARY 3. NOT OFTEN ENOUGH 4. AS FAR AS I KNOW, THEY NEVER THINK MEN ON SICK CALL ARE ""GOLDBRICKING"" 0. NO ANSWER "
"Q.28. HOW DO YOU FEEL ABOUT THE WAY YOUR OUTFIT HANDLES GOLD- BRICKS (READ ALL THREE OF THESE ANSWERS CAREFULLY AND THEN CHECK THE ONE WHICH BEST EXPRESSES YOUR OPINION)*  1. THIS OUTFIT IS TOO EASY ON GOLD-BRICKS - TOO MANY MEN GET BY WITH GOING ON SICK CALL JUST TO GET OUT OF SOMETHING 2. THIS OUTFIT HANDLES GOLD-BRICKS ABOUT RIGHT - SICK MEN ARE NOT ACCUSED OF RIDING THE SICK BOOK, BUT A REAL GOLD- BRICK WILL NOT GET BY WITH IT VERY MANY TIMES 3. THIS OUTFIT CALLS TOO MANY MEN GOLD-BRICKS - TOO MANY MEN WHO REALLY HAVE SOMETHING WRONG WITH THEM ARE ACCUSED OF RIDING THE SICK BOOK 0. NO ANSWER "
"Q.29. SINCE YOU HAVE BEEN OVERSEAS, HAVE YOU YOURSELF EVER BEEN THOUGHT OF AS BEING A ""GOLDBRICK"" WHEN YOU WERE SICK OR HAD SOMETHING WRONG WITH YOU*  1. YES 2. NO 0. NO ANSWER X. COLS. 79-80 NOT USED. CARD 2 "
CARD.  2. CARD TWO 
DECK.  232. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY SURVEY NUMBER. 
"Q.29A. (IF YOUR ANSWER WAS YES), WHICH OF THE FOLLOWING SEEMED TO THINK YOU WERE ""GOLDBRICKING"" (CHECK ANY WHO THOUGHT YOU WERE ""GOLDBRICKING"". YOU CAN CHECK AS MANY AS ARE TRUE)*  1. THE 1ST SERGEANT, OR OTHER NON-COMS OVER YOU 2. NOT CHOSEN "
"Q.29A. (IF YOUR ANSWER WAS YES), WHICH OF THE FOLLOWING SEEMED TO THINK YOU WERE ""GOLDBRICKING"" (CHECK ANY WHO THOUGHT YOU WERE ""GOLDBRICKING"". YOU CAN CHECK AS MANY AS ARE TRUE)*  105 1. COMPANY OFFICERS 2307 2. NOT CHOSEN "
"Q.29A. (IF YOUR ANSWER WAS YES), WHICH OF THE FOLLOWING SEEMED TO THINK YOU WERE ""GOLDBRICKING"" (CHECK ANY WHO THOUGHT YOU WERE ""GOLDBRICKING"". YOU CAN CHECK AS MANY AS ARE TRUE)*  64 1. ENLISTED MEDICAL DEPARTMENT MEN AT THE DISPENSARY 2348 2. NOT CHOSEN "
"Q.29A. (IF YOUR ANSWER WAS YES), WHICH OF THE FOLLOWING SEEMED TO THINK YOU WERE ""GOLDBRICKING"" (CHECK ANY WHO THOUGHT YOU WERE ""GOLDBRICKING"". YOU CAN CHECK AS MANY AS ARE TRUE)*  185 1. THE DOCTOR AT THE DISPENSARY 2227 2. NOT CHOSEN "
"Q.29A. (IF YOUR ANSWER WAS YES), WHICH OF THE FOLLOWING SEEMED TO THINK YOU WERE ""GOLDBRICKING"" (CHECK ANY WHO THOUGHT YOU WERE ""GOLDBRICKING"". YOU CAN CHECK AS MANY AS ARE TRUE)*  151 1. OTHER SOLDIERS IN YOUR OUTFIT 2261 2. NOT CHOSEN "
"Q.29A. (IF YOUR ANSWER WAS YES), WHICH OF THE FOLLOWING SEEMED TO THINK YOU WERE ""GOLDBRICKING"" (CHECK ANY WHO THOUGHT YOU WERE ""GOLDBRICKING"". YOU CAN CHECK AS MANY AS ARE TRUE)*  1893 1. NO ANSWER, INAPPLICABLE 519 2. NOT CHOSEN "
"Q.31. WHEN A SOLDIER DIES IN THE SERVICE, IS HIS ARMY INSURANCE PAID TO HIS FAMILY IN ONE CASH PAYMENT OR IN A SERIES OF MONTHLY INSTALLMENTS*  1. IN ONE CASH PAYMENT 2. IN A SERIES OF MONTHLY INSTALLMENTS 3. EITHER WAY HIS FAMILY WISHES TO GET IT 4. DON,T KNOW 0. NO ANSWER "
"Q.32. WHAT IS THE SMALLEST AMOUNT OF MONEY WHICH A SOLDIER CAN HAVE DEDUCTED FROM HIS PAY EACH MONTH FOR THE PURCHASE OF WAR BONDS ON THE ALLOTMENT PLAN*  1. ANY AMOUNT THAT HE WISHES 2. $5.00 3. $7.50 4. $18.75 5. $22.50 6. DON,T KNOW 0. NO ANSWER P. HERE ARE FOUR MORE QUESTIONS THAT HAVE ""RIGHT"" ANSWERS. "
"Q.33. HOW MUCH INTEREST DOES THE GOVERNMENT PAY ON MONEY PUT INTO SOLDIERS, DEPOSITS*  1. TWO PERCENT 2. ABOUT THREE PERCENT 3. FOUR PERCENT 4. SIX PERCENT 5. DON,T KNOW 0. NO ANSWER "
