"S195A.Q9A. IF YOU HAD A SON, WOULD YOU WANT HIM TO HAVE A CERTAIN AMOUNT OF ARMY TRAINING DURING PEACETIME, AFTER THIS WAR, OR NO?  1. YES, I WOULD WANT HIM TO HAVE ARMY TRAINING 2. NO, I WOULD NOT WANT HIM TO HAVE ARMY TRAINING 3. UNDECIDED 0. NO ANSWER "
S195A.Q9B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
"S195A.Q10A. AFTER THE WAR, DO YOU THINK ALL YOUNG MEN IN THE UNITED STATES SHOULD BE MADE TO TAKE A CERTAIN AMOUNT OF MILITARY TRAINING OR NO?  1. YES, THEY SHOULD BE MADE TO TAKE MILITARY TRAINING 2. NO, THEY SHOULD NOT BE MADE TO TAKE MILITARY TRAINING 3. UNDECIDED "
S195A.Q10B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
"S195A.Q11A. DO YOU AGREE OR DISAGREE WITH THE STATEMENT: ""EVEN IF ALL OTHER COUNTRIES AGREE NOT TO HAVE LARGE ARMIES, THE UNITED STATES SHOULD STILL DRAFT ALL YOUNG MEN FOR MILITARY TRAINING.""  1. AGREE 2. DISAGREE 3. UNDECIDED 0. NO ANSWER "
S195A.Q11B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
S195A.Q12. HOW INTERESTED WOULD YOU BE IN HAVING DISCUSSIONS ON THE KIND OF ARMY THE UNITED STATES WILL NEED AFTER THE WA?  1. VERY MUCH 2. PRETTY MUCH 3. NOT SO MUCH 4. NOT AT ALL 0. NO ANSWER 
"S195A.Q13A. ON THE WHOLE, DO YOU THINK THE ARMY IS GIVING YOU A CHANCE TO SHOW WHAT YOU CAN D?  1. A VERY GOOD CHANCE 2. A FAIRLY GOOD CHANCE 3. NOT MUCH OF A CHANCE 4. NO CHANCE AT ALL 5. UNDECIDED 0. NO ANSWER "
S195A.Q13B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
S195A.Q14A. DO YOU FEEL THAT EVERYTHING POSSIBLE HAS BEEN DONE TO PLACE YOU IN THE ARMY JOB WHERE YOU BEST FI?  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
S195A.Q14B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
"S195A.Q15A. DO YOUR OFFICERS GIVE YOU A GOOD CHANCE TO ASK QUESTIONS AS TO THE REASON WHY THINGS ARE DONE THE WAY THEY AR?  1. YES, ALWAYS 2. YES, USUALLY 3. UNDECIDED 4. NO, NOT VERY OFTEN 5. NO, ALMOST NEVER 0. NO ANSWER "
S195A.Q15B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
S195A.Q16A. HOW OFTEN DOES IT HAPPEN THAT YOU ARE CALLED DOWN OR PUNISHED FOR SOMETHING YOU DIDN'T D?  1. VERY OFTEN 2. OFTEN 3. SOMETIMES 4. HARDLY EVER 5. NEVER 0. NO ANSWER 
S195A.Q16B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
S195A.Q17A. HOW MANY OF YOUR OFFICERS TAKE A PERSONAL INTEREST IN THEIR ME?  1. ALL OF THEM DO 2. MOST OF THEM DO 3. ABOUT HALF OF THEM DO 4. FEW OF THEM DO 5. NONE OF THEM DO 0. NO ANSWER 
S195A.Q17B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
"S195A.Q18A. DO YOU THINK THAT YOUR OFFICERS GENERALLY DO WHAT THEY CAN TO HELP YO?  1. YES, ALL THE TIME 2. YES, MOST OF THE TIME 3. NO, THEY OFTEN DO NOT 4. NO, THEY ALMOST NEVER DO 0. NO ANSWER "
S195A.Q18B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
S195A.Q19A. WOULD YOU CHANGE TO SOME OTHER ARMY JOB IF GIVEN A CHANC?  1. YES 2. NO 3. UNDECIDED 0. NO ANSWER 
S195A.Q19B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
S195A.Q20A. HOW INTERESTED ARE YOU IN YOUR ARMY JO?  1. VERY MUCH INTERESTED 2. A LITTLE BUT NOT MUCH 3. NOT INTERESTED AT ALL 0. NO ANSWER 
S195A.Q20B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
S195A.Q21A. HOW WELL DO YOU FEEL THAT YOUR OFFICERS UNDERSTAND YOUR PROBLEMS AND NEED?  1. THEY ARE VERY MUCH AWARE OF MY PROBLEMS AND NEEDS 2. THEY ARE FAIRLY WELL AWARE OF MY PROBLEMS AND NEEDS 3. THEY DO NOT KNOW VERY MUCH ABOUT MY REAL PROBLEMS OR NEEDS 0. NO ANSWER 
S195A.Q21B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
"S195A.Q22A. DO YOU FEEL THAT YOUR OFFICERS RECOGNIZE YOUR ABILITIES AND WHAT YOU ARE ABLE TO D?  1. YES, I'M SURE THEY DO 2. YES, I THINK THEY DO BUT I'M NOT SURE 3. NO, I DON'T THINK THEY DO 4. UNDECIDED 0. NO ANSWER "
S195A.Q22B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
"S195A.Q23A. IN GENERAL, HOW GOOD WOULD YOU SAY YOUR OFFICERS AR?  1. VERY GOOD 2. FAIRLY GOOD 3. ABOUT AVERAGE 4. PRETTY POOR 5. VERY POOR 0. NO ANSWER "
S195A.Q23B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
S195A.Q24A. HOW SATISFIED ARE YOU ABOUT BEING IN YOUR PRESENT ARMY JOB INSTEAD OF SOME OTHER ARMY JO?  1. VERY SATISFIED 2. SATISFIED 3. IT DOES NOT MAKE ANY DIFFERENCE TO ME 4. DISSATISFIED 5. VERY DISSATISFIED 0. NO ANSWER 
S195A.Q24B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
S195A.Q25A. DO YOU USUALLY FEEL THAT WHAT YOU ARE DOING IN THE ARMY IS WORTHWHILE OR NO?  1. I USUALLY FEEL IT IS NOT WORTHWHILE 2. I USUALLY FEEL IT IS WORTHWHILE 3. UNDECIDED 0. NO ANSWER 
S195A.Q25B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
S195A.Q26A. HOW MANY OF YOUR OFFICERS USE THEIR RANK IN WAYS THAT SEEM UNNECESSARY TO YO?  1. ALMOST ALL OF THEM DO 2. MOST OF THEM DO 3. SOME OF THEM DO 4. ONLY A FEW OF THEM DO 5. NONE OF THEM DO 0. NO ANSWER 
S195A.Q26B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
S195A.Q27A. WHEN YOU DO A PARTICULARLY GOOD JOB DO YOU USUALLY GET RECOGNITION OR PRAISE FOR IT FROM YOUR OFFICER?  1. ALWAYS 2. USUALLY 3. RARELY 4. NEVER 0. NO ANSWER 
S195A.Q27B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
"S195A.Q28A. HOW MANY OF THE OFFICERS IN YOUR COMPANY (BATTERY, SQUADRON, TROOP) ARE THE KIND YOU WOULD WANT TO SERVE UNDER IN COMBA?  1. ALL OF THEM ARE 2. MOST OF THEM ARE 3. ABOUT HALF OF THEM ARE 4. FEW OF THEM ARE 5. NONE OF THEM ARE 0. NO ANSWER "
S195A.Q28B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
S195A.Q29A. HOW MUCH DO YOU PERSONALLY LIKE YOUR OFFICER?  1. VERY MUCH 2. PRETTY MUCH 3. NOT SO MUCH 4. NOT AT ALL 0. NO ANSWER 
S195A.Q29B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
"S195A.Q30A. WHEN YOUR OFFICERS GIVE YOU SOMETHING TO DO, DO THEY TELL YOU ENOUGH ABOUT IT SO THAT YOU CAN DO A GOOD JO?  1. ALWAYS TELL ME ENOUGH 2. USUALLY TELL ME ENOUGH 3. OFTEN DO NOT TELL ME ENOUGH 4. ALMOST NEVER TELL ME ENOUGH 5. UNDECIDED 0. NO ANSWER "
S195A.Q30B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
S195A.Q31A. HOW MANY OF YOUR COMPANY OFFICERS ARE THE KIND WHO ARE WILLING TO GO THROUGH ANYTHING THEY ASK THEIR MEN TO GO THROUG?  1. ALL OF THEM ARE 2. MOST OF THEM ARE 3. ABOUT HALF OF THEM ARE 4. FEW OF THEM ARE 5. NONE OF THEM ARE 0. NO ANSWER 
S195A.Q31B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
S195A.Q32A. HOW DO YOU FEEL ABOUT THE OFFICERS THAT HAVE BEEN PICKED FOR YOUR OUTFI?  1. THEY ARE THE BEST ONES THAT COULD HAVE BEEN PICKED 2. THEY ARE AS GOOD AS ANY THAT COULD HAVE BEEN PICKED 3. SOMEWHAT BETTER ONES COULD HAVE BEEN PICKED 4. MUCH BETTER ONES COULD HAVE BEEN PICKED 5. UNDECIDED 0. NO ANSWER 
S195A.Q32B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
"S195A.Q33A. CAN YOU COUNT ON YOUR OFFICERS TO BACK YOU UP IN YOUR DUTIE?  1. YES, ALWAYS 2. YES, USUALLY 3. NO, YOU CAN'T COUNT ON IT 0. NO ANSWER "
S195A.Q33B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
"S195A.Q34A. WOULD YOU HONESTLY SAY THAT YOU USUALLY PUT ALL YOU HAVE INTO YOUR ARMY DUTIES, OR DO YOU USUALLY WORK JUST HARD ENOUGH TO GET B?  1. I USUALLY PUT ALL I HAVE INTO IT 2. I USUALLY WORK JUST HARD ENOUGH TO GET BY 3. UNDECIDED 0. NO ANSWER "
S195A.Q34B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
"S195A.Q35A. ""I HAVE A ROTTEN TIME IN THE ARMY.""  1. STRONGLY AGREE 2. AGREE 3. UNDECIDED 4. DISAGREE 5. STRONGLY DISAGREE 0. NO ANSWER "
"S195A.Q35B. ""ARMY LIFE IS BETTER THAN I EXPECTED.""  1. STRONGLY AGREE 2. AGREE 3. UNDECIDED 4. DISAGREE 5. STRONGLY DISAGREE 0. NO ANSWER "
"S195A.Q35C. ""I FEEL SURE I CAN MAKE GOOD IN THE ARMY.""  1. STRONGLY AGREE 2. AGREE 3. UNDECIDED 4. DISAGREE 5. STRONGLY DISAGREE 0. NO ANSWER "
"S195A.Q35D. ""ON THE WHOLE, MY MORALE IS HIGH.""  1. STRONGLY AGREE 2. AGREE 3. UNDECIDED 4. DISAGREE 5. STRONGLY DISAGREE 0. NO ANSWER "
"S195A.Q35E. ""IN GENERAL, THE ARMY IS POORLY RUN.""  1. STRONGLY AGREE 2. AGREE 3. UNDECIDED 4. DISAGREE 5. STRONGLY DISAGREE 0. NO ANSWER "
"S195A.Q35F. ""THE ARMY MAKES A MAN OUT OF YOU.""  1. STRONGLY AGREE 2. AGREE 3. UNDECIDED 4. DISAGREE 5. STRONGLY DISAGREE 0. NO ANSWER "
"S195A.Q35G. ""I GET A KICK OUT OF GIVING A SNAPPY SALUTE.""  1. STRONGLY AGREE 2. AGREE 3. UNDECIDED 4. DISAGREE 5. STRONGLY DISAGREE 0. NO ANSWER X. COL. 80 NOT USED. CARD 2 "
S195A.CARD.  2. CARD TWO 
S195A.DECK.  195. SURVEY NUMBER 
S195A.BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
S195A.FORM:  1. S-195A 2. S-195B 3. S-195C 
"S195A.Q35H. ""I AM WORRIED AND UPSET.""  1. STRONGLY AGREE 2. AGREE 3. UNDECIDED 4. DISAGREE 5. STRONGLY DISAGREE 0. NO ANSWER "
"S195A.Q35I. ""I FEEL HOMESICK.""  1. STRONGLY AGREE 2. AGREE 3. UNDECIDED 4. DISAGREE 5. STRONGLY DISAGREE 0. NO ANSWER "
"S195A.Q35J. ""I HARDLY EVER FEEL LONESOME.""  1. STRONGLY AGREE 2. AGREE 3. UNDECIDED 4. DISAGREE 5. STRONGLY DISAGREE 0. NO ANSWER "
"S195A.Q35K. ""I THINK I AM A GOOD SOLDIER.""  1. STRONGLY AGREE 2. AGREE 3. UNDECIDED 4. DISAGREE 5. STRONGLY DISAGREE 0. NO ANSWER "
"S195A.Q35L. ""WHEN I GET AN IMPORTANT JOB TO DO, I WORRY ABOUT WHETHER I WILL DO ALL RIGHT OR NOT.""  1. STRONGLY AGREE 2. AGREE 3. UNDECIDED 4. DISAGREE 5. STRONGLY DISAGREE 0. NO ANSWER "
"S195A.Q35M. ""ON THE WHOLE, I AM POORLY ADJUSTED TO ARMY LIFE.""  1. STRONGLY AGREE 2. AGREE 3. UNDECIDED 4. DISAGREE 5. STRONGLY DISAGREE 0. NO ANSWER "
"S195A.Q36A. HOW DO YOU FEEL ABOUT THE IMPORTANCE OF THE WORK YOU ARE DOING RIGHT NOW AS COMPARED WITH OTHER JOBS YOU MIGHT BE DOING IN THE ARM?  1. IT IS AS IMPORTANT AS ANY OTHER JOB I COULD DO 2. IT IS FAIRLY IMPORTANT, BUT I COULD DO MORE IMPORTANT WORK 3. IT HARDLY SEEMS IMPORTANT AT ALL 0. NO ANSWER "
S195A.Q36B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER 
"S195A.Q37A. WHICH OF THE FOLLOWING WOULD YOU SAY BEST APPLIES TO YOUR JO?  1. TIME ALWAYS PASSES QUICKLY 2. TIME PASSES QUICKLY MOST OF THE TIME 3. ENJOY WORKING PART OF THE TIME, BUT IT DRAGS AT OTHER TIMES 4. TIME DRAGS MOST OF THE TIME 5. TIME ALWAYS DRAGS 0. NO ANSWER "
S195A.Q37B. HOW STRONGLY DO YOU FEEL ABOUT THI?  1. VERY STRONGLY 2. FAIRLY STRONGLY 3. NOT STRONGLY 0. NO ANSWER X. QUESTION 38 NOT CODED. 
"S195A.V39A. PERSONAL ADJUSTMENT SCORE - CONTENT: E. DERIVED FROM QUESTIONS 35A, C, D, G, H, I, J, K, L, AND M.  ANP X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. "
"S195A.V39B. PERSONAL ADJUSTMENT SCORE - INTENSITY: E. DERIVED FROM QUESTIONS 35A, C, D, G, H, I, J, K, L, AND M.  ANP X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. "
"S195A.V40A. ATTITUDE TOWARD CONSCRIPTION SCORE - CONTENT: E. DERIVED FROM QUESTIONS 5A, 6A, 7A, 8A, 9A, 10A, AND 11A.  ANP X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. "
"S195A.V40B. ATTITUDE TOWARD CONSCRIPTION SCORE - INTENSITY: E. DERIVED FROM QUESTIONS 5B, 6B, 7B, 8B, 9B, 10B, AND 11B.  ANP X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. "
"S195A.V41A. JOB SATISFACTION SCORE - CONTENT: E. DERIVED FROM QUESTIONS 4A, 13A, 14A, 19A, 20A, 24A, 25A, 36A, AND 37A.  ANP X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. "
S195A.V42. CAMP IDENTIFICATION:  ANP X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. 
