CARD.  1. CARD ONE 
Q.8. WHAT BRANCH OF THE ARMY ARE YOU IN*  01. FLYING ASSIGNMENT 02. AIRCRAFT MAINTENANCE ASSIGNMENT 03. SOME OTHER GROUND ASSIGNMENT 04. ENGINEERS 05. QUARTERMASTER CORPS 06. MEDICAL DEPARTMENT 07. SIGNAL CORPS 08. TRANSPORTATION CORPS 09. ORDNANCE DEPARTMENT 10. CHEMICAL WARFARE SERVICE 11. MILITARY POLICE 12. INFANTRY 13. FIELD ARTILLERY 14. COAST ARTILLERY 15. ARMORED FORCE OR TD 16. STATION COMPLEMENT 17. OTHER 00. NO ANSWER 
"Q.9. IF YOU ARE IN GROUND OR SERVICE FORCES, ARE YOU A LINE OR A STAFF OFFICER*  1. LINE OFFICER 2. STAFF OFFICER 3. I,M IN AIR FORCE 0. NO ANSWER "
Q.10. HOW LONG WERE YOU OVERSEAS WITH THE ARMY IN THIS WAR*  1. 6 MONTHS OR LESS 2. OVER 6 MONTHS UP TO 12 MONTHS 3. OVER 12 MONTHS UP TO 18 MONTHS 4. OVER 18 MONTHS UP TO 2 YEARS 5. OVER 2 YEARS UP TO 3 YEARS 6. OVER 3 YEARS 
"Q.11. CONSIDERING EVERYTHING, HOW DO YOU FEEL ABOUT FURTHER SERVICE IN THE ARMY*  1. I SHOULD BE RELEASED NOW 2. I SHOULD SERVE A WHILE LONGER, BUT I SHOULD NOT HAVE TO STAY IN UNTIL JAPAN IS DEFEATED 3. I SHOULD BE RELEASED AS SOON AFTER JAPAN IS DEFEATED AS IS POSSIBLE 4. I WANT TO REMAIN IN THE ARMY AFTER THE WAR 0. NO ANSWER "
Q.12. HOW GOOD DO YOU THINK YOUR CHANCES ARE OF BEING RELEASED FROM THE ARMY BEFORE THE WAR WITH JAPAN IS OVER*  1. VERY GOOD CHANCE 2. FAIRLY GOOD CHANCE 3. NOT MUCH OF A CHANCE 4. NO CHANCE AT ALL 0. NO ANSWER 
Q.13. WHAT IS YOUR BEST GUESS AS TO HOW MUCH LONGER YOU WILL BE IN THE ARMY BEFORE YOU ARE RELEASED*  1. LESS THAN 3 MONTHS 2. 3 MONTHS UP TO BUT NOT INCLUDING 6 MONTHS 3. 6 MONTHS UP TO BUT NOT INCLUDING 1 YEAR 4. 1 YEAR UP TO BUT NOT INCLUDING 1 1/2 YEARS 5. 1 1/2 YEARS UP TO BUT NOT INCLUDING 2 YEARS 6. 2 YEARS UP TO BUT NOT INCLUDING 3 YEARS 7. 3 YEARS OR MORE 0. NO ANSWER 
"Q.14. COMPARED WITH OTHER PEOPLE, HOW GOOD DO YOU THINK YOUR CHANCES WILL BE OF GETTING THE KIND OF JOB YOU WANT BY THE TIME YOU GET OUT OF THE ARMY*  1. MY CHANCES WILL BE BETTER THAN MOST PEOPLE,S 2. MY CHANCES WILL BE ABOUT THE SAME AS MOST PEOPLE,S 3. MY CHANCES WILL BE WORSE THAN MOST PEOPLE,S 0. NO ANSWER "
"Q.15. IF THE JAPS OFFERED TO STOP FIGHTING NOW AND TRY TO WORK OUT A PEACE IN WHICH BOTH SIDES WOULD HAVE SOMETHING TO SAY ABOUT THE PEACE TERMS, WHICH OF THESE DO YOU THINK WE SHOULD DO*  1. WE SHOULD KEEP ON FIGHTING UNTIL THEY ARE COMPLETELY BEATEN 2. WE SHOULD STOP AND TRY TO WORK OUT PEACE TERMS WITH THE JAPS NOW 3. UNDECIDED 0. NO ANSWER "
"Q.16. HOW DO YOU SIZE UP THE WAR AHEAD IN THE PACIFIC - HAVE WE ALREADY DONE MOST OF THE JOB OR DO WE STILL HAVE THE HARDEST PART OF THE JOB AHEAD OF US*  1. WE HAVE ALREADY PRACTICALLY WON THE WAR AGAINST JAPAN 2. WE STILL HAVE A BIG JOB AHEAD, BUT IT SHOULDN,T BE SO VERY TOUGH 3. WE STILL HAVE TO FACE A HARD STRUGGLE IN WHICH AMERICA WILL SUFFER GREAT LOSSES IN MEN AND MATERIALS 0. NO ANSWER "
Q.17. WHAT IS YOUR GUESS AS TO HOW LONG IT WILL PROBABLY TAKE US TO BEAT JAPAN*  01. LESS THAN 6 MONTHS 02. 6 MONTHS UP TO BUT NOT INCLUDING 1 YEAR 03. 1 YEAR UP TO BUT NOT INCLUDING 1 1/2 YEARS 04. 1 1/2 YEARS UP TO BUT NOT INCLUDING 2 YEARS 05. 2 YEARS UP TO BUT NOT INCLUDING 2 1/2 YEARS 06. 2 1/2 YEARS UP TO BUT NOT INCLUDING 3 YEARS 07. 3 YEARS UP TO BUT NOT INCLUDING 4 YEARS 08. 4 YEARS UP TO BUT NOT INCLUDING 5 YEARS 09. 5 YEARS OR MORE 10. INDEFINITE OR INDETERMINATE 00. NO ANSWER 
Q.18. WHAT IS THE VERY LONGEST YOU THINK JAPAN MIGHT HOLD OUT AGAINST US*  01. LESS THAN 6 MONTHS 02. 6 MONTHS UP TO BUT NOT INCLUDING 1 YEAR 03. 1 YEAR UP TO BUT NOT INCLUDING 1 1/2 YEARS 04. 1 1/2 YEARS UP TO BUT NOT INCLUDING 2 YEARS 05. 2 YEARS UP TO BUT NOT INCLUDING 2 1/2 YEARS 06. 2 1/2 YEARS UP TO BUT NOT INCLUDING 3 YEARS 07. 3 YEARS UP TO BUT NOT INCLUDING 4 YEARS 08. 4 YEARS UP TO BUT NOT INCLUDING 5 YEARS 09. 5 YEARS OR MORE 10. INDEFINITE OR INDETERMINATE 00. NO ANSWER 
"Q.19. DO YOU THINK JAPAN WILL GIVE UP AND SURRENDER ON OUR TERMS BEFORE THEY LOSE EVERYTHING, OR DO YOU THINK THEY WILL KEEP RIGHT ON FIGHTING TO THE VERY END*  1. THEY WILL GIVE UP AND SURRENDER 2. THEY WILL KEEP RIGHT ON FIGHTING TO THE VERY END 0. NO ANSWER "
Q.20. HOW DO YOU FEEL ABOUT BEING SENT TO AN OVERSEAS THEATER WHICH IS FIGHTING AGAINST THE JAPS*  1. THE ARMY SHOULD SEND ME NOW 2. THE ARMY SHOULD NOT SEND ME FOR A WHILE YET 3. THE ARMY SHOULD NOT SEND ME AT ALL 0. NO ANSWER 
"Q.21. REGARDLESS OF WHAT YOU WANT TO DO, DO YOU THINK YOU ACTUALLY WILL BE SENT TO AN OVERSEAS THEATER WHICH IS FIGHTING AGAINST THE JAPS*  1. YES, I AM SURE I WILL BE SENT 2. YES, I THINK I WILL BE SENT, BUT I,M NOT SURE 3. THE CHANCES ARE ABOUT FIFTY-FIFTY 4. NO, I DON,T THINK I WILL BE SENT, BUT I,M NOT SURE 5. NO, I AM SURE I WILL NOT BE SENT 0. NO ANSWER "
"Q.22. IN GENERAL, DO YOU FEEL YOU YOURSELF HAVE GOTTEN A SQUARE DEAL FROM THE ARMY*  1. YES, IN MOST WAYS I HAVE 2. IN SOME WAYS, YES, IN OTHERS, NO 3. NO, ON THE WHOLE I HAVE NOT GOTTEN A SQUARE DEAL 0. NO ANSWER P. HERE ARE SOME QUESTIONS ABOUT THE ARMY REDEPLOYMENT AND READJUSTMENT PLAN AS IT AFFECTS YOU AND OTHER OFFICERS. "
"Q.23. AS FAR AS YOU KNOW, HAS THE ARMY DECIDED ON THE METHODS TO BE USED IN SELECTING THE OFFICERS TO BE RELEASED IN THE PERIOD BETWEEN V-E DAY AND THE DEFEAT OF JAPAN*  1. YES, THE ARMY HAS DECIDED 2. NO, THE ARMY HAS NOT DECIDED 0. NO ANSWER "
"Q.24A. UP TO NOW, HOW MUCH INFORMATION HAVE YOU RECEIVED ABOUT THE ARMY,S PLANS REGARDING RELEASE OF OFFICERS IN THE PERIOD BETWEEN V-E DAY AND THE DEFEAT OF JAPAN*  1. FAR TOO MUCH 2. A LITTLE TOO MUCH 3. ABOUT THE RIGHT AMOUNT 4. NOT QUITE ENOUGH 5. FAR TOO LITTLE 0. NO ANSWER "
"Q.24B. HOW DO YOU FEEL ABOUT THE AMOUNT OF INFORMATION YOU HAVE RECEIVED*  1. I AM VERY SATISFIED 2. I AM PRETTY SATISFIED 3. I DON,T CARE MUCH ONE WAY OR THE OTHER 4. I AM PRETTY DISSATISFIED 5. I AM VERY DISSATISFIED 0. NO ANSWER "
Q.25. HOW CLEAR AN IDEA DO YOU HAVE OF THE METHOD THE ARMY WILL USE TO DECIDE WHICH OFFICERS TO RELEASE IN THE PERIOD BETWEEN V-E DAY AND THE DEFEAT OF JAPAN*  1. VERY CLEAR IDEA 2. PRETTY CLEAR IDEA 3. NOT MUCH OF AN IDEA 4. NO IDEA AT ALL 0. NO ANSWER 
"Q.26A. EFFICIENCY RATINGS*  1. YES, THIS IS CONSIDERED 2. NO, THIS IS NOT CONSIDERED 3. I DON,T KNOW WHETHER THIS IS CONSIDERED OR NOT 0. NO ANSWER "
"Q.26B. OFFICER,S OWN WISH TO STAY IN OR GET OUT*  1. YES, THIS IS CONSIDERED 2. NO, THIS IS NOT CONSIDERED 3. I DON,T KNOW WHETHER THIS IS CONSIDERED OR NOT 0. NO ANSWER "
"Q.26C. MILITARY SKILLS THE OFFICER HAS*  1. YES, THIS IS CONSIDERED 2. NO, THIS IS NOT CONSIDERED 3. I DON,T KNOW WHETHER THIS IS CONSIDERED OR NOT 0. NO ANSWER "
"Q.26D. COMMANDING OFFICER,S WISH TO HOLD OR RELEASE THE OFFICER*  1. YES, THIS IS CONSIDERED 2. NO, THIS IS NOT CONSIDERED 3. I DON,T KNOW WHETHER THIS IS CONSIDERED OR NOT 0. NO ANSWER "
"Q.26E. POINT SCORE (ADJUSTED SERVICE RATING)*  1. YES, THIS IS CONSIDERED 2. NO, THIS IS NOT CONSIDERED 3. I DON,T KNOW WHETHER THIS IS CONSIDERED OR NOT 0. NO ANSWER "
"Q.26F. RANK*  1. YES, THIS IS CONSIDERED 2. NO, THIS IS NOT CONSIDERED 3. I DON,T KNOW WHETHER THIS IS CONSIDERED OR NOT 0. NO ANSWER "
"Q.26G. NEEDS OF HIS BRANCH FOR OFFICERS*  1. YES, THIS IS CONSIDERED 2. NO, THIS IS NOT CONSIDERED 3. I DON,T KNOW WHETHER THIS IS CONSIDERED OR NOT 0. NO ANSWER "
"Q.26H. IMPORTANCE OF THE CIVILIAN WORK THE OFFICER WOULD DO*  1. YES, THIS IS CONSIDERED 2. NO, THIS IS NOT CONSIDERED 3. I DON,T KNOW WHETHER THIS IS CONSIDERED OR NOT 0. NO ANSWER "
"Q.27. IN YOUR OPINION, HOW FAIR IS THE PRESENT WAY OF DECIDING WHICH OFFICERS ARE TO BE RELEASED FROM THE ARMY IN THE PERIOD BETWEEN V-E DAY AND THE DEFEAT OF JAPAN*  1. VERY FAIR 2. PRETTY FAIR 3. NOT SO FAIR 4. NOT FAIR AT ALL 5. I DON,T KNOW ENOUGH ABOUT IT TO SAY 0. NO ANSWER "
"Q.28. HOW MANY POINTS DO YOU HAVE ON THE ADJUSTED SERVICE RATING*  01. 1-9 POINTS 02. 10-19 POINTS 03. 20-29 POINTS 04. 30-39 POINTS 05. 40-49 POINTS 06. 50-59 POINTS 07. 60-69 POINTS 08. 70-79 POINTS 09. 80-89 POINTS 10. 90-99 POINTS 11. 100-110 POINTS 12. 111-119 POINTS 13. 120 POINTS OR OVER 14. I DON,T KNOW WHAT MY POINTS ARE "
"Q.29. WHAT DO YOU THINK OF THE POINT SYSTEM AS FAR AS IT APPLIES TO OFFFICERS*  1. THE METHOD OF FIGURING THE POINTS IS GOOD, BUT POINTS WON,T COUNT FOR RELEASE, COMPARED WITH OTHER THINGS, AS MUCH AS THEY SHOULD 2. THE METHOD OF FIGURING THE POINTS IS GOOD, AND POINTS WILL COUNT FOR RELEASE ABOUT AS MUCH AS THEY SHOULD 3. THE METHOD OF FIGURING THE POINTS IS GOOD, BUT POINTS WILL COUNT FOR RELEASE MORE THAN THEY SHOULD 4. THE METHOD OF FIGURING THE POINTS IS NOT SO GOOD, BUT STILL POINTS SHOULD COUNT MORE FOR RELEASE THAN THEY DO 5. THE METHOD OF FIGURING THE POINTS IS NOT SO GOOD, BUT POINTS WON,T COUNT MUCH FOR RELEASE ANYWAY 6. THE METHOD OF FIGURING THE POINTS IS NOT SO GOOD, AND POINTS WILL COUNT FOR RELEASE MORE THAN THEY SHOULD 0. NO ANSWER "
"Q.30. HOW SATISFIED ARE YOU WITH THE WAY THE ARMY IS HANDLING THE WHOLE MATTER OF RELEASING SOME OFFICERS IN THE PERIOD BETWEEN V-E DAY AND THE DEFEAT OF JAPAN*  1. I AM VERY SATISFIED 2. I AM PRETTY SATISFIED 3. I DON,T CARE MUCH ONE WAY OR THE OTHER 4. I AM PRETTY DISSATISFIED 5. I AM VERY DISSATISFIED 0. NO ANSWER "
"Q.31. THERE ARE NOW ABOUT EIGHT HUNDRED THOUSAND OFFICERS IN THE AMERICAN ARMY. HOW MANY OFFICERS DO YOU THINK THE ARMY WILL RELEASE IN THE PERIOD BETWEEN V-E DAY AND THE DEFEAT OF JAPAN*  1. PRACTICALLY NONE 2. LESS THAN 50,000 3. 50,000 TO 100,000 4. 100,000 TO 200,000 5. 200,000 TO 400,000 6. OVER 400,000 0. NO ANSWER "
Q.32. HOW DO YOU FEEL ABOUT THE NUMBER OF OFFICERS THAT THE ARMY WILL PROBABLY RELEASE IN THE PERIOD BETWEEN V-E DAY AND THE DEFEAT OF JAPAN*  1. FAR TOO MANY WILL BE RELEASED 2. A FEW TOO MANY WILL BE RELEASED 3. ABOUT THE RIGHT NUMBER WILL BE RELEASED 4. NOT QUITE ENOUGH WILL BE RELEASED 5. FAR TOO FEW WILL BE RELEASED 0. NO ANSWER X. QUESTION 33 NOT CODED. 
Q.34. HOW DO YOU FEEL ABOUT THE AMOUNT OF EXPLANATION YOU HAVE RECEIVED ABOUT THE ARMY SCORE CARD PLAN AS IT APPLIES TO ENLISTED MEN*  1. THERE SHOULD HAVE BEEN MUCH MORE EXPLANATION 2. THERE SHOULD HAVE BEEN A LITTLE MORE EXPLANATION 3. THERE WAS JUST ABOUT THE RIGHT AMOUNT OF EXPLANATION 4. THERE WAS TOO MUCH EXPLANATION 0. NO ANSWER 
"Q.35. IN GENERAL, WHAT DO YOU THINK OF THE ARMY SCORE CARD PLAN (THE POINT SYSTEM) AS IT APPLIES TO ENLISTED MEN*  1. IT IS VERY GOOD 2. IT IS FAIRLY GOOD 3. IT IS NOT SO GOOD 4. IT IS NOT GOOD AT ALL 5. I DON,T KNOW ENOUGH ABOUT IT TO SAY 0. NO ANSWER "
"Q.36. HERE ARE FOUR STATEMENTS OF OPINION ABOUT THE POINT SYSTEM AS IT APPLIES TO ENLISTED MEN. CHECK THE ONE WHICH COMES CLOSEST TO YOUR OPINION.  1. ""THE POINT SYSTEM ITSELF WAS A GOOD IDEA, AND THE ARMY IS CARRYING IT OUT WELL"" 2. ""THE POINT SYSTEM ITSELF WAS A GOOD IDEA, BUT THE ARMY IS CARRYING IT OUT BADLY"" 3. ""THE POINT SYSTEM ITSELF WAS NOT A GOOD IDEA, BUT THE ARMY IS CARRYING IT OUT WELL"" 4. ""THE POINT SYSTEM ITSELF WAS NOT A GOOD IDEA, AND THE ARMY IS CARRYING IT OUT BADLY"" 5. I DON,T KNOW ENOUGH ABOUT IT TO SAY 0. NO ANSWER "
"Q.37. IN GENERAL, DO YOU THINK IT WAS A GOOD IDEA OR A BAD IDEA FOR THE ARMY TO ANNOUNCE THE SCORE CARD PLAN (THE POINT SYSTEM) TO ENLISTED MEN AT THE TIME IT DID*  1. IT WAS A VERY GOOD IDEA 2. IT WAS A PRETTY GOOD IDEA 3. IT WAS A PRETTY POOR IDEA 4. IT WAS A VERY POOR IDEA 5. UNDECIDED 0. NO ANSWER "
"Q.38A. ""THE ANNOUNCEMENT OF THE PLAN WAS GOOD FOR HOME FRONT MORALE.""  1. AGREE 2. DISAGREE 0. NO ANSWER "
"Q.38B. ""IT WAS A BAD IDEA TO ANNOUNCE THE PLAN BECAUSE IT RAISED ENLISTED MEN,S HOPES TOO HIGH.""  1. AGREE 2. DISAGREE 0. NO ANSWER "
"Q.38C. ""THE ARMY ANNOUNCED THE PLAN BEFORE IT WAS PREPARED TO CARRY IT OUT.""  1. AGREE 2. DISAGREE 0. NO ANSWER "
"Q.38D. ""THE PLAN CLEARED THE AIR BY TELLING ENLISTED MEN WHO WOULD GET DISCHARGED AFTER V-E DAY.""  1. AGREE 2. DISAGREE 0. NO ANSWER "
"Q.38E. ""SINCE THE PLAN WAS ANNOUNCED A LOT OF ENLISTED MEN SEEM TO HAVE FORGOTTEN THAT THERE,S STILL A WAR TO FINISH.""  1. AGREE 2. DISAGREE 0. NO ANSWER "
"Q.38F. ""ENLISTED MEN ARE SO CONCERNED WITH THEIR CHANCES OF GETTING OUT UNDER THE PLAN THAT THEIR WORK EFFICIENCY HAS SUFFERED.""  1. AGREE 2. DISAGREE 0. NO ANSWER "
"Q.39. SUPPOSE THE ARMY HAD DECIDED NOT TO USE A POINT SYSTEM FOR THE RELEASE OF ENLISTED MEN, BUT JUST TO USE A ""FIRST IN - FIRST OUT"" PLAN - THAT IS, TO LET MEN OUT OF THE ARMY IN THE SAME ORDER AS THEY CAME IN AND NOT TO COUNT TIME OVERSEAS, COMBAT AND NUMBER OF CHILDREN. HOW WOULD YOU HAVE FELT ABOUT THIS*  1. A FINE IDEA - I WOULD HAVE FAVORED IT VERY MUCH 2. A PRETTY GOOD IDEA 3. I WOULDN,T CARE ONE WAY OR THE OTHER 4. NOT SUCH A GOOD IDEA 5. A POOR IDEA - I WOULD HAVE BEEN BURNED UP ABOUT IT 0. NO ANSWER "
Q.40. HOW DO YOU FEEL ABOUT THE AMOUNT OF EXPLANATION ENLISTED MEN HAVE RECEIVED ABOUT THE ARMY SCORE CARD PLAN (THE POINT SYSTEM)*  1. THERE SHOULD HAVE BEEN MUCH MORE EXPLANATION 2. THERE SHOULD HAVE BEEN A LITTLE MORE EXPLANATION 3. THERE WAS JUST ABOUT THE RIGHT AMOUNT OF EXPLANATION 4. THERE WAS TOO MUCH EXPLANATION 0. NO ANSWER 
"Q.41. IN GENERAL, WHAT EFFECT HAS THE ARMY SCORE CARD PLAN (THE POINT SYSTEM) HAD ON THE MORALE OF YOUR OUTFIT SO FAR*  1. IT HAS RAISED MORALE A GREAT DEAL 2. IT HAS RAISED MORALE A LITTLE 3. IT HAS NOT AFFECTED MORALE ONE WAY OR THE OTHER 4. IT HAS LOWERED MORALE A LITTLE 5. IT HAS LOWERED MORALE A GREAT DEAL 0. NO ANSWER "
"Q.42. HOW DO YOU THINK THE MORALE OF YOUR OUTFIT WOULD BE IF THE ARMY HAD NOT ANNOUNCED ANY PLAN FOR DISCHARGING SOME MEN AFTER V-E DAY*  1. IT WOULD BE MUCH BETTER THAN IT IS NOW 2. IT WOULD BE A LITTLE BETTER THAN IT IS NOW 3. IT WOULD BE ABOUT THE SAME AS IT IS NOW 4. IT WOULD BE A LITTLE WORSE THAN IT IS NOW 5. IT WOULD BE MUCH WORSE THAN IT IS NOW 6. HAVEN,T ANY IDEA HOW IT WOULD BE 0. NO ANSWER "
"Q.43A. IF EVERY REASONABLE EFFORT WERE MADE TO FIND REPLACEMENTS FOR ENLISTED MEN WHO HAVE ENOUGH POINTS FOR DISCHARGE BUT ARE NOW IN ESSENTIAL ARMY JOBS, HOW MANY OF THEM DO YOU THINK COULD BE REPLACED WITHIN SIX MONTHS FROM NOW*  1. ALL OF THEM COULD BE REPLACED 2. MOST OF THEM COULD BE REPLACED 3. ABOUT HALF OF THEM COULD BE REPLACED 4. ONLY A FEW OF THEM COULD BE REPLACED 5. ALMOST NONE OF THEM COULD BE REPLACED 0. NO ANSWER "
"Q.43B. IN YOUR OPINION, HOW MUCH IS BEING DONE AT THE PRESENT TIME TO SUPPLY REPLACEMENTS FOR THESE ENLISTED MEN WHO HAVE ENOUGH POINTS FOR DISCHARGE BUT ARE NOW IN ESSENTIAL ARMY JOBS*  1. EVERYTHING POSSIBLE IS BEING DONE 2. SOME THINGS ARE BEING DONE, BUT NOT ENOUGH 3. NO REAL EFFORT IS BEING MADE 4. HAVEN,T ANY IDEA 0. NO ANSWER "
Q.44. HOW CLEAR AN IDEA DO YOU HAVE OF THE WAY THE RELEASE OF ENLISTED MEN UNDER ARMY SCORE CARD PLAN (THE POINT SYSTEM) IS SUPPOSED TO BE WORKING IN YOUR ORGANIZATION*  1. VERY CLEAR IDEA 2. FAIRLY CLEAR IDEA 3. NOT MUCH OF AN IDEA 4. NO IDEA AT ALL 0. NO ANSWER 
"Q.45. HAVE THERE BEEN ANY ENLISTED MEN IN YOUR PRESENT UNIT (COMPANY, BATTERY, OR SQUADRON) WHO HAD 85 POINTS OR MORE*  1. YES 2. NO 3. DON,T KNOW 0. NO ANSWER "
"Q.46. HOW MANY OF THESE ENLISTED MEN WITH 85 POINTS OR MORE HAVE BEEN TRANSFERRED OUT OF YOUR UNIT EITHER FOR DIRECT SHIPMENT TO THE U.S. OR TO AN OUTFIT THAT WILL GO TO THE U.S. LATER*  1. THIS DOES NOT APPLY TO MY OUTFIT 2. ALL OF THEM HAVE 3. MOST OF THEM HAVE 4. ABOUT HALF OF THEM HAVE 5. A FEW OF THEM HAVE 6. NONE OF THEM HAVE 7. DON,T KNOW 0. NO ANSWER "
"Q.47. FROM AMONG THE MEN WITH 85 POINTS OR MORE, DO YOU FEEL THAT YOUR UNIT (COMPANY, BATTERY, OR SQUADRON) SO FAR HAS HAD ITS FAIR SHARE OF MEN RELEASED FOR RETURN TO THE U.S.*  1. YES 2. NO 3. UNDECIDED 4. THIS DOES NOT APPLY TO MY OUTFIT 0. NO ANSWER "
"Q.48A. ADMINISTRATIVE DELAYS IN GETTING QUOTAS OR MOVEMENT ORDERS FROM HIGHER HEADQUARTERS*  1. YES, THIS IS DELAYING THEIR RETURN 2. NO, THIS IS NOT DELAYING THEIR RETURN 3. I DON,T KNOW WHETHER THIS IS DELAYING THEIR RETURN OR NOT 0. NO ANSWER "
"Q.48B. NOT ENOUGH REPLACEMENTS*  1. YES, THIS IS DELAYING THEIR RETURN 2. NO, THIS IS NOT DELAYING THEIR RETURN 3. I DON,T KNOW WHETHER THIS IS DELAYING THEIR RETURN OR NOT 0. NO ANSWER "
"Q.48C. TOO MANY MEN WITH ESSENTIAL SKILLS*  1. YES, THIS IS DELAYING THEIR RETURN 2. NO, THIS IS NOT DELAYING THEIR RETURN 3. I DON,T KNOW WHETHER THIS IS DELAYING THEIR RETURN OR NOT 0. NO ANSWER "
"Q.48D. LACK OF TRANSPORTATION*  1. YES, THIS IS DELAYING THEIR RETURN 2. NO, THIS IS NOT DELAYING THEIR RETURN 3. I DON,T KNOW WHETHER THIS IS DELAYING THEIR RETURN OR NOT 0. NO ANSWER "
"Q.48E. DESIRE OF UNIT COMMANDERS TO HOLD ON TO THEIR BEST MEN*  1. YES, THIS IS DELAYING THEIR RETURN 2. NO, THIS IS NOT DELAYING THEIR RETURN 3. I DON,T KNOW WHETHER THIS IS DELAYING THEIR RETURN OR NOT 0. NO ANSWER "
V.49. THEATER IDENTIFICATION:  1. USA 2. ETO 3. CPBC 4. MTO 5. IB 
V.50. FORCE IDENTIFICATION:  1. AIR FORCE - WHITE 2. AIR FORCE - NEGRO 3. GROUND FORCE - WHITE 4. GROUND FORCE - NEGRO 5. SERVICE FORCE - WHITE 6. SERVICE FORCE - NEGRO X. COL. 80 NOT USED. CARD 2 
CARD.  2. CARD TWO 
DECK.  219. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
FORM.  1. 219A 2. 219B 3. 219C 
V.51. UNIT WITHIN FORCE: X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS.  ANP 0.NO CODE OR NO DATA 
V.52. SERIALIZATION WITHIN UNIT: X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS.  ANP 000.NO CODE OR NO DATA 
