COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134,COL135,COL136,COL137,COL138,COL139,COL140,COL141,COL142,COL143,COL144,COL145,COL146,COL147,COL148,COL149,COL150,COL151,COL152,COL153
1,227,204,1,5,6,3,2,1,2,2,2,2,2,2,2,2,2,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,4,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,,22,2702,0,4,1,2,0,1,4,1,4,1,4,1,4,1,1,1,4,1,4,1,4,1,4,1,4,1,4,2,1,2,3,1,4,1,4,1,4,1,4,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,205,1,6,6,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,3,1,3,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,13,,22,2702,0,5,1,2,3,3,4,2,4,3,4,1,4,2,1,1,4,1,4,1,2,3,3,3,4,1,3,1,1,3,3,1,4,1,4,1,2,3,3,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,206,1,6,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,0,,22,2702,0,6,1,3,2,1,4,1,4,2,3,1,4,2,1,1,4,1,4,1,4,1,4,1,4,3,4,3,3,1,4,1,4,3,3,2,4,3,4,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,207,1,6,6,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,4,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,12,,22,2702,0,7,1,1,3,3,3,1,3,3,3,1,3,1,1,1,3,3,3,1,1,1,3,1,3,1,1,1,1,1,2,1,4,1,4,2,1,4,4,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,208,1,7,6,3,2,1,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,3,2,4,1,4,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,22,,22,2702,0,8,1,1,2,1,4,1,4,2,2,1,4,1,1,1,4,1,2,1,3,1,4,2,2,1,1,1,1,1,2,1,4,2,3,2,2,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,209,1,8,6,3,2,1,2,2,2,2,2,2,2,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,4,4,1,3,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,18,,22,2702,0,9,1,2,1,1,1,1,4,1,4,1,3,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1,3,1,4,1,4,1,4,2,4,4,3,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,210,1,5,6,3,2,1,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,3,2,3,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,22,,22,2702,1,0,1,2,3,1,4,1,3,2,3,1,4,1,1,1,4,1,1,1,4,1,4,2,4,2,4,1,1,1,2,1,4,1,4,2,4,3,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,211,1,5,6,3,1,2,2,2,2,2,2,2,2,2,2,6,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,1,4,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,22,,22,2702,1,1,1,2,2,1,4,1,2,1,3,1,4,1,2,1,4,1,3,1,3,1,4,2,3,1,4,3,3,1,2,1,4,1,4,2,3,2,3,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,212,1,4,5,2,2,1,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,4,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,19,,22,2702,1,2,1,2,3,1,1,1,3,3,3,1,4,3,1,3,1,1,4,1,2,3,1,1,3,3,3,2,1,2,3,1,3,1,4,1,4,4,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,213,1,7,4,5,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,13,,22,2702,1,3,1,3,4,1,3,1,4,2,1,1,4,2,2,2,3,1,4,1,3,2,2,1,3,2,3,2,2,2,1,1,3,1,3,2,4,2,3,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,214,1,6,4,5,2,1,2,2,2,2,2,2,2,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,0,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,19,,22,2702,1,4,1,3,1,1,4,2,1,2,2,1,4,3,4,1,4,1,4,1,1,3,4,3,4,3,4,3,3,3,2,1,4,1,4,3,1,3,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,215,1,7,7,6,2,2,2,2,2,2,2,2,2,2,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,19,,22,2702,1,5,1,3,2,1,3,1,3,3,2,1,4,1,1,1,4,1,3,1,2,1,4,1,3,1,4,1,4,1,3,1,3,3,3,3,3,3,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,216,1,6,5,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,3,1,4,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,0,,22,2702,1,6,1,1,3,3,4,1,4,1,4,1,4,3,3,1,4,1,4,1,4,1,4,3,4,2,3,2,2,1,4,1,4,2,2,1,4,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,217,1,8,4,4,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,4,2,3,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,,22,2702,1,7,1,3,1,2,3,1,3,3,2,2,3,2,1,1,1,1,4,1,4,1,4,1,4,3,3,3,1,3,3,1,3,3,3,2,3,3,0,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,218,1,5,6,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,3,4,1,3,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,17,,22,2702,1,8,1,3,2,1,4,1,3,1,2,1,3,2,1,1,4,1,2,1,2,1,4,3,4,1,4,2,1,1,2,3,4,1,4,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,219,1,8,6,4,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,3,4,1,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,19,,22,2702,1,9,1,2,2,1,4,1,1,2,3,1,4,1,2,1,4,1,1,1,4,1,4,1,4,1,4,2,2,1,1,1,4,1,4,2,3,3,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,220,1,8,5,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,4,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,7,,22,2702,2,0,1,1,3,1,4,1,4,1,4,1,4,1,1,1,4,1,1,1,4,1,1,1,4,1,2,1,2,1,4,1,4,1,4,2,4,2,4,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,221,1,5,5,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,4,3,4,2,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,17,,22,2702,2,1,1,1,3,1,4,1,4,1,3,1,4,1,2,1,4,1,4,1,4,1,4,1,3,1,3,2,1,1,3,1,4,1,4,2,4,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,222,1,4,6,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,3,3,1,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,13,,22,2702,2,2,1,2,1,1,4,1,4,2,2,1,2,2,1,1,4,2,1,1,4,1,4,1,4,2,3,1,3,1,4,1,4,2,4,2,4,4,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,223,1,5,5,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,2,1,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,12,,22,2702,2,3,1,3,1,1,3,1,4,1,2,1,4,1,2,1,4,1,3,1,4,1,4,1,4,1,2,1,2,1,4,1,4,2,4,2,4,4,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,224,1,5,7,3,2,2,1,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,4,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,13,,22,2702,2,4,1,0,0,0,0,0,0,2,3,1,4,1,2,1,4,1,2,1,3,1,4,1,4,3,3,1,2,0,3,0,4,1,4,2,4,3,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,225,1,4,3,3,2,2,1,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,4,2,2,1,4,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,10,,22,2702,2,5,1,3,4,1,4,1,4,3,4,1,4,1,3,1,4,1,4,1,3,3,3,1,4,3,3,1,4,3,4,1,4,3,3,1,2,1,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,226,1,6,6,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,3,3,1,3,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,13,,22,2702,2,6,1,1,3,1,3,1,2,3,2,1,3,1,4,1,4,1,2,1,2,1,4,3,3,1,2,1,4,1,2,1,3,3,3,2,3,3,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,227,1,5,4,3,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,1,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,22,,22,2702,2,7,1,3,3,1,4,1,3,3,2,1,3,1,3,3,3,1,3,1,2,1,4,1,3,3,3,2,1,1,3,1,3,1,4,1,4,2,3,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,228,1,6,6,3,2,2,1,2,2,2,2,2,2,2,2,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,3,3,1,4,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,22,,22,2702,2,8,1,3,1,1,3,1,1,2,1,1,4,1,2,1,4,1,1,1,2,1,4,2,2,3,3,1,2,1,2,1,4,3,3,2,2,2,4,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,229,1,5,5,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,7,,22,2702,2,9,1,2,1,1,4,1,2,2,4,1,4,1,1,1,4,1,1,1,4,1,2,1,2,1,3,1,4,1,2,1,4,1,4,1,4,4,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,230,1,5,5,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,23,,22,2702,3,0,1,3,1,1,4,1,4,2,2,3,2,1,1,1,4,1,4,1,2,1,4,1,3,1,3,1,1,1,3,1,4,1,4,2,1,3,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,231,1,5,4,2,2,1,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,1,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,15,,22,2702,3,1,1,3,1,1,3,1,4,1,2,1,2,1,2,1,4,1,3,1,2,1,4,1,4,1,4,1,3,1,3,1,4,1,4,1,4,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,232,1,7,1,4,1,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,1,4,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,,22,2702,3,2,1,3,2,1,4,3,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,4,1,4,1,4,2,4,1,3,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,233,1,5,6,2,2,2,1,2,2,2,2,2,2,2,2,7,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,3,1,4,2,1,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,21,,22,2702,3,3,1,1,2,1,4,1,2,3,2,1,4,1,2,1,4,1,1,1,4,1,2,3,2,1,4,1,2,1,4,1,2,1,3,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,234,1,7,4,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,4,4,1,4,2,1,3,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,12,,22,2702,3,4,1,2,4,1,3,1,2,2,3,1,4,2,1,1,2,1,4,1,1,2,3,2,2,2,2,2,1,1,2,1,3,1,2,1,1,4,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,235,1,4,7,3,2,1,1,2,2,2,1,2,2,2,2,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,1,1,0,3,2,1,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,,22,2702,3,5,1,1,2,1,4,1,3,1,3,1,3,1,3,1,4,1,1,1,4,1,2,1,2,1,2,1,3,1,3,1,4,1,4,1,3,2,3,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,236,1,7,4,4,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,1,1,4,2,2,0,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,16,,22,2702,3,6,1,2,4,2,4,1,4,2,4,1,4,1,4,3,3,3,2,3,2,1,4,2,2,1,3,3,4,1,4,1,4,2,3,2,2,4,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,237,1,7,5,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,4,1,4,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,18,,22,2702,3,7,1,1,4,2,3,1,3,3,3,1,4,1,1,1,3,1,3,1,2,1,4,1,4,2,4,3,2,1,4,1,3,2,2,2,3,4,0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,238,1,8,6,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,4,1,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,18,,22,2702,3,8,1,2,1,1,4,1,4,1,4,1,4,1,4,3,4,3,4,1,2,1,4,1,4,2,4,3,4,1,4,1,4,2,4,2,3,4,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,239,1,6,6,5,2,1,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,22,,22,2702,3,9,1,2,2,1,3,2,2,2,2,1,4,2,1,1,2,1,3,1,1,1,2,1,2,1,1,2,1,1,2,1,2,2,2,1,4,3,3,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,240,1,6,6,5,2,2,1,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,4,4,1,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,13,,22,2702,4,0,1,1,4,1,4,1,1,2,3,1,4,1,4,1,4,1,1,1,3,1,4,1,2,1,4,1,4,1,4,1,4,1,4,2,4,2,2,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,241,1,8,7,6,2,2,1,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,1,1,3,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,19,,22,2702,4,1,1,1,2,1,4,1,1,1,3,1,4,1,1,1,4,1,2,1,1,1,4,1,4,1,4,1,2,1,1,1,4,2,4,2,4,4,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,242,1,7,6,6,2,2,1,2,2,2,2,2,2,2,2,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,3,2,4,1,4,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,22,,22,2702,4,2,1,1,1,1,4,1,4,1,4,1,4,1,1,1,4,1,4,1,4,1,4,1,4,1,2,1,3,1,4,1,4,1,4,2,4,4,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,243,1,7,6,6,2,2,2,2,1,2,2,2,2,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,22,,22,2702,4,3,1,3,2,1,4,1,4,3,2,1,4,1,1,1,3,3,3,1,3,1,4,1,4,1,3,1,4,1,4,1,4,3,2,3,3,2,4,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,244,1,7,7,7,2,2,1,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,4,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,19,,22,2702,4,4,1,0,0,1,4,1,4,2,3,1,4,1,4,1,4,0,0,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,245,1,6,6,7,2,2,1,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,12,,22,2702,4,5,1,2,3,1,3,1,4,1,3,1,4,1,4,3,2,2,2,1,3,1,4,1,4,1,3,1,3,1,4,1,3,2,2,2,4,2,0,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,246,1,7,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,2,2,1,4,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,21,,22,2702,4,6,1,1,3,1,4,1,4,3,4,1,4,1,2,1,4,1,4,1,4,1,4,1,4,1,4,3,2,1,4,1,4,1,4,2,4,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
1,227,247,1,4,6,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,4,1,4,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,19,,22,2702,4,7,1,1,3,1,4,1,4,1,4,1,4,1,1,1,4,1,1,1,4,1,4,1,4,1,4,1,1,1,4,1,4,1,4,2,4,3,1,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,
