CARD.  1. CARD ONE 
"Q.8. DO YOU FEEL PROUD OF YOUR COMPANY*  1. YES, VERY PROUD 2. YES, FAIRLY PROUD 3. NO, NOT PROUD 4. UNDECIDED 0. NO ANSWER "
"Q.9. IN GENERAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME, IN GOOD SPIRITS OR IN LOW SPIRITS*  1. I AM USUALLY IN GOOD SPIRITS 2. I AM IN GOOD SPIRITS SOME OF THE TIME AND IN LOW SPIRITS SOME OF THE TIME 3. I AM USUALLY IN LOW SPIRITS 0. NO ANSWER "
"Q.10. ON THE WHOLE, HOW DO YOU FEEL ABOUT THE ARMY*  1. I LIKE THE ARMY VERY MUCH 2. I LIKE IT FAIRLY WELL 3. I RATHER DISLIKE IT 4. I DISLIKE THE ARMY VERY MUCH 0. NO ANSWER "
"Q.11. ON THE WHOLE, HOW IS THE MORALE OF THE MEN IN YOUR COMPANY*  1. VERY HIGH 2. FAIRLY HIGH 3. JUST SO-SO 4. FAIRLY LOW 5. VERY LOW 0. NO ANSWER "
"Q.12. ON THE WHOLE, HOW IS YOUR OWN MORALE*  1. VERY HIGH 2. FAIRLY HIGH 3. JUST SO-SO 4. FAIRLY LOW 5. VERY LOW 0. NO ANSWER "
"Q.13. IN GENERAL, HOW WELL DO YOU THINK YOUR COMPANY IS RUN*  1. IT IS RUN VERY WELL 2. IT IS RUN PRETTY WELL 3. IT IS NOT RUN SO WELL 4. IT IS RUN VERY POORLY 5. UNDECIDED 0. NO ANSWER "
"Q.14. IN GENERAL, WHAT SORT OF PHYSICAL CONDITION ARE YOU IN AT THE PRESENT TIME*  1. VERY GOOD PHYSICAL CONDITION 2. GOOD PHYSICAL CONDITION 3. FAIR PHYSICAL CONDITION 4. POOR PHYSICAL CONDITION 5. VERY POOR PHYSICAL CONDITION 0. NO ANSWER "
"Q.15A. DO YOU THINK YOU HAVE AS MUCH OF A PERSONAL STAKE IN THIS WAR AS ANYBODY ELSE*  1. YES 2. NO 3. I THINK SO, BUT I,M NOT SURE 4. UNDECIDED 0. NO ANSWER X. QUESTION 15B NOT CODED. "
Q.16. HOW IMPORTANT A PART DO YOU THINK YOUR COMPANY IS PLAYING IN WINNING THE WAR*  1. A VERY IMPORTANT PART 2. A FAIRLY IMPORTANT PART 3. NOT A VERY IMPORTANT PART 4. NOT IMPORTANT AT ALL 0. NO ANSWER 
"Q.17. WHAT WOULD YOU LIKE TO SEE HAPPEN TO THE GERMANS AFTER THE WAR*  1. PUNISH THE LEADERS, BUT NOT THE ORDINARY GERMAN 2. MAKE THE ORDINARY GERMAN PEOPLE SUFFER PLENTY 3. WIPE OUT THE WHOLE GERMAN NATION 0. NO ANSWER "
"Q.18. WHAT WOULD YOU LIKE TO SEE HAPPEN TO THE JAPANESE AFTER THE WAR*  1. PUNISH THE LEADERS, BUT NOT THE ORDINARY JAPANESE 2. MAKE THE ORDINARY JAPANESE PEOPLE SUFFER PLENTY 3. WIPE OUT THE WHOLE JAPANESE NATION 0. NO ANSWER "
Q.19. HOW MANY OF YOUR COMPANY OFFICERS TAKE A PERSONAL INTEREST IN THEIR MEN*  1. ALL OF THEM DO 2. MOST OF THEM DO 3. ABOUT HALF OF THEM DO 4. FEW OF THEM DO 5. NONE OF THEM DO 0. NO ANSWER 
Q.20. DO YOU FEEL THAT YOUR COMPANY OFFICERS KNOW WHAT YOU ARE ABLE TO DO*  1. THEY HAVE A GOOD IDEA OF WHAT I CAN DO 2. THEY HAVE SOME IDEA OF WHAT I CAN DO 3. THEY KNOW LITTLE OR NOTHING ABOUT WHAT I CAN DO 4. UNDECIDED 0. NO ANSWER 
Q.21. HOW MANY OF THE NON-COMS IN YOUR COMPANY HANDLE THEIR JOBS AS WELL AS ANYONE ELSE THAT COULD BE PICKED FROM YOUR COMPANY*  1. ALL OF THEM 2. MOST OF THEM 3. ABOUT HALF OF THEM 4. FEW OF THEM 5. NONE OF THEM 0. NO ANSWER 
Q.22. HOW SATISFIED ARE YOU ABOUT BEING IN YOUR PRESENT ARMY JOB INSTEAD OF SOME OTHER ARMY JOB*  1. VERY SATISFIED 2. SATISFIED 3. VERY DISSATISFIED 4. DISSATISFIED 5. IT DOES NOT MAKE ANY DIFFERENCE TO ME 0. NO ANSWER 
"Q.23. ON THE WHOLE, DO YOU THINK THE ARMY IS GIVING YOU A CHANCE TO SHOW WHAT YOU CAN DO*  1. A VERY GOOD CHANCE 2. A FAIRLY GOOD CHANCE 3. NOT MUCH OF A CHANCE 4. NO CHANCE AT ALL 5. UNDECIDED 0. NO ANSWER "
Q.24. DO YOU THINK A SOLDIER WITH ABILITY HAS A GOOD CHANCE FOR PROMOTION IN YOUR COMPANY*  1. A VERY GOOD CHANCE 2. A FAIRLY GOOD CHANCE 3. NOT MUCH OF A CHANCE 4. NO CHANCE AT ALL 5. UNDECIDED 0. NO ANSWER 
"Q.25. WOULD YOU SAY THAT MOST OF THE MEN IN YOUR OUTFIT USUALLY PUT ALL THEY HAVE INTO THEIR ARMY DUTIES, OR DO THEY USUALLY WORK JUST HARD ENOUGH TO GET BY*  1. MOST OF THE MEN USUALLY PUT ALL THEY HAVE INTO IT 2. MOST OF THE MEN USUALLY WORK JUST HARD ENOUGH TO GET BY 3. UNDECIDED 0. NO ANSWER "
"Q.26. HOW ABOUT YOU YOURSELF - WOULD YOU HONESTLY SAY THAT YOU USUALLY PUT ALL YOU HAVE INTO YOUR ARMY DUTIES, OR DO YOU USUALLY WORK JUST HARD ENOUGH TO GET BY*  1. I USUALLY PUT ALL I HAVE INTO IT 2. I USUALLY WORK JUST HARD ENOUGH TO GET BY 3. UNDECIDED 0. NO ANSWER "
"Q.27. EVERY SOLDIER MUST HAVE A CERTAIN AMOUNT OF TRAINING. IF IT WERE UP TO YOU, WHEN WOULD YOU MOST LIKE TO HAVE YOUR TRAINING*  1. SAME AS IT IS NOW 2. FOUR EVENINGS A WEEK, ONE HOUR EACH NIGHT 3. TWO EVENINGS A WEEK, TWO HOURS EACH NIGHT 4. TWO FULL DAYS EVERY MONTH 5. A WHOLE WEEK EVERY THREE MONTHS 6. SOME OTHER WAY 0. NO ANSWER "
"Q.28. IS THERE ANY KIND OF TRAINING WHICH YOU THINK YOU SHOULD BE GETTING MORE OF*  1. YES, WE NEED MORE TRAINING 2. NO, WE GET EVERYTHING WE NEED 0. NO ANSWER "
"Q.29. IS THERE ANY KIND OF TRAINING WHICH YOU THINK YOU ARE GETTING TOO MUCH OF*  1. YES, WE GET TOO MUCH 2. NO, WE NEED EVERYTHING WE GET 0. NO ANSWER "
"Q.30. IF IT WERE UP TO YOU, WHAT KIND OF OUTFIT WOULD YOU RATHER BE IN*  1. IN A FIGHTING OUTFIT 2. IN A NON-FIGHTING OUTFIT, BUT NEAR THE FRONT 3. IN A NON-FIGHTING OUTFIT HERE 0. NO ANSWER "
Q.31. IF YOU COULD HAVE YOUR CHOICE OF STAYING ON THIS ISLAND OR BEING STATIONED ON SOME OTHER ISLAND IN THE PACIFIC WHICH WOULD YOU CHOOSE*  1. I WOULD MOVE TO ANY OTHER ISLAND IN THE PACIFIC JUST TO GET AWAY FROM HERE 2. I WOULD MOVE TO SOME OTHER ISLAND IF I COULD CHOOSE THE ISLAND 3. I WOULD NOT WANT TO MOVE TO ANY OTHER ISLAND IN THE PACIFIC 0. NO ANSWER 
"Q.32. HOW MANY TIMES HAVE YOU BEEN ON SICK CALL IN THE PAST MONTH*  1. ONCE 2. TWICE 3. THREE TIMES 4. FOUR TIMES 5. FIVE OR MORE TIMES 6. I HAVEN,T BEEN ON SICK CALL IN THE PAST MONTH 0. NO ANSWER "
Q.33A. HOW DO YOU FEEL ABOUT THE MEDICAL TREATMENT YOU GET IN YOUR OUTFIT*  1. IT IS VERY GOOD 2. IT IS PRETTY GOOD 3. IT IS NOT SO GOOD 4. IT IS POOR 5. UNDECIDED 0. NO ANSWER X. QUESTION 33B NOT CODED. 
Q.34. HAVE YOU BEEN IN AN ARMY HOSPITAL SINCE YOU HAVE BEEN OVERSEAS*  1. YES 2. NO 0. NO ANSWER 
Q.35A. HOW DO YOU FEEL ABOUT THE TREATMENT SOLDIERS GET IN OVERSEAS ARMY HOSPITALS*  1. IT IS VERY GOOD 2. IT IS PRETTY GOOD 3. IT IS NOT SO GOOD 4. IT IS POOR 5. UNDECIDED 0. NO ANSWER X. QUESTION 35B NOT CODED. 
"Q.36. HAVE YOU EVER BEEN PICKED UP BY M.P,S OR TOWN POLICE SINCE YOU HAVE BEEN OVERSEAS*  1. I HAVE BEEN PICKED UP BY M.P,S 2. I HAVE BEEN PICKED UP BY TOWN POLICE 3. I HAVE BEEN PICKED UP BY BOTH M.P,S AND TOWN POLICE 4. I HAVE NEVER BEEN PICKED UP BY EITHER M.P,S OR TOWN POLICE 0. NO ANSWER X. QUESTION 37 NOT CODED. "
"Q.38. DO YOU THINK TOWN POLICE HERE USUALLY TREAT SOLDIERS FAIRLY OR UNFAIRLY*  1. TOWN POLICE ARE USUALLY FAIR 2. ABOUT HALF ARE, HALF ARE NOT 3. TOWN POLICE ARE USUALLY NOT FAIR 4. UNDECIDED 0. NO ANSWER "
"Q.39. DO YOU THINK M.P,S HERE USUALLY TREAT SOLDIERS FAIRLY OR UNFAIRLY*  1. M.P,S ARE USUALLY FAIR 2. ABOUT HALF ARE, HALF ARE NOT 3. M.P,S ARE USUALLY NOT FAIR 4. UNDECIDED 0. NO ANSWER "
"Q.40. IN YOUR OPINION HOW DOES THE TREATMENT THE NEGRO SOLDIER GETS FROM THE M.P,S COMPARE WITH THE TREATMENT THE WHITE SOLDIER GETS*  1. NEGRO SOLDIERS ARE TREATED BETTER THAN WHITE SOLDIERS 2. NEGRO SOLDIERS ARE TREATED ABOUT THE SAME AS WHITE SOLDIERS 3. NEGRO SOLDIERS ARE TREATED WORSE THAN WHITE SOLDIERS 4. UNDECIDED 0. NO ANSWER "
Q.41. IN THE LAST 30 DAYS ABOUT HOW MANY TIMES HAVE YOU HAD A PASS FOR 8 HOURS OR MORE*  1. ONCE 2. TWICE 3. THREE TIMES 4. FOUR TIMES 5. FIVE OR MORE TIMES 6. NOT AT ALL 0. NO ANSWER 
"Q.42. WHEN YOU HAVE A DAY OFF, DO YOU USUALLY LEAVE THE POST*  1. ALMOST ALWAYS 2. USUALLY 3. SELDOM 4. NEVER 0. NO ANSWER "
"Q.43. ON THE WHOLE, HOW SATISFIED ARE YOU WITH THE NUMBER OF PASSES GIVEN OUT IN YOUR COMPANY*  1. VERY SATISFIED 2. SATISFIED 3. DISSATISFIED 4. VERY DISSATISFIED 0. NO ANSWER "
Q.44. HOW OFTEN DO YOU HAVE TROUBLE FINDING INTERESTING THINGS TO DO WHILE YOU ARE ON PASS*  1. ALMOST ALWAYS 2. USUALLY 3. SELDOM 4. NEVER 0. NO ANSWER 
"Q.45A. SINCE YOU HAVE BEEN HERE, ABOUT HOW OFTEN DO YOU GO TO A USO CLUB*  1. ONCE EVERY TWO OR THREE WEEKS 2. ONCE A WEEK 3. TWO OR MORE TIMES A WEEK 4. ONCE A MONTH OR LESS 5. NEVER 0. NO ANSWER X. QUESTION 45B NOT CODED. "
Q.46A. HOW SATISFIED ARE YOU WITH YOUR CHANCES TO GO TO DANCES HERE*  1. I AM VERY WELL SATISFIED 2. I AM PRETTY WELL SATISFIED 3. I AM SOMEWHAT DISSATISFIED 4. I AM VERY DISSATISFIED 0. NO ANSWER X. QUESTION 46B NOT CODED. 
"Q.47. EVERY SOLDIER IN THIS AREA IS SUPPOSED TO BE ABLE TO SWIM 50 YARDS. IF HE CAN,T SWIM 50 YARDS, HE MUST LEARN TO DO SO. HAVE YOU PASSED THE 50 YARD SWIMMING TEST*  1. YES, I HAVE PASSED THE TEST 2. NO, I HAVE NOT PASSED THE TEST, BUT EXPECT TO SOON 3. NO, I HAVE NOT PASSED THE TEST AND DO NOT EXPECT TO 0. NO ANSWER "
Q.48A. DO YOU THINK IT IS A GOOD IDEA OR A POOR IDEA TO MAKE EVERY SOLDIER LEARN TO SWIM 50 YARDS*  1. IT IS A VERY GOOD IDEA 2. IT IS A PRETTY GOOD IDEA 3. IT IS NOT SUCH A GOOD IDEA 4. IT IS A VERY POOR IDEA 0. NO ANSWER X. QUESTION 48B NOT CODED. 
Q.49. HOW SATISFIED ARE YOU WITH YOUR CHANCES TO PLAY GAMES AND TAKE PART IN SPORTS IN YOUR CAMP AREA*  1. I AM VERY WELL SATISFIED 2. I AM PRETTY WELL SATISFIED 3. I AM SOMEWHAT DISSATISFIED 4. I AM VERY DISSATISFIED 0. NO ANSWER 
Q.50. HOW SATISFIED ARE YOU WITH YOUR CHANCES TO SEE MOVIES IN YOUR CAMP AREA*  1. I AM VERY WELL SATISFIED 2. I AM PRETTY WELL SATISFIED 3. I AM SOMEWHAT DISSATISFIED 4. I AM VERY DISSATISFIED 0. NO ANSWER 
Q.51A. COULD YOUR COMPANY OFFICERS DO MORE THAN THEY ARE DOING TO GIVE YOU INTERESTING AND WORTHWHILE THINGS TO DO IN YOUR OFF-DUTY FREE TIME*  1. THEY DO ALL THEY CAN NOW 2. THEY COULD DO SOMEWHAT MORE 3. THEY COULD DO A LOT MORE 0. NO ANSWER X. QUESTION 51B NOT CODED. 
"Q.52A. IF THE ARMY SET UP CLASSES WHERE YOU COULD STUDY SOME SCHOOL SUBJECT IN YOUR FREE TIME, WOULD YOU GO TO ONE OF THE CLASSES*  1. YES 2. NO 3. I AM NOT SURE 0. NO ANSWER X. QUESTION 52B NOT CODED. "
"Q.53. IN GENERAL, DO YOU THINK THE TOWN PEOPLE OVER HERE TREAT YOU BETTER OR WORSE THAN THE TOWN PEOPLE DID BACK ON THE MAINLAND*  1. THEY TREAT US BETTER OVER HERE 2. THEY TREAT US ABOUT THE SAME OVER HERE 3. THEY TREAT US WORSE OVER HERE 0. NO ANSWER "
"Q.54. HOW DO YOU USUALLY FEEL ABOUT THE ARMY FOOD YOU ARE GETTING*  1. IT IS USUALLY GOOD FOOD AND WELL COOKED 2. IT IS USUALLY GOOD FOOD BUT POORLY COOKED 3. IT IS USUALLY POOR FOOD, BUT WELL COOKED 4. IT IS USUALLY POOR FOOD AND POORLY COOKED 0. NO ANSWER X. QUESTIONS 55, 56 AND 57 NOT CODED. "
V.58. COMPANY AND UNIT IDENTIFICATION:  1. FIRST COMPANY BN. A 2. FIRST COMPANY BN. B 3. SECOND COMPANY BN. A 4. SECOND COMPANY BN. B 5. THIRD COMPANY BN. A 6. HEADQUARTERS BN. A AND B 7. SEPARATE COMPANY 
V.59. SERIAL NUMBERS WITHIN COMPANY AND UNIT:  ANP X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. 
