CARD.  1. CARD ONE 
"Q.8. DO YOU FEEL THAT THE STORIES IN ""WARWEEK"" ARE OF IMPORTANCE AND VALUE FOR YOUR TYPE OF OUTFIT*  1. ALMOST ALL OF THE STORIES IN ""WARWEEK"" ARE VALUABLE TO US 2. MOST OF THEM ARE VALUABLE TO US 3. IT,S ABOUT FIFTY-FIFTY 4. ONLY A FEW OF THEM ARE VALUABLE TO US 5. I DON,T READ ""WARWEEK"" 0. NO ANSWER "
"Q.9. HOW INTERESTING DO YOU PERSONALLY FIND MOST OF THE THINGS YOU SEE IN ""WARWEEK""*  1. MOST OF THEM ARE VERY INTERESTING TO ME 2. MOST OF THEM ARE FAIRLY INTERESTING TO ME 3. MOST OF THEM ARE NOT VERY INTERESTING TO ME 4. MOST OF THEM DO NOT INTEREST ME AT ALL 5. I HAVEN,T SEEN ""WARWEEK"" ENOUGH TO SAY 0. NO ANSWER "
"Q.10. HOW IMPORTANT TO YOU PERSONALLY DO YOU FEEL MOST OF THE THINGS IN ""WARWEEK"" ARE*  1. MOST OF THEM ARE VERY IMPORTANT TO ME 2. MOST OF THEM ARE FAIRLY IMPORTANT TO ME 3. MOST OF THEM ARE NOT VERY IMPORTANT TO ME 4. MOST OF THEM ARE NOT AT ALL IMPORTANT TO ME 5. I HAVEN,T SEEN ""WARWEEK"" ENOUGH TO SAY 0. NO ANSWER "
"Q.11. EVERYTHING CONSIDERED, HOW WOULD YOU RATE ""WARWEEK""*  1. EXCELLENT 2. GOOD 3. FAIR 4. NOT SO GOOD 5. QUITE POOR 6. HAVEN,T READ IT ENOUGH TO SAY 7. NO ANSWER 0. NO CODE OR NO DATA "
"Q.12A. AN ARTICLE ABOUT ""ALLIED MILITARY GOVERNMENT""*  1. NOT SURE 2. YES 3. NO 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.12B. AN ARTICLE ABOUT THE ""NEW FRENCH ARMY""*  1. NOT SURE 2. YES 3. NO 0. NO ANSWER "
"Q.12C. AN ARTICLE ABOUT ""PATROL ACTIVITIES""*  1. NOT SURE 2. YES 3. NO 0. NO ANSWER "
"Q.12D. AN ARTICLE ABOUT ""COMMUNITY DIGGING""*  1. NOT SURE 2. YES 3. NO 0. NO ANSWER "
"Q.12E. AN ARTICLE ABOUT THE ""NAZI LABOR GANG""*  1. NOT SURE 2. YES 3. NO 0. NO ANSWER "
"Q.12F. AN ARTICLE ABOUT ""LEADING WITH LEAD""*  1. NOT SURE 2. YES 3. NO 0. NO ANSWER "
"Q.12G. AN ARTICLE ABOUT ""BUCKING THE BREAKTHROUGH""*  1. NOT SURE 2. YES 3. NO 4. NO ANSWER "
"Q.12H. AN ARTICLE ABOUT ""RUSSIAN ARTILLERY""*  1. NOT SURE 2. YES 3. NO 0. NO ANSWER "
"Q.12I. AN ARTICLE ABOUT ""WINTER WARFARE""*  1. NOT SURE 2. YES 3. NO 0. NO ANSWER "
"Q.12J. AN ARTICLE ABOUT ""HOMELESS FRENCH CIVILIANS""*  1. NOT SURE 2. YES 3. NO 0. NO ANSWER "
"Q.13. HAVE YOU EVER SENT HOME ANY ISSUES OF ""WARWEEK"" OR PARTS OF THEM*  1. YES, I HAVE SENT SEVERAL ISSUES OF ""WARWEEK"" (OR CLIPPINGS) HOME 2. YES, I HAVE SENT ONE OR TWO HOME 3. NO, I HAVE NOT SENT ANY HOME 0. NO ANSWER "
"Q.14. DO YOU REMEMBER HEARING ANY OF THE MEN IN YOUR OUTFIT TALKING ABOUT ARTICLES IN ""WARWEEK"" OR DISCUSSING WHAT THE ARTICLES SAID*  1. YES, I HEARD A LOT OF DISCUSSION ABOUT ARTICLES IN ""WARWEEK"" 2. YES, I HEARD SOME DISCUSSION ABOUT ""WARWEEK"" ARTICLES 3. NO, THERE WAS HARDLY ANY DISCUSSION ON ""WARWEEK"" ARTICLES 4. NO, I DON,T REMEMBER HEARING ANY DISCUSSION AT ALL ABOUT ""WARWEEK"" ARTICLES 0. NO ANSWER "
"Q.15. CAN YOU REMEMBER READING ANY PARTICULAR ARTICLE IN ""WARWEEK"" THAT SEEMED ESPECIALLY INTERESTING TO YOU PERSONALLY*  1. YES, SOMETHING WRITTEN IN 2. YES, NOTHING WRITTEN IN 3. NO, I DON,T REMEMBER ANY THAT INTERESTED ME GREATLY 0. NO ANSWER "
"Q.16. IS THERE SOME PARTICULAR THING IN ""WARWEEK"" YOU DISLIKE*  1. YES, SOMETHING WRITTEN IN 2. YES, NOTHING WRITTEN IN 3. NO 0. NO ANSWER "
"Q.17A. THE AMOUNT OF SPACE THAT CAN BE GIVEN TO ""WARWEEK"" IS STRICTLY LIMITED. CONSIDERING THIS, HOW DO YOU FEEL ABOUT THE AMOUNT OF SPACE THAT IS NOW BEING GIVEN TO EACH ONE OF THE FOLLOWING FEATURES* Q.17A1. ""GI JERRY"" (CARTOONS)*  1. GETS TOO MUCH SPACE NOW 2. GETS ABOUT THE RIGHT AMOUNT OF SPACE NOW 3. SHOULD GET MORE SPACE 4. UNDECIDED 0. NO ANSWER Q.17A2. ""THE OLD SERGEANT,S CORNER""* "
"Q.17A. THE AMOUNT OF SPACE THAT CAN BE GIVEN TO ""WARWEEK"" IS STRICTLY LIMITED. CONSIDERING THIS, HOW DO YOU FEEL ABOUT THE AMOUNT OF SPACE THAT IS NOW BEING GIVEN TO EACH ONE OF THE FOLLOWING FEATURES* Q.17A1. ""GI JERRY"" (CARTOONS)*  109 1. GETS TOO MUCH SPACE NOW 537 2. GETS ABOUT THE RIGHT AMOUNT OF SPACE NOW 220 3. SHOULD GET MORE SPACE 174 4. UNDECIDED 151 0. NO ANSWER Q.17A3. ARTICLES ABOUT ""COMBAT TIPS""* "
"Q.17A. THE AMOUNT OF SPACE THAT CAN BE GIVEN TO ""WARWEEK"" IS STRICTLY LIMITED. CONSIDERING THIS, HOW DO YOU FEEL ABOUT THE AMOUNT OF SPACE THAT IS NOW BEING GIVEN TO EACH ONE OF THE FOLLOWING FEATURES* Q.17A1. ""GI JERRY"" (CARTOONS)*  54 1. GETS TOO MUCH SPACE NOW 333 2. GETS ABOUT THE RIGHT AMOUNT OF SPACE NOW 554 3. SHOULD GET MORE SPACE 114 4. UNDECIDED 136 0. NO ANSWER Q.17A4. ARTICLES ABOUT ""HOW TO TREAT GERMAN CIVILIANS""* "
"Q.17A. THE AMOUNT OF SPACE THAT CAN BE GIVEN TO ""WARWEEK"" IS STRICTLY LIMITED. CONSIDERING THIS, HOW DO YOU FEEL ABOUT THE AMOUNT OF SPACE THAT IS NOW BEING GIVEN TO EACH ONE OF THE FOLLOWING FEATURES* Q.17A1. ""GI JERRY"" (CARTOONS)*  223 1. GETS TOO MUCH SPACE NOW 326 2. GETS ABOUT THE RIGHT AMOUNT OF SPACE NOW 258 3. SHOULD GET MORE SPACE 241 4. UNDECIDED 143 0. NO ANSWER Q.17A5. ARTICLES ABOUT ""HOW TO PREVENT FUTURE WARS""* "
"Q.17A. THE AMOUNT OF SPACE THAT CAN BE GIVEN TO ""WARWEEK"" IS STRICTLY LIMITED. CONSIDERING THIS, HOW DO YOU FEEL ABOUT THE AMOUNT OF SPACE THAT IS NOW BEING GIVEN TO EACH ONE OF THE FOLLOWING FEATURES* Q.17A1. ""GI JERRY"" (CARTOONS)*  165 1. GETS TOO MUCH SPACE NOW 238 2. GETS ABOUT THE RIGHT AMOUNT OF SPACE NOW 424 3. SHOULD GET MORE SPACE 226 4. UNDECIDED 138 0. NO ANSWER "
"Q.17B. ARE THERE ANY OTHER THINGS THAT YOU THINK SHOULD GET MORE SPACE THAN THEY GET AT PRESENT IN ""WARWEEK""*  1. NO, I CAN,T THINK OF ANY 2. YES, SOMETHING WRITTEN IN 3. YES, NOTHING WRITTEN IN 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.17C. HOW ABOUT PICTURES - WOULD YOU LIKE ""WARWEEK"" TO CARRY MORE PICTURES IF IT MEANT CUTTING DOWN ON THE AMOUNT OF READING MATTER*  1. YES, THE MORE PICTURES THE BETTER 2. YES, A FEW MORE PICTURES, BUT THERE STILL SHOULD BE PLENTY OF READING MATTER 3. NO, IT HAS ABOUT THE RIGHT AMOUNT OF PICTURES NOW 4. NO, IT SHOULD HAVE FEWER PICTURES AND MORE READING MATTER 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.18A. IN YOUR OPINION, WHAT IS THE MAIN PURPOSE OF ""WARWEEK""*  1. HAVEN,T ANY IDEA 2. TO FURNISH SOLDIERS WITH USEFUL AND IMPORTANT INFORMATION 3. TO TRY TO GET SOLDIERS TO BELIEVE THINGS THE ARMY WANTS THEM TO BELIEVE 4. TO FURNISH SOLDIERS WITH ENTERTAINING READING MATTER 5. SOMETHING ELSE 0. NO ANSWER "
"Q.18B. DO YOU THINK THAT ""WARWEEK"" HAS ANY OTHER PURPOSE IN ADDITION TO THE ONE YOU CHECKED AS THE MAIN PURPOSE*  1. HAVEN,T ANY IDEA 2. NO 3. YES, SOMETHING WRITTEN IN 4. YES, NOTHING WRITTEN IN 5. NO ANSWER 0. NO CODE OR NO DATA P. THE FOLLOWING QUESTIONS ARE ABOUT THE ""ARMY TALKS"" BOOKLETS. "
"Q.1. DURING THE PAST FEW WEEKS HOW OFTEN HAVE YOU READ PART OR ALL OF ""ARMY TALKS""*  1. HAVE READ SOMETHING IN IT EVERY WEEK 2. HAVE READ SOMETHING IN IT SEVERAL TIMES 3. HAVE READ SOMETHING IN IT ONCE OR TWICE 4. HAVE NEVER READ ANYTHING IN IT 5. UNCERTAIN 0. NO ANSWER "
"Q.2. WHEN YOU SEE A COPY OF ""ARMY TALKS"", DO YOU USUALLY LOOK AT EVERYTHING IN IT, OR DO YOU SKIP THROUGH IT AND JUST LOOK AT SOME PARTS OF IT*  1. I USUALLY SKIP THROUGH AND JUST LOOK AT SOME PARTS OF IT 2. I USUALLY LOOK AT NEARLY EVERYTHING, BUT I DON,T READ IT ALL 3. I USUALLY READ NEARLY ALL OF IT 4. I HAVEN,T SEEN ""ARMY TALKS"" OFTEN ENOUGH TO SAY 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.3. HOW INTERESTING DO YOU PERSONALLY FIND MOST OF THE THINGS YOU SEE IN ""ARMY TALKS""*  1. MOST OF THEM ARE VERY INTERESTING TO ME 2. MOST OF THEM ARE FAIRLY INTERESTING TO ME 3. MOST OF THEM ARE NOT VERY INTERESTING TO ME 4. MOST OF THEM DO NOT INTEREST ME AT ALL 5. I HAVEN,T SEEN ""ARMY TALKS"" OFTEN ENOUGH TO SAY 0. NO ANSWER "
"Q.4. HOW IMPORTANT TO YOU PERSONALLY DO YOU FEEL MOST OF THE THINGS IN THE ""ARMY TALKS"" BOOKLETS ARE*  1. MOST OF THEM ARE VERY IMPORTANT TO ME 2. MOST OF THEM ARE FAIRLY IMPORTANT TO ME 3. MOST OF THEM ARE NOT VERY IMPORTANT TO ME 4. MOST OF THEM ARE NOT AT ALL IMPORTANT TO ME 5. I HAVEN,T SEEN ""ARMY TALKS"" OFTEN ENOUGH TO SAY 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.5. ABOUT HOW OFTEN DO YOU DISCUSS MATERIAL IN THE ""ARMY TALKS"" BOOKLETS WITH OTHER SOLDIERS*  1. WE VERY OFTEN TALK THEM OVER 2. WE TALK THEM OVER FAIRLY OFTEN 3. WE OCCASIONALLY TALK THEM OVER 4. WE ALMOST NEVER TALK THEM OVER 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.6. HOW DO YOU FEEL ABOUT THE STYLE OR WAY IN WHICH THE MATERIAL IS PRESENTED IN THE ""ARMY TALKS"" BOOKLETS*  1. I FEEL IT SHOULD BE PRESENTED IN A MORE SERIOUS MANNER 2. I FEEL THE STYLE OF WRITING IS VERY GOOD AS IT IS 3. I THINK IT SHOULD BE PRESENTED IN A LESS SERIOUS (MORE INFORMAL) MANNER 4. I HAVEN,T SEEN ""ARMY TALKS"" OFTEN ENOUGH TO SAY 5. NO ANSWER 0. NO CODE OR NO DATA P. THE SPACE AVAILABLE IN ""ARMY TALKS"" IS STRICTLY LIMITED. IN ANSWERING THE FOLLOWING QUESTIONS YOU SHOULD BEAR IN MIND THAT IF MORE SPACE IS GIVEN TO SOME THINGS, OTHERS WILL HAVE TO GET LESS SPACE THAN THEY DO NOW. "
"Q.7A. CONSIDERING THIS, HOW MUCH SPACE SHOULD EACH OF THE FOLLOWING ITEMS GET IN ""ARMY TALKS"" BOOKLETS* Q.7A1. ARTICLES ABOUT COMBAT TIPS*  1. GETS TOO MUCH SPACE NOW 2. GETS ABOUT THE RIGHT AMOUNT OF SPACE NOW 3. SHOULD GET MORE SPACE 4. UNDECIDED 0. NO ANSWER Q.7A2. ARTICLES ABOUT INFORMATION ABOUT OUR ALLIES* "
"Q.7A. CONSIDERING THIS, HOW MUCH SPACE SHOULD EACH OF THE FOLLOWING ITEMS GET IN ""ARMY TALKS"" BOOKLETS* Q.7A1. ARTICLES ABOUT COMBAT TIPS*  84 1. GETS TOO MUCH SPACE NOW 460 2. GETS ABOUT THE RIGHT AMOUNT OF SPACE NOW 271 3. SHOULD GET MORE SPACE 189 4. UNDECIDED 187 0. NO ANSWER Q.7A3. ARTICLES ABOUT THE GERMAN POLITICAL SYSTEM* "
"Q.7A. CONSIDERING THIS, HOW MUCH SPACE SHOULD EACH OF THE FOLLOWING ITEMS GET IN ""ARMY TALKS"" BOOKLETS* Q.7A1. ARTICLES ABOUT COMBAT TIPS*  243 1. GETS TOO MUCH SPACE NOW 334 2. GETS ABOUT THE RIGHT AMOUNT OF SPACE NOW 140 3. SHOULD GET MORE SPACE 265 4. UNDECIDED 209 0. NO ANSWER Q.7A4. ARTICLES ABOUT THE GERMAN MILITARY SYSTEM* "
"Q.7A. CONSIDERING THIS, HOW MUCH SPACE SHOULD EACH OF THE FOLLOWING ITEMS GET IN ""ARMY TALKS"" BOOKLETS* Q.7A1. ARTICLES ABOUT COMBAT TIPS*  171 1. GETS TOO MUCH SPACE NOW 390 2. GETS ABOUT THE RIGHT AMOUNT OF SPACE NOW 183 3. SHOULD GET MORE SPACE 235 4. UNDECIDED 212 0. NO ANSWER Q.7A5. ARTICLES ABOUT THE PART THE U.S. SHOULD TAKE IN INTERNATIONAL AFFAIRS AFTER THE WAR* "
"Q.7A. CONSIDERING THIS, HOW MUCH SPACE SHOULD EACH OF THE FOLLOWING ITEMS GET IN ""ARMY TALKS"" BOOKLETS* Q.7A1. ARTICLES ABOUT COMBAT TIPS*  84 1. GETS TOO MUCH SPACE NOW 317 2. GETS ABOUT THE RIGHT AMOUNT OF SPACE NOW 402 3. SHOULD GET MORE SPACE 191 4. UNDECIDED 197 0. NO ANSWER Q.7A6. ARTICLES ABOUT POST-WAR PLANS FOR GI,S* "
"Q.7A. CONSIDERING THIS, HOW MUCH SPACE SHOULD EACH OF THE FOLLOWING ITEMS GET IN ""ARMY TALKS"" BOOKLETS* Q.7A1. ARTICLES ABOUT COMBAT TIPS*  78 1. GETS TOO MUCH SPACE NOW 246 2. GETS ABOUT THE RIGHT AMOUNT OF SPACE NOW 542 3. SHOULD GET MORE SPACE 137 4. UNDECIDED 188 0. NO ANSWER Q.7A7. ARTICLES ABOUT WHAT IS HAPPENING ON THE HOME FRONT* "
"Q.7A. CONSIDERING THIS, HOW MUCH SPACE SHOULD EACH OF THE FOLLOWING ITEMS GET IN ""ARMY TALKS"" BOOKLETS* Q.7A1. ARTICLES ABOUT COMBAT TIPS*  67 1. GETS TOO MUCH SPACE NOW 279 2. GETS ABOUT THE RIGHT AMOUNT OF SPACE NOW 496 3. SHOULD GET MORE SPACE 163 4. UNDECIDED 186 0. NO ANSWER "
"Q.7B. ARE THERE ANY OTHER THINGS THAT YOU THINK SHOULD GET MORE SPACE THAN THEY GET AT PRESENT IN ""ARMY TALKS""*  1. NO, I CAN,T THINK OF ANY 2. YES, SOMETHING WRITTEN IN 3. YES, NOTHING WRITTEN IN 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.7C. WOULD YOU LIKE THE ""ARMY TALKS"" BOOKLET TO CARRY MORE PICTURES IF IT MEANT CUTTING DOWN ON THE AMOUNT OF READING MATTER*  1. YES, THE MORE PICTURES THE BETTER 2. YES, A FEW MORE PICTURES, BUT THERE STILL SHOULD BE PLENTY OF READING MATTER 3. NO, IT HAS ABOUT THE RIGHT AMOUNT NOW 4. NO, IT SHOULD HAVE FEWER PICTURES AND MORE READING MATTER 0. NO ANSWER "
"Q.8A. IN YOUR OPINION, WHAT IS THE MAIN PURPOSE OF ""ARMY TALKS""*  1. HAVEN,T ANY IDEA 2. TO FURNISH SOLDIERS WITH USEFUL AND IMPORTANT INFORMATION 3. TO GET SOLDIERS THINKING ABOUT IMPORTANT PROBLEMS 4. TO TRY TO GET SOLDIERS TO BELIEVE THINGS THE ARMY WANTS THEM TO BELIEVE 5. TO FURNISH SOLDIERS WITH ENTERTAINING READING MATTER 6. SOMETHING ELSE 7. NO ANSWER 0. NO CODE OR NO DATA "
"Q.8B. DO YOU THINK ""ARMY TALKS"" HAS ANY OTHER PURPOSE IN ADDITION TO THE ONE YOU CHECKED ABOVE AS THE MAIN ONE*  1. NO 2. YES, SOMETHING WRITTEN IN 3. YES, NOTHING WRITTEN IN 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.9. WHO DO YOU THINK SHOULD PUT OUT THE BOOKLET ""ARMY TALKS""*  1. A GROUP OF TRAINED ENLISTED MEN 2. EACH ARMY, AIR FORCE OR OTHER SIMILAR MAJOR COMMAND SEPARATELY 3. THEATER HEADQUARTERS FOR THE WHOLE THEATER 4. WAR DEPARTMENT IN WASHINGTON FOR ALL THE ARMY 5. SOME OTHER IDEA 6. NO ANSWER 0. NO CODE OR NO DATA "
Q.10A. HOW TO KEEP HOUSE IN A FOX-HOLE*  1. NOT SURE 2. YES 3. NO 4. NO ANSWER 0. NO CODE OR NO DATA 
Q.10B. THE STATE OF THE UNION*  1. NOT SURE 2. YES 3. NO 0. NO ANSWER 
Q.10C. U.S.S.R.*  1. NOT SURE 2. YES 3. NO 0. NO ANSWER 
"Q.10D. SEVEN NEW YEAR,S DAYS*  1. NOT SURE 2. YES 3. NO 0. NO ANSWER "
Q.10E. THE ARMY IN EUROPE*  1. NOT SURE 2. YES 3. NO 0. NO ANSWER 
Q.10F. THE COMBAT MAN SPEAKS*  1. NOT SURE 2. YES 3. NO 0. NO ANSWER 
"Q.11. DO YOU REMEMBER ANY OF THE ""ARMY TALKS"" BOOKLETS YOU PARTICULARLY LIKED*  1. NO, NONE I LIKED PARTICULARLY 2. YES, SOMETHING WRITTEN IN 3. YES, NOTHING WRITTEN IN 0. NO ANSWER "
"Q.12A. DO YOU REMEMBER ANY ""ARMY TALKS"" BOOKLET YOU PARTICULARLY DISLIKED*  1. NO, NONE I DISLIKED PARTICULARLY 2. YES, SOMETHING WRITTEN IN 3. YES, NOTHING WRITTEN IN 0. NO ANSWER X. QUESTION 12B NOT CODED. "
Q.13A. ARE THE MEN IN YOUR OUTFIT EVER CALLED TOGETHER TO HEAR A TALK OR HOLD A DISCUSSION ON THE WAR AND WHAT WILL HAPPEN AFTER THE WAR*  1. WE HAVE MEETINGS LIKE THAT ABOUT EVERY WEEK 2. WE HAVE MEETINGS LIKE THAT OCCASIONALLY 3. WE SELDOM HAVE MEETINGS LIKE THAT 4. WE NEVER HAVE MEETINGS LIKE THAT 0. NO ANSWER 
"Q.13B. IF YOU HAVE GROUP MEETINGS LIKE THAT, ARE THE TOPICS TAKEN FROM ""ARMY TALKS"" BOOKLETS*  1. WE NEVER HAVE MEETINGS LIKE THAT 2. YES, THE TOPICS USUALLY ARE TAKEN FROM ""ARMY TALKS"" BOOKLETS 3. NO, THE TOPICS USUALLY ARE NOT TAKEN FROM ""ARMY TALKS"" BOOKLETS 4. DON,T KNOW WHETHER THEY ARE OR NOT 5. NO ANSWER 0. NO CODE OR NO DATA P. THE FOLLOWING QUESTIONS ARE ABOUT A PARTICULAR COPY OF THE BOOKLET ""ARMY TALKS"". THE TITLE AND DATE ARE NOT AVAILABLE. "
"Q.1. HAVE YOU READ THIS ""ARMY TALKS"" BEFORE*  1. NOT SURE WHETHER I READ IT OR NOT 2. YES, I READ IT 3. NO, I DID NOT READ IT 4. NO ANSWER 0. NO CODE OR NO DATA "
"Q.2. DO YOU REMEMBER HEARING ANY OF THE MEN IN YOUR OUTFIT TALKING ABOUT THIS ""ARMY TALKS"" OR DISCUSSING WHAT IT SAID*  1. I HEARD A LOT OF DISCUSSION ABOUT IT 2. I HEARD SOME DISCUSSION ABOUT IT 3. THERE WAS HARDLY ANY DISCUSSION ABOUT IT 4. I DON,T REMEMBER HEARING IT DISCUSSED AT ALL 0. NO ANSWER "
"Q.3A. IN GENERAL, DID YOU LIKE OR DISLIKE THIS ""ARMY TALKS""*  1. I DIDN,T READ IT BEFORE 2. I LIKED IT VERY MUCH 3. I LIKED IT FAIRLY WELL 4. I DIDN,T PARTICULARLY LIKE IT OR DISLIKE IT 5. I DISLIKED IT VERY MUCH 0. NO ANSWER "
"Q.3B. WERE THERE ANY PARTICULAR THINGS ABOUT THE WAY IT WAS PRESENTED THAT YOU LIKED*  1. I DIDN,T READ IT BEFORE 2. NO 3. YES, SOMETHING WRITTEN IN 4. YES, NOTHING WRITTEN IN 5. NO ANSWER 0. NO CODE OR NO DATA "
"Q.3C. WERE THERE ANY PARTICULAR THINGS ABOUT THE WAY IT WAS PRESENTED THAT YOU DISLIKED*  1. I DIDN,T READ IT BEFORE 2. NO 3. YES, SOMETHING WRITTEN IN 4. YES, NOTHING WRITTEN IN 0. NO ANSWER "
"Q.4. IN GENERAL, DO YOU AGREE OR DISAGREE WITH WHAT WAS SAID IN THIS ""ARMY TALKS""*  1. I DIDN,T READ IT BEFORE 2. AGREE WITH ALL OF WHAT IS SAID 3. AGREE WITH MOST OF WHAT IS SAID 4. AGREE WITH SOME AND DISAGREE WITH SOME, ABOUT FIFTY-FIFTY 5. DISAGREE WITH MOST OF WHAT IS SAID 6. DISAGREE WITH ALL OF WHAT IS SAID 0. NO ANSWER X. QUESTION 5 NOT CODED. "
Q.6. HAVE YOU BEEN IN ACTUAL COMBAT IN THIS WAR*  1. YES 2. NO 3. NO ANSWER 0. NO CODE OR NO DATA X. COL. 80 NOT USED. CARD 2 
CARD.  2. CARD TWO 
DECK.  203. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
FORM.  1. 203A 2. 20XX 1191 
Q.7. WHAT BRANCH OF THE ARMY ARE YOU IN NOW*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTERS CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED FORCE 07. COAST ARTILLERY AND ANTI-AIRCRAFT 08. TRANSPORTATION CORPS 09. ORDNANCE DEPARTMENT 10. CHEMICAL WARFARE SERVICE 11. MILITARY POLICE 12. SIGNAL CORPS 13. AIR CORPS 14. OTHER 00. NO ANSWER 
"V.8. ""ARMY TALKS"" TITLES AND DATES:  01. VD - DECEMBER 9, 1944 02. JABO - DECEMBER 16, 1944 03. WHO MADE HITLER - DECEMBER 23, 1944 04. COMBAT MAN SPEAKS - DECEMBER 30, 1944 05. ARMY IN EUROPE - JANUARY 6, 1945 06. 7 NEW YEARS DAYS - JANUARY 13, 1945 07. U.S.S.R. - JANUARY 20, 1945 08. STATE OF THE UNION - JANUARY 27, 1945 09. HOW TO KEEP HOUSE IN A FOXHOLE - FEBRUARY 3, 1945 10. COMBAT TIPS - FEBRUARY 10, 1945 11. WE COME AS CONQUERORS - FEBRUARY 17, 1945 "
