Q.14. WHICH ONE OF THE FOLLOWING GROUPS SHOULD BE LET OUT OF THE ARMY LAST*  9 1. MEN WHO HAVE BEEN IN THE ARMY THE SHORTEST TIME AND HAVE NOT BEEN OVERSEAS   2. NOT CHOSEN 
Q.14. WHICH ONE OF THE FOLLOWING GROUPS SHOULD BE LET OUT OF THE ARMY LAST*    1. SOME OTHER GROUP NOT LISTED   2. NOT CHOSEN 
"Q.14. WHICH ONE OF THE FOLLOWING GROUPS SHOULD BE LET OUT OF THE ARMY LAST*    1. NO ANSWER   2. NOT CHOSEN P. BELOW WE WANT YOU TO PICK ONE MAN OUT OF EACH GROUP OF THREE MEN. CHECK THE ONE WHO YOU THINK SHOULD BE LET OUT FIRST. READ EACH QUESTION CAREFULLY, THEN PUT A CHECK MARK IN FRONT OF THE MAN YOU PICK TO GET OUT FIRST. "
"Q.15. HERE ARE THREE MEN OF THE SAME AGE, ALL OVERSEAS THE SAME LENGTH OF TIME - CHECK THE ONE YOU WOULD WANT TO HAVE LET OUT FIRST.    1. A SINGLE MAN...THROUGH TWO CAMPAIGNS OF COMBAT   2. A MARRIED MAN WITH NO CHILDREN...THROUGH ONE CAMPAIGN OF COMBAT   3. A MARRIED MAN WITH 2 CHILDREN...NOT IN COMBAT   4. NO ANSWER 8 0. NO CODE OR NO DATA "
Q.16. HERE ARE THREE MARRIED MEN WHO HAVE BEEN OVERSEAS THE SAME LENGTH OF TIME:    1. ONE   YEARS OLD...IN THE ARMY 4 YEARS   2. ONE   YEARS OLD... IN THE ARMY 3 YEARS   3. ONE   YEARS OLD...IN THE ARMY 2 YEARS   4. NO ANSWER 2 0. NO CODE OR NO DATA 
"Q.17. HERE ARE THREE SINGLE MEN OF THE SAME AGE, ALL OVERSEAS:    1. ONE OVERSEAS 2 YEARS...NO COMBAT   2. ONE OVERSEAS   MONTHS...THROUGH ONE CAMPAIGN   3. ONE OVERSEAS 6 MONTHS...THROUGH TWO CAMPAIGNS   4. NO ANSWER 4 0. NO CODE OR NO DATA "
"Q.18. HERE ARE THREE MEN ALL THE SAME AGE, AND ALL IN THE ARMY THE SAME LENGTH OF TIME:    1. A SINGLE MAN...OVERSEAS   MONTHS   2. A MARRIED MAN WITH NO CHILDREN...OVERSEAS A YEAR   3. A MARRIED MAN WITH TWO CHILDREN...NOT OVERSEAS   4. NO ANSWER 4 0. NO CODE OR NO DATA "
"Q.19. THREE SINGLE MEN, OVERSEAS FOR THE SAME LENGTH OF TIME:    1. ONE   YEARS OLD...THROUGH TWO CAMPAIGNS   2. ONE   YEARS OLD...THROUGH ONE CAMPAIGN   3. ONE   YEARS OLD...NOT IN COMBAT   4. NO ANSWER 4 0. NO CODE OR NO DATA "
"Q.20. THREE MEN OF THE SAME AGE, ALL OVERSEAS A SHORT TIME:    1. A SINGLE MAN...IN THE ARMY 3 YEARS   2. A MARRIED MAN WITH NO CHILDREN...IN THE ARMY 2 YEARS   3. A MARRIED MAN WITH ONE CHILD...IN THE ARMY 1 YEAR   4. NO ANSWER 6 0. NO CODE OR NO DATA "
"Q.21. THREE MARRIED MEN, IN THE ARMY THE SAME LENGTH OF TIME:    1. ONE   YEARS OLD...OVERSEAS 1 YEAR, NOT IN COMBAT   2. ONE   YEARS OLD...OVERSEAS 6 MONTHS, NOT IN COMBAT   3. ONE   YEARS OLD...NOT OVERSEAS   4. NO ANSWER 4 0. NO CODE OR NO DATA "
"Q.22. THREE SINGLE MEN, ABOUT THE SAME AGE, OVERSEAS THE SAME LENGTH OF TIME:    1. ONE IN ARMY 4 YEARS...NOT IN COMBAT   2. ONE IN ARMY 3 YEARS...THROUGH ONE CAMPAIGN   3. ONE IN ARMY 2 YEARS...THROUGH TWO CAMPAIGNS   4. NO ANSWER 4 0. NO CODE OR NO DATA "
"Q.23. HERE ARE THREE COMBAT VETERANS, OVERSEAS THE SAME LENGTH OF TIME:    1. A SINGLE MAN...  YEARS OLD   2. A MARRIED MAN WITH NO CHILDREN...  YEARS OLD   3. A MARRIED MAN WITH ONE CHILD...  YEARS OLD   4. NO ANSWER 5 0. NO CODE OR NO DATA "
"Q.24. THREE MARRIED MEN WITH NO CHILDREN, ALL THE SAME AGE:    1. ONE IN THE ARMY 4 YEARS...NOT OVERSEAS   2. ONE IN THE ARMY 3 YEARS...OVERSEAS 6 MONTHS   3. ONE IN THE ARMY 2 YEARS...OVERSEAS 1 YEAR   4. NO ANSWER 2 0. NO CODE OR NO DATA "
"Q.25. DO YOU THINK MARRIED MEN WHO HAVE NO CHILDREN SHOULD BE LET OUT OF THE ARMY BEFORE SINGLE MEN WHO ARE THE SAME AGE*    1. YES, MARRIED MEN WITHOUT CHILDREN SHOULD BE LET OUT BEFORE SINGLE MEN   2. NO, MARRIED MEN SHOULD BE LET OUT FIRST ONLY IF THEY HAVE CHILDREN   3. NO ANSWER   0. NO CODE OR NO DATA "
"Q.26. IF MARRIED MEN WERE GOING TO BE LET OUT BEFORE SINGLE MEN, SHOULD IT MAKE ANY DIFFERENCE IF THEY WERE MARRIED BEFORE OR AFTER PEARL HARBOR*    1. MEN MARRIED BEFORE PEARL HARBOR SHOULD BE LET OUT FIRST   2. MEN MARRIED AFTER PEARL HARBOR SHOULD BE LET OUT FIRST   3. IT SHOULD MAKE NO DIFFERENCE WHEN THEY WERE MARRIED   4. NO ANSWER 3 0. NO CODE OR NO DATA "
"Q.27. IF MEN WITH CHILDREN WERE GOING TO BE LET OUT BEFORE MEN WITHOUT CHILDREN, SHOULD IT MAKE ANY DIFFERENCE IF THE CHILDREN WERE BORN BEFORE PEARL HARBOR OR NOT*    1. MEN WITH PRE-PEARL HARBOR CHILDREN SHOULD BE LET OUT FIRST   2. MEN WITH CHILDREN BORN AFTER PEARL HARBOR SHOULD BE LET OUT FIRST   3. IT SHOULD MAKE NO DIFFERENCE WHEN THE CHILDREN WERE BORN   4. NO ANSWER 3 0. NO CODE OR NO DATA "
"Q.28. DO YOU THINK THAT MEN WHO HAVE IMPORTANT SKILLS FOR CIVILIAN INDUSTRY (KEY MEN) SHOULD BE LET OUT BEFORE MEN WHO DON,T HAVE SUCH SKILLS*    1. KEY MEN SHOULD BE LET OUT FIRST, REGARDLESS OF WHERE OR HOW LONG THEY HAVE SERVED   2. KEY MEN SHOULD BE LET OUT FIRST ONLY IF THEY HAVE HAD LONG OR HARD SERVICE   3. SKILLS FOR CIVILIAN INDUSTRY SHOULDN,T BE CONSIDERED IN DECIDING WHO IS LET OUT FIRST   4. NO ANSWER 7 0. NO CODE OR NO DATA "
"Q.29. HOW WOULD YOU FEEL ABOUT LETTING OUT FIRST THE COMBAT VETERANS, ESPECIALLY THOSE WITH CHILDREN, IF IT MEANT YOU MIGHT HAVE TO STAY IN THE ARMY LONGER YOURSELF*    1. I THINK IT,S ONLY FAIR THAT COMBAT VETERANS SHOULD BE FIRST OUT   2. I THINK IT WOULD BE FAIR IF THEY HAVE CHILDREN BUT NOT OTHERWISE   3. I THINK THE MEN WITH CHILDREN SHOULD GET OUT FIRST WHETHER THEY HAVE BEEN IN COMBAT OR NOT   4. I THINK SOME OTHER GROUP SHOULD GET OUT FIRST   5. I AM A COMBAT VETERAN MYSELF   6. NO ANSWER 7 0. NO CODE OR NO DATA "
"Q.30. IF MEN ARE TO BE LET OUT ON THE BASIS OF HOW MUCH COMBAT THEY HAVE SEEN, WHAT DO YOU THINK IS THE FAIREST SIMPLE WAY OF MEASURING AMOUNT OF COMBAT*    1. NUMBER OF BATTLE STARS   2. NOT CHOSEN "
"Q.30. IF MEN ARE TO BE LET OUT ON THE BASIS OF HOW MUCH COMBAT THEY HAVE SEEN, WHAT DO YOU THINK IS THE FAIREST SIMPLE WAY OF MEASURING AMOUNT OF COMBAT*    1. NUMBER OF DECORATIONS (PURPLE HEART, SILVER STAR, ETC.)   2. NOT CHOSEN "
"Q.30. IF MEN ARE TO BE LET OUT ON THE BASIS OF HOW MUCH COMBAT THEY HAVE SEEN, WHAT DO YOU THINK IS THE FAIREST SIMPLE WAY OF MEASURING AMOUNT OF COMBAT*    1. NUMBER OF BATTLE STARS AND DECORATIONS   2. NOT CHOSEN "
"Q.30. IF MEN ARE TO BE LET OUT ON THE BASIS OF HOW MUCH COMBAT THEY HAVE SEEN, WHAT DO YOU THINK IS THE FAIREST SIMPLE WAY OF MEASURING AMOUNT OF COMBAT*    1. SOMETHING ELSE   2. NOT CHOSEN "
"Q.30. IF MEN ARE TO BE LET OUT ON THE BASIS OF HOW MUCH COMBAT THEY HAVE SEEN, WHAT DO YOU THINK IS THE FAIREST SIMPLE WAY OF MEASURING AMOUNT OF COMBAT*    1. LENGTH OF TIME SPENT IN COMBAT   2. NOT CHOSEN "
"Q.30. IF MEN ARE TO BE LET OUT ON THE BASIS OF HOW MUCH COMBAT THEY HAVE SEEN, WHAT DO YOU THINK IS THE FAIREST SIMPLE WAY OF MEASURING AMOUNT OF COMBAT*    1. LENGTH OF TIME SPENT OVERSEAS   2. NOT CHOSEN "
"Q.30. IF MEN ARE TO BE LET OUT ON THE BASIS OF HOW MUCH COMBAT THEY HAVE SEEN, WHAT DO YOU THINK IS THE FAIREST SIMPLE WAY OF MEASURING AMOUNT OF COMBAT*    1. NO ANSWER   2. NOT CHOSEN "
"V.31. IDENTIFICATION OF ORGANIZATIONS: Z. ORGANIZATION CODES 50 AND 51 CANNOT BE SEPARATED BY SECTION OR OUTFIT.     . CONTINENTAL UNITED STATES - CAMP BRECKENRIDGE, KENTUCKY -  TH DIVISION -  TH,  TH,  ST INFANTRY (OUTFITS NOT SEPARATED)    . CONTINENTAL UNITED STATES - CAMP BRECKENRIDGE, KENTUCKY -  TH DIVISION -  TH ENGINEER COMB. BATTALION    . CONTINENTAL UNITED STATES - CAMP BRECKENRIDGE, KENTUCKY -  TH DIVISION -  TH,  TH,  TH,  TH F.A. BATTALION (OUTFITS NOT SEPARATED)    . CONTINENTAL UNITED STATES - CAMP BRECKENRIDGE, KENTUCKY -  TH DIVISION -  TH SIGNAL COMPANY    . CONTINENTAL UNITED STATES - CAMP BRECKENRIDGE, KENTUCKY -  TH DIVISION -  TH MEDICAL BATTALION    . CONTINENTAL UNITED STATES - CAMP BRECKENRIDGE, KENTUCKY -  TH DIVISION -  TH M.P. BATTALION    . CONTINENTAL UNITED STATES - CAMP BRECKENRIDGE, KENTUCKY -  TH DIVISION -  TH ENGINEER MAINT. COMPANY    . CONTINENTAL UNITED STATES - CAMP BRECKENRIDGE, KENTUCKY -  TH DIVISION -  TH SCU (P.W. GUARDS)    . CONTINENTAL UNITED STATES - CAMP BRECKENRIDGE, KENTUCKY -  TH DIVISION -  ND ENGINEER DEP. COMPANY    . CONTINENTAL UNITED STATES - CAMP DAVIS, NORTH CAROLINA -  TH AAA GUN BATTALION    . CONTINENTAL UNITED STATES - CAMP DAVIS, NORTH CAROLINA -  TH AAA AUTO WPRS. BATTALION    . CONTINENTAL UNITED STATES - CAMP DAVIS, NORTH CAROLINA -  TH AAA GUN BATTALION    . CONTINENTAL UNITED STATES - CAMP DAVIS, NORTH CAROLINA -  TH AAA AUTO WPRS. BATTALION    . CONTINENTAL UNITED STATES - CAMP DAVIS, NORTH CAROLINA - SIGNAL CORPS (PROV. TNG. BN.)    . CONTINENTAL UNITED STATES - CAMP HOOD, TEXAS -  TH F.A. BATTALION    . CONTINENTAL UNITED STATES - CAMP HOOD, TEXAS -  TH F.A. BATTALION    . CONTINENTAL UNITED STATES - CAMP HOOD, TEXAS -  ND ORDNANCE M.M. COMPANY    . CONTINENTAL UNITED STATES - CAMP HOOD, TEXAS -  ST ORDNANCE AMM. COMPANY    . CONTINENTAL UNITED STATES - CAMP HOOD, TEXAS -  TH TRN. BATTALION    . CONTINENTAL UNITED STATES - FT. JACKSON, NORTH CAROLINA -  TH DIVISION -  TH L. PON. COMPANY    . CONTINENTAL UNITED STATES - FT. JACKSON, NORTH CAROLINA -  TH DIVISION -  TH INFANTRY REGIMENT    . CONTINENTAL UNITED STATES - FT. JACKSON, NORTH CAROLINA -  TH DIVISION -  TH F.A. BATTALION    . CONTINENTAL UNITED STATES - FT. JACKSON, NORTH CAROLINA -  TH DIVISION -  TH MEDICAL BATTALION    . CONTINENTAL UNITED STATES - FT. JACKSON, NORTH CAROLINA -  TH DIVISION -  TH ORDNANCE AND MAINT. CO.    . CONTINENTAL UNITED STATES - FT. JACKSON, NORTH CAROLINA -  TH DIVISION -  TH SCU (P.W. GUARD)    . CONTINENTAL UNITED STATES - FT. JACKSON, NORTH CAROLINA -  TH DIVISION -  TH M.P. BATTALION    . CONTINENTAL UNITED STATES - FT. JACKSON, NORTH CAROLINA -  TH DIVISION -  TH ORDNANCE BATTALION    . CONTINENTAL UNITED STATES - FT. JACKSON, NORTH CAROLINA -  TH DIVISION - 1ST CONV. HOSPITAL    . CONTINENTAL UNITED STATES - FT. JACKSON, NORTH CAROLINA -  TH DIVISION -  TH ENGINEER COMB. BATTALION    . CONTINENTAL UNITED STATES - FT. JACKSON, NORTH CAROLINA -  TH DIVISION -  TH TOPO. COMPANY    . CONTINENTAL UNITED STATES - FT. JACKSON, NORTH CAROLINA -  TH DIVISION -  TH ENGINEER COM. G.P.    . CONTINENTAL UNITED STATES - FT. SAM, HOUSTON, TEXAS - BROOKE GENERAL HOSPITAL    . CONTINENTAL UNITED STATES - FT. SAM, HOUSTON, TEXAS -  TH SIGNAL BATTALION    . ICELAND BASE COMMAND    . SERVICE OF SUPPLY TROOPS IN FRANCE - HAM COMPANY ORDNANCE    . SERVICE OF SUPPLY TROOPS IN FRANCE - AA MAINT. COMPANY    . SERVICE OF SUPPLY TROOPS IN FRANCE - GENERAL HOSPITAL (MEDICS)    . SERVICE OF SUPPLY TROOPS IN FRANCE - M.P. COMPANY    . SERVICE OF SUPPLY TROOPS IN FRANCE - SIGNAL DEP. CO.    . SERVICE OF SUPPLY TROOPS IN FRANCE - SIGNAL SERVICE BATTALION    . SERVICE OF SUPPLY TROOPS IN FRANCE - QMTC    . SERVICE OF SUPPLY TROOPS IN FRANCE - S.S. ENGINEERS    . SERVICE OF SUPPLY TROOPS IN FRANCE - PORT DIST. ENGINEERS    . SERVICE OF SUPPLY TROOPS IN ENGLAND - MEDICS, C.M.I., INFANTRY (OUTFITS NOT SEPARATED)    . SERVICE OF SUPPLY TROOPS IN ENGLAND - QUARTERMASTER, TC, ORDNANCE (OUTFITS NOT SEPARATED)    . SERVICE OF SUPPLY TROOPS IN ENGLAND - ENGINEERS    . SERVICE OF SUPPLY TROOPS IN ENGLAND - QUARTERMASTER    . AIRBORNE DIVISION IN ENGLAND - MEDICS, AA BATTALION, PARA INFANTRY REGIMENT    . AIRBORNE DIVISION IN ENGLAND - GLIDER ARTY., PARA ARTY. (OUTFITS NOT SEPARATED)    . (A) CONTINENTAL UNITED STATES - CAMP LEE, VIRGINIA (PRETESTS) - DEPOT SCHOOL STUDENTS (UNDER   MONTHS SERVICE) (B) SERVICE OF SUPPLY TROOPS IN FRANCE - DEPOT QUARTERMASTER SUPPLY COMPANY    . (A) CONTINENTAL UNITED STATES - CAMP LESS, VIRGINIA (PRETESTS) - DEPOT SCHOOL STUDENTS (OVER   MONTHS SERVICE) (B) SERVICE OF SUPPLY TROOPS IN FRANCE - QUARTERMASTER BAKERY COMPANY    . NO CODE OR NO DATA "
V.32. SERIAL NUMBER IDENTIFICATION:  ANP  .NO CODE OR NO DATA X. CODES NOT PROVIDED BY SURVEY ORGANIZATION. DATA TRANSFERRED AS IS. 
V.33. NEGRO TROOP IDENTIFICATION:    1. NEGRO TROOPS   2. ALL OTHER CASES 
