CARD.  1. CARD ONE 
Q.10. HOW LONG HAD YOU BEEN LIVING THERE BEFORE YOU ENTERED THE ARMY*  1. ONE YEAR OR LESS 2. OVER ONE YEAR UP TO TWO YEARS 3. OVER TWO YEARS UP TO THREE YEARS 4. OVER THREE YEARS UP TO FIVE YEARS 5. OVER FIVE YEARS 6. NO ANSWER 0. NO CODE OR NO DATA 
Q.11. WHAT BRANCH OF THE ARMY ARE YOU IN NOW*  01. ENGINEERS 02. FIELD ARTILLERY 03. QUARTERMASTER CORPS 04. INFANTRY 05. MEDICAL DEPARTMENT 06. ARMORED FORCE 07. SIGNAL CORPS 08. COAST ARTILLERY 09. ANTI-AIRCRAFT 10. AIR CORPS 11. TRANSPORTATION CORPS 12. ORDNANCE DEPARTMENT 13. CHEMICAL WARFARE SERVICE 14. MILITARY POLICE 15. TANK DESTROYER 16. OTHER 17. DEML 00. NO ANSWER 
"Q.12. DID YOU EVER GO TO AN ARMY SPECIALIST SCHOOL (SUCH AS COOK, AIRPLANE ENGINE MECHANIC, RADIO OPERATOR, TRUCK DRIVER, ETC.)* IF YES, WHAT COURSES DID YOU ACTUALLY FINISH AT THE ARMY SPECIALIST SCHOOL* E. PRIMARY INTEREST IS IN COURSES WHICH HAVE A DEFINITE CARRY OVER INTO CIVILIAN LIFE.  01. RADIO OPERATOR (ANYTHING PERTAINING TO RADIO) 02. AIRPLANE MECHANIC 03. AUTO MECHANIC 04. COOKS AND BAKERS 05. TRUCK DRIVER 06. MEDICAL AND SURGICAL TECHNICIAN 07. ASTP ONLY 08. TECHNICAL SCHOOL, HIGH LEVEL (SOME CIVILIAN CARRY OVER) 09. ALL OTHER (AERIAL GUNNERY, ARMY CLERK - STRAIGHT ARMY JOBS) 10. YES, NO COURSES NAMED 11. NO 00. NO ANSWER X. QUESTIONS 13A AND 13B CODED TOGETHER. "
"Q.13A. WHAT IS YOUR MAIN ARMY JOB OR ASSIGNMENT*  Q.13B. JUST WHAT KIND OF WORK DO YOU DO*  1. AIR CORPS FLYING PERSONNEL (INCLUDES AERIAL GUNNERY, AERIAL PHOTOGRAPHER, AIRPLANE ARMORER-GUNNER, AIRPLANE MECHANIC- GUNNER, AERIAL ENGINEER, AIR FORCES RADIO OPERATOR- MECHANIC-GUNNER, ETC.) 2. NOT INDICATED WHETHER FLYING PERSONNEL OR NOT (MAY BE, BUT NOT SURE) 3. ALL OTHER 4. BASIC OR UNASSIGNED (OR TRAINING OTHER THAN AVIATION CADET) 5. NO ANSWER 0. NO CODE OR NO DATA "
Q.14. HOW INTERESTED ARE YOU IN YOUR ARMY JOB*  1. VERY MUCH INTERESTED 2. A LITTLE BUT NOT MUCH 3. NOT INTERESTED AT ALL 4. NO ANSWER 0. NO CODE OR NO DATA 
"Q.15. WHICH OF THE FOLLOWING WERE YOU DOING JUST BEFORE YOU CAME INTO THE ARMY*  01. WORKING FULL-TIME FOR THE GOVERNMENT (FEDERAL, STATE, CITY, ETC.) 02. WORKING FULL-TIME FOR A RELATIVE (FATHER, UNCLE, ETC.) 03. WORKING FULL-TIME FOR SOME OTHER EMPLOYER (COMPANY, PERSON, ETC.) 04. WORKING FULL-TIME FOR MYSELF 05. GOING TO FULL-TIME SCHOOL 06. SOMETHING ELSE 07. PART-TIME WORK AND FULL-TIME SCHOOL (WHERE WORK WAS IMPORTANT) 08. UNEMPLOYED 09. CCC OR W.P.A. 10. OWN BUSINESS AND FULL-TIME JOB 11. REGULAR ARMY 12. NO ANSWER 00. NO CODE OR NO DATA "
Q.16. WHAT KIND OF BUSINESS OR INDUSTRY DID YOU WORK IN JUST BEFORE YOU CAME INTO THE ARMY* E. INDUSTRY:  1. OWN BUSINESS (TO BE USED IN COMBINATION WITH THE APPROPRIATE INDUSTRY CODE) 2. NOT CHOSEN 
Q.16. WHAT KIND OF BUSINESS OR INDUSTRY DID YOU WORK IN JUST BEFORE YOU CAME INTO THE ARMY* E. INDUSTRY:  312 1. SCHOOL - STUDENTS ONLY 4466 2. NOT CHOSEN 
Q.16. WHAT KIND OF BUSINESS OR INDUSTRY DID YOU WORK IN JUST BEFORE YOU CAME INTO THE ARMY* E. INDUSTRY:  402 1. AGRICULTURE 4376 2. NOT CHOSEN 
"Q.16. WHAT KIND OF BUSINESS OR INDUSTRY DID YOU WORK IN JUST BEFORE YOU CAME INTO THE ARMY* E. INDUSTRY:  194 1. AVIATION (OTHER THAN ARMY), (ALL PHASES-MANUFACTURE, AIR LINES, ETC.) 4584 2. NOT CHOSEN "
Q.16. WHAT KIND OF BUSINESS OR INDUSTRY DID YOU WORK IN JUST BEFORE YOU CAME INTO THE ARMY* E. INDUSTRY:  24 1. RADIO (ALL PHASES EXCEPT PURE SALES) 4754 2. NOT CHOSEN 
Q.16. WHAT KIND OF BUSINESS OR INDUSTRY DID YOU WORK IN JUST BEFORE YOU CAME INTO THE ARMY* E. INDUSTRY:  83 1. MINING 4695 2. NOT CHOSEN 
Q.16. WHAT KIND OF BUSINESS OR INDUSTRY DID YOU WORK IN JUST BEFORE YOU CAME INTO THE ARMY* E. INDUSTRY:  677 1. WHOLESALE AND RETAIL TRADE 4101 2. NOT CHOSEN 
Q.16. WHAT KIND OF BUSINESS OR INDUSTRY DID YOU WORK IN JUST BEFORE YOU CAME INTO THE ARMY* E. INDUSTRY:  340 1. TRANSPORTATION AND UTILITIES 4438 2. NOT CHOSEN 
Q.16. WHAT KIND OF BUSINESS OR INDUSTRY DID YOU WORK IN JUST BEFORE YOU CAME INTO THE ARMY* E. INDUSTRY:  237 1. CONSTRUCTION 4541 2. NOT CHOSEN 
Q.16. WHAT KIND OF BUSINESS OR INDUSTRY DID YOU WORK IN JUST BEFORE YOU CAME INTO THE ARMY* E. INDUSTRY:  1600 1. MANUFACTURING (OTHER THAN RADIO AND AVIATION) 3178 2. NOT CHOSEN 
"Q.16. WHAT KIND OF BUSINESS OR INDUSTRY DID YOU WORK IN JUST BEFORE YOU CAME INTO THE ARMY* E. INDUSTRY:  677 1. ALL OTHER (TEACHERS, GOVERNMENT CLERKS, AUTO REPAIR, PERSONAL SERVICE, AMUSEMENT, ETC.) 4101 2. NOT CHOSEN "
Q.16. WHAT KIND OF BUSINESS OR INDUSTRY DID YOU WORK IN JUST BEFORE YOU CAME INTO THE ARMY* E. INDUSTRY:  226 1. NO ANSWER 4552 2. NOT CHOSEN 
"Q.17A. WHAT WAS YOUR JOB IN THIS BUSINESS OR INDUSTRY* JUST WHAT DID YOU DO* E. OCCUPATION:  01. PROFESSIONAL (I.E., DOCTORS, DENTISTS, LAWYERS, ACCOUNTANTS, ENGINEERS, TEACHERS, ETC.) 02. SEMI- PROFESSIONALS (AVIATORS, COMMERCIAL ARTISTS, DRAFTSMEN, PHOTOGRAPHERS, ENTERTAINERS, ETC.) 03. SERVICE OCCUPATIONS (COOKS, WAITERS, BARBERS, GUARDS, POLICEMEN, ETC.) 04. AGRICULTURE 05. SKILLED OCCUPATIONS (TOOLMAKERS, CARPENTERS, PLUMBERS, PAINTERS, ETC.) 06. SEMI-SKILLED OCCUPATIONS (MOST FACTORY MACHINE OPERATORS, TRUCK DRIVERS) 07. UNSKILLED OCCUPATIONS (LABORERS, INCLUDING FACTORY WORKERS WHOSE JOB IS NOT SPECIFIED) 08. MANAGERS AND OFFICIALS (HIGHER TYPE WITH SUPERVISORY CAPACITY) 09. MERCHANTS, SHOPKEEPERS, TRADESMEN, ETC. (OWN BUSINESS) 10. CLERICAL 11. SALES PERSONS, (INCLUDING MANAGERS OF SMALL CHAIN STORES) 12. MISCELLANEOUS UNCLASSIFIABLE (INCLUDES STUDENT) 00. NO ANSWER "
"Q.17B. ABOUT HOW LONG DID YOU DO THIS KIND OF WORK, EITHER ON THIS JOB OR OTHER JOBS*  1. LESS THAN 6 MONTHS 2. 6 MONTHS UP TO AND INCLUDING 1 YEAR 3. OVER 1 YEAR UP TO AND INCLUDING 3 YEARS 4. OVER 3 YEARS UP TO AND INCLUDING 5 YEARS 5. OVER 5 YEARS UP TO AND INCLUDING 10 YEARS 6. OVER 10 YEARS 7. NO ANSWER 0. NO CODE OR NO DATA "
"Q.17C. ON THE AVERAGE HOW MUCH PAY WERE YOU EARNING IN THIS JOB*  1. UP TO $30 WEEKLY - UP TO $130 PER MONTH 2. $31 TO $40 WEEKLY - $130 TO $175 PER MONTH 3. $41 TO $59 WEEKLY - $175 TO $259 PER MONTH 4. $60 AND OVER WEEKLY - $260 AND OVER PER MONTH 5. NO ANSWER 0. NO CODE OR NO DATA P. HERE ARE SOME QUESTIONS ABOUT YOUR JOB PLANS FOR AFTER THE WAR. WE WANT TO KNOW ABOUT THE FIRST JOB YOU PLAN TO TAKE AFTER YOU LEAVE THE ARMY, REGARDLESS OF WHETHER YOU PLAN TO TAKE A VACATION FIRST OF ALL. "
"Q.18A. WHAT KIND OF WORK DO YOU THINK YOU WILL DO RIGHT AFTER THE WAR* (IF YOU ARE UNDECIDED, TELL WHAT YOU THINK YOU MIGHT DO.) E. INDUSTRY:  1. SCHOOL (STUDENTS ONLY) 2. NOT CHOSEN "
"Q.18A. WHAT KIND OF WORK DO YOU THINK YOU WILL DO RIGHT AFTER THE WAR* (IF YOU ARE UNDECIDED, TELL WHAT YOU THINK YOU MIGHT DO.) E. INDUSTRY:  401 1. AGRICULTURE 4377 2. NOT CHOSEN "
"Q.18A. WHAT KIND OF WORK DO YOU THINK YOU WILL DO RIGHT AFTER THE WAR* (IF YOU ARE UNDECIDED, TELL WHAT YOU THINK YOU MIGHT DO.) E. INDUSTRY:  162 1. AVIATION 4616 2. NOT CHOSEN "
"Q.18A. WHAT KIND OF WORK DO YOU THINK YOU WILL DO RIGHT AFTER THE WAR* (IF YOU ARE UNDECIDED, TELL WHAT YOU THINK YOU MIGHT DO.) E. INDUSTRY:  38 1. RADIO (NOT SALES) 4740 2. NOT CHOSEN "
"Q.18A. WHAT KIND OF WORK DO YOU THINK YOU WILL DO RIGHT AFTER THE WAR* (IF YOU ARE UNDECIDED, TELL WHAT YOU THINK YOU MIGHT DO.) E. INDUSTRY:  28 1. MINING 4750 2. NOT CHOSEN "
"Q.18A. WHAT KIND OF WORK DO YOU THINK YOU WILL DO RIGHT AFTER THE WAR* (IF YOU ARE UNDECIDED, TELL WHAT YOU THINK YOU MIGHT DO.) E. INDUSTRY:  70 1. ARMY 4708 2. NOT CHOSEN "
"Q.18A. WHAT KIND OF WORK DO YOU THINK YOU WILL DO RIGHT AFTER THE WAR* (IF YOU ARE UNDECIDED, TELL WHAT YOU THINK YOU MIGHT DO.) E. INDUSTRY:  30 1. ARMY AND/OR SOMETHING ELSE (WILL ONLY BE USED AS PART OF A DOUBLE CODE) 4748 2. NOT CHOSEN "
"Q.18A. WHAT KIND OF WORK DO YOU THINK YOU WILL DO RIGHT AFTER THE WAR* (IF YOU ARE UNDECIDED, TELL WHAT YOU THINK YOU MIGHT DO.) E. INDUSTRY:  89 1. SCHOOL AND/OR SOMETHING ELSE (WILL ONLY BE USED AS PART OF A DOUBLE CODE) 4689 2. NOT CHOSEN "
"Q.18A. WHAT KIND OF WORK DO YOU THINK YOU WILL DO RIGHT AFTER THE WAR* (IF YOU ARE UNDECIDED, TELL WHAT YOU THINK YOU MIGHT DO.) E. INDUSTRY:  2565 1. TRADE, TRANSPORTATION, CONSTRUCTIONS, MANUFACTURING OTHER THAN RADIO AND AVIATION, ONE MENTION (NOT LISTED ELSEWHERE) 2213 2. NOT CHOSEN "
"Q.18A. WHAT KIND OF WORK DO YOU THINK YOU WILL DO RIGHT AFTER THE WAR* (IF YOU ARE UNDECIDED, TELL WHAT YOU THINK YOU MIGHT DO.) E. INDUSTRY:  416 1. TWO OR MORE MENTIONED BUT NOT INCLUDING SCHOOL OR ARMY 4362 2. NOT CHOSEN "
"Q.18A. WHAT KIND OF WORK DO YOU THINK YOU WILL DO RIGHT AFTER THE WAR* (IF YOU ARE UNDECIDED, TELL WHAT YOU THINK YOU MIGHT DO.) E. INDUSTRY:  507 1. NO INDUSTRY MENTIONED 4271 2. NOT CHOSEN "
"Q.18A. WHAT KIND OF WORK DO YOU THINK YOU WILL DO RIGHT AFTER THE WAR* (IF YOU ARE UNDECIDED, TELL WHAT YOU THINK YOU MIGHT DO.) E. INDUSTRY:  268 1. NO ANSWER 4510 2. NOT CHOSEN V.18A1. TYPE OF WORK: "
"Q.18A. WHAT KIND OF WORK DO YOU THINK YOU WILL DO RIGHT AFTER THE WAR* (IF YOU ARE UNDECIDED, TELL WHAT YOU THINK YOU MIGHT DO.) E. INDUSTRY:  1988 01. SAME JOB OR TYPE OF WORK - DEFINITE AND SPECIFIC PLAN 951 02. DIFFERENT JOB OR TYPE OF WORK - DEFINITE AND SPECIFIC PLAN 333 03. OWN BUSINESS OR FARM, NEW OR DIFFERENT - DEFINITE AND SPECIFIC PLAN 269 04. SAME OR A DIFFERENT TYPE OF WORK - TWO ALTERNATIVE PLANS 52 05. OWN BUSINESS OR FARM OR SAME TYPE OF WORK - TWO ALTERNATIVE PLANS 88 06. OWN BUSINESS OR FARM OR DIFFERENT TYPE OF WORK - TWO ALTERNATIVE PLANS 142 07. SAME JOB MAYBE - NO DEFINITE OR SPECIFIC PLAN 213 08. DIFFERENT JOB MAYBE - NO DEFINITE OR SPECIFIC PLAN 100 09. OWN BUSINESS MAYBE - NO DEFINITE OR SPECIFIC PLAN 231 10. UNDECIDED OR NO DEFINITE PLAN (NO INDICATION WHETHER SAME OR DIFFERENT TYPE OF WORK) 117 11. OWN BUSINESS (NEW) BUT IN SAME GENERAL LINE OF WORK AS PRE-WAR JOB 291 12. NO ANSWER 3 00. NO CODE OR NO DATA "
"Q.18B. DID YOU DO THIS KIND OF WORK BEFORE YOU ENTERED THE ARMY* IF YES, HOW LONG*  1. LESS THAN 6 MONTHS 2. 6 MONTHS UP TO AND INCLUDING 1 YEAR 3. OVER 1 YEAR UP TO AND INCLUDING 3 YEARS 4. OVER 3 YEARS UP TO AND INCLUDING 5 YEARS 5. OVER 5 YEARS UP TO AND INCLUDING 10 YEARS 6. OVER 10 YEARS 7. YES, BUT NO TIME GIVEN 8. NO, I NEVER DID THIS KIND OF WORK 9. NO, BUT I,M LEARNING (OR HAVE LEARNED) THIS KIND OF WORK IN THE ARMY 0. NO ANSWER "
"Q.19. HOW SURE DO YOU FEEL THAT AFTER THE WAR YOU WILL DO THE KIND OF WORK YOU DESCRIBED IN THE LAST QUESTION*  1. I,M ALMOST SURE I WILL 2. I PROBABLY WILL, BUT I MAY DO SOMETHING ELSE 3. I,M REALLY NOT AT ALL SURE WHAT I WILL DO 0. NO ANSWER "
"Q.20. AS FAR AS YOU CAN TELL NOW, DO YOU PLAN TO STAY IN THIS KIND OF WORK FOR AT LEAST FIVE YEARS OR DO YOU EXPECT TO CHANGE TO SOME OTHER KIND OF WORK LATER ON*  1. I PLAN TO STAY IN THIS KIND OF WORK FOR AT LEAST FIVE YEARS 2. I PLAN TO CHANGE TO SOME OTHER KIND OF WORK WITHIN FIVE YEARS 3. I REALLY CAN,T TELL WHAT I WILL DO 0. NO ANSWER "
"Q.21. IF YOU THINK YOU MAY CHANGE TO SOME OTHER KIND OF WORK LATER ON, WHAT KIND OF WORK DO YOU THINK YOU MAY CHANGE TO*  1. OPEN OWN BUSINESS OTHER THAN PROFESSION OR FARM (TAKING OWN RISK) 2. PROFESSIONAL SERVICE - DOCTORS, LAWYERS, DENTISTS; ACCOUNTANTS AND ENGINEERS WHO ARE COLLEGE GRADE; TEACHERS, ETC. 3. FARM (BUY OR RENT) - OPERATE AS OWN, NOT AS MANAGER 4. JOB HE WANTS, TRAINING NOT NEEDED AND NOT CODED ELSEWHERE 5. GOVERNMENT - PROTECTIVE SERVICE WORKERS, FIREMEN, POLICEMEN, ETC., MAIL CLERKS, ETC. 6. SEMI-PROFESSIONAL MANAGERS, OFFICIALS, (INCLUDING THOSE PEOPLE WHO WOULD BE CODED AS PROFESSIONAL IF THEY HAD ACADEMIC TRAINING) 7. FULL-TIME SCHOOL OR COLLEGE 8. UNDECIDED 9. I DON,T PLAN TO CHANGE 0. NO ANSWER P. IN THE QUESTIONS ABOVE WE ASKED YOU ABOUT THE KIND OF WORK YOU EXPECT TO DO. HERE ARE SOME QUESTIONS ABOUT YOUR PLANS FOR A SPECIFIC JOB. BE SURE TO GIVE SOME ANSWER TO EVERY QUESTION. "
Q.22. DO YOU EXPECT TO WORK FOR YOURSELF OR FOR SOMEONE ELSE RIGHT AFTER YOU LEAVE THE ARMY*  1. I EXPECT TO WORK FOR MYSELF 2. NOT CHOSEN 
"Q.22. DO YOU EXPECT TO WORK FOR YOURSELF OR FOR SOMEONE ELSE RIGHT AFTER YOU LEAVE THE ARMY*  509 1. I EXPECT TO WORK FOR THE GOVERNMENT (FEDERAL, STATE, CITY, ETC.) 4269 2. NOT CHOSEN "
"Q.22. DO YOU EXPECT TO WORK FOR YOURSELF OR FOR SOMEONE ELSE RIGHT AFTER YOU LEAVE THE ARMY*  198 1. I EXPECT TO WORK FOR A RELATIVE (FATHER, UNCLE, ETC.) 4580 2. NOT CHOSEN "
"Q.22. DO YOU EXPECT TO WORK FOR YOURSELF OR FOR SOMEONE ELSE RIGHT AFTER YOU LEAVE THE ARMY*  1930 1. I EXPECT TO WORK FOR SOME OTHER EMPLOYER (COMPANY, PERSON, ETC.) 2848 2. NOT CHOSEN "
Q.22. DO YOU EXPECT TO WORK FOR YOURSELF OR FOR SOMEONE ELSE RIGHT AFTER YOU LEAVE THE ARMY*  269 1. I PLAN TO GO TO FULL-TIME SCHOOL 4509 2. NOT CHOSEN 
Q.22. DO YOU EXPECT TO WORK FOR YOURSELF OR FOR SOMEONE ELSE RIGHT AFTER YOU LEAVE THE ARMY*  66 1. I PLAN TO STAY IN THE ARMY 4712 2. NOT CHOSEN 
"Q.22. DO YOU EXPECT TO WORK FOR YOURSELF OR FOR SOMEONE ELSE RIGHT AFTER YOU LEAVE THE ARMY*  410 1. I DON,T HAVE ANY DEFINITE PLANS 4368 2. NOT CHOSEN "
Q.22. DO YOU EXPECT TO WORK FOR YOURSELF OR FOR SOMEONE ELSE RIGHT AFTER YOU LEAVE THE ARMY*  11 1. ARMY AND OTHER CODE 4767 2. NOT CHOSEN 
Q.22. DO YOU EXPECT TO WORK FOR YOURSELF OR FOR SOMEONE ELSE RIGHT AFTER YOU LEAVE THE ARMY*  21 1. SCHOOL AND OTHER CODE 4757 2. NOT CHOSEN 
Q.22. DO YOU EXPECT TO WORK FOR YOURSELF OR FOR SOMEONE ELSE RIGHT AFTER YOU LEAVE THE ARMY*  18 1. NO DEFINITE PLANS AND OTHER CODE 4760 2. NOT CHOSEN 
Q.22. DO YOU EXPECT TO WORK FOR YOURSELF OR FOR SOMEONE ELSE RIGHT AFTER YOU LEAVE THE ARMY*  38 1. COMBINATION OF CODES (COLUMNS 63-66) 4740 2. NOT CHOSEN 
Q.22. DO YOU EXPECT TO WORK FOR YOURSELF OR FOR SOMEONE ELSE RIGHT AFTER YOU LEAVE THE ARMY*  152 1. NO ANSWER 4626 2. NOT CHOSEN 
"Q.23. AFTER THE WAR, DO YOU THINK YOU COULD GET WORK WITH THE COMPANY OR PERSON YOU WORKED FOR BEFORE YOU CAME INTO THE ARMY, IF YOU WANTED TO*  1. YES, I,M ALMOST SURE I COULD 2. YES, I THINK SO, BUT I,M NOT SURE 3. NO, I PROBABLY COULDN,T 4. I,M SURE I COULD NOT 5. I WORKED FOR MYSELF BEFORE I CAME INTO THE ARMY 6. I WAS NOT WORKING BEFORE I CAME INTO THE ARMY 0. NO ANSWER "
"Q.24. DO YOU THINK YOU ACTUALLY WILL GO BACK TO WORK FOR THE SAME EMPLOYER (COMPANY, PERSON, ETC.) YOU WORKED FOR BEFORE YOU CAME INTO THE ARMY*  1. YES, I,M QUITE SURE I WILL 2. I MAY, BUT I,M NOT SURE 3. NO, I DON,T THINK I WILL 4. I WORKED FOR MYSELF BEFORE I CAME INTO THE ARMY 5. I WAS NOT WORKING BEFORE I CAME INTO THE ARMY 6. NO ANSWER 0. NO CODE OR NO DATA "
"Q.25. DO YOU PLAN TO START A BUSINESS OR RUN A FARM SOON AFTER YOU LEAVE THE ARMY*  1. YES, I AM ALMOST SURE I WILL START A BUSINESS OR RUN A FARM 2. I MAY, BUT I,M NOT SURE 3. NO, I DON,T PLAN TO START A BUSINESS OR RUN A FARM 4. I ALREADY HAVE A BUSINESS OR FARM 5. NO ANSWER 0. NO CODE OR NO DATA I. IF YOU THINK YOU WILL START A BUSINESS OR RUN A FARM, OR GO BACK TO YOUR OLD BUSINESS OR FARM, ANSWER QUESTIONS 26-28. IF NOT, GO TO QUESTION 29. "
"Q.26. WHAT KIND OF BUSINESS OR FARMING WILL YOU GO INTO*  01. AGRICULTURE - ANY TYPE OF FARMING 02. MANUFACTURING OR WHOLESALING 03. CONSTRUCTION AND CONTRACTING 04. RETAILING - FOOD 05. RETAILING - AUTOMOTIVE (CAR AND PARTS SALES, FILLING STATIONS, GARAGES) 06. RETAILING - ALL OTHER (INCLUDES EATING PLACES) 07. SERVICE ESTABLISHMENTS (OTHER THAN AUTO REPAIRS) 08. PLACES OF AMUSEMENT, HOTELS, TOURIST CAMPS, ETC. 09. TRANSPORTATION, COMMUNICATION, UTILITIES, AND MINING 10. FINANCE, INSURANCE, REAL ESTATE 11. UNDECIDED, MENTIONS 2 OR MORE, ETC. 99. INAPPLICABLE, NO ANSWER X. COL. 80 NOT USED. CARD 2 "
CARD.  2. CARD TWO 
DECK.  106. SURVEY NUMBER 
BALLOT.  X. BALLOT NUMBER GENERATED BY ROPER CENTER. 
FORM.  1. S-106EU - ENLISTED MEN - UNITED STATES FORM 2. S-10XXE - ENLISTED MEN - EUROPEAN THEATER OF OPERATIONS FORM 3. S-106EH - ENLISTED MEN - CENTRAL PACIFIC AREA 4. S-106OU - OFFICERS - UNITED STATES FORM 5. S-106OE - OFFICERS - ETO FORM 6. S-106OH - OFFICERS - CENTRAL PACIFIC AREA FORM 
"Q.27. HOW MUCH MONEY ALTOGETHER DO YOU PLAN TO PUT INTO IT TO GET STARTED*  01. $500 OR LESS 02. OVER $500 UP TO AND INCLUDING $1000 03. OVER $1000 UP TO AND INCLUDING $2000 04. OVER $2000 UP TO AND INCLUDING $3000 05. OVER $3000 UP TO AND INCLUDING $4000 06. OVER $4000 UP TO AND INCLUDING $6000 07. OVER $6000 UP TO AND INCLUDING $10,000 08. OVER $10,000 UP TO AND INCLUDING $15,000 09. OVER $15,000 UP TO AND INCLUDING $25,000 10. OVER $25,000 11. UNDECIDED OR DON,T KNOW 99. INAPPLICABLE, NO ANSWER "
Q.28. WHERE DO YOU EXPECT TO GET THE MONEY TO GET STARTED WITH*  1. I WILL HAVE ALL THE MONEY I NEED TO GET STARTED AFTER THE WAR (NOT PART OF A DOUBLE CODE) 2. NOT CHOSEN 
Q.28. WHERE DO YOU EXPECT TO GET THE MONEY TO GET STARTED WITH*  655 1. I WILL HAVE AT LEAST HALF OF THE MONEY AND PLAN TO BORROW THE REST 4123 2. NOT CHOSEN 
Q.28. WHERE DO YOU EXPECT TO GET THE MONEY TO GET STARTED WITH*  130 1. I PLAN TO BORROW MONEY FROM MY FAMILY OR FRIENDS 4648 2. NOT CHOSEN 
Q.28. WHERE DO YOU EXPECT TO GET THE MONEY TO GET STARTED WITH*  198 1. I PLAN TO BORROW FROM A BANK OR LOAN COMPANY 4580 2. NOT CHOSEN 
Q.28. WHERE DO YOU EXPECT TO GET THE MONEY TO GET STARTED WITH*  24 1. OTHER 4754 2. NOT CHOSEN 
"Q.28. WHERE DO YOU EXPECT TO GET THE MONEY TO GET STARTED WITH*  260 1. I DON,T KNOW WHERE I WILL GET THE MONEY 4518 2. NOT CHOSEN "
