,CARD,DECK,BALLOT,S214.Q1,S214.Q2,S214.Q3,S214.Q4,S214.Q5,S214.Q6,S214.Q7,S214.Q8A,S214.Q8B,S214.Q9,S214.Q10,S214.Q11,S214.Q12,S214.Q13,S214.Q14,S214.Q15,S214.Q16,S214.Q17,S214.Q18,S214.Q19,S214.Q20.x,S214.Q22,S214.Q23,S214.Q24,S214.Q25,S214.Q26,S214.Q27,S214.Q28,S214.Q29A,S214.Q29B,S214.Q29C,S214.Q30A,S214.Q30B.n,S214.Q30C,S214.Q30D,S214.Q31,S214.Q32A,S214.Q32B,S214.Q33A,S214.Q33B.n,S214.Q34,S214.Q35A.n,S214.Q35B.n,S214.Q35C.n,S214.Q35D.n,S214.Q36A.n,S214.Q36B.n,S214.Q36C.n,S214.Q37.n,S214.Q38A.n,S214.Q38B.n,S214.Q39A.n,S214.Q39B.n,S214.Q40.n,S214.Q41,S214.Q42,S214.Q43,S214.Q44,S214.Q45,S214.Q46,S214.Q47,S214.Q48,S214.Q49A,S214.Q49B,S214.Q50A,S214.Q50B,S214.Q51,S214.Q52A,S214.Q52B,S214.Q53A,S214.Q53B,S214.Q54A,S214.Q54B,S214.Q55A,S214.Q55B,S214.Q56A,S214.Q56B,S214.Q57,S214.Q57B,CARD..1,DECK..1,BALLOT..1,S214.Q58A,S214.Q58B,S214.Q59,S214.Q60,S214.Q61A,S214.Q61B,S214.Q62A,S214.Q62B,S214.Q63A,S214.Q64A,S214.Q64B,S214.Q65A,S214.Q65B,S214.Q66A,S214.Q66B,S214.Q67A,S214.Q67B,S214.Q68A,S214.Q68B,S214.Q69A,S214.Q69B,S214.Q70A,S214.Q70B,S214.Q71,S214.Q72,S214.Q73A,S214.Q73B,S214.Q73C,S214.Q73D,S214.Q73E,S214.Q73F,S214.Q73G,S214.Q73H,S214.N74,S214.N75,S214.N76,S214.N77,S214.N79.1,S214.N79.2
344,1.0,214.0,345.0,4.0,2.0,1.0,6.0,5.0,1.0,4.0,1.0,2.0,8.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,2.0,3.0,4.0,5.0,1.0,9.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,,1.0,4.0,1.0,1.0,11.0,3.0,,3.0,,,,,,,,,,,,,,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,214.0,345.0,4.0,4.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,21.0,1.0,1.0,1.0
345,1.0,214.0,346.0,3.0,3.0,1.0,7.0,5.0,1.0,2.0,1.0,2.0,10.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,6.0,2.0,4.0,2.0,3.0,1.0,3.0,5.0,2.0,3.0,0.0,3.0,,1.0,1.0,2.0,1.0,1.0,4.0,,3.0,,,,,,,,,,,,,,1.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,214.0,346.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,22.0,3.0,1.0,1.0
346,1.0,214.0,347.0,3.0,2.0,2.0,7.0,5.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,8.0,1.0,7.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,,1.0,1.0,2.0,11.0,0.0,4.0,,3.0,,,,,,,,,,,,,,1.0,5.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,214.0,347.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,33.0,7.0,2.0,2.0
347,1.0,214.0,348.0,4.0,2.0,2.0,7.0,5.0,1.0,4.0,1.0,2.0,9.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,6.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,3.0,1.0,3.0,,1.0,1.0,2.0,11.0,11.0,4.0,,4.0,,,,,,,,,,,,,,1.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,214.0,348.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,2.0,11.0,1.0,5.0,2.0
348,1.0,214.0,349.0,4.0,2.0,1.0,7.0,5.0,2.0,2.0,1.0,1.0,14.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,5.0,1.0,9.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,11.0,3.0,,1.0,,,,,,,,,,,,,,2.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,214.0,349.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,41.0,9.0,1.0,1.0
349,1.0,214.0,350.0,4.0,2.0,1.0,7.0,5.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,6.0,1.0,9.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,,2.0,4.0,2.0,2.0,1.0,3.0,,3.0,,,,,,,,,,,,,,1.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,214.0,350.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,32.0,4.0,2.0,2.0
350,1.0,214.0,351.0,2.0,2.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,7.0,3.0,2.0,10.0,2.0,2.0,3.0,3.0,5.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,,3.0,6.0,1.0,1.0,11.0,4.0,,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,214.0,351.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,6.0,4.0,14.0,2.0,4.0,1.0
351,1.0,214.0,352.0,2.0,2.0,2.0,4.0,5.0,2.0,3.0,1.0,3.0,5.0,3.0,3.0,0.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,2.0,,3.0,6.0,1.0,1.0,11.0,3.0,,1.0,,,,,,,,,,,,,,1.0,2.0,2.0,5.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,214.0,352.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,24.0,5.0,4.0,1.0
352,1.0,214.0,353.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,3.0,4.0,1.0,5.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,4.0,9.0,1.0,1.0,3.0,4.0,2.0,,3.0,6.0,1.0,1.0,11.0,2.0,,1.0,,,,,,,,,,,,,,1.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,214.0,353.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,2.0,14.0,3.0,4.0,1.0
353,1.0,214.0,354.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,4.0,3.0,1.0,5.0,2.0,2.0,3.0,3.0,4.0,9.0,1.0,1.0,3.0,0.0,3.0,,1.0,1.0,5.0,11.0,0.0,4.0,,1.0,,,,,,,,,,,,,,2.0,2.0,2.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,214.0,354.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,6.0,31.0,6.0,4.0,1.0
354,1.0,214.0,355.0,1.0,2.0,1.0,6.0,5.0,2.0,3.0,1.0,3.0,5.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,,0.0,4.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,214.0,355.0,1.0,4.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,4.0,1.0
355,1.0,214.0,356.0,2.0,2.0,1.0,7.0,5.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,9.0,1.0,1.0,3.0,1.0,2.0,,3.0,6.0,1.0,1.0,11.0,3.0,,1.0,,,,,,,,,,,,,,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,214.0,356.0,2.0,4.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,32.0,7.0,4.0,1.0
356,1.0,214.0,357.0,2.0,3.0,1.0,7.0,5.0,1.0,3.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,5.0,2.0,,2.0,3.0,0.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,214.0,357.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,5.0,31.0,5.0,4.0,1.0
357,1.0,214.0,358.0,1.0,6.0,3.0,8.0,5.0,2.0,4.0,2.0,2.0,6.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,0.0,2.0,,2.0,4.0,3.0,1.0,1.0,4.0,,5.0,,,,,,,,,,,,,,2.0,4.0,2.0,5.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,214.0,358.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,24.0,5.0,4.0,1.0
358,1.0,214.0,359.0,2.0,2.0,1.0,4.0,0.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,2.0,10.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,4.0,4.0,1.0,11.0,2.0,,3.0,,,,,,,,,,,,,,1.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,214.0,359.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,32.0,7.0,4.0,1.0
359,1.0,214.0,360.0,3.0,6.0,4.0,4.0,0.0,2.0,4.0,2.0,2.0,11.0,3.0,3.0,1.0,3.0,4.0,2.0,5.0,3.0,2.0,1.0,7.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,,1.0,1.0,2.0,0.0,0.0,4.0,,5.0,,,,,,,,,,,,,,1.0,4.0,3.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,214.0,360.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,24.0,4.0,1.0,2.0
360,1.0,214.0,361.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,8.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,,1.0,1.0,3.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,1.0,4.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,214.0,361.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,6.0,6.0,34.0,7.0,2.0,1.0
361,1.0,214.0,362.0,1.0,2.0,1.0,5.0,4.0,2.0,3.0,1.0,2.0,6.0,3.0,1.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,,0.0,1.0,4.0,0.0,0.0,4.0,,6.0,,,,,,,,,,,,,,2.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,214.0,362.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,31.0,5.0,4.0,1.0
362,1.0,214.0,363.0,3.0,3.0,2.0,4.0,6.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,9.0,99.0,9.0,9.0,99.0,9.0,9.0,2.0,1.0,3.0,3.0,,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,1.0,6.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,214.0,363.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,12.0,0.0,2.0,1.0
363,1.0,214.0,364.0,3.0,2.0,2.0,5.0,6.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,9.0,99.0,9.0,9.0,99.0,9.0,9.0,2.0,1.0,2.0,3.0,,1.0,1.0,2.0,5.0,5.0,4.0,,3.0,,,,,,,,,,,,,,1.0,3.0,4.0,5.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,214.0,364.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,32.0,7.0,3.0,2.0
364,1.0,214.0,365.0,3.0,6.0,2.0,5.0,6.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,9.0,99.0,9.0,9.0,99.0,9.0,9.0,1.0,1.0,2.0,3.0,,1.0,5.0,2.0,0.0,0.0,4.0,,4.0,,,,,,,,,,,,,,1.0,4.0,1.0,3.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,214.0,365.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,6.0,7.0,42.0,8.0,2.0,2.0
365,1.0,214.0,366.0,3.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,4.0,0.0,9.0,99.0,9.0,9.0,99.0,9.0,9.0,2.0,1.0,2.0,1.0,,0.0,1.0,0.0,2.0,1.0,2.0,,6.0,,,,,,,,,,,,,,1.0,3.0,2.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,214.0,366.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,5.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,0.0,32.0,6.0,1.0,1.0
366,1.0,214.0,367.0,4.0,3.0,2.0,5.0,7.0,1.0,2.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,9.0,99.0,9.0,9.0,99.0,9.0,9.0,2.0,1.0,0.0,2.0,,0.0,1.0,2.0,2.0,1.0,2.0,,5.0,,,,,,,,,,,,,,1.0,5.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,214.0,367.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,6.0,34.0,6.0,2.0,1.0
367,1.0,214.0,368.0,4.0,3.0,1.0,5.0,8.0,3.0,2.0,1.0,1.0,7.0,3.0,3.0,2.0,3.0,4.0,1.0,0.0,3.0,1.0,3.0,0.0,9.0,99.0,9.0,9.0,99.0,9.0,9.0,1.0,1.0,1.0,2.0,,3.0,4.0,2.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,214.0,368.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,5.0,4.0,41.0,7.0,4.0,1.0
368,1.0,214.0,369.0,4.0,6.0,2.0,5.0,8.0,4.0,1.0,1.0,1.0,14.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,9.0,99.0,9.0,9.0,99.0,9.0,9.0,2.0,2.0,2.0,2.0,,2.0,0.0,3.0,3.0,3.0,2.0,,2.0,,,,,,,,,,,,,,1.0,6.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,214.0,369.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,44.0,0.0,3.0,2.0
369,1.0,214.0,370.0,1.0,6.0,2.0,4.0,6.0,1.0,3.0,2.0,2.0,14.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,9.0,99.0,9.0,9.0,99.0,9.0,9.0,2.0,1.0,1.0,3.0,,0.0,1.0,4.0,11.0,0.0,4.0,,6.0,,,,,,,,,,,,,,0.0,6.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,214.0,370.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,23.0,3.0,2.0,2.0
370,1.0,214.0,371.0,1.0,3.0,4.0,5.0,7.0,2.0,3.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,9.0,99.0,9.0,9.0,99.0,9.0,9.0,1.0,1.0,0.0,2.0,,0.0,4.0,3.0,1.0,1.0,3.0,,3.0,,,,,,,,,,,,,,2.0,0.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,214.0,371.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,31.0,6.0,3.0,2.0
371,1.0,214.0,372.0,1.0,4.0,2.0,5.0,7.0,1.0,3.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,9.0,99.0,9.0,9.0,99.0,9.0,9.0,2.0,2.0,3.0,2.0,,2.0,3.0,4.0,1.0,1.0,4.0,,6.0,,,,,,,,,,,,,,1.0,6.0,3.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,214.0,372.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,14.0,1.0,1.0,2.0
